miliseconds,T,E,I,S
0,0.9825160724501922,1.000353022608068,9.960805504592749,8.968122723087236e-15
100,1.0095955123356959,0.999995168392935,3.624406454932435,2.0147590500962621e-13
200,1.0231099608057967,1.0017005658750309,1.3186342663034452,2.62853691174071e-13
300,1.071904569586529,1.0010182815139559,0.5585434922023883,3.060017765858607e-13
400,1.0895400880682276,1.0011186864304062,0.15950014204732854,2.978987668507884e-13
500,1.0852447652180697,1.001631711074882,0.11224378791768055,3.4321945630901903e-13
600,1.117950634784816,1.0055596856716191,0.01827927796415707,3.353610272736348e-13
700,1.1407424185128079,1.0068621738243044,-0.0337749934599617,3.335084908162346e-13
800,1.1588646416924646,1.0079051129750218,0.04151613921586258,3.6522881530823993e-13
900,1.1550283207866279,1.0074390162022633,0.033185680844369625,3.625087443855205e-13
1000,1.1846789762091734,1.0064646995606168,-0.013675375403461334,3.924303408626452e-13
1100,1.2020897636927976,1.0100491106612228,-0.0470898687608167,3.9508753536455396e-13
1200,1.219970115896231,1.011250986057385,-0.05205257119763719,4.2040557665340393e-13
1300,1.2541187596953471,1.0103407982239156,-0.05946946702742704,4.3799333557863003e-13
1400,1.2867809246598083,1.0142326051776038,-0.03180199994009858,4.398707594143641e-13
1500,1.3312224526025511,1.0138043092523132,0.06327712790745328,4.5087032699391373e-13
1600,1.3536259297977191,1.01477855111792,0.030306085336889266,4.841850815065648e-13
1700,1.3447094989106085,1.0170965975653592,0.07334894833932218,5.097241246319949e-13
1800,1.394499530527946,1.0208211203110742,-0.012848666996581735,5.317190708343032e-13
1900,1.4224124084772658,1.0204156860938636,-0.05235913040403431,5.476542249954391e-13
2000,1.438727620775446,1.024943983492745,-0.044910076952814744,5.73782008864904e-13
2100,1.4506236263832828,1.0253463916012897,-0.05127912761933262,5.819153162217571e-13
2200,1.4768486084078938,1.0284571237040867,-0.007178177978186765,5.918409144395725e-13
2300,1.502755612097312,1.029215729735062,0.005859508130022024,6.155970456033208e-13
2400,1.556535803689608,1.0321008137249983,0.05808463960386212,6.703248085903059e-13
2500,1.5800908475000992,1.0341508444156637,-0.015135623394091286,6.674734428107377e-13
2600,1.5932669718789367,1.0379272845816612,-0.01972735042238527,7.074658662646577e-13
2700,1.629981246707589,1.040036051943426,0.0613917600426237,7.063299107847375e-13
2800,1.6512760153258454,1.0432521526384266,0.07381298401493565,7.574087554864712e-13
2900,1.6669524888522336,1.0465008823607267,-0.04873701688055442,7.627735873028121e-13
3000,1.6983811134518703,1.0491550417232645,0.041587241021348115,7.975979390522571e-13
3100,1.7610049149667582,1.0521740731797367,0.06003665732168319,8.238114006273341e-13
3200,1.7982324613867335,1.0532750557071135,0.04149095896468441,8.667269833227856e-13
3300,1.8123724213614127,1.058404504741126,0.060272589535001204,8.833624309077163e-13
3400,1.8509454126487397,1.0580938435283418,0.058702259319932094,9.47160500748655e-13
3500,1.860800539711752,1.0645180789607946,-0.0660626864412578,9.682020041159992e-13
3600,1.8991794859373903,1.0680522554427065,-0.04065492391983772,1.0207728727606336e-12
3700,1.9415782657066074,1.069754447016902,0.025187934582673863,1.0247962778317439e-12
3800,1.9688645026963394,1.0727427477880287,0.07079258947463762,1.071509919205642e-12
3900,2.026871439762594,1.0782778902725803,0.011244120937082182,1.132532702690101e-12
4000,2.0484335070387587,1.0804347958997396,-0.06583826158053085,1.174585729182778e-12
4100,2.1129930184785257,1.0836483784450928,-0.06468753488486671,1.213918559877854e-12
4200,2.1496913423028197,1.088082825765233,0.04698934363324713,1.2235455681131582e-12
4300,2.1842624607302366,1.0939843892082466,-0.06254937534295713,1.2765065828614607e-12
4400,2.1939953507531746,1.0988303788725102,-0.00028265348516011445,1.3470739215687103e-12
4500,2.2553723812767803,1.1043576217296296,-0.047342321241369764,1.3881201790553194e-12
4600,2.288567041818664,1.108334144178862,0.07333982486321476,1.4378685132039529e-12
4700,2.351253704166821,1.1122765583176994,-0.06827151635053885,1.4903591954835022e-12
4800,2.3583039760467868,1.1186332982200224,-0.035430709286458174,1.5549141637466467e-12
4900,2.435343574943954,1.1226985215521068,-0.015764882081867354,1.6133624523298884e-12
5000,2.441709721817386,1.1287102079531985,-0.03704806518311508,1.6683621645834238e-12
