milliseconds,T,E,I,S
0,0.9975139853471129,0.9990289433501981,10.03670175463176,-6.940858211427368e-15
100,1.0053791632131646,1.0002337013856986,3.6954705357433943,1.7531270734989314e-13
200,1.0317651538726536,1.0013123054222086,1.4060501256649809,2.446453698663205e-13
300,1.043498801110127,1.0027513822447292,0.5516496236716981,3.0161736733128536e-13
400,1.06315854264977,1.002483929136697,0.1737681342245231,3.0269968298773343e-13
500,1.0842111898221907,1.0048475286657914,0.1289582233641492,3.0819383547165925e-13
600,1.120385403467894,1.0035148484398557,-0.02643623007751062,3.3923531972559824e-13
700,1.1536772543965363,1.0061290133761553,-0.043112798787660125,3.3231504284777906e-13
800,1.146761706442879,1.0059273107625935,0.03206011329553839,3.4888791527658026e-13
900,1.1660062150642603,1.0063781051866256,-0.048395258278577914,3.9238079332872217e-13
1000,1.207998987596941,1.0066912684472171,0.02532603915711002,4.0715125875289405e-13
1100,1.21669789445811,1.010521921868591,0.047856790950461026,4.037918807755581e-13
1200,1.2360105540693838,1.0102309307577149,-0.05416438469547407,4.1319379537125284e-13
1300,1.2575947869689252,1.0127806298115234,-0.0033026588264170043,4.3332677879132553e-13
1400,1.2942671022510117,1.0146116023587963,0.007214100048793035,4.4854956138700253e-13
1500,1.3042577051176085,1.0155687120347774,0.05125863562168511,4.765383724434346e-13
1600,1.3507021695971355,1.0153456069306344,0.009707530928928822,4.828129328195633e-13
1700,1.3625895189617605,1.0163298258366957,-0.057223520452828844,5.204075577424863e-13
1800,1.3924576075678072,1.019821717949767,-0.008253452857987545,5.380963809042113e-13
1900,1.4185814318563552,1.0222728278842832,0.07080198921751212,5.602879938404533e-13
2000,1.42269475995481,1.0235931322844443,-0.04656122843809812,5.834505176467161e-13
2100,1.4605021183385614,1.0275565005907863,-0.01102094845319407,5.894046633024807e-13
2200,1.503526392097038,1.027395569646079,0.03230038730320033,6.17150155003718e-13
2300,1.5339222508944048,1.029390794851312,0.07157429181538447,6.109354072253499e-13
2400,1.5284827105232743,1.0315869979562324,0.003807327910038463,6.322657400573316e-13
2500,1.5495187209592085,1.0349135639180427,0.014693435409309768,6.589870444980503e-13
2600,1.6141238167442322,1.0368738045290027,0.00858167890250922,6.845126567122797e-13
2700,1.6320286830070152,1.0396545568997668,0.042671655714695535,7.232217857130246e-13
2800,1.6573097666511247,1.0423210732037094,0.04826136605082844,7.578505697662906e-13
2900,1.6730441949902377,1.0455377970366337,-0.06873822509027142,7.728354162210554e-13
3000,1.6962304520613387,1.0493274471844147,0.027085797389492225,7.918889989483349e-13
3100,1.72849848725624,1.0490536761718703,0.0361056067745674,8.337147601328041e-13
3200,1.7685223931028957,1.0517595690876222,-0.059431334784252283,8.806399334395644e-13
3300,1.809498729737702,1.0559730409420847,0.007176576770897091,9.129609268572641e-13
3400,1.8634827132535132,1.0607950470287943,0.03673556590221702,9.128347087631715e-13
3500,1.8840044716564266,1.0640262573406623,-0.03835671750743754,9.828696957116044e-13
3600,1.9285959850594387,1.0661525419849849,0.003027315106491164,9.859351584693635e-13
3700,1.957656255442902,1.0689487869659073,0.057572767805187636,1.0510069467030354e-12
3800,1.9667541213678819,1.0724946367887203,-0.0401801738602076,1.0964183564337405e-12
3900,2.033891617755665,1.0789896225774336,-0.015993580430964528,1.1180675949654738e-12
4000,2.039567699055481,1.082376824776203,-0.04717799905268106,1.1684500583179703e-12
4100,2.079718198976983,1.0865592281622096,-0.04336013145401986,1.218125059602317e-12
4200,2.125368635344771,1.0906869211005434,0.05600640832840038,1.2583425326201705e-12
4300,2.1639045884308667,1.093411429362504,-0.024537472055517172,1.273866637661778e-12
4400,2.2085523774027487,1.0985510315329683,0.05822608400044537,1.3337372206347637e-12
4500,2.250114203715501,1.1043188477428447,-0.0029614301802574836,1.3671708551702698e-12
4600,2.280666077412206,1.105939309679868,-6.981252211007635e-05,1.452073284030933e-12
4700,2.333527212239727,1.1107522902166524,-0.03942761180174865,1.498256999418838e-12
4800,2.373653498779884,1.1162350651985653,0.012148291828575623,1.543061586791768e-12
4900,2.427019443319298,1.1205443541296423,0.002273609191343599,1.611108018813367e-12
5000,2.4468548448430982,1.1271604718433479,-0.0238237771177501,1.668018524548151e-12
