milliseconds,T,E,I,S
0,1.0098517727898746,0.9981906486750912,10.070852205445705,-1.2072111552163509e-14
100,1.007717047827534,1.001856926811146,3.634043913983221,1.9243840147346815e-13
200,1.03293670346877,1.0024373730305736,1.385155905660252,2.5119107269242875e-13
300,1.0475521711311766,1.0003027076456983,0.4539749851966314,2.939111616657741e-13
400,1.0858471844754913,1.0014671279156022,0.12155484119196877,3.018951525792401e-13
500,1.100822756954759,1.0015407505250402,0.11464567181276938,3.124205646234551e-13
600,1.1015821435174533,1.0060065947606476,-0.010685413382323462,3.555794150313771e-13
700,1.1426597761641706,1.0053374845066467,-0.03736731610341188,3.494852962437616e-13
800,1.1400308844128575,1.0064644890956944,-0.0553931647680312,3.8576725566987423e-13
900,1.1737615959636156,1.0068462717959996,0.06609685919967406,3.6923530725298074e-13
1000,1.1879997467578547,1.007353049958603,-0.06298376053255939,3.7966369431053016e-13
1100,1.2029299827959814,1.0106190546036404,0.006517684115085852,4.248238936013847e-13
1200,1.258969739908227,1.0113162977611205,4.129499586995647e-06,4.2840861172836413e-13
1300,1.2697693968035928,1.0108776111943667,0.03045141950113496,4.45971553896096e-13
1400,1.3009618857630334,1.0138784318566705,0.0058350510555005685,4.576504858216298e-13
1500,1.3277689109212343,1.0133118042541733,0.04966639364717004,4.908594469803739e-13
1600,1.3253284536131547,1.016126225111539,0.06790550623368148,5.008696796201194e-13
1700,1.3677149045560717,1.0195772545102013,-0.06868258166901273,5.110785241981318e-13
1800,1.3746688106944098,1.0183742446040078,-0.06130539636360564,5.384003333116515e-13
1900,1.4159712021457755,1.0217444958706117,-0.0644048567060672,5.561434250692739e-13
2000,1.4121675588197162,1.02521645967521,-0.011162331994531201,5.818102011033289e-13
2100,1.4606975237334168,1.027329636518405,-0.060893486948744295,5.814650571641031e-13
2200,1.4968157549550825,1.0289814035954044,0.04454871174298451,5.906798462855307e-13
2300,1.5317704235645169,1.0304628445281496,0.024176921362354484,6.137653330519991e-13
2400,1.555848126280707,1.032241287830053,-0.048202998066617465,6.701472475615086e-13
2500,1.5475157021240231,1.0358655967071675,0.0059550096199444515,6.650093196087248e-13
2600,1.578617618817828,1.0375182639484724,-0.012904361932393586,7.144000288286707e-13
2700,1.6207331996630858,1.0382929482275998,-0.06313628887291395,7.234626038230291e-13
2800,1.6408286588365977,1.0402868694558824,-0.020679707185103324,7.588131514114803e-13
2900,1.6722856967228412,1.0444259140291694,-0.03858869456792496,7.961215742165274e-13
3000,1.734030224583624,1.0457321560379729,0.01906354729743233,8.017585650724547e-13
3100,1.7630244209011703,1.0502138993278063,-0.057385430830676896,8.193883739433219e-13
3200,1.7620191910165648,1.0528992801861037,0.06703500197750044,8.499142176818854e-13
3300,1.8268353182371009,1.0569975475348616,-0.05812972843257896,9.041794278819013e-13
3400,1.8465182687134336,1.0593472890353686,-0.002063612597347374,9.322035294878864e-13
3500,1.8826683781253335,1.0622923951881245,0.06756561379811321,9.754316804005121e-13
3600,1.8966736588081825,1.0669226851481832,0.04139696321566749,1.0064932176518167e-12
3700,1.951518911731516,1.0710959233208677,-0.06602234304251796,1.0229172209176515e-12
3800,1.9875475336110864,1.0753630943169312,0.07313460137604194,1.0869429818650004e-12
3900,2.0276372789524992,1.0779922508999527,-0.0011741999765857612,1.1035651006887419e-12
4000,2.057991523837329,1.0808570969152702,-0.05016834577277147,1.1399345346793728e-12
4100,2.094687031016899,1.0859072628221533,-0.020276117722755258,1.2197228485052216e-12
4200,2.1366940758907274,1.0894468405595088,0.023338083153332995,1.2283423525740618e-12
4300,2.1582668890934174,1.0948393574583397,0.01466519737245456,1.2868331195656749e-12
4400,2.201415309712824,1.099049258891862,0.06615541257245443,1.3348924489560934e-12
4500,2.2264098364582576,1.102790470392268,-0.06759014060428337,1.3937967484345305e-12
4600,2.3079225898176365,1.1060895238244717,-0.0685185422209438,1.4547913759571355e-12
4700,2.3194500590785707,1.1110512254910587,0.07103945665990125,1.4932086777646356e-12
4800,2.377858501333626,1.1155857876101203,-0.04646060232832745,1.5269449409388372e-12
4900,2.416872416138832,1.1202134300094206,-0.040181464966533804,1.6091629439315547e-12
5000,2.4697884061701827,1.1280228438003694,0.05037619783854121,1.6475408053267476e-12
