miliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mwa2d8dd1c_bb9a_4552_8738_e24671651c1d,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mw1d9426a3_e1e9_49e0_ad77_eb6833be398a,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mw2f3d48e0_c9c4_4a0e_aca3_9241eb573296,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,0.0004314630055169455,3.9001383079234713,0.08735454103041815,221.06368736188278,4.253549185892975,0.0010916181716461345,0.2574934593764332,0.0004957586636090895,-1.7788923080262834e-26,0.3890078251673057,6.61190334239019e-05,0.0009791623241254643,0.4382330401471401,0.0007202275846255409,1.5954571588246647e-05,0.7654069933148535,0.777525552775318,9.222490136927446,6.0873475593192685,409.7752047647561,5.589842270206101,0.11637084740738136,-1.2374589153946988e-26,9.090798253267893e-05,-0.31145267964228035,0.0013008338378402255,0.37511497398666227,8.46652700633343e-05,0.9800775144282239,0.610602930356809,9.38936640548944,6.064144559085274,0.009398984907896488,5.569545387426498,0.13680797774873943,0.15017289820489324,0.0023819991206990325,-7.627041878254842e-27,0.015801599490552945
100,0.00043663908387185787,3.9000273351854617,0.08724213510900088,221.06364212636944,4.253631746684757,0.0010940326815812205,699.7401550026489,-0.0001945321430871014,-1.7767255580595553e-26,0.3889339453581317,6.606596273580155e-05,0.0009746086396944274,0.4382364933670247,0.0007270894202073785,1.592816741085807e-05,0.7654195183955228,0.7775667782061552,9.222447385659084,6.08685611343661,409.77529270694595,5.589620207468247,0.11637392758603914,-1.2382869210562619e-26,-0.0001251231415707064,0.43163963290136526,0.0013057348805517483,0.374807419428347,8.460739277979434e-05,0.9802818311139957,0.6105970858306928,9.389364189211891,6.064081219337347,0.009269986562888105,5.570185739275163,0.13564821015898257,0.3782407155682781,-0.00048607824355116446,-7.62859108239737e-27,-0.00654200288189509
200,-3.1010339288329746e-06,3.899969757450838,0.08754393362003297,221.06365275419367,4.253584047453899,0.0010799597980751417,700.1319254980912,0.0007480530735923397,-1.7763269220741697e-26,0.3889318114927203,6.48282381386723e-05,0.000960181205190959,0.43825076450371314,-6.936101564992493e-07,9.263680882125281e-06,0.7654363513614321,0.777538046845246,9.22245042597938,6.087074312089562,409.7752364212826,5.589610525982274,0.1165195152116257,-1.2391092942488734e-26,0.0009450589742907509,2.15699288020214,0.0011204674958795325,0.37515161902014676,7.587257664124998e-05,0.9801468724125393,0.610618060802773,9.389355824409602,6.065213789204615,4.8330898883485596e-05,5.57144565681763,0.13504183411073975,0.4469279075669736,0.010661192467912911,-7.629434746937603e-27,0.03421384661552113
300,-2.376210158783994e-06,3.900219592201292,0.0870138347322686,221.06364990905908,4.254108957608473,0.0010754457843456685,702.3527636426875,0.0024762865202404742,-1.772681617035914e-26,0.38898082781159615,6.475263392952195e-05,0.0009597300786580367,0.43825859030508213,-4.05205748595388e-06,6.696736950616764e-06,0.7653887052507152,0.7775177536373932,9.222430596135805,6.086979016186801,409.77535347551634,5.589938064701467,0.11614098197357965,-1.2399992350761267e-26,0.0010143315359923651,2.0666768651073877,0.0011027304479002016,0.3752041907783193,7.473834563631991e-05,0.9800822823049526,0.61064704177501,9.389438983824707,6.068379896979641,6.078244802471604e-05,5.5726850303559825,0.133274819854809,1.8386303432124973,0.01513811616091586,-7.631704721673868e-27,0.03626510495127542
400,-6.659719519836151e-07,3.900687330896763,0.0863996990376684,221.06364030879303,4.254008036205986,0.0010778124794942705,700.194260883932,0.0027996948841811776,-1.771632222419347e-26,0.3889683555726864,6.462812409209819e-05,0.0009611042232001345,0.43826102354336,6.884921561849261e-06,6.051551735685926e-06,0.7654164005502337,0.7775281239213511,9.222450754911764,6.0878642969564,409.7753996441526,5.590016339759965,0.11550626395565074,-1.2400741377152659e-26,0.0011657404724592882,3.47805585529356,0.0010963764198853015,0.3754951148844245,7.433771617041733e-05,0.9797623576415567,0.6107096272902367,9.389362539327054,6.068908587489433,0.00012031928037832318,5.574283130182063,0.1308840167567767,2.451978995336482,0.022510681612136856,-7.632122758392476e-27,0.08127967346334233
500,-5.833856589298855e-07,3.9009649920888414,0.08662501723676504,221.0637177127554,4.25450346029231,0.001074515908467733,696.9428500272904,0.004316637312008751,-1.7706375814865213e-26,0.38898679639376094,6.462550076150838e-05,0.0009593339980260647,0.4382790767432245,2.968580990682034e-06,5.7905895311443026e-06,0.7653280703158695,0.7775418259543735,9.222462179992137,6.088135621338504,409.7752462952418,5.590194924515431,0.1153487887513322,-1.2413844137584947e-26,0.0015367464234847508,6.041592215913056,0.001083172404735995,0.37549349147230754,7.377241229301349e-05,0.9796145520318909,0.6106285644710011,9.389348740813938,6.07190861845801,0.00011260680622641836,5.576496711642274,0.1298606642508532,3.2140126253304877,0.02434343197616363,-7.633672973332821e-27,0.11293367202250448
600,8.804084171264933e-07,3.9014376701832303,0.08594390607851865,221.0636781259082,4.255316079607774,0.0010672364519481161,688.5170182211436,0.004411696008937444,-1.7694032414665678e-26,0.3890201119002493,6.447071509547711e-05,0.0009568961344586579,0.43828702692440297,7.088260113710067e-06,5.731012287395008e-06,0.7653062520051722,0.7775205431484113,9.222477786110208,6.08781572229287,409.7754391799004,5.590641969459223,0.11579728233349326,-1.2427765470477873e-26,0.0016764482718429471,6.978125109056573,0.001062889648867859,0.375763962247116,7.312544759559331e-05,0.9796823700027653,0.6107521867267363,9.389321137288688,6.0734098656607545,2.5934405717780443e-05,5.577239610806918,0.1284619118682632,3.7387546735288866,0.029351561002139946,-7.634598364064217e-27,0.13229990472414094
700,2.711842044720893e-06,3.9017018588296186,0.08564618631277522,221.06364095734844,4.25524432768871,0.0010625032522218914,692.1279842098211,0.006477942013507725,-1.7680906743089476e-26,0.3891187489802384,6.43559130123362e-05,0.0009505831878441801,0.4382895261579746,-2.4778162593474512e-06,5.677715100884396e-06,0.7653076196016559,0.7775259950419074,9.222436739021372,6.088117812572734,409.77529695186354,5.5908000268624285,0.11547711251004786,-1.2432688707597333e-26,0.001791183547904386,8.601990298280214,0.0010494403269036008,0.3759919943796929,7.221649381715881e-05,0.9795554015486736,0.6106982097171232,9.38923533819093,6.074662421554896,-2.8511187037840025e-05,5.578926442853511,0.12695361026260496,4.05265291536725,0.033753467575935496,-7.635312038014786e-27,0.15021598404829975
800,-9.770903735825813e-07,3.9022356939370386,0.08491902017109396,221.06363480605773,4.256238361763692,0.0010568420951811584,690.3093420991592,0.007356697508049052,-1.765401978427037e-26,0.38912030577894313,6.404703610655436e-05,0.0009496187437724666,0.43830903279395433,-3.848783937706993e-06,5.606837805458703e-06,0.7652169484668588,0.7775674091294498,9.222470408517745,6.088363923287428,409.77520393205555,5.591202545832667,0.11501978145187579,-1.2435505116513758e-26,0.0021569420721403733,9.893515460228274,0.0010458641457293065,0.3761900776462823,7.201198024707946e-05,0.9791549826498203,0.6106722092591759,9.389325343074384,6.076500073667741,-5.232199962622616e-05,5.58008926334104,0.12546169153965578,5.0152030996944355,0.037424343855454845,-7.63667657865748e-27,0.15867281833985525
900,1.7842459180618376e-07,3.9024969145493187,0.08409722435132304,221.06368647839642,4.256772058122472,0.0010485127514360513,683.2327343890746,0.008024434704890442,-1.7643846306166827e-26,0.3891431550056957,6.38816197432943e-05,0.0009486159077683227,0.4383150073165561,-5.952521208740916e-06,5.57578152460704e-06,0.7652331746444875,0.77758442273594,9.222461535353666,6.088628990747916,409.77518350789046,5.591167561306469,0.11442453809028882,-1.2446935050053124e-26,0.0020642716471038166,11.626683476727466,0.0010349453493569338,0.3762093891714729,7.124841412751305e-05,0.9789036031108946,0.6108816137686534,9.38915738529691,6.0769305079715,6.308680989466494e-05,5.5816092829224555,0.12445482518506476,5.607146387294732,0.036369333234557516,-7.637639711752043e-27,0.2052506199034558
