miliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mwa2d8dd1c_bb9a_4552_8738_e24671651c1d,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mw1d9426a3_e1e9_49e0_ad77_eb6833be398a,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mw2f3d48e0_c9c4_4a0e_aca3_9241eb573296,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,0.00043922950434478156,3.8998331535533266,0.0877281355357337,221.06369668454516,4.253375873730587,0.0010954682094380665,0.3595370250124837,0.0003295424274696433,-1.7790786766324318e-26,0.3889598435786184,6.609143077303519e-05,0.0009759124286669565,0.4382353496293712,0.0007266388954852145,1.5929210023347373e-05,0.7654416059477985,0.7775238911297689,9.222435603313517,6.086993273066892,409.77524677695516,5.58985421400514,0.1167395307438372,-1.2372169293740177e-26,-0.00010525064211707691,0.6083318792398751,0.001304914309202848,0.37506840765266436,8.455009948496526e-05,0.9801831469664112,0.6107128760959923,9.389446163549016,6.064762920521266,0.009274954384669036,5.570123001861493,0.1364513704672234,-0.27432619683964127,0.00020695628401490442,-7.627572726693945e-27,-0.015120070796441325
100,0.0004349186167299315,3.8999397736392543,0.087545532472912,221.0636445543696,4.25323473597415,0.00109082473573144,708.0809369309794,-0.0005159273344435576,-1.7761980727060635e-26,0.38894631984586986,6.590953694007166e-05,0.0009758392502945778,0.43823450349344323,0.0007257169298018267,1.5934842522381136e-05,0.7654604847603431,0.7775439369433927,9.222462984525146,6.087053028025804,409.77522557919315,5.589524178723354,0.11609304962166195,-1.237807401238691e-26,-5.4928935249237816e-05,0.13210375411850106,0.0013030590379877183,0.3750067800814347,8.434228553457701e-05,0.98029070164986,0.6105886223935357,9.389352473791824,6.063807412420666,0.009381366462570371,5.569742858139078,0.13626323764952786,-0.21294096692177836,-0.0014475384867184999,-7.628520994395037e-27,0.0029082837687328714
200,3.6714912542218275e-06,3.900030320430973,0.08724706052662638,221.0636819196559,4.253340935324757,0.0010789501934760615,704.5281508776161,0.0008134440234396158,-1.7763485044818507e-26,0.388947164492441,6.498478371651956e-05,0.0009600496085289968,0.4382485700149741,-2.1489150363514685e-06,9.34499044905692e-06,0.7654108589664602,0.7775076170804118,9.222437525147265,6.087185850827537,409.77523984734484,5.590009274092652,0.1163528707151375,-1.2385097945091876e-26,0.0009924936831947249,0.8097337865614835,0.0011268326452018944,0.37510904788749155,7.565081850835229e-05,0.9803128464350325,0.6107200090931376,9.389432473908517,6.065775106280483,0.00012059341476791942,5.570872361246684,0.13455911890059669,0.9809015919956021,0.011382428555463993,-7.629864667337732e-27,0.016761657671425696
300,3.4967167271834294e-06,3.900347508088743,0.08714917259155203,221.0636533389363,4.253651631232403,0.0010807387259081495,700.03174893459,0.001681014733792628,-1.7738008588035999e-26,0.38901773174170406,6.460546053529781e-05,0.0009593399500655203,0.4382584367553391,-4.87797237476766e-06,6.701572702388369e-06,0.7653785259666498,0.7775293406078853,9.222449477965121,6.087509644722565,409.7753899018263,5.5900960210101935,0.1156649367256178,-1.2396854958958468e-26,0.001071538820209172,3.120094545284326,0.001106622227916063,0.3751435905237321,7.478094253604494e-05,0.980113442366267,0.6106671621762293,9.389316156289539,6.068388664702874,0.00012399461471273681,5.5729770082611845,0.1326641855320892,1.8206603323279902,0.013768918860906747,-7.630918262272994e-27,0.056136561265591654
400,1.388157175201945e-06,3.900468084211213,0.08677722971801924,221.06370424224878,4.25422434449776,0.0010771000278183014,694.9868285736039,0.003225176510923878,-1.7712364665642805e-26,0.38905724972058603,6.457948124354438e-05,0.0009564487935658699,0.43826391946585647,1.8605868612340673e-06,5.970072581527285e-06,0.765401301952779,0.7775421848192784,9.222449125930142,6.087687933949959,409.7753326969941,5.590116189378303,0.11606833449641765,-1.2400354566183387e-26,0.0011877120817555056,5.2385796955196104,0.0010984534460065207,0.37523688444337927,7.436517774836804e-05,0.9799545861502561,0.6106477037227417,9.389271963562072,6.069746141782761,1.4657321407998868e-05,5.574810627401214,0.13159417822871913,2.472720961356131,0.017329769254663435,-7.631996008055797e-27,0.05912327833703503
500,2.1789837576648583e-07,3.900998350738798,0.08598399920381138,221.063698110509,4.254800077463854,0.0010671019912972604,691.2997762381044,0.003815320039421876,-1.7709468378334817e-26,0.38899205284393773,6.468738977470947e-05,0.0009554095040331258,0.4382739204507164,2.784384129191445e-06,5.688556647701138e-06,0.7652963138190156,0.7775673809725846,9.222433314354612,6.088012727829052,409.7753151609759,5.5902284335792976,0.11556635279514593,-1.2414347269786064e-26,0.001482898543441644,5.286502987814174,0.001073675150625939,0.37544071250116556,7.379149527852568e-05,0.9795035740638552,0.610646488944373,9.389256500387217,6.07065917920535,-8.354306179306892e-06,5.575963609667047,0.12972643494682437,2.818066357258434,0.025257704969068293,-7.633078517997258e-27,0.09723815106339992
600,-8.078600976021226e-07,3.901332207390707,0.08584605123967406,221.06368539973,4.25479309148277,0.0010683315371938344,690.0263857452126,0.005073028734099878,-1.768804410835896e-26,0.38909017977496535,6.433764181815225e-05,0.0009533764627310151,0.43828378216785757,-5.2636946909041815e-06,5.649119635782551e-06,0.7653369030873434,0.7775448083744664,9.222449700414657,6.088041136535238,409.7753331579107,5.590492011667287,0.11506842553247966,-1.2417399058863485e-26,0.0015768088170810214,6.8683930218515,0.0010638548940188628,0.37585242022457205,7.292601589586305e-05,0.9795211846094114,0.6106254273456533,9.389353261773874,6.072530453508115,7.438617984225634e-05,5.577402117712483,0.12846713930892628,3.1888141801296523,0.02659832906742399,-7.63515463699302e-27,0.1060810127605334
700,-5.036356421458575e-07,3.9018284357876576,0.08564100323551319,221.0636569898014,4.25588028619934,0.001056492210874502,691.2979375371193,0.005109729143621636,-1.766674292173961e-26,0.3890478035630872,6.437676733397569e-05,0.0009539059189902538,0.4382991036246448,-4.142491163497409e-06,5.6416613615654526e-06,0.7653280248897363,0.7775574014672572,9.222437955251722,6.088523924596735,409.77523990723864,5.5906464711271076,0.115050713055875,-1.2435118571093711e-26,0.0017936536467391586,9.408404995236548,0.0010590644973776276,0.3758124642211679,7.239178663179709e-05,0.9792129257198742,0.6106479153636731,9.389272463298939,6.074468933327299,9.646508441744521e-05,5.578822523084271,0.12695204991119827,4.018387799096471,0.029990169820886203,-7.636372041275863e-27,0.14212564233316594
800,2.069743120673387e-06,3.9020023751938715,0.08519653987202819,221.06363470073666,4.256204665787155,0.0010555041829660816,684.1857602638239,0.006885853887709726,-1.765415886932885e-26,0.38913097616763404,6.434599852296972e-05,0.0009468654368783855,0.4383080108622501,7.4432829706590994e-06,5.465382781522204e-06,0.765210426647655,0.7775339079051202,9.22244366707937,6.089048344724973,409.775348492631,5.59102016519774,0.115222937417758,-1.2438130784582983e-26,0.002089105994536196,10.631324130528313,0.00103943292580133,0.37614455109380945,7.21229241423949e-05,0.9790684200804629,0.6106743565352637,9.389238399349571,6.076287621750571,5.3637004974131934e-05,5.580378565774312,0.12532828114959382,4.566078792761146,0.034121274902762774,-7.637381179391498e-27,0.15863783375772
900,-2.124472222275963e-06,3.902399257032508,0.08413255192151853,221.0636993704977,4.256347167797083,0.0010445605236890148,685.3317548412782,0.0077096039403599355,-1.764806658285041e-26,0.3891799896151055,6.412685234825278e-05,0.000945696317098351,0.4383139298153662,4.918608299728954e-06,5.5475820397966885e-06,0.7652655885909332,0.7775421755180872,9.22243444949414,6.089307667766856,409.775341078049,5.591550053289437,0.11412860143756212,-1.2445886455999177e-26,0.002065819750412034,11.285285551802692,0.001037526016178057,0.37615187322253407,7.139274215627098e-05,0.9791263926517272,0.6107305427247712,9.389250103469669,6.077277872033016,1.57139878657285e-05,5.58182170129878,0.1247327439746068,5.713105377323295,0.038102667575979576,-7.637968450360766e-27,0.1844805488746872
1000,-3.109832872451265e-07,3.902793181316135,0.08391284507456936,221.0636673595012,4.256753328587691,0.0010445262052459921,684.2214919613245,0.008931908269567248,-1.7624860399717098e-26,0.38916475806052486,6.385948254013079e-05,0.0009411779505964131,0.43832321241172506,3.2812649070635665e-06,5.550677231110622e-06,0.7651781627862577,0.7775515168423793,9.22243613030363,6.089234795356155,409.77521318370793,5.591472083573478,0.11417944512588114,-1.2453422104814514e-26,0.002364331622231913,13.02372421475354,0.0010267299213453283,0.3763237005893514,7.056779017732337e-05,0.9788060264524607,0.6108879600689054,9.3891749065554,6.079014240482393,0.00010963364775823693,5.5823248610223635,0.12280846353458653,6.8379955717247265,0.044323894593546666,-7.63905171034398e-27,0.20726535467230733
1100,-1.7370314533675237e-06,3.9032129909098483,0.08310982576018253,221.06364579825342,4.257525604203269,0.0010359870862410266,678.6750544472796,0.009515859915724036,-1.7593827730616178e-26,0.3891482987062951,6.383627585959437e-05,0.0009398877365148836,0.4383269267954826,-5.156222741292317e-06,5.5215773269253165e-06,0.765237965025673,0.7776023320779696,9.222416144620938,6.090044876220901,409.77531858409185,5.59210961346555,0.11403771870899986,-1.2460614109867523e-26,0.0026813868480828986,13.797363799807208,0.001016570568914684,0.37666024866111175,7.036738642160339e-05,0.9783699979881583,0.6108820746901032,9.38911609196149,6.079693037763433,9.560718180933314e-05,5.583898617479238,0.12157163258255169,7.110300458669303,0.043890223050619424,-7.64006117750553e-27,0.23763270819051405
1200,-1.918285885809278e-06,3.9035067660573435,0.0826463327858831,221.063636458836,4.257933052385936,0.0010279852599717498,677.2966909916104,0.010383354785951131,-1.758144431229998e-26,0.38925219715460185,6.339484310939359e-05,0.0009370943681099016,0.4383412587225411,-6.564534257333161e-07,5.542876918462172e-06,0.7651899873816348,0.7775986313817868,9.22241118172708,6.090586999640083,409.7753161449254,5.592436784444831,0.11367077998041927,-1.2475408157098265e-26,0.002836658950214743,16.58501697778101,0.0010000316453377138,0.37696692781711527,6.96859379537332e-05,0.9781592001694419,0.6108702485488651,9.389076171425664,6.080803461558822,-4.4220979360052345e-05,5.5846757207972155,0.12088168069610841,8.160402238165345,0.0495146736062916,-7.641424284488587e-27,0.26719250776455794
1300,1.390265590216632e-06,3.9038716789624557,0.08232122410807552,221.0636774623167,4.258867351105448,0.0010204097553585473,671.8770778737592,0.011668820646871152,-1.7578569285791625e-26,0.38930810901014934,6.339923562250331e-05,0.0009330546876290316,0.43834787488442556,2.3306616373993303e-06,5.58909811277039e-06,0.7650407979639083,0.7775994922470831,9.222371538205945,6.090732454405135,409.775221768354,5.592509930313279,0.11258439837212884,-1.2483884064530446e-26,0.0029438120958973214,16.061648946241164,0.0009974300062376225,0.3769860014690938,6.966571250924483e-05,0.9780250942121633,0.6109207118725235,9.388940726034896,6.082148372861344,0.00010575063121485059,5.586028550284666,0.11935789331412593,8.100359759831015,0.054159658734930165,-7.642285325179654e-27,0.2855741075222394
1400,-3.549277250920831e-06,3.9041903223517367,0.08218423440606117,221.06369766557873,4.2593549755347775,0.0010149494134632855,670.4239570200701,0.011526583749492642,-1.7565566783568694e-26,0.3893307101187711,6.324124774338523e-05,0.0009266673807388123,0.438353665756086,7.1111485707480285e-06,5.439211631797081e-06,0.765048778085766,0.7776122517499222,9.222406615857293,6.09116401710188,409.7752592447424,5.592867919705206,0.11232212014255834,-1.2489342659699899e-26,0.0031239389547648255,19.059740542815113,0.0009882827850160028,0.3773317022339522,6.923122013598376e-05,0.9780397262853647,0.6110723061337572,9.38885669589761,6.0841129132804825,6.190853957938937e-05,5.587154963548073,0.1184774174544875,9.37712396064754,0.05673142586591508,-7.643526846957021e-27,0.3263361046149857
1500,2.800312675518041e-06,3.9046969536843106,0.08131107803038504,221.0636347485639,4.2597297407388,0.0010077530822299272,674.5767139442956,0.012983461896029554,-1.7548673688779392e-26,0.3893534258415956,6.304145744340144e-05,0.0009228500428780185,0.4383607290985972,-3.2082857548976885e-06,5.441445511895256e-06,0.7649661546570291,0.7776632205462098,9.222364906172436,6.091665737224681,409.775132863698,5.593394089622956,0.11161922699853939,-1.2496117230899693e-26,0.0033648310107661753,19.897801283533546,0.000977201578390353,0.3773366099131016,6.865761746891357e-05,0.9775068091704503,0.6110981905463169,9.388845387551351,6.084023624700194,-3.762971050805765e-05,5.587259875724235,0.11747407571936021,9.395442393490356,0.05952463013155771,-7.64377558235346e-27,0.33095154080648087
1600,3.163620644458921e-06,3.904690628769557,0.08094742655079779,221.06365022772118,4.260266337192569,0.0010052484283110416,671.4490244241259,0.014541778314350532,-1.7532184506751372e-26,0.3894199384059712,6.27582469618563e-05,0.0009205246001947421,0.4383750460526463,1.2409758172863205e-07,5.361552354211303e-06,0.7650136362555552,0.7776542221644815,9.222350764526647,6.092599826804671,409.77504303343215,5.593826990818301,0.11121182060877276,-1.2507557185825512e-26,0.0035834561965304708,21.9716648246207,0.0009633529156539954,0.3775925841063144,6.845322579389961e-05,0.9775636747082693,0.6112299618614182,9.388846801763867,6.085313586660963,0.00010561831151037863,5.588908915893489,0.11644483208456116,10.172849087615607,0.06441150969415031,-7.645743558083108e-27,0.3592106528528083
1700,-3.6284729565432867e-06,3.9050462708000526,0.08012534282673552,221.06361124831682,4.260594196055861,0.0009907426070206635,669.2527271243677,0.014904650200711187,-1.7502564190988357e-26,0.38947487566539046,6.24492316313273e-05,0.0009158720989068858,0.43838226651611767,-2.808171530522591e-06,5.464897174799089e-06,0.7649530843752259,0.77769754915149,9.222360442891512,6.092946904834395,409.7752056445067,5.59405134296506,0.11075079022988556,-1.2516314647601856e-26,0.0037632005718475,22.22755616268989,0.0009581121176147809,0.3776825323460231,6.81128780191367e-05,0.9772997284517199,0.6112350372781109,9.388713627113352,6.086742063252631,7.899008794727116e-05,5.588993520801942,0.11542192593913098,11.35138840742977,0.0687358719890118,-7.645973791485402e-27,0.37329772305621134
