milliseconds,sigb,lacz,x
0,0.0,0.0,0.0
100,999.9998146311162,8.48528628230308e-05,9.999998817407905e-05
200,1999.9992565342034,0.0003388244183278454,0.0003999999015277862
300,2999.998319083644,0.0007610374165862606,0.000899999665447635
400,3999.996990702043,0.001350619072357328,0.0015999992030263442
500,4999.995254595343,0.0021067012761567835,0.0024999984343165773
600,5999.993089114685,0.00302842021932663,0.0035999972744317566
700,6999.990467219971,0.0041149169318352346,0.004899995635612152
800,7999.987357078315,0.005365336615818771,0.006399993422134868
900,8999.983721597033,0.006778829158573291,0.00809999053398895
1000,9999.979519092032,0.008354548309255319,0.009999986857823691
1100,10999.97470309558,0.010091651914229234,0.012099982269491837
1200,11999.969220646763,0.011989303887924727,0.014399976651471693
1300,12999.963014327936,0.014046671784791243,0.01689996986867292
1400,13999.956024210082,0.01626292442892404,0.01959996174312478
1500,14999.94818099871,0.01863724011489881,0.022499952136695978
1600,15999.939410816038,0.021168800843598557,0.025599940891568362
1700,16999.929639884685,0.02385678668968161,0.028899927772199817
1800,17999.9187836396,0.026700388820171853,0.03239991259685784
1900,18999.906753882715,0.029698800899164247,0.03609989514943377
2000,19999.89345884311,0.03285121901743486,0.03999987517841556
2100,20999.878801474966,0.03615684368311857,0.0440998524158654
2200,21999.862678827372,0.03961488054380022,0.04839982658379456
2300,22999.844983410767,0.04322453876062319,0.05289979737743538
2400,23999.825602703542,0.046985031588860235,0.05759976447051432
2500,24999.804419343942,0.05089557606227221,0.062499727510349934
2600,25999.781310928855,0.05495539326370947,0.06759968612054157
2700,26999.756148030312,0.05916371070758755,0.07289963992360596
2800,27999.728798623735,0.06351975692285765,0.07839958848649696
2900,28999.699125007115,0.06802276518453607,0.08409953135681766
3000,29999.666984600182,0.0726719725181501,0.08999946805217168
3100,30999.632229983155,0.07746661963056953,0.09609939805869769
3200,31999.59470893554,0.08240595084083847,0.1023993208296043
3300,32999.55426268992,0.08748921620104949,0.1088992358046576
3400,33999.51072353145,0.09271567442004655,0.1155991424373499
3500,34999.46392708372,0.0980845777677902,0.12249904004967037
3600,35999.41370067861,0.10359518632325809,0.1295989279676167
3700,36999.35986683598,0.10924676368349764,0.13689880547933853
3800,37999.30224329681,0.11503857690134967,0.14439867183373783
3900,38999.24064305636,0.12096989642317235,0.15209852623906972
4000,39999.17486940255,0.12704000225887155,0.15999836792067806
4100,40999.10472078141,0.13324817789008525,0.16809819606238485
4200,41999.02999798592,0.1395937012792723,0.1763980097203726
4300,42998.95049306436,0.14607585868854894,0.1848978079534943
4400,43998.86599315422,0.1526939398750205,0.19359758977687697
4500,44998.776280495746,0.15944723805296898,0.20249735416075396
4600,45998.681132445454,0.1663350498560408,0.21159710002929763
4700,46998.58031636491,0.17335668188791897,0.2208968263205287
4800,47998.47359900159,0.18051143864176344,0.23039653187351045
4900,48998.360743343816,0.18779862652327994,0.2400962154648273
5000,49998.241505784106,0.19521755747699485,0.24999587584138339
