miliseconds,y_Tumor_Cell,v_Virus,x_Infected_Cell
0,126.69996139391674,1.9945237425907714,-0.0019920096742465504
100,127.801605780278,1.9223557085933114,0.00990102481985431
200,131.3362242977806,1.8411812612782366,0.023279840911094758
300,135.35087282429802,1.810702751788066,0.032724098570992496
400,135.0259404188005,1.7285346187572126,0.04127867299861841
500,139.74264917497135,1.6528379294156959,0.051416863590073685
600,142.29686411930476,1.6107536804366727,0.05989135843093068
700,142.88156836516782,1.5673217144850875,0.06659806566452635
800,146.19315293127943,1.5167839619111259,0.07612757828995695
900,147.46683724414532,1.4498911446644756,0.08251899442466333
1000,148.9600863473597,1.4128138684435132,0.08672419955022401
1100,153.6707986082989,1.3617382886718732,0.09723244902274565
1200,154.19675663198393,1.3100949027602011,0.10232286057948442
1300,157.3776865749565,1.2560105481682458,0.10759795881506709
1400,160.3200647182972,1.2013786614036799,0.11364656792886121
1500,161.3009625899844,1.178309965028401,0.11673501319425644
1600,163.07589768525327,1.0974269607245966,0.1211261745129429
1700,166.86532918830355,1.094374516784009,0.12768955349365643
1800,165.81322629380585,1.045091200313513,0.1290731076780998
1900,169.31680799460653,0.9961739687322106,0.13360544229770802
2000,172.6635980743631,0.9623913650421424,0.13702721259831263
2100,173.6384250181483,0.9221124764475614,0.1390802603679531
2200,174.05758992794023,0.8689909775077241,0.1424567106616716
2300,178.0909312784442,0.8559071643387705,0.14521981279567478
2400,180.60825970051994,0.819762487601635,0.14706016933085997
2500,181.41541742134078,0.8186584312443528,0.1478868310696456
2600,182.1963182731057,0.7455069326455049,0.15032856894113283
2700,187.25452539386993,0.7479416115614804,0.15302046333772124
2800,187.1920587870971,0.7222271940560132,0.15336016660061422
2900,189.72534648721856,0.6889103065678089,0.15527160687365996
3000,191.04722977390736,0.6573280084828715,0.1542537038643099
3100,192.86119542825801,0.64156313865352,0.15633028435470847
3200,196.13998523609177,0.6168596442336934,0.15572971194491914
3300,197.17684230063563,0.5936962690869001,0.15513587121059613
3400,199.70387185610087,0.583132486227478,0.1559820042658973
3500,201.63201706267984,0.5552550985380663,0.15637670311089427
3600,205.16632545784765,0.5441888785021806,0.15661081665946683
3700,205.81142345565704,0.4860224676169934,0.15801672006226605
3800,210.1091953595686,0.48390958052793065,0.15835097371702864
3900,211.20490421817172,0.4375784299420144,0.1559859475401705
4000,213.25399973961865,0.4389579956840468,0.1541618092728804
4100,216.24750636391863,0.422938118056226,0.15546114567080296
4200,217.5643568911622,0.40254274301444487,0.15434771135357955
4300,220.45380286228158,0.3911184950643261,0.15311549287714138
4400,221.84036395325222,0.3905863122659737,0.15281879361644846
4500,226.55471253260794,0.3476176386359786,0.15411010713938106
4600,228.41225850531015,0.3470917880841431,0.1495462161352502
4700,231.40593197754163,0.33524500500844395,0.15181947679492452
4800,231.13428138636505,0.30789217216488396,0.1502357049209932
4900,235.00210849861838,0.3212381377670224,0.14617371499024656
5000,237.0146451067327,0.2736775742536202,0.14717617159381807
