miliseconds,y_Tumor_Cell,v_Virus,x_Infected_Cell
0,125.63631783945883,2.00758391197098,-0.0018999177309576276
100,130.03088149139842,1.9460077048042492,0.010196959822328055
200,131.9753580368322,1.8863722406987034,0.021934337296776685
300,133.7325074326644,1.8123419267154606,0.03266252642661047
400,137.8190668874747,1.7390837700224784,0.042895444231194894
500,137.03661143138322,1.6850639018108393,0.04842899308083951
600,141.92341191651695,1.609732443277954,0.06037738402386713
700,144.30028247174903,1.5685928485646443,0.06860711020917384
800,144.7821019792019,1.5122685320924243,0.0767581273312277
900,146.84489425251527,1.4453491284089126,0.0823857951537808
1000,151.0900765203629,1.4136567831407818,0.09057395485120437
1100,153.1835245175078,1.3640978821981002,0.09712939842961087
1200,155.51515751926013,1.2745855513665738,0.10213355346125545
1300,156.94661566982452,1.261414519091911,0.10844674546233483
1400,157.58450467450393,1.222342215153058,0.11358056466324976
1500,160.45748001433748,1.1480677163113553,0.11513724570785927
1600,164.5612866178167,1.0985934533087878,0.1235114577444517
1700,166.6019480676051,1.0970246927877574,0.12658354851519849
1800,168.81251236217167,1.043496837838634,0.12884506307216573
1900,169.15461564629985,0.9853425186132606,0.13352837591410702
2000,171.12799707156006,0.9387047428628921,0.13764662576781575
2100,173.91791902338326,0.9165478298711199,0.14033294859488255
2200,174.61003179944169,0.8837778190858251,0.14410368511001956
2300,177.4667046273657,0.8353242913495195,0.14322901308920868
2400,180.91285366975856,0.8471777258626626,0.14498464878725936
2500,182.04766482606001,0.8066436754572275,0.14822252279197368
2600,184.58665955005756,0.7418165707023279,0.14966188312279646
2700,187.01511636875588,0.7345187493201188,0.15179404204731883
2800,188.6568124167951,0.7258793626484328,0.15149210812867472
2900,191.40086204622406,0.6666302502970674,0.15651293868090227
3000,192.2228383851579,0.6451392934908193,0.15711756352396186
3100,192.87311864792383,0.6129992362286366,0.15561912757232252
3200,195.90919450665643,0.5836908003790844,0.15545019460639245
3300,197.26338538782701,0.5887074989570039,0.1583726591646234
3400,201.55072557799676,0.5836540989660352,0.15813259300748175
3500,201.4173307422514,0.5234510038580313,0.15610262779150152
3600,205.79096688381492,0.4965433119760735,0.15957615158294006
3700,207.82144604691763,0.5009121785912556,0.15856562240512878
3800,208.52675372916315,0.4552708614778971,0.15520655425851376
3900,210.22365949761115,0.4555996388668858,0.15735141969280392
4000,214.7504860763344,0.4668026447615256,0.1576957937588482
4100,217.25709234533844,0.4246194220794236,0.1542606813687662
4200,219.49477620307178,0.3968039798649208,0.15601079195601983
4300,221.82760595708368,0.37648335639961017,0.151849326640173
4400,221.19930011942597,0.3782833184394666,0.15489965057538102
4500,226.07838125838163,0.3674016685567434,0.1519617126197082
4600,226.07860059961462,0.3250734530499211,0.14979547977568622
4700,231.55542494028333,0.3335662548651011,0.1480818549511675
4800,231.3401256343823,0.3137984589047018,0.14656127455084603
4900,235.46613077515664,0.29479677186921827,0.14718115028677117
5000,239.01676406014496,0.29429787008639013,0.14537099653544722
