milliseconds,y_Tumor_Cell,v_Virus,x_Infected_Cell
0,126.33788120867264,2.0218634073600414,-0.00017324265719080229
100,129.06469192772127,1.9368646939030745,0.008990850568230128
200,131.57868125864988,1.8743693457139567,0.022104049717203898
300,133.15010033110423,1.8108830414411774,0.03134651767314569
400,136.64567063551667,1.724493771931716,0.03912853378739319
500,137.90909217372533,1.695146332551448,0.050265212957845154
600,142.10005959549306,1.6067713609845173,0.05788569147149726
700,143.63946593854783,1.543476090373197,0.06905815949465059
800,146.88650523414262,1.4922402397395944,0.07616776317098889
900,147.4018026636902,1.4243774636080313,0.08259608379556649
1000,150.24036863156164,1.393572836898483,0.08836974793024813
1100,151.82539915380377,1.3476915527689273,0.096581094582996
1200,155.09921877027608,1.2837786720639006,0.09905652581363862
1300,155.22103765346273,1.2428298033037952,0.10713810435891677
1400,159.58570388872465,1.2159325489989619,0.11127531502244824
1500,160.69489428719385,1.1437934120408466,0.11704630075807479
1600,162.19655768795468,1.1334686818247548,0.12350368706954866
1700,164.17430686682658,1.0560578418002355,0.12363114765582216
1800,167.20014010932806,1.0433364685599802,0.131739609344125
1900,168.74604440163102,0.9975957046613981,0.13124964900262404
2000,169.9346777149193,0.9642122973944829,0.1358033463160109
2100,174.83522798437102,0.9260577316924139,0.14038155693666846
2200,174.74190940941992,0.9060197076110277,0.14145232503327695
2300,178.79945258172108,0.8513427235246691,0.1464570996281616
2400,178.3214495249213,0.8491173433061754,0.14661150976897339
2500,182.0424718051516,0.8136155906759555,0.15120892033752736
2600,183.61615305376372,0.771811631111672,0.1515056344434146
2700,186.40832418585688,0.7248744330115672,0.1530223419683905
2800,188.04974873008138,0.7138402995714341,0.15354611482444946
2900,189.71898078234665,0.6690330908277629,0.15410971895852058
3000,192.45263040211302,0.6666234450192811,0.15605935752736003
3100,193.6208780249174,0.6194037563698511,0.15761384007630508
3200,195.17170233780297,0.6035699247723841,0.15584150166543675
3300,197.82079052972642,0.599246121857863,0.1584187911961577
3400,200.59540179199277,0.5498331396534355,0.15614507118201618
3500,202.295749780821,0.5638551493738727,0.15799738404127178
3600,204.67093996381251,0.5072965472460969,0.15970658158171555
3700,206.15976071094573,0.49065221831808015,0.15810823588274825
3800,207.30610568504636,0.47189127101519934,0.15699781744736704
3900,211.60479749659058,0.4578252663414358,0.15811369227121802
4000,214.47512593892708,0.44338239463818224,0.15809884742325225
4100,215.20320350526288,0.4350071590173181,0.15341625589347466
4200,218.8081237481942,0.4347000625909185,0.15320658374655324
4300,220.64772106427662,0.4143054235276785,0.1539470134858043
4400,223.20036042295493,0.36326407869370875,0.1515496311154769
4500,223.88094710293907,0.3828928072007183,0.15171327423481842
4600,226.55690033299118,0.3561547075199976,0.15032626724767148
4700,231.6205919217148,0.3392671939727094,0.1489814437690072
4800,232.29049443046176,0.3375106642004826,0.14809757631841564
4900,235.06904834195234,0.3295880874898284,0.1470778364604289
5000,237.70647511647724,0.30110391733469916,0.1451625388006635
