milliseconds,APC,Va,Va_APC,Va3,Va3_APC,Va5,Va5_APC,Va53,Va53_APC,Va56,Va56_APC,Va36,Va36_APC,Va536,Va536_APC,HC,LC,HC5,HC3,HC56,HC36,HC536,LC_APC,HC53,VaA3,VaA53,VaA36,VaA536,VaLCA1,VaLCA1_APC
2400,4.5842769533184543e-10,1.8306721161278173e-07,3.781794506747528e-09,2.2924962347831244e-10,1.5317629647388576e-10,6.047813870900255e-09,5.227738932379199e-09,3.8762073743126044e-10,5.16927163284043e-10,1.9429919436882225e-12,2.6361571575970577e-12,5.2236941381159245e-14,4.9737860981628696e-14,2.3353043936452474e-13,3.7715337929204294e-13,7.474172907460038e-12,7.828622938648575e-12,9.65576446632941e-14,4.598597908378203e-15,2.1118907199844984e-17,7.673122649526834e-19,2.0868933974398087e-18,2.1768049211124774e-13,6.425215700541696e-15,1.66544040611653e-11,3.030270934782334e-11,3.701414148698313e-15,1.1539260566375625e-14,2.597071761222221e-11,1.7761543292562358e-11
2500,2.2310033286450315e-10,1.8337517113566566e-07,3.7110803548446724e-09,2.3494973221259894e-10,1.5193141077406394e-10,7.060283560336364e-09,5.198449810114281e-09,4.980869482491396e-10,5.162737608686271e-10,2.086485595767668e-12,2.6652823004348367e-12,5.737180233845287e-14,4.7426002431199897e-14,2.6647485814460984e-13,3.9528310724454144e-13,8.071114003723262e-12,8.292816490094388e-12,1.3595324334407462e-13,5.573697297645859e-15,2.901980182390848e-17,1.0359710880913832e-18,2.2250311300688663e-18,1.9810153173702986e-13,6.62375940439105e-15,1.9917232264570122e-11,2.8212791123209332e-11,3.902722150467613e-15,1.5891503836310387e-14,2.8149345231360366e-11,1.775529926685127e-11
2600,2.4287489830693693e-10,1.8302747404832938e-07,3.865032516134649e-09,2.532760480834696e-10,1.5477698154075668e-10,7.204617083430395e-09,5.1317047706934825e-09,4.755549948356649e-10,5.193231405176791e-10,2.6834004690034207e-12,2.6437867945487006e-12,6.323369788642646e-14,4.887566437204275e-14,2.813699851690906e-13,4.298122895228709e-13,8.39776662700642e-12,7.954419050814925e-12,1.1730795580352418e-13,4.9375384039101544e-15,4.1780775070426383e-17,9.577751456646538e-19,3.7856474143131304e-18,2.3149223718290764e-13,7.519435932606748e-15,2.041298573681968e-11,3.4029676251524465e-11,4.190077001289455e-15,1.814236927594325e-14,3.5606496567161363e-11,1.815246038795338e-11
2700,3.01103580296642e-10,1.817215564048798e-07,3.8024732775394145e-09,2.774005359814012e-10,1.4965615579869263e-10,7.451544554096553e-09,5.123853007658873e-09,5.123745836413491e-10,5.408749900378042e-10,2.578941615751611e-12,2.728176344321984e-12,6.76462469171045e-14,4.813577304630516e-14,2.780463523324077e-13,4.1953108679743316e-13,8.447545120377474e-12,8.445998413070522e-12,1.559879910423319e-13,6.057522060304623e-15,4.583973203869544e-17,1.2213219438000042e-18,4.0405148287322475e-18,2.3606741476637193e-13,7.658461291344121e-15,2.0808385589243934e-11,3.615499281174402e-11,4.6320169371646e-15,1.8407647694003993e-14,3.6882055784009465e-11,1.86865857777676e-11
2800,2.9762583696334554e-10,1.8158443189752558e-07,3.632509455545675e-09,2.7961404260031596e-10,1.5035989515433165e-10,7.701099065626009e-09,5.054347302781628e-09,5.416953715157435e-10,5.74167149132699e-10,2.8267435208480365e-12,2.9285395087994913e-12,6.467746321717364e-14,4.695425263507233e-14,3.3889145880594913e-13,4.753140751704448e-13,9.06719671284392e-12,9.377775744828528e-12,1.720795246360369e-13,6.5162396228827435e-15,5.092532166249325e-17,1.2662390304055384e-18,4.663137292824261e-18,2.555524054520473e-13,1.0318256207272875e-14,2.3495608294669184e-11,3.734556604319587e-11,5.180854559504592e-15,1.9545692621536362e-14,3.999332273841146e-11,1.9007624101863537e-11
2900,3.355504648243197e-10,1.8150471844344874e-07,3.8202695587213295e-09,2.9526898075275965e-10,1.4957100205123092e-10,8.40922729139825e-09,5.188791621419925e-09,5.919731483422735e-10,5.645525506748859e-10,3.1925007426105145e-12,2.9062432931928095e-12,7.033502083452358e-14,4.696471135979153e-14,3.9323744503973284e-13,4.697761902471358e-13,9.513460272040738e-12,9.192295771633261e-12,1.7123211311082376e-13,6.999737711565317e-15,4.535051590164842e-17,1.3973888541122538e-18,4.336423138436303e-18,2.5843631503783884e-13,1.0978581436932293e-14,2.450096323352867e-11,3.808961545195649e-11,5.243330077020993e-15,2.3686418252568153e-14,4.142103319421312e-11,2.064085804493298e-11
3000,2.6926065229346026e-10,1.8048700725883963e-07,3.759632990262796e-09,2.8941774917260383e-10,1.464590961908108e-10,8.537226905935276e-09,5.206182633120113e-09,6.825710281394043e-10,5.646323551977835e-10,3.1426782173254428e-12,3.0847236237540865e-12,7.348720638547786e-14,4.621873007448116e-14,4.050751250909178e-13,5.269431010374895e-13,9.690117684092983e-12,1.0012317160539313e-11,1.746670343771365e-13,7.265084526043304e-15,5.061809837143817e-17,1.5788759666404236e-18,6.4607707921788614e-18,2.7692307016072554e-13,1.1043261375418344e-14,2.468377886646114e-11,4.332796474433269e-11,5.66663947772091e-15,2.3022176707615892e-14,4.9920841007731956e-11,2.1291334730165206e-11
3100,4.6489477007813164e-10,1.8067295994299998e-07,3.799217218618514e-09,3.052145812082576e-10,1.4668484503606376e-10,9.2021721239021e-09,5.295746057189443e-09,7.104140391795904e-10,5.659366296135768e-10,3.4278205636724725e-12,3.0536495607242684e-12,7.828270871029516e-14,4.868317225192306e-14,4.621103101224234e-13,5.013222310170824e-13,1.0096854388352316e-11,1.0098016455162726e-11,2.047389890726144e-13,8.319253479059263e-15,6.31852071081429e-17,1.5850298201722984e-18,6.561525977802438e-18,3.0791643790217394e-13,1.1710265489156425e-14,2.5507899630884944e-11,4.615426781153718e-11,5.8404578157175296e-15,2.8027904262711097e-14,5.19051621529755e-11,2.141246185964865e-11
3200,2.7160681595378995e-10,1.8025500044276828e-07,3.7292014031986706e-09,3.147843980574858e-10,1.47871252987651e-10,9.147816817742931e-09,5.1587051666391735e-09,7.436330310570591e-10,6.034862742595448e-10,3.759027797610487e-12,3.076157301091212e-12,7.867128390963857e-14,4.6916529353490494e-14,4.728244382814403e-13,5.443356857859737e-13,1.0700661673552763e-11,1.0000149458605575e-11,2.2473921462161718e-13,8.521289296071229e-15,6.59804852961056e-17,1.779683700686005e-18,7.66029189132898e-18,3.1001365620235835e-13,1.2286398248666829e-14,2.6755135744568168e-11,5.672510484681716e-11,6.699838032177874e-15,3.1085757910306184e-14,5.622183886681775e-11,2.2950001258880612e-11
3300,3.579550842323233e-10,1.799523695653332e-07,3.576463382421646e-09,3.16835047870102e-10,1.456997180512948e-10,9.546019707949275e-09,5.1877883603888105e-09,7.723704306566203e-10,6.035127401490489e-10,3.964687096818722e-12,3.044055228821347e-12,8.40294284039694e-14,4.599597455969375e-14,5.168070515325481e-13,5.325467471634653e-13,1.0783149119114615e-11,1.0809194262775318e-11,2.4840591587321716e-13,9.432187140244902e-15,7.992594312086043e-17,1.997814161161832e-18,7.796828910063952e-18,3.41879397028228e-13,1.4110965927121422e-14,2.695223314025388e-11,5.6413512148082384e-11,6.87363983898533e-15,3.4618661557041806e-14,6.054077520536892e-11,2.4488571782367873e-11
3400,3.1894182794600117e-10,1.795905197116418e-07,3.640904014350269e-09,3.230851445472106e-10,1.463636595220291e-10,9.809836212129074e-09,5.161800350493677e-09,7.698994895254472e-10,5.99484442800696e-10,3.825475142437619e-12,3.071275073073838e-12,8.317411431915249e-14,4.631485985294626e-14,5.291145996451713e-13,5.769389378132792e-13,1.0579212546062842e-11,1.0693606250015282e-11,2.5109878783350577e-13,8.97383465609998e-15,7.477518795786124e-17,2.150426678565303e-18,9.099780377059069e-18,3.3469359155288643e-13,1.6290312721322374e-14,2.9064399342693468e-11,5.86290943908881e-11,6.6365872631976095e-15,3.851149547519236e-14,6.805313247422762e-11,2.3580634880636276e-11
3500,3.3861806562547094e-10,1.7885208960491935e-07,3.745245048121902e-09,3.4111903300291184e-10,1.4318424197784003e-10,1.0097024597308085e-08,5.09296869409811e-09,8.378572572825535e-10,6.089195814612955e-10,4.3867548580972165e-12,3.2452266971765785e-12,8.756328256221052e-14,4.7324991629041906e-14,5.836261858209043e-13,6.004229610750882e-13,1.1108211749053798e-11,1.1446196946363916e-11,2.638147872267322e-13,1.0569423340408325e-14,9.258077155474104e-17,2.1287780821546992e-18,1.0057687997362599e-17,3.63717247666818e-13,1.723469709389487e-14,2.978413274107005e-11,6.706548926321839e-11,7.2148130955375e-15,3.935511921262047e-14,7.461277939319713e-11,2.47572244412787e-11
3600,2.9211290008420335e-10,1.7869338088412306e-07,3.6584397705059513e-09,3.5303490714054304e-10,1.451990659614542e-10,1.022600795496422e-08,5.269809606541809e-09,8.174209671203966e-10,6.01682096142381e-10,4.430035991810009e-12,3.3217971773317287e-12,8.77796581894326e-14,4.585376786758367e-14,6.424010752123265e-13,6.23469806244405e-13,1.1782310811624246e-11,1.1069554569949848e-11,2.6645634277539673e-13,1.1268926460533964e-14,9.007405910274931e-17,2.3589467488567746e-18,1.0284345577003295e-17,3.5404757083536393e-13,1.8963910568684483e-14,3.3214760023600615e-11,6.45715677654806e-11,7.897298175365649e-15,4.296435944343102e-14,7.667440505512273e-11,2.5320484503133565e-11
3700,4.4110732332912413e-10,1.7865401888742185e-07,3.7200383261608084e-09,3.5814186893739766e-10,1.4463936791624455e-10,1.0272450104999215e-08,5.1810601329793696e-09,9.402528731351066e-10,6.122825120046038e-10,4.7529824322232125e-12,3.377312564464114e-12,8.922425047582511e-14,4.4858577334684906e-14,6.86332030924757e-13,6.30121528688583e-13,1.2113782083723363e-11,1.2172892757007143e-11,2.8753123637714356e-13,1.0611644899062515e-14,1.0290854675095617e-16,2.5602470497346454e-18,1.1251189785217674e-17,3.765184034817069e-13,2.1749853672071784e-14,3.501114216583244e-11,7.578227789210823e-11,8.012823301120514e-15,4.71410528787108e-14,8.269323576031818e-11,2.705216531015273e-11
3800,2.566193896757288e-10,1.7840237377877108e-07,3.5828739314444827e-09,3.50472859057605e-10,1.412063588498486e-10,1.1522054907724826e-08,5.187539478210138e-09,9.637429892736495e-10,6.197288775445166e-10,5.142067198247981e-12,3.42648162728151e-12,9.669314239651903e-14,4.625359069352764e-14,7.170234339653112e-13,6.320158825451535e-13,1.1971849828548132e-11,1.2266579570185624e-11,3.1149769479711424e-13,1.1647952143690639e-14,1.0836297477086625e-16,2.7321040571900805e-18,1.38950112091514e-17,4.151013888145647e-13,2.0877301005324835e-14,3.45842409459249e-11,7.258684206533101e-11,8.726517893897708e-15,5.3423381373143424e-14,8.774171596458861e-11,2.579029044810886e-11
