milliseconds,APC,Va,Va_APC,Va3,Va3_APC,Va5,Va5_APC,Va53,Va53_APC,Va56,Va56_APC,Va36,Va36_APC,Va536,Va536_APC,HC,LC,HC5,HC3,HC56,HC36,HC536,LC_APC,HC53,VaA3,VaA53,VaA36,VaA536,VaLCA1,VaLCA1_APC
1000,4.797702026173415e-10,1.8800882360977684e-07,4.986987111409131e-09,7.47437913108099e-11,1.7990106768559234e-10,1.8915403961719632e-09,4.300336156619335e-09,3.698642167576244e-11,2.4351321578517046e-10,4.866134482922861e-13,1.0927199009537404e-12,1.3004860517852096e-14,3.692596407966112e-14,1.7408767433271483e-14,9.779638490145604e-14,3.2666970362183342e-12,2.9772790887371733e-12,2.1020066091836033e-16,9.01285464132237e-16,2.658711328217893e-18,3.1845030891832706e-21,-4.563593365575193e-19,3.511083086409783e-14,1.0246229544174802e-15,4.661778461016674e-12,7.299869656088086e-12,8.547807838577153e-16,2.982323859379151e-15,-3.5482347560707896e-13,5.733820376311071e-12
1100,3.8782942977218116e-10,1.877863991257174e-07,4.818589051498985e-09,1.1074904615330266e-10,1.7916540132506537e-10,2.344420192291442e-09,4.449595241365801e-09,4.993561364616274e-11,2.678043409934917e-10,2.1318807453920133e-13,1.1194847459600342e-12,1.1973692975752843e-14,4.0090114525460124e-14,-4.167347684262418e-15,1.1500704871799997e-13,3.2035820515767633e-12,3.2980979760161662e-12,1.7477489308159797e-14,9.149911215239421e-16,6.461144631687495e-18,3.7622317410637857e-20,-7.337521244773169e-19,4.181657537101442e-14,-7.316431648204561e-16,5.752127881105879e-12,4.9700018283491334e-12,7.054596396294513e-16,1.4131744650393133e-15,6.340743861332032e-13,6.5644877367538976e-12
1200,4.685166446049466e-10,1.880806259079397e-07,4.503677262564737e-09,9.924527836908461e-11,1.8145283587128453e-10,2.4679140050763376e-09,4.7083766353440304e-09,9.855863663716378e-11,2.7541447148325343e-10,3.537898219544296e-13,1.3703260434376115e-12,1.6489951765699444e-14,4.15886876669406e-14,2.4621339982369134e-14,1.2184906497026993e-13,3.661559856708782e-12,3.9490433935392835e-12,2.1678417951722037e-14,6.105096737967558e-16,8.714850145962375e-18,1.1262859099946775e-19,7.963037417192707e-19,8.364545875975118e-14,1.5362022715490355e-15,5.9823845385755606e-12,7.473237723120418e-12,1.2924139601171809e-15,8.438383613147863e-16,9.018974986769212e-12,6.764749030880227e-12
1300,4.0010739872452066e-10,1.876786962346046e-07,4.377075693002291e-09,1.3286237421936125e-10,1.765276637630466e-10,2.4239346707692972e-09,4.728210490610077e-09,8.687904209857092e-11,3.149717905779164e-10,7.208797887290336e-13,1.495056818174615e-12,1.7266534234688638e-14,4.402172041132185e-14,-1.5878703619198739e-15,1.125974287886823e-13,3.789326441927986e-12,4.115735678509745e-12,3.053061550083446e-14,1.074569960742648e-15,-6.391235378633505e-19,2.2987925998040244e-19,1.2301758940663525e-19,9.33680862763078e-14,2.1091956544679796e-15,7.300804344502405e-12,6.824828975056268e-12,1.014697265506544e-15,-7.563430405707249e-16,6.695160255619952e-13,8.214058673982574e-12
1400,4.715464492429094e-10,1.8700069169116699e-07,4.300507338279343e-09,1.399749437528628e-10,1.746081129529999e-10,3.448772295430401e-09,4.892684536066375e-09,1.559175759181706e-10,3.490699075387561e-10,4.60579809910255e-13,1.6481589851099112e-12,2.1863863034904602e-14,4.5847586449143246e-14,1.9034162567007423e-14,1.639462887106165e-13,4.203707753722951e-12,4.913650568189334e-12,2.031693434660641e-14,1.8810312362677057e-15,1.0610812147468703e-17,1.2711815252682018e-19,2.3718945614187657e-20,8.032282673374212e-14,1.0624345432292386e-15,8.938300145770722e-12,1.0820130160532168e-11,1.4070867203776464e-15,-1.4533060950659928e-16,9.230452122692769e-12,7.96154215807859e-12
1500,4.0850400614382064e-10,1.8716140496680632e-07,4.204753712004353e-09,1.3662327440109986e-10,1.7312039301741128e-10,3.278194623315381e-09,4.9308311555811245e-09,1.9874763784179515e-10,3.516244979738724e-10,8.119877032052857e-13,1.667196911575523e-12,2.518412329924228e-14,4.8012478536862e-14,8.844029239412687e-14,1.7501950876361916e-13,4.552941776447699e-12,4.854908409273904e-12,1.560008233929974e-14,1.8306116807081372e-15,7.11535331047629e-18,3.072440021662382e-19,7.403203075344534e-20,9.327364710732119e-14,9.569959815320447e-18,8.762279980796799e-12,8.790858867479675e-12,1.868983903008936e-15,1.0510550156759278e-15,9.827181851635519e-12,9.084989713770429e-12
1600,2.5823348741290804e-10,1.865493533066786e-07,4.2123557837524175e-09,1.4433895167192011e-10,1.737108701446284e-10,3.370765922522144e-09,4.808056577364603e-09,2.142106249329331e-10,3.973063039890631e-10,9.407078117089947e-13,1.7730510751357655e-12,2.9408024855066505e-14,4.689148627120773e-14,8.424078135548467e-14,1.791205442941477e-13,5.196312619487668e-12,4.94315076890434e-12,2.3657072354953332e-14,1.5273052095304118e-15,1.2848979154985967e-17,2.163933916994735e-19,1.2078140482525927e-18,1.2484866760661714e-13,2.438381911189944e-15,8.002171837616276e-12,8.140113600729966e-12,1.5763738685819822e-15,6.6341060855163954e-15,7.142686733643375e-12,9.954915374180429e-12
1700,2.5769626750544494e-10,1.85678923528976e-07,4.017866053869019e-09,1.6619571587259414e-10,1.67203121405187e-10,4.338515643942845e-09,4.912650369256018e-09,1.8459504361231792e-10,3.8435521224948626e-10,1.1619238440434809e-12,1.9370536900932926e-12,2.902608273802719e-14,4.976344059472325e-14,6.881654205440944e-14,1.994285497158003e-13,5.413324155224778e-12,5.2639425695513316e-12,5.824952374999234e-14,2.2749182620906563e-15,2.705635343098797e-18,3.3021638209938673e-19,2.5511859428242653e-19,1.1438513926528898e-13,2.0023218929411277e-15,1.1354359456148418e-11,1.3187924690587411e-11,2.070021260536695e-15,2.1702643735863643e-15,1.4291357690054108e-11,1.080859044719456e-11
1800,3.7228875023489327e-10,1.8578631629861035e-07,3.93060965163923e-09,1.9270673411178101e-10,1.6570311166057131e-10,4.007635246487679e-09,5.0900676996569745e-09,2.338980525949132e-10,4.303946475542949e-10,9.72788518638734e-13,2.1038931920626403e-12,3.476186109785767e-14,4.890733206736695e-14,1.1750608434823993e-13,2.297003265754906e-13,6.05975380356037e-12,5.396644057534722e-12,6.044102466414107e-14,2.6912155901776854e-15,5.846908318256264e-18,5.308684031343387e-19,-1.9006432336981615e-19,1.3304736218670824e-13,3.0516864654926313e-15,1.2373687551310969e-11,1.3673536625399727e-11,2.1646226623396e-15,3.864250584346908e-15,1.1123516279959269e-11,1.2094026989471112e-11
1900,2.4114210072506884e-10,1.8479078326604173e-07,3.880065334406597e-09,2.0094041293709786e-10,1.6141260194971177e-10,4.916832934321377e-09,5.02429378948579e-09,3.0523755799191676e-10,4.5249630710608385e-10,1.4100068166313636e-12,2.0933381500920495e-12,4.0581273191908244e-14,5.015241229894435e-14,1.2632018972938203e-13,2.6335397701814364e-13,6.368815298369873e-12,6.034247061039881e-12,5.420040692341051e-14,2.7160630419226174e-15,1.8455675590303208e-17,3.429158680176253e-19,1.6584426037860328e-18,1.4611275422932322e-13,3.673101000939728e-15,1.1357010534096863e-11,1.827062884885571e-11,2.715746340059144e-15,8.819912171180588e-15,1.9583734669948683e-11,1.1852031026930441e-11
2000,3.1209616867006727e-10,1.8504197367634496e-07,3.877297611205733e-09,1.8685643570362605e-10,1.6135001318824828e-10,5.0977483737235304e-09,4.951186662796888e-09,2.960167113594597e-10,4.731371301571396e-10,1.250819177591481e-12,2.3736347020126485e-12,3.9325355460156284e-14,5.0523843626530324e-14,1.4859610311611694e-13,3.023642527327638e-13,6.422044403777876e-12,6.128472902068561e-12,5.41988285023341e-14,2.930842632610698e-15,1.5950616310735938e-17,3.703347905540018e-19,1.4510886000354084e-18,1.3836496397509314e-13,4.510001262579212e-15,1.2185180354724079e-11,1.580606894652966e-11,3.01420400867676e-15,5.759214685990629e-15,1.6400227418908556e-11,1.3162360652465806e-11
2100,4.4266968556962596e-10,1.8398582725910417e-07,3.994520769204988e-09,2.1598001948773118e-10,1.591893022799646e-10,5.537295800415444e-09,5.12368539896635e-09,3.670617661671934e-10,4.620811460053318e-10,1.4344824678167231e-12,2.451918656978519e-12,4.6284334369798374e-14,5.010327752333316e-14,1.218825949146989e-13,3.094048738353071e-13,6.669999838284975e-12,7.15217710521595e-12,6.289163465501332e-14,3.769119989148727e-15,2.2721668273763116e-17,6.843502996491215e-19,1.0398424013577874e-18,1.8254539026966477e-13,2.8299370133304746e-15,1.3072216021234235e-11,2.122533129352073e-11,3.0193783361538957e-15,8.121116276827172e-15,2.4583097800235358e-11,1.5275571018114913e-11
2200,3.741897013677311e-10,1.8433674496045057e-07,3.9365066337865816e-09,2.2075584503370864e-10,1.6057500853602063e-10,5.335056830691393e-09,5.2330139542510325e-09,3.7289887346808976e-10,4.827870181770677e-10,1.8457622453936587e-12,2.361355456689433e-12,5.116266678107528e-14,4.822847709966058e-14,1.6538478834343027e-13,3.1084105780021515e-13,6.866005143553839e-12,6.721887006773329e-12,8.980631318384447e-14,3.6473436791941864e-15,1.68704579278821e-17,7.8474845448689595e-19,1.1590096144646117e-18,1.918964248560569e-13,5.700191875659388e-15,1.584203199390695e-11,2.432258483431196e-11,3.444347790964869e-15,1.0326037421307533e-14,2.619718293363308e-11,1.4403203481263113e-11
2300,4.351262716418553e-10,1.8367736691228915e-07,3.802858603391308e-09,2.187950221068837e-10,1.5560135446588108e-10,6.013825074674446e-09,5.184517428335665e-09,4.353344438668323e-10,5.238888043068783e-10,1.855988878572369e-12,2.5302972829450123e-12,5.565531719159553e-14,5.020028014488919e-14,2.031346861758762e-13,3.317075466248233e-13,7.72359716665189e-12,7.243019988776985e-12,9.315777042790374e-14,4.722419116476447e-15,2.7210379437950073e-17,7.932288636404871e-19,1.7634962975634675e-18,1.9139828778451395e-13,4.523579056042141e-15,1.7587598022420537e-11,2.513778856199075e-11,3.675080731548114e-15,9.512085143928911e-15,2.1906656674731136e-11,1.7048816549037128e-11
2400,4.1126622656797173e-10,1.830834938851653e-07,3.947109182165969e-09,2.466573913327451e-10,1.536062576472082e-10,6.753497807918346e-09,5.099455055158751e-09,4.4004733788915883e-10,5.177324801574555e-10,2.0599183501802973e-12,2.5802837528343046e-12,5.793298066951337e-14,4.986617598190151e-14,2.599716692939535e-13,3.740612168919036e-13,8.087223764128114e-12,7.718588293084615e-12,1.257384125191494e-13,4.395459630910225e-15,2.6263953931080066e-17,7.22334713230039e-19,2.381058739137216e-18,2.175134949089311e-13,7.129338221623684e-15,1.901491372773571e-11,2.7565880837951636e-11,3.7738543783979745e-15,1.1082445401082077e-14,3.017704016003347e-11,1.700670905298689e-11
2500,2.6951488253130596e-10,1.8318218333400117e-07,3.9135879341223456e-09,2.399207219648603e-10,1.567394154574211e-10,6.865181146994492e-09,5.135398987473311e-09,4.4003556198169095e-10,5.089074362210725e-10,2.273013611198138e-12,2.7719322967799175e-12,5.4588056787847175e-14,4.808467062176264e-14,2.2975011672182253e-13,3.9869374051369814e-13,7.814273344497483e-12,7.952136403463284e-12,1.3292047469588607e-13,5.546335079337467e-15,2.977661987919231e-17,9.605128864904047e-19,2.7154819951366893e-18,2.1446471733754124e-13,5.885328263450804e-15,1.8144654748378786e-11,3.395181689010395e-11,4.316134333491992e-15,1.3381708632282584e-14,3.214052937647722e-11,1.8053222008646904e-11
2600,3.911679237823505e-10,1.8283831858011571e-07,3.779768486658556e-09,2.5259782284557073e-10,1.5073599113062423e-10,6.975066219328988e-09,5.082504468238021e-09,4.709452706046287e-10,5.198726841996989e-10,2.707997246740709e-12,2.8501007210642344e-12,5.732986132941944e-14,4.937986917347063e-14,2.622325752547597e-13,4.1278536658961003e-13,8.74585561076011e-12,7.977236757658228e-12,1.180311255484557e-13,5.596887478884294e-15,3.4564859997270407e-17,9.670472825673276e-19,2.824956545771599e-18,2.414090620967196e-13,7.730354182626255e-15,2.105864097952692e-11,3.154959193852908e-11,4.3240811233071996e-15,1.7063553247168155e-14,3.7580281409061365e-11,1.9417915394873294e-11
2700,4.691437588810173e-10,1.8178405134909384e-07,3.6423935331582e-09,2.594471121068169e-10,1.5091263707145214e-10,6.988430977153938e-09,5.1022173493139295e-09,5.369686858131913e-10,5.284037007461323e-10,2.4856643761721943e-12,2.8074911834687584e-12,6.304446399852001e-14,4.8026992219274065e-14,2.723691484751153e-13,4.663600293401119e-13,8.891710269022876e-12,9.036551990141712e-12,1.4336700197975164e-13,5.481249075862248e-15,4.383311918533907e-17,1.2272058971146608e-18,4.154290755732064e-18,2.433569750847854e-13,7.127984509064911e-15,2.2397043321892237e-11,3.195821716566427e-11,4.48996604721074e-15,1.8698440983748826e-14,3.8543087515305134e-11,1.895264590131679e-11
2800,4.3146554106529266e-10,1.8210192838496295e-07,3.7220479538418153e-09,2.684843432038901e-10,1.5293105203142836e-10,8.199246714745122e-09,5.219982154297539e-09,5.791516197052254e-10,5.423783615801654e-10,3.0784399009571565e-12,2.897084363896376e-12,6.988089411250968e-14,4.8665997195869326e-14,2.987074352800105e-13,4.762696763387929e-13,8.650085888007547e-12,8.921439340320588e-12,1.4031172890411215e-13,5.9939435940370815e-15,3.825004871818786e-17,1.2756220590685281e-18,4.682707207849471e-18,2.416755623022924e-13,8.369023847002001e-15,2.1658117069924147e-11,3.476606751602436e-11,5.29675505436785e-15,2.112301321924046e-14,3.8551764024074054e-11,1.906086221001508e-11
2900,3.6349630179797487e-10,1.810140923367717e-07,3.6505038072389865e-09,2.7797437594576876e-10,1.4976626911764217e-10,7.702225013903224e-09,5.133054188369601e-09,6.075403738503059e-10,5.720047862215902e-10,3.175625678545776e-12,3.0069418968173414e-12,6.784993910838415e-14,4.7142957612928174e-14,3.4091046903294346e-13,4.812636401567399e-13,9.58672890030139e-12,9.478815467184448e-12,1.7807488848732323e-13,6.621798814258817e-15,4.5076426065047247e-17,1.293030311966712e-18,5.78448952734521e-18,2.724318738021306e-13,1.0320738912046192e-14,2.3482224979460182e-11,4.63745856897306e-11,5.532133773596182e-15,2.0091721668404848e-14,4.2298590599242295e-11,2.143356902118805e-11
3000,4.1200876221402084e-10,1.8124115782965812e-07,3.6724373071953705e-09,2.963162030882451e-10,1.5012637182731274e-10,8.710841832603624e-09,5.104018447676543e-09,6.81333762938116e-10,5.784574939819283e-10,3.0809113029123224e-12,3.063961096135818e-12,7.221944012337147e-14,4.6809762883930146e-14,3.8515509477794957e-13,4.996503277432643e-13,9.448804892079785e-12,9.299941910962108e-12,1.738037328117742e-13,7.390203472928023e-15,5.42944407050183e-17,1.3934326132516154e-18,4.6098688780064745e-18,2.936252631369926e-13,1.1076127966620768e-14,2.570889710846185e-11,4.246765645699625e-11,5.1607074876079645e-15,2.6782934311381003e-14,4.7616397446727136e-11,2.2233443832555594e-11
3100,3.771702256251312e-10,1.808722844635642e-07,3.795686264017536e-09,2.943711347518737e-10,1.4833550417071229e-10,8.625442164230766e-09,5.3134535448216525e-09,6.985485491939958e-10,5.866983840526004e-10,3.3016488487355453e-12,3.0081385232787007e-12,7.863596350322456e-14,4.8647475755654626e-14,4.387593476570499e-13,5.274509522161547e-13,9.477082725105942e-12,9.628187967651848e-12,2.1848326723729417e-13,7.260329228839188e-15,6.695027578007109e-17,1.536515868912968e-18,6.1089188149758215e-18,2.863395790573355e-13,1.1128069803218465e-14,2.4883702302085817e-11,4.7233157975198827e-11,5.65835035771848e-15,2.8587396940009037e-14,5.191992006566549e-11,2.169933948390746e-11
3200,3.529290203594555e-10,1.8066835861087337e-07,3.695487096428808e-09,3.0759239947063564e-10,1.4495210335224763e-10,9.456525814375462e-09,5.2445121998597035e-09,7.145837883853744e-10,5.758031311996029e-10,3.6478744807519725e-12,3.1338470095104117e-12,8.014298278789215e-14,4.709856298861675e-14,4.2701848328430654e-13,5.180783104885223e-13,1.0085782752898736e-11,9.937103459687737e-12,2.0561160470308298e-13,8.036598046258641e-15,7.382392203145327e-17,1.8965805303384355e-18,7.35760701009147e-18,3.2335063393474467e-13,1.3558817834266601e-14,2.6793079144013685e-11,4.8886642509427134e-11,6.48647895497649e-15,3.257232008827534e-14,5.5900157172582765e-11,2.2460380968098147e-11
3300,2.472600376803184e-10,1.792804955307906e-07,3.592210718239877e-09,3.260048697423956e-10,1.4552187392131973e-10,9.72785591936488e-09,5.079153669407706e-09,7.550466861064064e-10,5.994836159525361e-10,3.882826036681361e-12,3.148932655710926e-12,7.960512796935616e-14,4.709298316066237e-14,5.301693923115181e-13,5.381702349735573e-13,1.0448230378500218e-11,1.0611228291291632e-11,2.3208282632585675e-13,8.479870089284183e-15,7.026072942797502e-17,1.953128420026813e-18,7.053829574153471e-18,3.396017642184034e-13,1.54159205774249e-14,2.8430945721884674e-11,5.90905480036692e-11,6.43247471645579e-15,3.638025705176703e-14,6.410799498589464e-11,2.3895780085707967e-11
3400,4.1366211164327544e-10,1.7993735405779228e-07,3.667016797605878e-09,3.212324099823815e-10,1.46092390798262e-10,1.0017676143362019e-08,5.126922710357548e-09,7.768576122339194e-10,5.975045244376064e-10,4.293346364274528e-12,3.1032681805955696e-12,8.181953691414201e-14,4.7356078342467597e-14,5.200965724028495e-13,5.512170157317215e-13,1.1100968591563878e-11,1.0817514121421116e-11,2.4131854396939743e-13,9.145618126964611e-15,8.156690095253556e-17,1.8962375127496387e-18,7.795697922211591e-18,3.539850265766521e-13,1.5379492286033946e-14,3.061763413112477e-11,6.229119936382787e-11,6.840146107919935e-15,3.976767850608302e-14,6.954513374754657e-11,2.3108461669257376e-11
3500,3.3910540303447466e-10,1.7885246066750645e-07,3.6391243467864793e-09,3.3383519608333524e-10,1.442644132589731e-10,9.647649646596185e-09,5.092132215593757e-09,8.263378548147102e-10,6.215707029778516e-10,4.313166226065405e-12,3.201687021003857e-12,8.885475373629453e-14,4.758684250824928e-14,5.867187725534214e-13,5.790916014339764e-13,1.1497680661567513e-11,1.1234637600678992e-11,2.564514441062049e-13,1.000252644056918e-14,8.842466348525718e-17,2.0981127072883523e-18,9.272837651271594e-18,3.4253842822862156e-13,1.7567367619211643e-14,3.1728670734934256e-11,6.336303670862269e-11,6.9944173883564685e-15,4.328389147694958e-14,6.730176721127489e-11,2.45428122364438e-11
3600,3.987414904148424e-10,1.7849977919909082e-07,3.7085935132487742e-09,3.3509046738992226e-10,1.43829034088333e-10,1.0489041975477666e-08,5.1502866787494846e-09,9.045705335558059e-10,6.160786547811194e-10,4.3874301110090826e-12,3.331526532628861e-12,8.625318129007159e-14,4.511048242408865e-14,6.395833217431966e-13,5.911811495577492e-13,1.11635792139432e-11,1.1269108470411897e-11,2.7615632254558675e-13,1.0307121443226684e-14,8.92551205939112e-17,2.4917697206289947e-18,1.0923791421043712e-17,3.6038553177585653e-13,1.8222245798686395e-14,3.205058297118735e-11,6.799991506628603e-11,7.365527935605825e-15,4.4581948325260706e-14,7.755852002913206e-11,2.5505186373944122e-11
3700,3.061236841707586e-10,1.7784115001711141e-07,3.717732426348257e-09,3.400018089322479e-10,1.452912783290585e-10,1.0805741156240458e-08,5.2949910585991886e-09,8.574297884654185e-10,6.029994907728512e-10,4.557698340840263e-12,3.1867474244054434e-12,9.418921715664316e-14,4.519043677185431e-14,6.535926499054144e-13,5.956466295562584e-13,1.1813611918011753e-11,1.154195864640468e-11,2.941158295553869e-13,1.1703714967177136e-14,1.0299663670512704e-16,2.4013207469377633e-18,1.140753791109564e-17,4.003950693670169e-13,2.182696624782645e-14,3.530786129912769e-11,7.504181093677848e-11,8.100469330298987e-15,4.505467154385037e-14,7.984922100732411e-11,2.503531900538073e-11
3800,2.3214270726837408e-10,1.781350287590591e-07,3.606274879851743e-09,3.475925650038978e-10,1.4529425327730665e-10,1.1451594425085273e-08,5.129140121257765e-09,9.404517647879211e-10,6.122854485864445e-10,5.124094517551568e-12,3.380992398531877e-12,9.057100217675779e-14,4.7222400858639316e-14,6.749901866108551e-13,6.490964227774104e-13,1.1945804682628407e-11,1.207599424093127e-11,3.079665245858617e-13,1.1899181416204578e-14,1.0360778634297499e-16,2.6198170582899237e-18,1.3045470729451656e-17,3.8124601648384333e-13,2.236737407660532e-14,3.442177386869717e-11,7.80055762535078e-11,8.375112049597314e-15,4.7763227655947103e-14,8.433270552021467e-11,2.768518859957418e-11
