milliseconds,APC,Va,Va_APC,Va3,Va3_APC,Va5,Va5_APC,Va53,Va53_APC,Va56,Va56_APC,Va36,Va36_APC,Va536,Va536_APC,HC,LC,HC5,HC3,HC56,HC36,HC536,LC_APC,HC53,VaA3,VaA53,VaA36,VaA536,VaLCA1,VaLCA1_APC
2100,3.284008703057353e-10,1.846245321797424e-07,3.9223462805936636e-09,2.0055318832369966e-10,1.6096639800972034e-10,5.8000646106379585e-09,4.97107669880792e-09,3.0211393623800633e-10,4.569656240711922e-10,1.5855828731761565e-12,2.3329484887380608e-12,4.556384377452795e-14,4.823329795992785e-14,1.555592626946874e-13,3.007153323816622e-13,7.020882120364111e-12,6.309010617155077e-12,6.227628077263281e-14,3.659065062615434e-15,1.9060501850659725e-17,6.919310086370186e-19,1.4007175101849368e-18,1.560216952509206e-13,2.4593477389960708e-15,1.5533847328595907e-11,1.806908473436284e-11,2.9993397388007843e-15,1.0702455348679457e-14,1.606284276130452e-11,1.3688101576891103e-11
2200,3.691626438727475e-10,1.8372091248197605e-07,3.823134765473452e-09,2.209753015424442e-10,1.5606874786081997e-10,5.624630070590443e-09,5.216972689427046e-09,3.494568768380131e-10,5.092712201104317e-10,1.8409149180516668e-12,2.45823730515353e-12,4.7374016079249586e-14,4.971337887045278e-14,1.5142937233488847e-13,3.4161903738293114e-13,7.354652895598037e-12,6.855894805078864e-12,7.08214989651429e-14,3.847231242592937e-15,2.4010978402689698e-17,7.711035305726616e-19,2.230456283390356e-18,1.7472282224326327e-13,4.903620446814818e-15,1.593004086004515e-11,2.6417109219601023e-11,3.1273093483754384e-15,1.0849407056852027e-14,2.317137405509627e-11,1.4393214553400025e-11
2300,4.18335979946923e-10,1.836857567309163e-07,3.906154564453826e-09,2.4143074541360294e-10,1.5840724270328868e-10,5.763227585650169e-09,5.120408919126229e-09,3.690227386842058e-10,4.944327038219707e-10,1.7321162131887902e-12,2.622198800810311e-12,5.0199753436297015e-14,4.854486324541262e-14,2.0661232508383155e-13,3.532372121194256e-13,7.644001884787811e-12,6.968415270855484e-12,9.980202755105772e-14,3.5878947662712e-15,1.7104968185525173e-17,7.511151486174532e-19,2.7008759825814845e-18,2.0386015997938846e-13,4.9161555777276986e-15,1.7328669157918092e-11,2.8222729014897095e-11,3.4065171414331383e-15,8.891342837859128e-15,2.987043433324638e-11,1.5875358733128836e-11
2400,3.743956139267596e-10,1.8372601951921436e-07,3.7800048524895635e-09,2.5100960510911964e-10,1.5516119600267668e-10,6.334706088464207e-09,5.067057503932826e-09,4.5475009141252364e-10,5.355888060164176e-10,2.1877158049259158e-12,2.625404483754733e-12,5.737633491392803e-14,4.900598660338251e-14,2.285302201426862e-13,3.853813480247432e-13,8.110537357511296e-12,7.483852464737115e-12,9.187993337621066e-14,4.8166020517907535e-15,2.5276521717985685e-17,9.20774981315833e-19,2.375571567665584e-18,2.179565367685251e-13,5.4890544386033426e-15,1.6398483836087447e-11,2.5070458469329545e-11,3.430508241273519e-15,1.095710750588891e-14,3.276579301305457e-11,1.6375561484573517e-11
2500,3.5033032036422205e-10,1.8315062472966717e-07,3.887159738568522e-09,2.51686629896766e-10,1.5674122372196942e-10,6.292995185643823e-09,5.222226714942095e-09,4.185604138237083e-10,5.103471533352379e-10,2.4392390168108985e-12,2.7112864176601633e-12,5.5134313620165305e-14,4.844555892242388e-14,2.59609405868037e-13,4.1922774112140927e-13,7.907612038926245e-12,7.699070683380075e-12,1.051653649434171e-13,5.4395216205157906e-15,2.728138368274358e-17,9.077243194493526e-19,2.8150014151109227e-18,2.0150632304254788e-13,5.671070053322021e-15,1.829678539456277e-11,2.967173462823225e-11,3.605630111347027e-15,1.6180289130027957e-14,3.4729471918042025e-11,1.87805802767147e-11
2600,3.9668039061422105e-10,1.8283498835808325e-07,3.879186164765191e-09,2.58054756703704e-10,1.5336020355700884e-10,7.389752673212043e-09,5.218206439222484e-09,5.325680123788554e-10,5.589165595291476e-10,2.5262445192063015e-12,2.7559834862597046e-12,5.825214312309903e-14,4.8425537843972537e-14,2.9948620271124324e-13,3.983567122015314e-13,7.939519346245388e-12,8.101481681743447e-12,1.4992393631611172e-13,5.862001406671646e-15,3.585604230757599e-17,1.0061263058791988e-18,4.11108377392608e-18,2.3426257423950075e-13,6.501177692389756e-15,2.124340897237119e-11,3.3682014745152116e-11,4.2229205458390895e-15,1.7942552264063244e-14,3.290266281582226e-11,1.7429524989405424e-11
2700,3.011653991538664e-10,1.8160819664219123e-07,3.6937327139956472e-09,2.539535952239793e-10,1.4905099921444113e-10,7.202262981995145e-09,5.179234210372496e-09,4.879457776656113e-10,5.694141022150867e-10,2.53461743351092e-12,2.764480737580227e-12,6.71926475722615e-14,4.7244357325105944e-14,3.1887797457251246e-13,4.3029390323477986e-13,9.006088883295634e-12,8.266833092610576e-12,1.5521041479475564e-13,6.014389065991689e-15,3.513053016198764e-17,1.2322360905286828e-18,3.08989244099767e-18,2.4849444428929523e-13,8.876225217246287e-15,2.1724673178640455e-11,3.606819880499676e-11,4.946412635620671e-15,2.1061560910000955e-14,4.17715090721355e-11,1.9401874917157085e-11
2800,4.107548350519742e-10,1.821382553974475e-07,3.706586910365764e-09,2.732830997874743e-10,1.5177292923346717e-10,7.946536792250029e-09,5.197580074912891e-09,5.742414144250999e-10,5.736356507382855e-10,2.953095611221676e-12,2.9433359722575077e-12,6.651510807385142e-14,4.691050173797876e-14,3.3045855554896217e-13,4.680299715978545e-13,8.949874188825863e-12,8.843586458604521e-12,1.6919108212474423e-13,5.9438728265034785e-15,4.0916068414215963e-17,1.1815033234927228e-18,4.419676494926076e-18,2.681342859457057e-13,8.614948311169125e-15,2.141555420210273e-11,3.60746064856124e-11,4.869728145105679e-15,2.3503884817604162e-14,3.869714038654683e-11,1.9049106541832374e-11
2900,2.942119726183347e-10,1.8153693461721374e-07,3.810231836761467e-09,2.7512330608526315e-10,1.5200402446591218e-10,7.697730541934274e-09,5.199938664786414e-09,6.449060076551104e-10,5.57968291470977e-10,2.966133372303591e-12,2.8432216410649354e-12,6.953992345348291e-14,4.672001902565263e-14,3.523230672256859e-13,4.791921611055509e-13,9.429242341004841e-12,9.586738805754068e-12,1.8673165906248166e-13,7.288616238178004e-15,5.023561270264662e-17,1.2931899835211944e-18,4.29197944324489e-18,2.7051404778580324e-13,1.1081249715440754e-14,2.515065905422729e-11,4.333665294543986e-11,5.590469857794593e-15,2.560813887335294e-14,4.4471178642832735e-11,2.059737508697277e-11
3000,2.9031607724352524e-10,1.803613493956073e-07,3.7227780977280257e-09,2.8270395643492464e-10,1.4588422974207308e-10,8.183574102411563e-09,5.082022235802297e-09,6.070314738611739e-10,5.887463857450866e-10,3.3438869129542353e-12,3.097574020897126e-12,7.391229397068565e-14,4.824494788144087e-14,3.662078784199798e-13,4.904828765229386e-13,9.670732719404743e-12,9.5825489312869e-12,1.933621023577282e-13,6.844922950578751e-15,4.972732904924605e-17,1.4036633741550434e-18,5.9150319338580116e-18,2.7574370199744787e-13,1.1015564264458115e-14,2.3944557739887943e-11,4.420436043997566e-11,5.602516150362518e-15,2.5655351998483552e-14,4.541899529541328e-11,2.1837918346454375e-11
3100,2.5700953342406834e-10,1.803263670631545e-07,3.7104457679492846e-09,2.999526520733588e-10,1.4620466841476436e-10,8.323353719158497e-09,5.142170658865364e-09,6.642650316159685e-10,5.894731433477777e-10,3.515148616178193e-12,3.100158694108144e-12,7.88736462518362e-14,4.7701258290095124e-14,4.48137183900672e-13,5.288492491725184e-13,9.836537865640732e-12,9.952177825181676e-12,2.1632283350763585e-13,7.979763100592709e-15,6.573436406113479e-17,1.6204994119850607e-18,6.618636549401562e-18,2.8268353899777174e-13,1.3686880562957906e-14,2.5640145866751923e-11,4.601424303318936e-11,6.123531988396289e-15,2.9420005597109287e-14,5.758471682983694e-11,2.3130108084619684e-11
3200,4.34684318175804e-10,1.8007438045383054e-07,3.670865706877043e-09,2.971438856128824e-10,1.4363590918323063e-10,8.815689162328332e-09,5.104522695289552e-09,6.703154919914681e-10,6.136295002212286e-10,3.543795882944173e-12,2.9733194947051896e-12,7.827102325033092e-14,4.7494416348211756e-14,4.588247641245319e-13,5.21791305912154e-13,1.0625783129437759e-11,9.781644887106213e-12,2.144053922548378e-13,7.933396770392329e-15,6.382359752865547e-17,1.6973664167209138e-18,7.664846086699487e-18,3.243225371622549e-13,1.2928020522297125e-14,2.607048417424815e-11,5.339451449387855e-11,6.192618067312012e-15,3.275510994038582e-14,6.164885155607764e-11,2.2143011610842048e-11
3300,3.0208360104205863e-10,1.7982044729802935e-07,3.719300482119816e-09,3.2345216611464297e-10,1.44397272612256e-10,9.538524639803429e-09,5.321035533811937e-09,7.8183427003615e-10,5.880649200151097e-10,3.7166536124412415e-12,3.085431644635136e-12,7.704168807983713e-14,4.600373476207686e-14,5.328101242160988e-13,5.340575384263016e-13,1.0295519020400722e-11,1.0808516760028493e-11,2.2858824033500053e-13,8.845676001874962e-15,7.550422310982222e-17,1.907215934867237e-18,8.153393535518722e-18,3.3266558547717213e-13,1.483088818661719e-14,2.905235672184133e-11,5.333961423293801e-11,6.6207259762952155e-15,3.484904567403192e-14,6.375429297125144e-11,2.2894140771639874e-11
3400,2.6436464597358503e-10,1.788665094660291e-07,3.582290490508695e-09,3.1295886993697375e-10,1.4533514129070293e-10,9.449377067264035e-09,5.143269970297944e-09,8.190025391209125e-10,6.260760387537388e-10,4.1635106386539455e-12,3.1459122486651893e-12,8.224519858611865e-14,4.6527855506992056e-14,5.322746102187103e-13,5.569172199109149e-13,1.0564100171043036e-11,1.042924932249787e-11,2.4763181127338487e-13,9.982492146462552e-15,7.830352812714628e-17,1.9677354308799235e-18,9.189214074340091e-18,3.417199318071268e-13,1.653934920710475e-14,3.0238317725235495e-11,5.6266887974670285e-11,7.048440466681792e-15,3.811860893840218e-14,6.814820623733105e-11,2.4532608616354593e-11
3500,2.983279080640539e-10,1.78938516204484e-07,3.780447905872339e-09,3.438682923001679e-10,1.4382314953303413e-10,1.0239390848920206e-08,5.113301992901376e-09,8.697852054489445e-10,5.983195071990597e-10,4.06133716401518e-12,3.116729651437914e-12,8.650723997818713e-14,4.622540909044731e-14,5.624164691899435e-13,5.924981504861094e-13,1.0866144146821394e-11,1.156039638166392e-11,2.8225385251254095e-13,1.045555164454869e-14,8.818631784777305e-17,2.146588511597707e-18,1.0138930252207993e-17,3.510430647819908e-13,1.88790169258467e-14,2.975511866999014e-11,6.59696051880262e-11,7.283374097320385e-15,4.124223618211115e-14,7.424186255800146e-11,2.4162077018752986e-11
3600,3.683648248812025e-10,1.7844138797318781e-07,3.56925551155045e-09,3.3926127982514755e-10,1.4431948668483286e-10,1.0524316619729697e-08,5.246800747539574e-09,9.008727999014948e-10,6.206961680364344e-10,4.542918843523139e-12,3.3505282333354256e-12,9.098827697257353e-14,4.535949904230631e-14,6.102746469372073e-13,6.046820724582229e-13,1.1530547578483694e-11,1.1267066442231503e-11,2.6773242871646685e-13,1.043048927282385e-14,9.597113515326653e-17,2.488290289858526e-18,1.0327250465402772e-17,3.771812116172617e-13,1.7974114076132466e-14,3.251714528049425e-11,6.8777768881915e-11,7.829569197124279e-15,4.043518677246848e-14,7.350136880734697e-11,2.4881647681508885e-11
3700,2.7185235412686526e-10,1.7884155952115282e-07,3.671307832583123e-09,3.5071533367821564e-10,1.454883629870029e-10,1.0750557869377998e-08,5.137054078535187e-09,8.645060901338185e-10,6.254749957655335e-10,4.4589867463013805e-12,3.3591541587533822e-12,9.272072473932341e-14,4.5566762786430385e-14,6.243952423091829e-13,6.301032153506835e-13,1.1946169314879084e-11,1.1961584583013221e-11,2.952789244718917e-13,1.1794590152996974e-14,1.0346976778836817e-16,2.584997526149084e-18,1.273593167497169e-17,3.883351896126413e-13,2.0917740271161117e-14,3.465780492611076e-11,7.335663119695872e-11,8.086034726684029e-15,4.8408188304552845e-14,8.219309534530095e-11,2.5394039048903164e-11
3800,4.6457069959250994e-10,1.7746512595764392e-07,3.7249782549653646e-09,3.668845142457159e-10,1.4528896144904266e-10,1.11787997098553e-08,5.219472437906319e-09,9.239108060239179e-10,6.285724904320646e-10,5.099106628121727e-12,3.2494299144138372e-12,9.599543014547072e-14,4.574100126209621e-14,6.787507617749175e-13,6.237274722366334e-13,1.1751528109126414e-11,1.2183864460486555e-11,3.3416130459183493e-13,1.2461192754875133e-14,1.0634523849302923e-16,2.6647071620095977e-18,1.3078469306323254e-17,3.882901700700895e-13,2.2520227738179743e-14,3.592676639335198e-11,7.248109192777055e-11,8.293616346341709e-15,5.103556778188007e-14,8.200186690385633e-11,2.5723810757583353e-11
3900,3.088386895585988e-10,1.772942149020387e-07,3.721347062543149e-09,3.7844085605359475e-10,1.4488115264595089e-10,1.0966964511651198e-08,5.133393162666016e-09,9.510265159111345e-10,6.250008099527781e-10,5.221338608186932e-12,3.339546865846903e-12,9.695407514259672e-14,4.473983756221014e-14,7.587211089449243e-13,6.631199081417021e-13,1.2575787148710142e-11,1.1950751601003597e-11,3.5421355331692594e-13,1.2429998549685155e-14,1.2578906211012952e-16,2.7961476228015777e-18,1.419567739778064e-17,4.2974034151906813e-13,2.4407477790460936e-14,3.628973960106839e-11,8.10776189282557e-11,8.801823354976271e-15,5.510084584873112e-14,9.188532871431088e-11,2.7818476636837367e-11
4000,3.0281132065369033e-10,1.775256775811878e-07,3.5522938688622784e-09,3.7700631356747636e-10,1.422394663615792e-10,1.1553549126582639e-08,5.332534997963788e-09,1.0049298675740542e-09,6.341472811560123e-10,5.420080262859476e-12,3.4803952590318135e-12,9.891080728189677e-14,4.638228172194589e-14,7.465550768632837e-13,6.680744262905153e-13,1.3049235093425529e-11,1.2487309732720633e-11,3.425669021610236e-13,1.2595549709538733e-14,1.2985742641060128e-16,2.9014658082670164e-18,1.6199917438805347e-17,4.3408917075027327e-13,2.6792196782382408e-14,3.877756387003782e-11,8.309384641167581e-11,9.030543989932193e-15,6.097472046538032e-14,9.352100737889005e-11,2.8140895265014292e-11
4100,2.3094235824701692e-10,1.7714071363543258e-07,3.626979044498628e-09,3.763078247678261e-10,1.4567496520368076e-10,1.1857468387699188e-08,5.142186528197048e-09,1.0355083317067944e-09,6.323493913309578e-10,5.758639096879528e-12,3.431610052975579e-12,1.0322279752530168e-13,4.5766707878250385e-14,8.332333272065914e-13,6.801803376639042e-13,1.3202221118702847e-11,1.2760588337426204e-11,3.7240262607510044e-13,1.3412399943847708e-14,1.3323649613389642e-16,3.1958394724720234e-18,1.6579162644396634e-17,4.331371304885126e-13,2.831829059834573e-14,3.968777824266028e-11,9.022128493318138e-11,9.849098485316418e-15,6.381750388053126e-14,1.0110418210382393e-10,2.7456641544245925e-11
