miliseconds,e,x,p,p1,p2
0,1.3585618581789463,1.998360765770213,0.0025583112521045054,0.0006656498087290892,0.0
100,0.8549121454173655,0.3445607557764998,0.5066860643414498,0.569697673857516,0.0
200,0.8425030860850039,0.05675696276417419,0.5152079003629575,0.712440311840684,0.0
300,0.8397565353008903,0.00960911035765063,0.520024590605139,0.7362292268330745,0.0
400,0.839056617484439,-9.413983025520815e-05,0.517059328061088,0.7410470130753471,0.0
500,0.8389000164723821,0.0025048009794696757,0.5172843403985625,0.7429257804027073,0.0
600,0.8421837055350286,0.001436189895515228,0.52072591763481,0.7361948874043831,0.0
700,0.8374598986551173,0.0066298710131084656,0.5202617747387339,0.7411463192121547,0.0
800,0.8401302005917333,-0.014020471591349143,0.5240117535915468,0.7412312514752362,0.0
900,0.8372500726925758,-0.00470717782175231,0.5177912190521478,0.7443098280461209,0.0
1000,0.8374479911005407,-0.011746261619460109,0.5223493910055388,0.7344810906820328,0.0
1100,0.8429798858425064,-0.006174933926232182,0.5221159315758329,0.7429519484977475,0.0
1200,0.8371809211198571,-0.008177998042923903,0.5200844578467898,0.7437820437273986,0.0
1300,0.8421532851228171,-0.01279030810847033,0.520723989387502,0.7359442732620309,0.0
1400,0.8399968453425694,0.00849536017243687,0.5233819156243851,0.7353174655839282,0.0
1500,0.8373166663476656,0.009868723135368351,0.5237216307206942,0.7385143161638702,0.0
1600,0.8359937584676909,-0.0006788602416339768,0.5175510139015206,0.7396785317810032,0.0
1700,0.8365851796864238,0.004012489357182977,0.5181229884479039,0.7436846676233014,0.0
1800,0.8387469666037018,-0.012684754408111698,0.5197180167369683,0.7423472765379018,0.0
1900,0.8403576665854035,0.012758631667332935,0.5193675974381758,0.7410370684666083,0.0
2000,0.838823983313489,0.0128766226105559,0.5226063706704412,0.7375029421114659,0.0
2100,0.8378610068125609,0.0013073066626237827,0.5200609921236037,0.7418093024399053,0.0
2200,0.8373209879232817,-0.005292877737812181,0.5242092854141331,0.7400772803324576,0.0
2300,0.8377905166922045,-0.005438994792760152,0.5240604872089943,0.7443822892726428,0.0
2400,0.841540634005395,0.01331604076618689,0.5186643796953793,0.7439398474723421,0.0
2500,0.8386833746905873,0.009381579540776874,0.5215296775487862,0.7437283087477036,0.0
2600,0.8365004759256304,0.010177107406652366,0.522654979341373,0.7385049741312235,0.0
2700,0.836832281528966,0.0013375641302234233,0.5239323891750322,0.7355811921694121,0.0
2800,0.8424496032674231,-0.009709196801965178,0.5170782415821763,0.7405242399260423,0.0
2900,0.8367313604438055,-0.0008617331297829514,0.5186876654411309,0.7399917903331958,0.0
3000,0.8398573065723661,-0.013727013254506726,0.5185006826891265,0.7376743503167149,0.0
3100,0.8427286458298743,0.005838776379883774,0.5187835750926021,0.7378335983266318,0.0
3200,0.8390025337150779,-0.013455041008402387,0.5223098664948306,0.7397302653839775,0.0
3300,0.8365026064885493,-0.001981391175905344,0.5218106079572247,0.73487310079378,0.0
3400,0.8386645881951115,0.010585725606310034,0.5180534119783197,0.7354838122060989,0.0
3500,0.8399089088256757,0.002200642378388223,0.5226746588742993,0.7443685248150843,0.0
3600,0.841360864370098,-0.009910828801283952,0.5178086515727811,0.7418293990960263,0.0
3700,0.8414702690762687,0.000191759561973399,0.5177318067314073,0.7353886405072204,0.0
3800,0.8374975442589224,-0.01289990300214728,0.5203734428595937,0.734594663070346,0.0
3900,0.8414478281932695,-0.005496671470300113,0.5175066718714217,0.7447255639755915,0.0
4000,0.8365982778900973,0.01237431107948963,0.5198627010729298,0.7397756197591869,0.0
4100,0.8360833504231127,0.00014841286566318317,0.5236166741277589,0.7428065874436369,0.0
4200,0.8377147420130635,-0.012205033419792672,0.5197471357288194,0.7388857382103726,0.0
4300,0.8428268986961264,0.011976886490698465,0.5218147865173844,0.7400303146416198,0.0
4400,0.8367115721876699,0.008261755991848056,0.523671669380678,0.7356521803416783,0.0
4500,0.8422862414318566,-0.012150728951255298,0.5210653720590982,0.7390855776028752,0.0
4600,0.8402288436362685,0.00898195486049319,0.5200619780348246,0.7439535516652769,0.0
4700,0.8382938638381789,0.00842009955343646,0.5233975247617869,0.7347330290885278,0.0
4800,0.8424736375307084,0.010721226528187636,0.5224592623456561,0.7397829616846072,0.0
4900,0.8361432645933466,0.005636400408409159,0.5238444535180655,0.7380651991584692,0.0
5000,0.838411083654769,-0.00968548455351873,0.5211724858965858,0.7370661165071871,0.0
