milliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,S7,Smad7mRNA1,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
1700,7.289453793980616,0.5669264565163645,16.679997026457915,22.204841766901836,24.984447986797736,0.017198365107232574,1.2331736509510298,3.515366107550223,0.2926693490530538,7.181516204383022,0.08380081077924335,627.7066530933563,454.54973854296077,5.553194959420743,0.0068723858609941995,0.05642005114623303,4.871729855486726,0.36708251208136433,0.044067478715140065,0.9018017797683506,0.0015096653700684244,235.00227325895807,169.26088697504693
1800,7.197920662869535,0.5833457517596358,16.560501483548965,21.92267895291302,24.98360250672703,0.018460205495351704,1.2769257724594139,3.622526137168986,0.3077608336033321,7.281102045382252,0.08718400504556555,626.5596613601556,453.9144050493807,6.12613951972865,0.008094350175387607,0.056420051146681124,4.772882437991937,0.36708251227709227,0.04754969543459591,1.0484526113439454,0.0019280625310299153,234.69299310612348,169.23901401001555
1900,7.11165581171727,0.599590239801297,16.44235922164699,21.64703200218634,24.98275014626262,0.019732036570210398,1.3203665356764878,3.7286247168855664,0.32282617521328033,7.375762456275694,0.09054141655625034,625.3607869174166,453.24956386567885,6.7223919457501,0.00946014655294392,0.05642005114753562,4.6789703031121315,0.36708251262886626,0.05108860762220296,1.2087951242803763,0.0024339654680150752,234.36580119412173,169.21584901243986
2000,7.030384455059004,0.6156433232232752,16.32564705294824,21.377787049928205,24.981891306850095,0.021012521236864173,1.3634362519611147,3.833585273210979,0.3378559007510786,7.465773470449643,0.09387378353747278,624.110672716741,452.5555804722686,7.341354772732464,0.010978917268846408,0.05642005114910419,4.589716927101683,0.3670825132398774,0.05468115218969739,1.3832208440796865,0.0030402718254137137,234.02092958467145,169.19146442549646
2100,6.953844217378685,0.631489621314589,16.21043439381601,21.114830244312003,24.981026364586647,0.02230038672438068,1.4060793819316224,3.937339580025191,0.3528404820223218,7.55139743525517,0.0971817217572174,622.8100162497382,451.8328479168051,7.98241113787538,0.012659872604471661,0.05642005115188255,4.504859500023636,0.3670825142684421,0.058324476959991906,1.572095844005446,0.003761018115231055,233.65862592609585,169.16594180621183
2200,6.881784924310632,0.6471150037435535,16.096783721580042,20.858047832708884,24.980155671913753,0.023594416980567426,1.4482446126004747,4.039827219149535,0.36777044841188344,7.6328832434236595,0.1004656696457259,621.4595681904555,451.08178631975903,8.644925575324597,0.014512266814394032,0.056420051156662064,4.424148692611924,0.3670825159554858,0.06201575312499527,1.7757606896759044,0.00461141592890004,233.27915342844048,169.1393712797351
2300,6.813968375641325,0.6625065974330372,15.984750941333832,20.607326246730548,24.979279558957366,0.02489344795583421,1.4898848671075775,4.140995240955122,0.38263646311857324,7.710466495896518,0.10372583728237805,620.0601307100908,450.3028421576964,9.328244984009586,0.01654538114726036,0.056420051164678256,4.3473484920716485,0.36708251865985103,0.06575215545228312,1.9945303194761965,0.005607879524737329,232.88279073967442,169.11185115669008
2400,6.750168119862968,0.6776527864569925,15.874385720503073,20.362552188070286,24.978398334743808,0.02619636426740804,1.5309572958608233,4.240797758123399,0.3974293810000672,7.784369774525262,0.10696242775175183,618.6125554987392,449.49648748752855,10.031699619499271,0.01876850644872953,0.05642005117781718,4.2742359281333755,0.3670825229046312,0.06953128576803562,2.22869374922273,0.006768044674529463,232.46983170428717,169.0834877962998
2500,6.690169050343657,0.6925431752757741,15.765731827830512,20.123612716956124,24.97751228841428,0.027502096192172577,1.571423128676745,4.339195640433393,0.41214030155810205,7.854802991651496,0.11017562639678569,617.1177414963583,448.6632188988487,10.754604341344841,0.02119092288635623,0.05642005119890172,4.2046007222091735,0.36708252943850017,0.07335010843749988,2.478514589874221,0.008110790641728887,232.04058501555903,169.05439468931684
2600,6.633767183915114,0.7071685856201241,15.658827476783271,19.89039534303673,24.97662169046176,0.0288096168984238,1.6112476783440288,4.436155870698285,0.42676061689148925,7.92196389605594,0.11336550005460874,615.5766324668688,447.80355631272306,11.49626000304651,0.023821881001554565,0.056420051232082144,4.1382447801732045,0.3670825393157391,0.07720649626936169,2.7442302857218546,0.00965624892109084,231.59537377151307,169.02469284231714
2700,6.580769236335349,0.7215210196917793,15.553705663825701,19.662788117221325,24.975726793918817,0.03011794006048822,1.6504001702435376,4.5316511328506595,0.4412820524144216,7.986038560621046,0.11653210160404756,613.9902143930368,446.9180417885129,12.255954816331187,0.026670582664181708,0.05642005128336105,4.074981703461804,0.367082553998967,0.0810975304343313,3.026053025525556,0.011425824116058365,231.13453494581023,168.99450952436445
2800,6.530992206716498,0.7355936075231893,15.450394485357934,19.440679719748996,24.974827835449982,0.03142611796593172,1.688853582117022,4.625659412160016,0.45569669892622044,8.047201875876523,0.11967539899316355,612.3595128207254,446.00723816504154,13.032965861191002,0.029746165667972342,0.056420051361261395,4.014636294380168,0.3670825754844932,0.08502212850540183,3.3241685123160867,0.013442169838146858,230.6584187957389,168.96397919479705
2900,6.484262986176697,0.7493805596985282,15.348917426571328,19.223959541771492,24.973925036337135,0.032733240073520874,1.7265844843386713,4.718163585718025,0.46999703656931574,8.105618061896967,0.12279540022425611,610.6855902535843,445.07172787547313,13.826560388890572,0.03305768612660383,0.056420051477639656,3.9570440431688807,0.3670826064518739,0.08897581636374166,3.6387387313921398,0.01572924272246963,230.16738824443212,168.93324049945875
3000,6.4404178101618115,0.762877103864503,15.249293780925864,19.012517804755245,24.973018603900528,0.03403843118430616,1.7635728235076673,4.809150842062382,0.48417596382378575,8.161441381481074,0.1258920351453322,608.9695421703436,444.11211089003024,14.635998041714021,0.03661409592797093,0.056420051649167594,3.902050413332514,0.3670826505195382,0.09295791318175081,3.9698986302978847,0.018312272810168975,229.6618178799149,168.90243926579174
3100,6.399302001342036,0.7760794528904672,15.151538822904783,18.80624561114459,24.972108732057368,0.035340851172131205,1.7998018079546896,4.898612457287142,0.49822679821922083,8.214816459481892,0.12896523124393514,607.2124950251205,443.1290036727452,15.460531933003734,0.04042423388658682,0.05642005189863852,3.8495105217177152,0.3670827124489355,0.09696622853066242,4.317758920394421,0.02121772612937415,229.14209334675323,168.87172562768586
3200,6.360769477726127,0.7889847315692304,15.05566408576245,18.60503502310574,24.971195602224988,0.03663969408042579,1.835257668387823,4.986543427448964,0.5121432861913998,8.265878875264415,0.1320149331329768,605.415603316443,442.1230377441867,16.299410149404284,0.0444968094135388,0.056420052256845654,3.799288545088492,0.36708279844217323,0.10099842183420872,4.682405730824888,0.024473329027747556,228.60861051589873,168.8412542415714
3300,6.324682314861647,0.8015909158895903,14.961677641423934,18.408779140961375,24.970279384226124,0.03793418730118781,1.8699294628160823,5.072942054324936,0.5259196097533833,8.314755748441494,0.1350410363671593,603.5800465244477,441.09485810548665,17.1518773809957,0.048840386239488186,0.05642005276494614,3.751257133426402,0.36708291650347274,0.10505129587398128,5.063901307460954,0.028108081108802647,228.06177458785993,168.81118347915256
3400,6.290910327561182,0.8138967774756642,14.869584362464844,18.21737217581124,24.969360237119666,0.039223590975219054,1.903808885916746,5.157809600710761,0.539550386817004,8.361566257535483,0.1380434622307177,601.7070260662911,440.0451216533507,18.017176540042087,0.053463368015860026,0.056420053477501064,3.705296890383008,0.36708307688223557,0.10912443051216471,5.462282571080428,0.032152171447477826,227.50199914345012,168.7816768017121
3500,6.259330666985897,0.8259018241750573,14.779386150419521,18.030709511493566,24.968438309906997,0.040507197557412944,1.9368900775730373,5.241150017252809,0.5530306670043426,8.406422106835876,0.14102211202524875,599.7977625063597,438.97449573865043,18.894550199389087,0.05837398569231893,0.05642005446610109,3.6612959056613854,0.3670832925777213,0.11321478701885268,5.877564229988433,0.03663700102808372,226.9297052388905,168.75289965351092
3600,6.229827436263384,0.8376062438999544,14.691082152136397,17.848687761746145,24.9675137421955,0.0417843314013082,1.9691694406246718,5.322969667270196,0.566355925723249,8.449427989290916,0.14397689174790934,597.8534928510704,437.8836567792191,19.783241963005104,0.06358028502435376,0.0564200558236708,3.619149291408484,0.3670835799169709,0.11732035783762469,6.30973741471582,0.04159516096052896,226.3453205048025,168.7250208604141
3700,6.202291293626532,0.8490108472142008,14.604668980462023,17.671204826759734,24.96658666486738,0.04305434833658374,2.000645452452202,5.403277050760577,0.5795220557269034,8.490682060750716,0.14690770911150136,595.8754677191386,436.77328876676506,20.682497926060208,0.06909011384109638,0.05642005766996911,3.578758707248644,0.3670839592672669,0.12143917739352006,6.758770685902081,0.04706037953029677,225.74927817902102,168.69821168802554
3800,6.176619091958281,0.8601170144364735,14.520140909962166,17.498159941282374,24.965657200663003,0.04431663529184031,2.03131849386676,5.48208257306791,0.59252535691857,8.530276357848502,0.14981447868912381,593.864948754439,435.6440818967707,21.591567994195675,0.0749111108934797,0.056420060157912205,3.5400319417686146,0.3670844558230716,0.12557113206736856,7.2246096828196515,0.05306744055973794,225.14201619756804,168.67264629482602
3900,6.152713527754238,0.8709266436094915,14.437490061250259,17.329453718010303,24.964725464722857,0.04557060992351766,2.061190680872694,5.559398333613058,0.6053625247251361,8.568297198180886,0.1526971036557827,591.8232061322752,434.49673133041034,22.50970704450905,0.08105069576788038,0.056420063480984904,3.5028825117457782,0.36708510049920634,0.12971090678191569,7.707181100821287,0.05965232533254827,224.52397630741456,168.6484979089183
4000,6.130482786774962,0.8814421007439649,14.356706599905912,17.164988191921402,24.96379156516837,0.04681572017868153,2.0902657040996244,5.63523789482853,0.6180306352612968,8.604825592618246,0.1555555071414642,589.7515158059798,433.3319356865119,23.436176344098286,0.08751605714992854,0.05642006788334992,3.467229249205565,0.367085931093652,0.13385854141906625,8.206388205586077,0.06685196917295731,223.8956030516276,168.62594349277188
4100,6.109840253761917,0.8916661763482964,14.27777887751394,17.004666849135514,24.962855603504252,0.048051443934434175,2.118548687072832,5.709616148903665,0.6305271328393163,8.639937547667428,0.15838961178665836,587.6511575048305,432.15039597821703,24.370244517801222,0.09431414527581775,0.05642007366951623,3.4329959986147305,0.36708699334948075,0.13801268523514562,8.722114714853758,0.07470424484449395,223.2573430204668,168.60516005268815
4200,6.090704190103503,0.9016020385940293,14.200693598915667,16.848394659800828,24.96191767509567,0.04927728854510038,2.146046036773445,5.782549127819944,0.6428498145450259,8.673704434570492,0.16119934420926857,585.523412342744,430.9528144322916,25.31118859839754,0.10145166246323559,0.056420081217168155,3.4001112472578408,0.367088342336504,0.1421712488698679,9.254225087518886,0.0832480609633349,222.60964395547794,168.58632461068126
4300,6.072997448372756,0.9112531927203332,14.125435968757799,16.696078104040392,24.960977869580702,0.050492790382851996,2.172765312473602,5.854053856954415,0.654996814809389,8.706193297206125,0.16398463843513275,583.3695606798364,429.7398933035807,26.25829508504707,0.10893505527699938,0.05642009099166723,3.3685078168808023,0.3670900439464895,0.14633270744207016,9.802564604956613,0.09252317719685858,221.952953921366,168.56961437736635
4400,6.056647199374149,0.9206234423686379,14.051989829605548,16.547625194007757,24.960036271255664,0.05169751434659604,2.1987151012719224,5.924148219535606,0.6669665896575055,8.73746714469248,0.16674543116369417,581.1908800812109,428.5123338238305,27.210860843515455,0.11677050695224335,0.05642010356281982,3.338122570661488,0.3670921765590658,0.15049386227684824,10.366961139472583,0.10257021404191438,221.2877205146005,168.55520528541393
4500,6.041584674532438,0.9297168534493148,13.980337790930136,16.402945491993904,24.95909295943188,0.05289105334060724,2.223904901941569,5.992850835101232,0.6787579008330726,8.767585223187492,0.16948167139141815,578.9886433889307,427.27083516360295,28.168193987200468,0.12496393062262005,0.05642011962409797,3.3088961410133453,0.36709483288323186,0.15465515242957656,10.947223281277255,0.11343050292365606,220.61439010118698,168.54327417669447
4600,6.027744931257578,0.9385377206302459,13.910461347552154,16.26195013015535,24.958148008755533,0.054073027804679825,2.24834501716578,6.060180950342987,0.6903698006672464,8.796603261913793,0.17219330905754973,576.7641168583525,426.0160935163654,29.129614640530832,0.13352096232721256,0.056420140015393805,3.2807726832067226,0.36709812206212994,0.1588136401741723,11.543144375371583,0.1251462235457628,219.93340708389124,168.53399507041445
4700,6.0150666152675685,0.9470905337224428,13.84234099266184,16.124551821945804,24.957201489514084,0.05524308513464043,2.2720464466261956,6.126158338549417,0.7018016162777442,8.82457371876616,0.17488030251945264,574.5185584340287,424.7488011002858,30.094455766365318,0.1424469552260814,0.056420165748347136,3.253699629418575,0.3671021719089715,0.16296790645991316,12.154500972484914,0.1377600922375894,219.24521319859366,168.52754105379137
4800,6.003491953639523,0.955379954347749,13.775956268966466,15.99066498991267,24.956253467648075,0.056400900963786194,2.295020813586339,6.190803231181477,0.7130529513106395,8.851545816364142,0.17754261899824267,572.2532151906186,423.46964492652984,31.06206481871905,0.15174695282343795,0.05642019805449301,3.227627652717821,0.36710713324008376,0.1671165126969335,12.781053166131532,0.15131553002409096,218.55024653627686,168.52408310294913
4900,5.992966145302307,0.963410744721071,13.71128593921533,15.86020563827712,24.95530400532694,0.05754617635171114,2.317280130773437,6.254136208407525,0.7241236491785658,8.87756612083793,0.18018023568312974,569.9693226810568,422.1793063963312,32.03180323039805,0.16142570973691442,0.056420238402147736,3.2025100875591885,0.36711318056799136,0.17125786969949625,13.422546717458818,0.1658564839267683,217.848941193556,168.52378978866116
5000,5.9834402121205885,0.9711878178937519,13.648307325713027,15.733093102925292,24.954353157285276,0.05867866439632925,2.338837050857025,6.316178305754433,0.7350140227670098,8.902676159034204,0.18279315146789663,567.6680890557353,420.8784534553964,33.0030630273099,0.1714873677617396,0.05642028884785954,3.1783053174183977,0.36712054435658115,0.17539059321062742,14.078698695935906,0.18142784499353287,217.14172152666794,168.52682409822987
