milliseconds,PCdk2_CycE,Cdk2_CycE,Wee1_a,Cdk2_CycErem,PCdk2_CycErem,Deg_a,Xic,Xic_Cdk2_CycE,Xic_PCdk2_CycE,Xic_Cdk2_CycErem,Xic_PCdk2_CycErem,Xicrem,Kin_a
0,0.9516687045261264,0.06087357812920955,1.038979936228524,-4.316286992816657e-06,2.3276742674737608e-05,0.0,2.9836448812212124,0.004057149109471945,-0.012995475937490463,-4.168039365854321e-06,-2.727965955046287e-05,0.0,0.602185739867853
100,0.9132979860943402,0.058384913203119684,0.9755238909673041,8.957051376572527e-06,9.573016439148913e-05,0.0,2.9826866948150017,0.004711742860834797,0.029875355196831828,1.0269227996221042e-05,4.618422225101155e-05,0.0,0.6004884585823821
200,0.8906204443624578,0.057615085391524726,0.9679366421840029,1.3391706585467278e-05,0.00015801942333899886,0.0,2.948356234433397,0.005833139096637336,0.061329884180728274,-4.527118183654679e-06,-3.5873071072716265e-06,0.0,0.6119350637676164
300,0.8764974041869877,0.05521813633625208,0.9655332795951468,1.2922263361915571e-05,0.00021555256533255045,0.0,2.9198788702101957,0.008152610917528242,0.09383822866650858,-1.0936049449956704e-06,7.312509010524778e-05,0.0,0.6209629526169538
400,0.8183029246203426,0.054466898733482476,0.9334217317057845,2.0300662485320317e-05,0.0002628764668415183,0.0,2.902635971083136,0.0019772944717825706,0.09583656743097071,-3.992244634437907e-06,3.616271088230283e-05,0.0,0.6554909728637716
500,0.7884858787451273,0.052847210949491005,0.9654205092103552,2.420657141850615e-05,0.00031642567205796576,0.0,2.8746965435044616,0.013688388564097362,0.12321284517498009,1.5653873147729299e-06,1.0431848312864652e-05,0.0,0.666531671122488
600,0.7800745446900171,0.051971309525704834,0.9331645542604912,2.0348153070718202e-05,0.00039264062509719507,0.0,2.8529918689234126,0.014491916473816382,0.14812416250346597,4.561923824941299e-06,9.269934609407166e-05,0.0,0.6794260070399474
700,0.7817804008286512,0.050866725666574984,0.8471961245604892,3.018840239829955e-05,0.0004018547963259768,0.0,2.807183402670364,0.00923539771989403,0.17795647839488335,-2.3910732873700637e-06,6.078531807501954e-05,0.0,0.677903531790399
800,0.7336109766057913,0.05118123039707368,0.8564027586354573,2.913800589783967e-05,0.0004512903490362308,0.0,2.8051563599576874,0.014089178811285763,0.18649656489039362,-1.6927527282802669e-06,0.00019409155589740295,0.0,0.6921162186040801
900,0.7361319422237494,0.0515935447863221,0.8252267797450313,3.150516474268303e-05,0.0004999572931870152,0.0,2.791394476139173,0.018869678273307582,0.22201600249369377,3.7140583160859236e-07,0.0001450528358770209,0.0,0.6996284789766636
1000,0.6825825982866643,0.050112855407409174,0.7701136967908908,3.66984639649969e-05,0.000546212317284176,0.0,2.760758741256894,0.01281273608436467,0.2392140430012779,1.4980562226946404e-05,0.00018059046085424274,0.0,0.7219210774127433
1100,0.6901493724084321,0.04941037952268336,0.738649749655059,3.9562872884251375e-05,0.00061419290851695,0.0,2.728496799589585,0.018608775418466953,0.25431168268457205,4.1352349102341415e-06,0.00021868784239121715,0.0,0.7142672269419266
1200,0.6747981499826243,0.04901388298671948,0.7122251628300627,4.1468431567021144e-05,0.0006242183726532126,0.0,2.7145349692845473,0.015098215893222737,0.2720087717230289,1.7521237249567777e-05,0.00017817189880121504,0.0,0.745677433217575
1300,0.6202719236221813,0.04917813256315417,0.7019339349680189,4.836842603125963e-05,0.0006383865218798729,0.0,2.6886647974000426,0.02005888597177854,0.2919203002294777,1.3446432768270465e-05,0.00026910861246236874,0.0,0.7478309383350782
1400,0.6049537441712851,0.050882055794721465,0.6635513823171746,4.3684864035541666e-05,0.000668574985383538,0.0,2.6798065761579055,0.018663136644696852,0.2940296244976046,3.401839106332798e-05,0.0003403218683275018,0.0,0.7553923956711889
1500,0.6133548604780655,0.050753530896608785,0.5839611780457589,4.820455684214637e-05,0.0007149670068925646,0.0,2.656844353903585,0.027478237284385573,0.3054372910726905,2.069253150351485e-05,0.0004106058946995964,0.0,0.7723172715444303
1600,0.5914400110069369,0.05089379837527831,0.5586528521965162,5.155752806006163e-05,0.000725575776526472,0.0,2.637286320922697,0.025479284923190224,0.3209814903174071,2.395901278136208e-05,0.00045434646379341573,0.0,0.7695617936116267
1700,0.5706460889441887,0.050812545850207225,0.5504196052048326,5.342570976032929e-05,0.0007729870609934095,0.0,2.639660899948006,0.03678111320819223,0.3445133977827285,2.6231007877379528e-05,0.00041886661146407783,0.0,0.8061400922232725
1800,0.5630840166329097,0.05046052082371122,0.492999230435127,6.141642112554227e-05,0.0007713828147582632,0.0,2.5876736342146254,0.03171958110398559,0.3683435623227502,4.8798810610034536e-05,0.000552785869134367,0.0,0.8093507445341289
1900,0.5553388114501644,0.0518486214501475,0.45274142403740714,5.941610378813383e-05,0.0007973818759409884,0.0,2.5756367621189535,0.03426759946412801,0.38297110555531855,5.225550206852867e-05,0.000627624427029458,0.0,0.8155847994303804
2000,0.519523443052607,0.052181679215420926,0.38137785615183933,6.709495444726062e-05,0.0008377361691513702,0.0,2.5882517630649193,0.044123664614896696,0.37043073299193174,4.974452397157693e-05,0.000552883129959762,0.0,0.828381896344519
2100,0.5251183463309683,0.051990425019183426,0.3802756432987922,6.162635251972963e-05,0.000844610282721717,0.0,2.552949964920887,0.03634112224719889,0.3877501959240627,5.437185343512913e-05,0.0005966835637362675,0.0,0.8502119555927246
