milliseconds,PCdk2_CycE,Cdk2_CycE,Wee1_a,Cdk2_CycErem,PCdk2_CycErem,Deg_a,Xic,Xic_Cdk2_CycE,Xic_PCdk2_CycE,Xic_Cdk2_CycErem,Xic_PCdk2_CycErem,Xicrem,Kin_a
0,0.9238753028969128,0.05879950306129148,0.9831530204201347,6.931432936701868e-08,5.564014141243465e-06,0.0,2.9932653778124414,-0.004184364255299702,0.007014680919072103,-9.721725230339994e-06,5.671109783736279e-05,0.0,0.5932221246147777
100,0.9287369815121524,0.05783686998696805,0.9887218647955884,2.5635239335539837e-06,6.761625916510885e-05,0.0,2.9818905483343947,0.006738207584388074,0.020845125714709443,-1.1369242841580208e-05,2.5386703029369502e-05,0.0,0.613837191776206
200,0.887606812775919,0.058312675985787696,0.9981234570285012,5.964839045794344e-06,0.0001440492892949078,0.0,2.950098058752888,0.0044133090080406175,0.057350368365771065,-8.980369192821523e-06,-9.40445678906188e-06,0.0,0.6174785490093456
300,0.8747911033339106,0.055907401647665514,0.9557741065748719,1.0201652468403297e-05,0.00017872964952368126,0.0,2.9146928293849728,0.0018163612126781835,0.0776097623676436,1.0696875703702929e-05,9.405363837229376e-07,0.0,0.631671294999001
400,0.8310652357680244,0.053824186833824054,0.9389088700783303,2.079602039598062e-05,0.0002700491101195455,0.0,2.878871858455157,0.013189347828192054,0.11630227848852437,9.132353349792104e-06,1.2073388240762162e-05,0.0,0.6442373874184399
500,0.794389222399044,0.053430297400806244,0.9547798202528313,2.430523746149747e-05,0.00029301472375706125,0.0,2.854838368647083,0.007093247053506986,0.13172210410527582,-1.583473744080152e-06,0.00012255687190023236,0.0,0.6537197752240717
600,0.7706884534460439,0.05334205974304469,0.9310705084365943,2.2404250335290425e-05,0.0003528374959202487,0.0,2.8367783096945773,0.014299654515729114,0.14029751468720045,1.1918047341481994e-05,0.00014560924119933513,0.0,0.6613293548646202
700,0.7799350390806019,0.052102824404278325,0.8892939252729076,3.12446342303463e-05,0.00043999626205628125,0.0,2.8029744992345873,0.012057153527456498,0.18199711835301438,4.7891835155763156e-06,3.745772964339403e-05,0.0,0.6857233829141784
800,0.7345935314388876,0.05188516571317444,0.8559709185054852,2.7798028139463674e-05,0.00045432185371861006,0.0,2.8102002940691753,0.01692319627100856,0.20769035080349005,1.0593382820461209e-05,0.00014588340650762351,0.0,0.7012473731635275
900,0.7270623720490021,0.05060139308866267,0.8116932452962098,3.2084315069002e-05,0.0004930389429314663,0.0,2.7808008589006046,0.01643688706747117,0.20670571340286756,3.5152155977615906e-07,0.00013615941745705323,0.0,0.7012184984297821
1000,0.7071870166180815,0.05130604669534648,0.8100372415329085,3.3536614875564905e-05,0.0005657349050069673,0.0,2.769962952618722,0.02191013250743824,0.23665278438098056,2.0285728345281588e-05,0.00024470963163578444,0.0,0.7030211751887473
1100,0.6629457626418876,0.04906836918486102,0.7962059154888637,3.653031753393232e-05,0.0005817354799360569,0.0,2.7511739317065445,0.013535129605895117,0.24326838178959242,8.866877737380402e-06,0.0002043052067200191,0.0,0.7363926874118817
1200,0.6401644194023427,0.05024720196134243,0.7334147712802485,4.2387441539000585e-05,0.0005969728129217166,0.0,2.6986993203908183,0.014859521633600638,0.2559921635971547,1.5385297085251672e-05,0.00024428951434332414,0.0,0.7451109122726971
1300,0.6510671915550518,0.050009683191002074,0.6914204283846346,4.717976221737634e-05,0.000666586603569958,0.0,2.6781931278719195,0.027417281649929306,0.27560429952991716,1.8666475083657666e-05,0.00035027666098143246,0.0,0.7399325049726532
1400,0.6159013194513501,0.04993707611229111,0.6637208717097146,4.890634015688526e-05,0.0006767708548636422,0.0,2.6724825449769307,0.017524562485857487,0.30094381331973,1.5870869611159787e-05,0.0003934005655032789,0.0,0.7491486458162974
1500,0.597072521308009,0.04966900213357399,0.6571340555809054,5.2140008203192695e-05,0.0006931799431456251,0.0,2.6606479781396595,0.03021510164319069,0.3162221953288403,1.761577268207296e-05,0.000420007495507144,0.0,0.7588827581767388
1600,0.5753192663618921,0.04861795822015745,0.6098093840903809,5.266415760708272e-05,0.0007356329059021564,0.0,2.6460323394799703,0.03318063786902566,0.3344514337442462,2.8504929538426493e-05,0.00041747517776729345,0.0,0.7748319432190544
1700,0.5724931451980332,0.05091494421758603,0.5387596622843133,5.177281622437745e-05,0.0007788603258484421,0.0,2.6065499860607844,0.030830875914614052,0.3317408113458128,3.881312737683638e-05,0.00046130116306723014,0.0,0.7979268039922203
1800,0.5505370349492527,0.051133271326663766,0.5125937377745834,5.789947296175488e-05,0.0007953593470473737,0.0,2.5965102105304574,0.034110138602516944,0.3487400849666197,2.9026750471497917e-05,0.0004974125831576566,0.0,0.7993701052741302
1900,0.5290856007038032,0.05146649948652553,0.47268619187606226,5.6033637088875053e-05,0.0008081855275532369,0.0,2.588026484011292,0.03848760890118984,0.36585123024166144,5.303066492676716e-05,0.0005053097888813468,0.0,0.8061114008971724
2000,0.5249930235243073,0.053054881893294596,0.40992009189842704,6.096955062387012e-05,0.000867730130996851,0.0,2.5766027195587453,0.041312964556627786,0.3866768241771841,3.541992064784782e-05,0.0005535677562810503,0.0,0.8241672932762016
2100,0.49256672458318634,0.05162311564087444,0.35920664397280294,6.854200298316235e-05,0.0008696612462359472,0.0,2.5504446239097516,0.04564233410565773,0.38880536254487263,5.382396521122378e-05,0.0006675256094978651,0.0,0.8269038740656225
2200,0.48073028677369106,0.053578175921729886,0.2942403607534639,6.407116574816891e-05,0.0008745266527383223,0.0,2.5357417580614836,0.03958981086988694,0.39297317250851116,6.0294072661014286e-05,0.0007212212900479724,0.0,0.8515056302674678
2300,0.4849793391593276,0.054428508508979206,0.2688566759863515,7.01986865434609e-05,0.0009048906301550673,0.0,2.54263961597231,0.051512354553688175,0.4214814383003588,5.7144059272481624e-05,0.0008032962518385783,0.0,0.8608201659513156
2400,0.48108288528381526,0.05649198761506534,0.23876870142563714,7.739131558949135e-05,0.0008819667520448788,0.0,2.4998100603520013,0.04728353791102176,0.4324795672375607,6.462100866055207e-05,0.0007956535281471495,0.0,0.881339338439677
2500,0.43009036428770436,0.058468942752887276,0.17089925660213148,7.20497298777709e-05,0.0009063824297981258,0.0,2.518719530839323,0.05434047821731956,0.4459505537977691,7.931883112417701e-05,0.0008690238080700625,0.0,0.8725644460751432
2600,0.42801957267322116,0.05862647179708883,0.08065027444531073,7.723003147070787e-05,0.0009150056472649657,0.0,2.500683189590848,0.0589227546659251,0.4356410595155844,8.264424570279428e-05,0.001013229335239472,0.0,0.8913894106952449
2700,0.4298138088948704,0.06086155247809039,0.04191875816098178,7.770875834144893e-05,0.0009541728692042928,0.0,2.469056369603912,0.06917211192530966,0.4391729221223484,9.159131943450407e-05,0.000939000622900448,0.0,0.9082607064140323
2800,0.418220872127066,0.06435647682156091,0.04516394976220558,8.45900446273622e-05,0.0009644930548495778,0.0,2.4753651994813137,0.06987875221702701,0.46461647807174367,0.00010189204976239212,0.0010787550066450372,0.0,0.921262353073636
2900,0.407775253890632,0.06600245645899466,0.030761526048285165,8.367853650547059e-05,0.0009546232677074447,0.0,2.4579511566516112,0.07660094536386855,0.47637902917933234,0.000103148292755341,0.0011816861796020931,0.0,0.9145044855475956
3000,0.37109638279803886,0.06696880954588018,-0.011334150579933448,8.592667186131724e-05,0.000993651909136281,0.0,2.452520212128229,0.08041255486377634,0.46907868883352744,0.00011863316952477573,0.0011793784599659198,0.0,0.9408856411399005
3100,0.3852929609310354,0.0689147215761163,0.02936684194207333,8.959414552391017e-05,0.0009565017015369517,0.0,2.4302791235221384,0.082822732578766,0.46555432524567947,0.00011506162831691034,0.0012096485080346946,0.0,0.935230472075237
3200,0.3637466512973668,0.07228266651093591,0.01761901335373995,9.804387080687235e-05,0.0010102256841903006,0.0,2.419605573536097,0.09601938415760392,0.47570613906781223,0.0001289793448874133,0.0012677580734798198,0.0,0.9522101650616789
3300,0.3579092453557511,0.07235256782524113,-0.006762278874119985,0.00010152302720648409,0.0010105755672119604,0.0,2.4050582115258377,0.09680982727066972,0.4772204479930151,0.00014056122210260168,0.001388848090651892,0.0,0.9543965682082166
3400,0.32933294120127,0.07333523235250589,0.01466418329186384,0.00010457467749802276,0.0009717890602183918,0.0,2.3990826320076217,0.11104511152396124,0.48469176620724336,0.00014322877729666783,0.0013924678944839614,0.0,0.9525140807542913
3500,0.30950208660551354,0.07603662065743133,0.0229905419059471,0.00010772729335994133,0.0010153015439950473,0.0,2.384702194972527,0.11878980138144327,0.47785418102090227,0.00016396356387693092,0.0015112189417790353,0.0,0.964730554618373
3600,0.32729523791109516,0.07785580903316514,0.02209953264116634,0.00010667501563149546,0.000996482984591591,0.0,2.396692260434596,0.12598741529830282,0.4767805064153252,0.00015940431007998234,0.001469230171255162,0.0,0.9712322982733691
3700,0.3054902807212789,0.07882311813266715,0.029675940433186138,0.00011664717049847653,0.0009998941783675404,0.0,2.3841660339263817,0.13237020417421005,0.49377376921063415,0.00017730215910479832,0.0015643119137114486,0.0,0.9801787872317095
3800,0.28534757917495324,0.07972731026622028,-0.01803833268632217,0.00011791526640681822,0.001021388106227771,0.0,2.361910863076326,0.13751138745918218,0.4832205769543305,0.00019247028537180172,0.0015933943758215537,0.0,0.9990514142388229
3900,0.26991650051880195,0.08044535794790046,0.030083088518750675,0.00012137660264698956,0.0010239190816720087,0.0,2.3418050358842004,0.1398002453495115,0.5035930932559712,0.00021445360233123174,0.001646445473687541,0.0,0.9940245128649077
4000,0.25331219935337107,0.08199104475142362,0.03803497642542625,0.00012466553918410696,0.0010260422374157167,0.0,2.333085683567189,0.14301210228183758,0.48525759182790446,0.0002303177735699619,0.0018243267727718923,0.0,0.9811438794113018
4100,0.2740421271072845,0.08014883555438716,-0.014375228288594331,0.00012489997150664476,0.0009931158828367212,0.0,2.3402997150811893,0.1524459417224343,0.5047020876051306,0.00022978972472611616,0.0018467200553503188,0.0,0.9902272445647099
4200,0.2590783308235673,0.08136987822993579,-0.007893357398312853,0.0001360766429116698,0.0009743940301445708,0.0,2.3490707485068416,0.16696315558262415,0.5071778925899428,0.00025631603430954764,0.0019644990843816655,0.0,0.9825612603922891
4300,0.26626178656886934,0.08222724459129707,0.0034336556385513852,0.00013597734083400616,0.0009812431444556017,0.0,2.347540030131544,0.16648748475429914,0.5023964201942541,0.00026600319210001516,0.0019653675234287096,0.0,0.9922441132429441
4400,0.21802838522255527,0.08252527660487409,0.04681243695573378,0.00013506071055174382,0.001021456694200793,0.0,2.3131214284365678,0.17998300569132522,0.5050096975028584,0.0002925301559862009,0.002083445682727052,0.0,0.988546507153836
4500,0.2297970644081458,0.0820958276668831,-0.003669024155333947,0.00014628030840146668,0.0009929524896110727,0.0,2.2947589701574627,0.1753756570421702,0.49809960943274545,0.00030075460073381537,0.0021458445984525597,0.0,0.9850410868349199
4600,0.24080923073316537,0.08316856538857953,-0.0027657630142943167,0.00014862773507573506,0.0009743956367015623,0.0,2.305417315803519,0.18380730721934266,0.4900030973293218,0.00032176439773266266,0.0021377926332300417,0.0,0.9912690958850315
4700,0.20234203038093765,0.08305495401120742,-0.009348739692265845,0.00015081105986029436,0.0009744416515881268,0.0,2.2886824985775833,0.19015857508086,0.5114636110335151,0.00034326208819245073,0.0021607294462760943,0.0,0.9954793486964094
4800,0.19614317330692324,0.08437560747016323,-0.01788160840616831,0.00015007796896003307,0.0010091590571612884,0.0,2.2959801080376177,0.20320801279332237,0.5087642064636401,0.0003537438905744533,0.0022608624010627934,0.0,1.0039540124404283
4900,0.21085248357441286,0.08232555969211651,0.0026266174993444394,0.00016069823268890875,0.000980152888731031,0.0,2.270974808520208,0.21080865841189705,0.5013426762577226,0.00036285508403176097,0.002268890202347629,0.0,0.9891582872457547
5000,0.21781251080044828,0.08422638975865382,-0.023645037571498245,0.00016445655836612552,0.0009852186965413018,0.0,2.2649575991964492,0.21475651173283167,0.5081571225303385,0.00038820635495082187,0.0023474943149267976,0.0,0.9891806990319307
