milliseconds,D_1,E_1,RS_1,R_1,X_1,E2F_1,RP_1
0,0.1,0.6,1.0,0.5,0.7,0.5,1.0
100,0.10706517546867463,0.6148820267928593,1.009262978743823,0.49828482882297165,0.6589236598321213,0.490737021256177,0.9924521924332054
200,0.11389553746453598,0.6299256730519787,1.017948357555675,0.49627452095653257,0.6205574438259581,0.4820516424443251,0.9857771214877925
300,0.12048797906893623,0.6451274360100515,1.0260734824478366,0.49398973870407675,0.5847781986352762,0.4739265175521634,0.9799367788480866
400,0.12683983127822582,0.6604829163056061,1.0336572868954645,0.4914512932592098,0.5514567097347753,0.46634271310453546,0.9748914198453257
500,0.13294884414995478,0.6759872371735542,1.0407188444065678,0.4886789600529881,0.5204664720141989,0.4592811555934322,0.970602195540444
600,0.13881317747295419,0.6916351372159406,1.0472772141558553,0.4856915829942133,0.4916841329279843,0.4527227858441447,0.9670312028499315
700,0.14443142863107608,0.7074209731827987,1.0533514386697571,0.4825071499334062,0.464989468337461,0.4466485613302429,0.9641414113968367
800,0.14980263820492246,0.723338772406151,1.0589604868513454,0.47914287684327067,0.44026551169571043,0.44103951314865464,0.961896636305384
900,0.15492635284899806,0.7393822678791443,1.0641231392140298,0.4756151651548883,0.41739936463776345,0.4358768607859702,0.9602616956310819
1000,0.15980243635474126,0.7555450537982015,1.0688580058607968,0.47193992155760933,0.39628089006131945,0.4311419941392032,0.9592020725815938
1100,0.16443122956106176,0.7718205553885059,1.0731834060686811,0.4681323126748284,0.376804265173162,0.4268165939313189,0.9586842812564904
1200,0.168813533201486,0.788202104708247,1.0771173136724284,0.4642068006119545,0.35886810316824463,0.42288268632757164,0.9586758857156171
1300,0.17295056851135981,0.8046829489017067,1.0806773596977384,0.4601772172892281,0.3423751220196405,0.41932264030226163,0.9591454230130335
1400,0.17684404303726164,0.8212562779228038,1.0838807446945358,0.4560566655826213,0.32723292938695775,0.41611925530546423,0.960062589722843
1500,0.1804960750469365,0.8379153106357542,1.0867442339635491,0.4518576322662321,0.31335353052021664,0.41325576603645087,0.9613981337702188
1600,0.18390918534987263,0.8546533065228732,1.0892841487929974,0.4475919908614105,0.3006532893097105,0.4107158512070026,0.963123860345592
1700,0.18708629934548088,0.871463571819614,1.0915163545090114,0.44327099499347217,0.2890529828244857,0.4084836454909886,0.9652126504975165
1800,0.19003072063291798,0.8883395018821519,1.0934562400658119,0.43890530667357286,0.2784776848686034,0.4065437599341881,0.9676384532606153
1900,0.19274612668956717,0.9052745844434857,1.095118711436592,0.4345049904149797,0.2688567490214921,0.4048812885634081,0.9703762981484284
2000,0.19523654920794226,0.9222624167379667,1.0965181873368282,0.43007953155378037,0.2601236806365142,0.40348181266317185,0.9734022811093914
2100,0.19750636594281823,0.9392967097361246,1.097668599356555,0.4256378441448816,0.25221607882271374,0.4023314006434451,0.9766935564985635
2200,0.19956026997625353,0.9563713104227091,1.0985833861076966,0.4211882966598462,0.2450754339041841,0.40141661389230343,0.9802283172324573
2300,0.20140325027192835,0.973480203657301,1.0992755004582735,0.41673873185637683,0.23864697090410789,0.4007244995417265,0.9839857676853496
2400,0.20304056784137603,0.9906175164212464,1.099757414788695,0.4122964881874192,0.23287947468500853,0.40024258521130496,0.9879460970238858
2500,0.20447774870377367,1.0077775188522635,1.1000411228668932,0.40786840606107405,0.22772523976585052,0.39995887713310685,0.9920904710720329
2600,0.20572053529855833,1.0249546307648976,1.1001381534838108,0.4034608719358388,0.22313971205840352,0.39986184651618917,0.9964009745803504
2700,0.20677485147174088,1.04214342092613,1.1000595863052367,0.3990798475010854,0.2190812417658598,0.3999404136947633,1.000860566193678
2800,0.20764688101679132,1.0593386030727174,1.0998160226149463,0.39473080156061485,0.2155116487981607,0.40018397738505374,1.005453175824439
2900,0.20834291327875978,1.0765350300994243,1.0994176435094538,0.39041885049260666,0.21239511118258064,0.4005823564905462,1.0101635059979395
3000,0.20886940706334883,1.0937276945689454,1.0988741870288008,0.38614869994898077,0.2096986294967238,0.4011258129711992,1.0149771130222185
3100,0.20923289519599017,1.1109117227357326,1.0981949890268843,0.3819247281023642,0.20739136303194144,0.4018050109731157,1.0198802828707514
3200,0.20944000084106265,1.1280823778689557,1.0973889779210073,0.3777509694198907,0.20544474823765227,0.4026110220789927,1.0248600526591019
3300,0.2094974142180029,1.1452350630981585,1.0964646908420068,0.37363112763135686,0.20383236471244673,0.4035353091579932,1.0299041815266363
3400,0.20941187144374657,1.1623652926702526,1.095430283533419,0.36956860345153386,0.2025297991945198,0.4045697164665809,1.035001113015047
3500,0.209190132223376,1.1794687059046762,1.0942935430329603,0.36556650610367364,0.20151449939460284,0.40570645696703966,1.040139950863366
3600,0.20883896311181144,1.1965410520180166,1.0930618990908973,0.3616276707082863,0.20076568144941973,0.40693810090910265,1.0453104302008165
3700,0.20836511444051484,1.213578190858225,1.091742437032261,0.3577546748417233,0.20026418036639235,0.40825756296773896,1.0505028881260157
3800,0.20777529369998565,1.2305760892177982,1.090341912862781,0.35394986098625136,0.1999922810712053,0.4096580871372191,1.0557082261509678
3900,0.2070761529900752,1.2475308122059139,1.0888667645510626,0.3502153459243445,0.19993365496126578,0.41113323544893743,1.060917889524593
4000,0.2062742676204948,1.2644385192359684,1.087323124538194,0.3465530387685745,0.20007322458799837,0.412676875461806,1.0661238366932315
4100,0.20537613196542262,1.2812954520181647,1.0857168300086517,0.3429646442101663,0.20039716290351006,0.4142831699913483,1.071318525781182
4200,0.20438811056192988,1.2980979420793828,1.084053441535735,0.3394517013339391,0.20089255554067395,0.415946558464265,1.0764948571303259
4300,0.20331648468683897,1.3148423958786717,1.082338241849153,0.33601554569184344,0.2015477464586611,0.41766175815084705,1.0816462124590036
4400,0.20216737460166703,1.3315252970269702,1.0805762610388192,0.3326573724144226,0.20235181360839072,0.4194237389611808,1.0867663665467582
4500,0.20094674632984874,1.3481432028147589,1.0787722838476925,0.3293782309465401,0.2032946204271085,0.4212277161523075,1.0918494852057674
4600,0.19966047232290648,1.3646927446615256,1.0769308458684481,0.3261789775706989,0.20436720800944336,0.4230691541315519,1.096890176560853
4700,0.19831418991741576,1.3811706151307077,1.0750562714394305,0.32306038659154934,0.20556090424707085,0.4249437285605695,1.1018833419690202
4800,0.1969134077305085,1.3975735514791472,1.0731526596817833,0.32002307976127253,0.20686798013016283,0.4268473403182167,1.106824260556944
4900,0.19546344965144763,1.4138983414737956,1.0712239052601455,0.31706756356119975,0.20828130923235316,0.42877609473985445,1.1117085311786548
5000,0.19396943322547103,1.4301418286331014,1.0692737116301465,0.31419424398114437,0.20979422528299727,0.4307262883698535,1.116532044388709
