milliseconds,GnRH_Pit,LH_Pit,LH_Bld,GnRH_Hyp,FSH_Pit,FSH_Bld,Foll,CL,E2,P4,Inh,OT,Enz,PGF,IOF,species_1
0,0.21793424894022984,2.2512687898642607,0.0062944018174926645,0.7432627647813488,-0.03487361571007612,0.004120453589042044,0.020346615578354543,0.3159588393403491,0.16027667917481994,0.11606223580022947,0.5002852218350026,0.11045200352370033,0.000247395103361148,0.00035448495727918763,0.13130103433242515,-0.030691217409149187
100,0.18434294236772314,2.270230677267618,0.004376661139838293,0.7475978810505176,0.03029824342273025,-0.002530221349794236,0.019476013084959123,0.3192439203143024,0.1487474651544719,0.1203772630496452,0.4773793656045197,0.11097078819416396,0.0002681731924649169,0.00031846232211664427,0.1320639853938156,2.3755350407407803
200,0.15397804217271063,2.2844944356392567,0.0034355483077225047,0.7484326410082944,0.050172584877148575,-0.003746369145138007,0.032531544447865005,0.32366138990981475,0.1264296492587802,0.1289421224935703,0.44912741903416115,0.11235349338551673,0.0002511633135529077,0.0002845105154335007,0.12304556237891212,1.3836989295338828
300,0.13135191910489205,2.296765612743869,0.003008732785158462,0.7514124766316684,-0.05313123508634057,-0.0038831995904445114,0.03636350536894427,0.32632823114761456,0.11471496328674377,0.1324234119617825,0.418685131132626,0.1116046823675775,-8.560127131343582e-05,0.00025403565188157384,0.12320221523829561,0.7806254790940793
400,0.11197071521860036,2.312480633540799,0.0028987744747126067,0.7648513855101937,0.000990734145692694,0.04402278220684418,0.01469346845022959,0.3269508234647954,0.09766260836697128,0.13661749342316096,0.4185058519419085,0.11263581359916083,0.0005012137393061967,0.0002166763106732418,0.11875161516295625,0.42391694238917915
500,0.09919381548415168,2.322784951322742,0.002745364961294526,0.7730310434048824,-0.023160260647047584,-0.0052893818595604785,0.020613733728484625,0.33136635806956777,0.08634411241951026,0.1426309239105047,0.39729150487583853,0.10681048836598354,0.00031287562549898226,0.00019744167046051154,0.11303975794569102,0.30032971726694396
600,0.07851823009060403,2.3365939476006683,0.0027935886563092032,0.7698126558657751,-0.05316806910329958,0.028542665104653645,0.026733701515149685,0.33207636855454176,0.07659961882046301,0.15008047262884502,0.38193656579166757,0.10989503649530488,-1.0147313855138394e-05,0.00016680492398380816,0.11187046540762079,0.19089195055416983
700,0.07492953653886204,2.3438769396305297,0.0027525187084586444,0.7686582787666051,-0.06371985804256886,-0.014376438123231205,0.029574235234464515,0.33524019098461705,0.06946973303130292,0.149657540844445,0.35314504667748686,0.10226210279522292,0.0005915297802552535,0.00016145685658523764,0.11057056898580517,0.08646380467270844
800,0.06361974949291237,2.3499212992893366,0.002793731067674194,0.7755095367928123,0.04529430516927925,0.0004188744535732541,0.008915134164566062,0.3410249637773824,0.06609205625507009,0.1562041014731963,0.3330382865787996,0.09827818951303394,-4.478297473312396e-05,0.00014256205035241394,0.10671392452428648,0.06389781662889048
900,0.046891962544369906,2.3590462060592303,0.0027359830188602836,0.7818847491486314,-0.0211043455893067,0.023861822431413115,0.01391330297788592,0.34652733735780883,0.055904115478151516,0.1546247853748781,0.3242874972674474,0.09542211863682941,0.0006563970300796404,0.00011213861184064458,0.09914265001317721,0.009023025970528026
1000,0.04238628289684725,2.3591036068187465,0.002724871993808974,0.7823208155413061,-0.012508723411955509,0.009216192961262974,0.01911160449477468,0.3494946966660051,0.04499551099925954,0.16834827406071573,0.3075375556950379,0.09131471505983349,7.403745966352908e-05,0.00011321870551782474,0.09608769379449202,0.03886950157870529
1100,0.0396085849925322,2.3697110860014226,0.002820259420545537,0.7901042627126253,0.021038456417403536,-0.01437383756291516,0.019931685171348506,0.3451056038132784,0.04705556696821569,0.16772830721073959,0.2825655059172763,0.08860400894715804,5.910837896956823e-05,9.388459516438509e-05,0.09677456832897942,0.027956519801816352
1200,0.03062197538682483,2.374038941539438,0.0027698199651358555,0.7871822578048392,-0.004046481391250219,0.009173904394010585,0.0004565047256692139,0.3495657354452883,0.036473095215539535,0.16942609783580473,0.268605323445732,0.08226505973172135,0.00016945858509559452,8.244631556644734e-05,0.09313298698913945,-0.023931931842628887
1300,0.0218905441622581,2.3708648323244135,0.0028111153380507158,0.7836855108930866,0.05059808460574081,0.03882192497416928,0.0013434972879113952,0.3599692766295934,0.03610709469619142,0.17702761977822137,0.270148081188636,0.07868473653167528,0.00048341956521487524,7.358410919661149e-05,0.09304070866568043,-0.014060875754070477
1400,0.02392157289942072,2.3740152036364646,0.002794479900253334,0.7902531219913802,0.009421052945469416,0.04411928550034555,-0.00046247381897650784,0.3598493498760932,0.032100582265719796,0.18171932666709653,0.2655593226326938,0.07595669779879152,0.0005881995359133074,5.9592459122187014e-05,0.08880395549320258,0.025349067428255035
1500,0.0203591550470536,2.3796825339483605,0.002797719450973011,0.7953925982860759,0.000266301400959533,0.026572140281243963,-0.003017569212846785,0.36534565866224905,0.03006252293148992,0.18291464660884096,0.2497893193075931,0.07310733837350693,0.0008136573454982177,5.5385890098707806e-05,0.08507194186998165,-0.0053719081922789826
1600,0.019996690451224805,2.383295901509203,0.0027581551820916135,0.7976807379682425,0.09786578541741651,0.044911617554267716,0.004993075147081013,0.3659828998286079,0.023144164626480064,0.18299038102025333,0.21977414935717304,0.07170388235988266,0.000528760728687763,4.804189394789313e-05,0.08522633808855533,-0.016087079702984057
1700,0.016794412806949103,2.3880321446443813,0.0027774340704355407,0.7964855960815992,0.03646858763540835,0.0516415336991756,0.0182080927089781,0.36956329520513626,0.018993983698533643,0.18716835735467977,0.22685891698540583,0.0661929345216283,0.0010720290550877264,3.8728098774315244e-05,0.07736638683029327,-0.000920078929359677
1800,0.014274058566082404,2.3905206285969887,0.0028475837631498496,0.8028780454135527,0.05892757654960813,0.05303620561615806,0.016211417384713142,0.3691953541222548,0.014074880741710111,0.19264860350939092,0.20399565391903265,0.05988423409472703,0.0009807669729560867,3.7194497742486296e-05,0.0771795010572766,0.009817345133382078
1900,0.009491808635825183,2.3919927521933864,0.002831978569120738,0.8005860644267879,0.016408783630546,0.027862086302555905,0.018431294002942716,0.3725672458582321,0.018241311129158836,0.20199680560164213,0.19733307604838465,0.05885782528858803,0.001223023705214239,4.34751833377985e-05,0.07553324016695415,0.00013823774487068516
2000,0.0037869185397859375,2.3880184792162997,0.0027822797336583627,0.8035644315468452,0.11457445780122565,0.024809748228706657,0.006292337191035939,0.37618970155574916,0.013205277105303951,0.19868447714272056,0.1826857837909987,0.05470765658919933,0.0008866702953213221,2.9823109292652276e-05,0.07166194344967064,0.007473249168571108
2100,0.004493293853221199,2.391388415922498,0.002856824360421114,0.807421053230797,0.16691623284545,0.018439461980591976,-0.001832471983231821,0.3851941551773496,0.013573116505624292,0.20060090554700802,0.18961461346886072,0.05005441243327592,0.0015328885140506996,2.7243452560557358e-05,0.07282674327682716,-0.0051744475852600015
2200,0.0082348205032464,2.390502548713635,0.002808083362342254,0.8180648370506401,0.08466739731480244,0.017467704233885384,0.002093601454579125,0.3837427737401438,0.00888579004131283,0.21275276184122605,0.17859236449459037,0.05142937161663877,0.0010330676196078073,2.5929163525585653e-05,0.07027124079192314,-0.03182942177840067
2300,0.009095478034709292,2.3936690931216495,0.002765153330098251,0.8126409448281815,0.1519669759814334,0.06135351583427127,0.013675168693309793,0.38591902569412584,0.009211243571898852,0.2169992369978281,0.17277494199602897,0.047313943805807855,0.001168304374762394,1.5919036108786542e-05,0.06547780933584627,-0.025672656638621467
