milliseconds,GnRH_Pit,LH_Pit,LH_Bld,GnRH_Hyp,FSH_Pit,FSH_Bld,Foll,CL,E2,P4,Inh,OT,Enz,PGF,IOF,species_1
0,0.21492122114084203,2.2498777078659384,0.006365581721906402,0.7360361840847144,0.032840825041046295,-0.012317769452994749,0.041117790422138284,0.31553441896392326,0.16166910155945782,0.11914055522154794,0.48410131343790413,0.11436339909259889,-0.0001223731380974573,0.0003539166029826386,0.1328443729910896,0.03225234424668836
100,0.19214111199172523,2.2707470145837654,0.004426470597373687,0.7543009047022388,-0.013949514944392623,0.017161754048101673,0.036704286634030164,0.3178915683738046,0.14621212929203423,0.12891087578209767,0.4797733500432564,0.1117838839874597,0.0002996458401326927,0.00032674449064106544,0.12815078503348373,2.349355201743723
200,0.15642212751598591,2.284807752564114,0.0034959739649984218,0.7594872224944975,-0.03203007034339332,-0.012027651837438596,0.03333934684324027,0.32185132314082476,0.13264808708084777,0.12829404532032143,0.44381928163478107,0.11365110145058235,-6.181070484525031e-05,0.0002804282331634123,0.12577378312619686,1.3949270942168868
300,0.1323409755984889,2.298055824842296,0.0030207843173015846,0.7518673168865542,0.0501309244150325,0.038386416393093724,0.030118548510754323,0.32068331748388307,0.11632400838774892,0.131435340605135,0.4235819780115693,0.11581145370600503,8.39257042952665e-05,0.0002494460993714128,0.12132011317467091,0.778092548264931
400,0.1166118319446302,2.31190936614794,0.0029203157414829603,0.757895679516939,0.052959567406432415,0.006685902706371686,0.02998151345459294,0.3230101208319279,0.10245014019355836,0.14536468231688807,0.40542434163132623,0.11069197064143213,0.0003646647188836979,0.00022467212339372905,0.1170641165299556,0.42060453143591947
500,0.09324439247690619,2.324413321014888,0.0028121867308186833,0.7652496309514515,-0.050950180491739355,-0.009061162475915688,0.02137432891401072,0.3260962069839458,0.09290468180367904,0.14743296835050612,0.3860150034749595,0.11063581545831798,0.0002876159855743657,0.00018810001873923493,0.1162984703482968,0.29798660523519305
600,0.0784872422129281,2.3326186805120988,0.00276722759064775,0.7717957638467333,-0.03130314920374833,-0.014195780076394247,0.025199697539219038,0.3321131439816639,0.07473149436098968,0.15408328819526163,0.38286335487029016,0.10863432657844264,0.00039626703892222287,0.00016799663365037285,0.10858315566326848,0.12474934723687703
700,0.07299132808628274,2.3405747833998745,0.0027793994011134234,0.7696670933943447,-0.05804909717375668,0.0035394726868737247,0.02573977965099041,0.33854380591304434,0.06608195751860589,0.1469439897078475,0.34339453378221335,0.10643452714268109,8.244554237660698e-05,0.00015392281560204957,0.1097535526372021,0.08820254034740592
800,0.059538227399767926,2.3466053793307013,0.0027169690054744695,0.7718209568613414,0.019432368124409346,0.005686990457865122,0.021558209228014255,0.33526134673408997,0.06552844142328233,0.1591119017858282,0.3445785398675143,0.10392888519330151,0.0005100148194693296,0.00013855203511539324,0.10796114534914526,0.049041533319409344
900,0.05584242246013056,2.3591014689061844,0.00278242912111645,0.7862004888181728,-0.052715679819568796,0.014907914142732424,0.009602683684013166,0.3396185784938787,0.0527189485110663,0.15856899245792835,0.321694865476169,0.09386161878662189,0.000120705106990516,0.00012853191969597262,0.10240082816746802,0.05918581623818653
1000,0.0411271661517953,2.362673994195439,0.0027450391784413692,0.7870228009020215,-0.011419838648079881,0.03804700594524041,0.012157473670484125,0.3421717989825932,0.050407162379230507,0.15939522299735187,0.30049318446359846,0.09007913273856885,0.0007315415036470039,9.813214440061457e-05,0.09878555670868792,-0.018172781817543462
1100,0.03481886079812791,2.3643830669492876,0.0027502291020246963,0.7904504908095673,-0.021614161597868525,0.04175796413912949,0.0023137491599548136,0.34758023805403976,0.047168435689767634,0.16304367432659916,0.29246101385291895,0.08855169227564413,0.0004422512190701308,9.440886942233524e-05,0.09853644130218404,-0.00959958120123703
1200,0.03285909610903587,2.372637059368901,0.0028007692170925707,0.7872543528497831,0.023165397440263302,-0.019128055872035334,0.00016062110467431057,0.3538145108184462,0.033611537829422805,0.17395745652339892,0.2904375029478661,0.08576789330072973,0.000610018537042782,8.373024526755381e-05,0.09490241241793965,0.03663675740469975
1300,0.02367271888146274,2.3741365090569055,0.00283899406343039,0.7834640182605771,0.050152514538280776,0.014995120859470665,0.017185534611061655,0.35410873479769217,0.033983419729321375,0.1784110273042885,0.2618167693478869,0.07810138092715314,0.0007303755603362701,6.683295313615156e-05,0.08880892410265645,0.009037088132960672
1400,0.020439562888907376,2.379859461760026,0.002757526056248838,0.7828525457552757,0.07955026829202724,0.00935165555087584,0.010799225382973903,0.3548615951352309,0.03355091116311177,0.1850925644752409,0.2585783850439609,0.07437610565626987,0.0004699820877835841,6.939546723779482e-05,0.09023556328005485,0.030269124422145948
1500,0.01889167801010777,2.3778524495185067,0.002776661223090785,0.7864435102844087,0.04641638485851319,0.019653006168941632,-0.00020276101191428995,0.3659779065530413,0.02215107524962362,0.18799099743771003,0.2533753087164868,0.0720220516982529,0.0008641260820746369,5.479862411164992e-05,0.08692527540302308,0.015093684366684793
1600,0.01377076005377104,2.3842580006934995,0.0027729778142501823,0.7997234773523073,0.04717999643566191,-0.007733946534235866,-0.0011697676100309012,0.3683351171273017,0.02142440110585395,0.18806104733593274,0.22742600067907498,0.0689919494495201,0.0004057647037884075,5.770952198231786e-05,0.08459530455009702,-0.021380577193298403
1700,0.01407084205754983,2.3855635565612276,0.00280585948292369,0.8046672081066061,0.06280995787329235,0.034854276667783596,0.0026526970135480384,0.3730450995892794,0.02093726757450364,0.19222674026340364,0.2291553881828031,0.06602312163015794,0.0011884012023177203,4.560351268723628e-05,0.0787828543176893,0.0029597809492765176
