milliseconds,GnRH_Pit,LH_Pit,LH_Bld,GnRH_Hyp,FSH_Pit,FSH_Bld,Foll,CL,E2,P4,Inh,OT,Enz,PGF,IOF,species_1
0,0.21560748526050613,2.2497920267649403,0.006298025881464506,0.7368683392180332,0.00851500392543044,0.028517466208198783,0.027002675424924613,0.3163261025451948,0.16449388551570884,0.12453560142388134,0.4972787907742585,0.11467088416585536,-0.00011762995263136798,0.00035623104836362434,0.13508761223833066,0.0022298690975499982
100,0.1841744465723029,2.267376759846201,0.0044005688502259084,0.751306884409596,0.004401745799120075,0.017926225551319012,0.027047752789005598,0.31385413431573633,0.14761889874470074,0.12637862553454113,0.47503959610235136,0.11118195396253934,0.00012507217784869584,0.00031401462793362284,0.12890545274369056,2.4098635445272225
200,0.15672111047825701,2.285777469187033,0.0034088489364422583,0.7485787463976799,-0.04091859221355245,0.04753996314807278,0.01754627807511829,0.31676001892676786,0.124363716894886,0.13092450906358388,0.4466322309212049,0.11347026686821211,-8.623013542124658e-05,0.0002774218150606029,0.12738020772454156,1.37034078929078
300,0.13143007209253565,2.30281149583424,0.0030570279068485792,0.7549384398094184,-0.0554123653057414,0.015068190558704859,0.015486000317912774,0.3278242433380515,0.11447302877047029,0.13621065621966602,0.4339361856172337,0.11467982226478501,6.836264444076974e-05,0.0002547867712466336,0.11982950693955152,0.7750626514316905
400,0.11355225124832613,2.3116839796665962,0.002893864217475951,0.7711943561963196,-0.0668340703828382,0.0368114315560296,0.03491756572948608,0.32939764759436463,0.09768699273523397,0.13728328376276963,0.40742860496060856,0.11367037874960509,-9.485264109481778e-05,0.0002235553477902544,0.11661110418861606,0.4302617886454503
500,0.09528106421248789,2.3239940171978852,0.0028370996008704997,0.7624628353329412,-0.059609569239610735,-0.026942425060549346,0.013295032302600563,0.3339326015155701,0.0884075793211586,0.14043034938444415,0.39748044384481995,0.10670884624429221,0.0002325191473967685,0.00019937898473489286,0.11212204249805875,0.2688508322934479
600,0.07913280457941291,2.336129403365829,0.0027723194880612703,0.7755972610762358,0.06480205875530784,0.015784650299090864,0.007675437038558034,0.3289013137563378,0.08030148939937443,0.14318147996769304,0.3725962021992708,0.10724348065245339,-5.9310125117078996e-05,0.0001771569138874268,0.10983836348263547,0.1765413394523862
700,0.06577305855155344,2.3385681192600565,0.0027075904112728094,0.7815150711945512,-0.06537799356579178,0.021044402210269198,0.009055688013038571,0.3397006998284418,0.06909660644826923,0.14693699393372692,0.3567984250362275,0.10675728919035245,0.0006226696756173512,0.0001603657110919858,0.11001339071318658,0.06255414153864364
800,0.0596560767348099,2.35038333855109,0.0027414693593068654,0.7852494683937433,-0.03634827497441075,-0.01966467641729184,0.021671240267144794,0.34016494454681107,0.06608474077797294,0.15063188936701224,0.337358193362316,0.09811168061507093,0.0005808762406850692,0.0001319933913698458,0.10708451167156044,0.02508479664611282
900,0.053831850078663715,2.355317153346362,0.0027518729057377875,0.7854347644078832,0.051600630656003114,0.01307804132805504,0.01938832491673026,0.3455957472409055,0.058053822232073914,0.15739841820763562,0.31745078337559846,0.09999365231744153,0.000663973353008286,0.00011181229113263737,0.09968355125235069,0.0022035709931811642
1000,0.048120429670033986,2.358482100801257,0.002801655008709081,0.787893334971902,-0.018760689151335993,0.03611898614854788,0.017112894326660355,0.3454078628651372,0.05012495483760359,0.16355200386729868,0.3165711394000521,0.09093415472795545,0.00029379585298660053,9.995153971988286e-05,0.09678773391270463,0.025564788707192844
1100,0.03532521364267412,2.3695729717342653,0.002763881758384408,0.788053423071414,0.06303617726238019,0.03037558035155075,0.023046467165683447,0.34978233518838775,0.044939971822563006,0.1735274740115519,0.28612959442178365,0.09172800443072877,0.00014133162727897677,0.00010149440161464006,0.0973336048392168,0.00013294607419567922
1200,0.036048250496628916,2.3686236491721697,0.002782716875724016,0.7808398082661755,-0.04290280833158928,-0.026623211350264707,0.014911049856224221,0.3580025595882239,0.04073761315928855,0.16799893727280918,0.2826751559562165,0.08581532115986845,0.000537096819174418,9.156512703486632e-05,0.09503729596422336,0.013807690841767233
1300,0.030483812478720326,2.377413376758252,0.0027592200516146255,0.7938385386419573,0.03472286838344173,-0.010459372248276918,0.0004778158550828044,0.358411360467561,0.03472209802747105,0.1784595423470539,0.26920060295846365,0.07996989496721155,0.00027267035154195606,6.431172125145686e-05,0.09291028617052577,0.03181657975759627
1400,0.021036630932358073,2.3781320514904243,0.0027952258826921274,0.797287035007115,0.07959659085531329,0.025850595990544623,0.01734302135764209,0.3550712089309069,0.034183635421624295,0.17677059842144668,0.25276928615309047,0.07432506901043276,0.0008895373886924323,5.640747447342928e-05,0.08859705459684108,-0.021757651258459167
1500,0.016451336883935633,2.3837211423343176,0.0027489208855887644,0.786456087629588,0.06488984121883064,-0.02338689779267719,0.009192628139916939,0.36388700252503103,0.022916073777689314,0.18387995935564172,0.24201899706421212,0.0712294405598314,0.00030315218737312564,5.418032568429748e-05,0.08236633027150111,-0.011497797280902456
1600,0.020823032477997005,2.381866584881381,0.0027871828355444674,0.7935021015956342,0.030310493177505993,0.03337846548909716,0.008554354166124647,0.369137250655885,0.024173462506696143,0.18924442188648968,0.24089396704950244,0.06769389481912663,0.0008773645825596633,4.3422284762194584e-05,0.07980615841125588,0.014884560112102442
1700,0.017523971010624407,2.385124528821477,0.002812773375649879,0.7941271731525813,0.02477053398243245,0.02302805791431978,-0.003214478257459826,0.3719555157032775,0.022617566034603014,0.19041126418505142,0.2178254121885735,0.06701712806481093,0.000898867200545313,3.657088924987262e-05,0.07973629931336441,0.039828994302158485
1800,0.012023199439877553,2.388284833970609,0.0028506020866776,0.795552378376747,0.04956946007528886,0.01233151092242303,0.015302780635898586,0.37265279388031897,0.014493694720160348,0.19204951773197204,0.2064682114268048,0.06038413452244751,0.0010731126884509353,3.7611257606068614e-05,0.07998117542904903,-0.03769921286187743
1900,0.011009661287273542,2.3905721383269993,0.0027660306770864703,0.7958229582660337,0.12208626923144561,0.03893325138468261,0.01683415757448443,0.38001025715271175,0.014151836063062664,0.19598957047337387,0.20025541865152635,0.055051413892158896,0.0008208781609455639,2.966833494135891e-05,0.07647991914817667,-0.021303980252358693
2000,0.011818256719712882,2.3906568313900296,0.0027881864139690025,0.8081073559806511,0.11366714660122124,0.03369165343994942,0.009183244826802418,0.38281935617835705,0.016671087670925934,0.2072822749182983,0.19570869353578907,0.05722218479817756,0.001465206492689136,3.0492351698681275e-05,0.07224781259317625,0.016571694947465916
2100,0.0023201175028404126,2.3908347828490806,0.002800519984884121,0.8068924301800876,0.15716725097496223,0.00941500101271681,0.009620458468937828,0.3787349925257576,0.008631455193751815,0.2082191664505654,0.17539343693046494,0.049371764111317266,0.0012279572771534532,3.273594729173467e-05,0.07152799379202991,0.019459342213265472
2200,0.007617296107165829,2.3966395127438336,0.002796672804393677,0.8057907827285299,0.11136224104736679,0.028821001649740746,0.00835055529042729,0.3891795186039716,0.013434138299801801,0.21390910216744013,0.16810956130493013,0.04580768789192595,0.0014828943901213593,1.867208355978094e-05,0.06899341015900422,0.035994639663529664
2300,0.001427445945163388,2.393215142876068,0.0028361601390673417,0.8166529480152113,0.1610437971567364,0.02939142574574305,0.012758850717357006,0.3890383012789159,0.007966986941530045,0.2133258388878649,0.15700405958686275,0.0469688274438144,0.0011344415553497939,1.3022146004531036e-05,0.0647473860873819,-0.02455245736992368
