milliseconds,GnRH_Pit,LH_Pit,LH_Bld,GnRH_Hyp,FSH_Pit,FSH_Bld,Foll,CL,E2,P4,Inh,OT,Enz,PGF,IOF,species_1
0,0.22239545021900564,2.251712899375461,0.006323560091180048,0.7442600825724836,0.0735700813422381,-0.018868461806848622,0.019159078816413155,0.31424022490418546,0.1678487868998185,0.11989687936687903,0.4946154528982853,0.11448504169356978,-5.41240237204395e-05,0.0003618100638237762,0.13355284115624882,0.0018756467450581145
100,0.19218181848147026,2.2661339367114826,0.004383269410314773,0.7529192154493699,0.00017024094979593667,-0.004858504686360947,0.018318210669522786,0.31756724168786044,0.1456093807586188,0.12462404987889647,0.4649884068206563,0.11106277296162012,0.00020730157622541646,0.00031678676678097785,0.12891338276227496,2.3586554623980684
200,0.1634565264667992,2.2874265767329653,0.0034284344754095045,0.7558442308408541,0.0036885640351269067,0.03386573313411623,0.03530756367924997,0.3194453176773585,0.12967453424905012,0.12788344720548978,0.45981680107541073,0.11214394043862033,-0.00011268447097147498,0.00028042479073517166,0.12581296803805922,1.3958314692532396
300,0.13128606271761575,2.29876121907878,0.0030883637907170754,0.7648462495161058,-0.04822091105426104,0.018724761762413382,0.02384564255671178,0.3239781790700935,0.11268143099067018,0.13694836346713882,0.4399882925608087,0.11237936961823006,5.489421743733408e-05,0.0002511091865957506,0.12498103104278653,0.8109337409510854
400,0.11804641379820609,2.3151678993566476,0.002815049777821537,0.768120107882863,-0.052809843053304675,0.005720928080547865,0.014472512686133468,0.33142012484137395,0.09642825495253363,0.14432853436909635,0.401986629916871,0.1122263881786349,0.00032046068280805994,0.00022570497579638168,0.1180084337177281,0.4349065447607662
500,0.1020339779829708,2.322568028039471,0.002833106460049342,0.7715258936822698,0.0683978658542826,-0.024157833726189612,0.012685466531778213,0.3332881166634096,0.08661724882306904,0.13879389981489093,0.38606331141275774,0.10861182651527093,0.0005299153485855592,0.0002047618457871749,0.11259420932330996,0.26259469870341445
600,0.0850238990288322,2.3323166162991744,0.0027696064179563414,0.7760946432898318,-0.018571227248371576,-0.009791750841162097,0.010971308545925826,0.3357327628358858,0.07871245126540985,0.1488315460573439,0.37994521379818247,0.10828064003111822,0.0003905133289203471,0.00018200235111434955,0.11434288917917758,0.15356591327170005
700,0.07120038166544305,2.3417776697575015,0.0027875523301261087,0.774521398498304,0.00824516551219312,0.030029578854321275,0.011308063511616308,0.3404655685127239,0.07213480665242013,0.14771195672597767,0.35942810084067894,0.10471553091664926,0.0003962994588317541,0.00016054160109682996,0.107144327148862,0.09378390493787825
800,0.06489681002083188,2.348664151521044,0.0027525330609845097,0.771432394626614,0.019136373526053338,-0.005043258614944576,0.004286706724967254,0.3392945831475233,0.05800708161531761,0.1605454173051292,0.34042845796854243,0.09797436922903983,0.000598737575758052,0.00012986515341270163,0.10637576352106944,0.017446307215650235
900,0.05063621816866093,2.354368636601017,0.0028026182857340503,0.7797150944153937,-0.06248183633273557,0.02556513350139653,0.0161665715126857,0.3433387028021179,0.05800512053836313,0.1545035408737945,0.33067407381553016,0.10002116667265216,-5.022119176113153e-05,0.00012463519263733653,0.10269393693736385,0.006300815629226943
1000,0.038093071963917986,2.361937398978307,0.002799075293710215,0.7885929419673834,0.020419281110714144,-0.0033926750611171846,0.014393380226943874,0.3473895464215557,0.047793248769938824,0.16484233884115582,0.31663193359045344,0.09160871094546548,0.0001321423115445269,0.000109303390423236,0.09789030998804082,0.0066122448511728715
1100,0.033478823834496206,2.367912089775906,0.002726223461251855,0.7877797953062226,-0.03703048729354195,0.009884359138156613,0.024637531850625866,0.3459209863586683,0.04515545607073636,0.17057931869829876,0.3022986842112364,0.09054876415028112,0.00022742367879127369,8.544100252744746e-05,0.09751895477390454,0.028935509580780998
1200,0.034726994896488894,2.3689517295007736,0.0027531745413477684,0.7816929449874264,0.04279992687538023,0.025605335879429578,0.007239750822593947,0.3555126327291284,0.041134908574854315,0.1735724138613363,0.27549166490287647,0.08560616603638613,0.0007416404298106107,7.455240903938286e-05,0.095076777232815,0.00919729587160949
1300,0.028755061979515734,2.370973076667572,0.002812398234720179,0.7834431638625178,0.022481610431512047,0.022858610644044916,0.0024835468879139486,0.3526847693194561,0.03642104728092253,0.17279593456994305,0.2679410182178353,0.07878478090632178,0.0007867079080766204,6.550504628690935e-05,0.09336646085865917,-0.009882137670767926
