milliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,Smad7mRNA1,S7,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,6.474575146873011,1.9643153401264066,11.186631653486398,15.572720280813394,99.99552086460675,-0.0001792285672070395,0.014125122841541288,-0.008320435594794895,-0.00012332990088753952,-0.05672771102224195,0.00032539521967403853,1269.755145264422,632.0375550142397,-0.08366964049552027,-0.0001210136772997867,0.10950532934269917,0.7124652898116902,44.43807359414026,-0.0016156016713314064,0.005007661812068864,-0.0002232390790581098,482.4072171105483,159.99593771087154
100,4.835826354128,0.04633170222345431,11.09998725825248,15.397519580247646,100.00093623267058,-0.00012370677227468855,0.41620791756312897,0.2826382732266855,0.005047077935798415,1.516906710974892,0.009933678821059461,1269.5811496533174,632.0414916580014,-0.0026141476432389454,-0.00015781156721714605,0.10950532934072454,0.7124652899220854,42.914644943084205,0.0008446353227698503,0.04158721066536906,-3.740433114562139e-05,482.50818611149134,159.9930830110514
200,4.554841252528655,0.03268671593841123,10.956155544313166,15.367483747790748,99.99116587409863,1.633022012150116e-05,0.314339842793482,0.1646341315647375,0.005879735183302644,1.8530430444699677,0.009330670966464148,1269.7208845328828,632.2123683150902,0.19298878180590315,0.00014309208309166025,0.10950532933600686,0.7124652888639017,42.61782251232249,-0.001195120418365835,0.006554567671617653,-6.955243430570991e-05,482.339999113433,159.98941112986338
300,4.395860504982827,0.06044151167914571,11.019232808257636,14.949718379036439,99.99204248107303,0.0002081907012814689,0.3359646829166031,0.14169168409760483,0.007146004365566292,2.046647004387398,0.013545186894335974,1269.2308061920328,632.2900797045398,0.1870175174634344,0.00011079180273749684,0.10950532934635251,0.712465291383955,42.4532272226464,0.003207749247424993,0.016920803611301417,0.0001656022508745918,482.3465452360164,159.99721764358517
400,4.19621124236919,0.046823023303478706,10.918163441054364,14.621917139854194,99.99084910506082,0.0008141910171764689,0.33254633963801467,0.16017766805970138,0.009190649172049214,2.3029763374738965,0.012880339089686506,1269.1492351240556,632.2039183439981,0.0963451843806018,0.00021698449608544397,0.10950532934486565,0.7124652909069485,42.118824823913144,0.0047155664463020075,-0.04715896475431043,0.00021803196930898801,482.3025721498905,159.99330043837597
500,4.211838897187533,0.035551532878745025,10.873293200548014,14.481775335353564,99.984377920296,0.0008841194186884595,0.3288590101800272,0.16903472725438815,0.01012385539014762,2.243632617551628,0.016064312381646084,1269.2476866628779,632.2575814893146,0.02646382086740247,-9.56062358113611e-05,0.10950532935071929,0.7124652908449249,41.98137772965664,0.002839071061185436,-0.04407144530040019,0.00014961617332855692,482.3009759332749,159.98896100665576
600,3.9862118896295446,0.05911472108400739,10.863662354486433,14.368375686264475,99.98068740332,0.0010417142864499586,0.4138096830640721,0.17780052378240663,0.012271040992703793,2.5566311290494794,0.01641292618633412,1268.877027830703,631.8320044733146,0.04469711972351886,1.0364398171517541e-05,0.10950532934745562,0.712465290605771,41.770811475314936,0.002349051677434069,0.0686842679743549,-2.49066204486777e-05,482.4307190265107,159.98531589052303
700,3.9382545603799994,0.034921460541315924,10.75882575991789,14.1137482952665,99.97488157751654,0.001459379363328402,0.43859927726723424,0.18478795927874658,0.012820135967058055,2.449198338114557,0.019386292405292722,1268.925726606399,631.7486992527009,0.4169664757876051,4.217192392830937e-05,0.10950532934875344,0.7124652903070127,41.68863203207227,0.00601344334199649,0.064285376537036,-1.8232419091153997e-05,482.25935978545385,159.98610888114365
800,3.831951961889797,0.028958485466512376,10.62740532943642,14.008556756850233,99.97402670218031,0.001838801287656969,0.4339791243770187,0.18950443541389728,0.013933887020429562,2.8762003014172275,0.019646025873089234,1268.7003743281182,632.0648954677212,0.46741713598873064,-6.29392982215068e-06,0.10950532934908894,0.7124652894756437,41.54957072321139,0.008670658672890807,-0.017968237619183335,0.0002522928282883585,482.3498591387411,159.99120843222693
900,3.7458840451425406,0.03483441910560516,10.64612618390218,13.843459246436456,99.96970299625754,0.0016015368575070796,0.46807183316801493,0.19678471270552894,0.014831965544639432,3.0310753089923583,0.02082920586708859,1269.0126670544043,631.6022367949953,0.38457809463191844,0.0002636537910820768,0.10950532935187698,0.7124652884210194,41.38122271831309,0.009605239549450539,-0.010252570636666722,-0.0002301120175820138,482.28980521347006,159.99429792138758
1000,3.6682530527042143,0.06969965113688305,10.623960174623821,13.722363293210426,99.96309620464876,0.00238605556129702,0.48249503228089413,0.19699478172653925,0.016872656828323278,2.894260055025419,0.022262910231033366,1268.7299176771119,631.6459601927119,0.49850492684974057,-8.895823925498523e-05,0.10950532934000048,0.7124652916755209,41.42299352167293,0.00939264732860274,0.10736257429017264,-0.0003120929822852468,482.2617974724703,159.9849791590777
1100,3.708693890741157,0.0649304531544282,10.457451051559143,13.459286198513537,99.96461352843716,0.0026342402430363666,0.5186612755300192,0.21210043250961075,0.017849419183481235,3.0696246102886255,0.023931561875414818,1268.7703193210373,631.6008495735251,0.630763648017289,0.0002964162331045159,0.10950532935327459,0.7124652883384909,41.33482700207012,0.009766383720387826,0.01120611832302882,0.00030326487698440093,482.25274968673324,159.98702210292964
1200,3.578183827936621,0.06265408689655277,10.506240074131497,13.555783663231106,99.9615508831369,0.0025876779772238904,0.5025461691729216,0.20644149610922788,0.018343131145498667,3.311271831931292,0.02441804297568892,1268.620879956964,631.3908286230003,0.5623821324256847,0.0001321974933161052,0.10950532933512167,0.7124652901361039,41.00177136263122,0.010650090774479414,0.1056391333812127,0.0001535306048286074,482.09044683427055,159.9798973797677
1300,3.502867189788888,0.03913630856258449,10.397047786478675,13.322923783119663,99.94777845934843,0.0030791005304342915,0.5380356398131916,0.22091090667024593,0.019579113660477123,3.3034056775139935,0.026540765941617576,1268.5931246230577,631.3583836780863,0.8396075304244117,0.0002912142934005312,0.10950532934578186,0.7124652894916895,41.059213537567956,0.01173233141201512,0.07830879428626561,5.087088419344572e-05,482.08072167571595,159.98492373608875
1400,3.3955018552794067,0.08115223349777329,10.410717256638511,12.89456693612778,99.94848412072866,0.0034831659192540113,0.5608918663286084,0.23362213763404596,0.023529022440969573,3.461650876581644,0.026144027054466057,1268.1508973137916,631.57426268975,0.7741974213079246,9.911821002003867e-05,0.1095053293346422,0.7124652908677253,40.77052153339499,0.016331390708778336,0.12525962793736423,0.00022539799935593368,482.02609581080446,159.9726485455001
1500,3.375321926352494,0.07357579898235574,10.35660327733968,13.018859658121652,99.94450385482965,0.0030774250671963136,0.5797471917163576,0.23838055919755366,0.022928345944463874,3.58244903519213,0.02662148498409376,1267.541345696,631.3525427127023,0.7415587503029308,0.00012964932409926708,0.10950532934289685,0.7124652907378974,40.68132623353971,0.016433635492742734,0.1555913999925262,-0.00012049530355681996,481.93649582598454,159.98138571388455
1600,3.349292801196665,0.07154103821827143,10.153179887853465,12.894009454442738,99.94359790980222,0.003903771151118447,0.6341942482712688,0.238400652358257,0.023821968181484642,3.7854936543316096,0.028412718118231668,1268.040487099301,631.1275844737373,0.9386151925237111,0.00011851125795315755,0.10950532935338796,0.7124652883650884,40.64046864129056,0.017045010164509357,0.08403410014303017,0.00019153896644233414,481.93925226055677,159.97956063264343
1700,3.1961070346989464,0.05325030831770683,10.160250197784912,12.753374635283569,99.93726765104925,0.0038643031982002907,0.6427522606843272,0.24744565015646616,0.026096508273230276,3.8462112369203543,0.030849333125356978,1267.7756904866567,631.0001187014776,1.0641860951677564,0.00048390840176876617,0.1095053293414322,0.7124652906358128,40.46589288124227,0.017625414392155734,0.237190100330553,0.0003196877848358962,481.98284216567646,159.96726397860652
1800,3.1574545469271733,0.07657864284000476,10.014633512658156,12.637461724805066,99.92998840405971,0.004124602887312171,0.6624168891717478,0.25447229000785404,0.026923710322396974,3.9836592556385844,0.0316915245469751,1267.0061913102743,631.022639350374,1.045751802473289,0.00040269876066058416,0.10950532935404025,0.7124652892828317,40.27233515883478,0.018971642613359763,0.126722289226896,-6.745045432941389e-05,481.8953899016602,159.97114617358892
1900,3.1797304577791476,0.062793375796475,9.976541436862746,12.172770493474065,99.93309292841671,0.0047532329666420976,0.7077558784312878,0.26166904542597696,0.028101868451928514,4.232590950940891,0.03325846644540154,1267.36025122653,630.9479308612266,1.3882012477966128,0.00036714590598071475,0.10950532934514136,0.7124652890866483,40.29161909474522,0.02147667683071971,0.18643759195201576,0.0002309847548081459,481.8974365502184,159.96163800166906
2000,3.167224909673461,0.07541211346915316,9.892220416337508,12.313745997942732,99.93271560704416,0.004793253232945823,0.745174053546516,0.25651475475855023,0.027937900792037767,4.134656453560236,0.03326331190341283,1266.9001867432985,630.9534746417612,1.3085046333896004,0.0006512330038150485,0.10950532933879778,0.7124652914929959,40.1045665229776,0.021505804021667175,0.24253559743553835,0.0003791678481447489,481.73006726597674,159.9598882232785
2100,3.1292030766226513,0.09834757089359071,9.881974140886685,11.931220690021062,99.92297460827933,0.005256601325712777,0.7560168538371315,0.2660386646425984,0.029067260235604315,4.314044244446271,0.034917123174885045,1266.994115968935,630.4358308181742,1.4206768660766482,0.0007268854196984595,0.10950532934275935,0.7124652889726922,40.06683152349761,0.02690169045472679,0.36936995062106526,0.00048147049115538905,481.6241703781553,159.96067793650164
