milliseconds,auxin,TIR1,auxinTIR1,auxinTIR1VENUS,VENUS
0,7.38,15.4,0.28,2.78,40.4
100,9.750562759572103,15.398477344871191,0.27986484394435046,2.7816578111844574,40.3855127056016
200,11.938316022442466,15.394097538315464,0.2808526633470035,2.7850497983375275,40.36925633571786
300,13.957349405976748,15.387099646476372,0.2820610015248049,2.790839351998812,40.35052739304339
400,15.820701152597755,15.377700866069764,0.2834665261467759,2.7988326077834325,40.329480189082176
500,17.540402075589103,15.366102522842567,0.28505377687424044,2.808843700283141,40.30626433832267
600,19.127542322999243,15.352490978449262,0.286807624471457,2.820701397079204,40.28101794265989
700,20.592340364140515,15.337038548186268,0.2887143872877985,2.8342470645258375,40.25386940514831
800,21.94424387457377,15.319905001609337,0.2907614135908304,2.8493335847997323,40.224938186473466
900,23.192009160130507,15.301238749270254,0.2929369726476285,2.8658242780819965,40.1943356234702
1000,24.34368018250518,15.281176415188293,0.2952303015754261,2.8835932832361193,40.16216462313123
1100,25.40665943990899,15.259843926682095,0.29763150158367574,2.902524571734062,40.12852041540925
1200,26.387782672083308,15.237357687443103,0.3001314372120873,2.9225108753446625,40.0934913774393
1300,27.293371115083506,15.21382540070612,0.30272167238076403,2.943452926912986,40.05715961852642
1400,28.129261078784126,15.189346536231653,0.3053944281594716,2.965259035608752,40.01960130553464
1500,28.90084877121245,15.164013051097372,0.30814252039526513,2.987844428507239,39.98088717010053
1600,29.613111510410853,15.137909734405595,0.31095933211776156,3.011130933476507,39.94108275403336
1700,30.27060487622597,15.111114167657536,0.3138388172934561,3.0350470150488595,39.90024838288966
1800,30.87754872507029,15.083698131316627,0.316775386374198,3.0595264823090194,39.858440167070555
1900,31.437839166504236,15.055727815813082,0.3197638895298994,3.0845082946568896,39.81571015446962
2000,31.955075571532767,15.027264268991239,0.32279957629768885,3.1099361547110114,39.77210664571018
2100,32.43259861235836,14.998364037898076,0.32587803711715024,3.1357579249847367,39.72767464686364
2200,32.87347887546834,14.969078998951577,0.32899524748198594,3.1619257535663885,39.68245578148118
2300,33.280556422554405,14.93945701720598,0.3321474913214303,3.1883954914724892,39.63648873843722
2400,33.65643485215984,14.909541870390447,0.3353313680449714,3.215126761564435,39.58980922207606
2500,34.00352108149102,14.87937391086048,0.3385437359614605,3.242082353177888,39.54245042237695
2600,34.324031740724415,14.848990187697309,0.34178171036304955,3.269228101939481,39.494443112421735
2700,34.6200190549599,14.818424883533565,0.34504263783678407,3.296532478629514,39.445815971374195
2800,34.893366733977786,14.787709261597513,0.3483240895023447,3.3239666489000697,39.39659553783829
2900,35.14583472373975,14.75687241468109,0.35162381344974075,3.351503771869151,39.3468067589518
3000,35.379021576047556,14.72594065671143,0.35493975677313666,3.37911958651548,39.296472531191455
3100,35.59442614621906,14.694938553233609,0.35827000782999,3.4067914389364744,39.24561446300993
3200,35.79342882687216,14.66388861900614,0.3616128165829533,3.43449856441095,39.19425265641276
3300,35.97728406659542,14.63281120402993,0.36496659913754753,3.4622221968325544,39.14240562263586
3400,36.14717958258615,14.601725487280275,0.3683298628919132,3.489944649827831,39.090090999045124
3500,36.304177443687166,14.57064849653793,0.3717012811992734,3.5176502222627835,39.037324845350554
3600,36.44928206751145,14.539596261716966,0.37507960625246856,3.5453241320304967,38.98412247612725
3700,36.58340362801911,14.508583185078693,0.37846371907127935,3.57295309584991,38.93049800846757
3800,36.70739010591812,14.477622610489087,0.381852583161737,3.6005248063490174,38.87646477302318
3900,36.822020534158995,14.446726694207998,0.38524525093247086,3.628028054859345,38.822035216166576
4000,36.92801528756153,14.415906588052472,0.3886408508178727,3.6554525611294495,38.767221034748864
4100,37.02604164043917,14.385172539887508,0.39203858402946357,3.6827888760828125,38.712033254161845
4200,37.11671047288655,14.354533833107066,0.39543772820348183,3.710028438689229,38.65648218340589
4300,37.20059487029778,14.323999112319749,0.39883760800086854,3.7371632796791467,38.600577647563654
4400,37.27821228051665,14.293576074123742,0.4022376259797432,3.7641862998962656,38.544328771036994
4500,37.35005077470661,14.263271923255497,0.4056372221819551,3.7910908545622792,38.48774430329035
4600,37.41655352434982,14.233093102245043,0.4090358934074816,3.817871004347181,38.43083242159618
4700,37.478131750269405,14.203045518452596,0.41243317891469095,3.8445213026323932,38.37360089934765
4800,37.53516513702226,14.173134549809667,0.41582865951801956,3.8710367906719707,38.316057109897365
4900,37.58800210421971,14.143365048483169,0.4192219562613825,3.8974129952550873,38.25820802836724
5000,37.63696660200557,14.113741461944116,0.42261272150177953,3.92364581655373,38.20006032051136
