milliseconds,x_Tumor_Cells,y_Effector_Cells,z_Helper_T_Cells
0,1.0,1.0,1.0
100,1.06701571413166,0.9682336935532876,1.0326201589896717
200,1.1420397075852085,0.9377727851553587,1.0650829998137032
300,1.225959777523823,0.9085881712204474,1.097392049355802
400,1.319769194922263,0.8806527812865669,1.1295512102542782
500,1.4245968244586247,0.8539424925615978,1.1615647977097538
600,1.5417179334503757,0.8284360904334779,1.1934375873632244
700,1.6725606926467935,0.8041153816308694,1.2251748385870704
800,1.8187361446903267,0.780965512392354,1.256782414113416
900,1.9820546727419919,0.7589752100326674,1.2882668466418599
1000,2.164547094813361,0.738137101557914,1.3196354290490353
1100,2.3684872319920878,0.7184480773174612,1.350896316510772
1200,2.596417104004264,0.6999097232119174,1.3820586464221
1300,2.851176689753591,0.6825289201850957,1.4131326918004528
1400,3.1359220166693897,0.6663182941526185,1.4441299657023274
1500,3.4541538678546577,0.6512970115588204,1.475063397655175
1600,3.8097447194727314,0.6374917277130547,1.5059475281606014
1700,4.206962262645828,0.6249375880959179,1.536798716522438
1800,4.650488744921503,0.6136795348402649,1.567635359184851
1900,5.145431473131089,0.6037739433655126,1.5984781361526796
2000,5.697316328681147,0.5952904553153615,1.6293502361864043
2100,6.312073624296014,0.5883142343238563,1.6602776309443028
2200,6.9959983123730645,0.5829487832164651,1.6912893497799648
2300,7.755692667679916,0.5793191213767321,1.722417752843807
2400,8.597950848083435,0.5775762073301806,1.7536988044912083
2500,9.529605276399199,0.577901877460497,1.7851722921092854
2600,10.557309016362511,0.5805150894001556,1.8168819937669858
2700,11.68720106027702,0.5856795353482516,1.8488757804884013
2800,12.924512566067396,0.5937123265880203,1.8812055795733238
2900,14.273029829925521,0.6049949713629308,1.9139271426822668
3000,15.734387651453288,0.6199865852682573,1.947099556913691
3100,17.307186955924955,0.6392389571579313,1.9807844232607767
3200,18.985918118177498,0.6634135151329698,2.015044581179667
3300,20.759671606564904,0.6932999556162407,2.049942238696064
3400,22.610646999882704,0.7298351666191517,2.0855363680560437
3500,24.512517848807647,0.7741196738350533,2.121879225496078
3600,26.428774306392402,0.8274269551880968,2.159011852163862
3700,28.311263611365103,0.8911985145064343,2.1969585430740226
3800,30.099195091214824,0.9670162103560802,2.235720182829871
3900,31.719238746706292,1.0565314398656294,2.275266918250135
4000,33.08747178009163,1.1613318961343542,2.31553018022424
4100,34.113414146838764,1.2827461107565017,2.3563960459182685
4200,34.70735886844182,1.4215513977225842,2.397700555932931
4300,34.790699301379945,1.5776150105752171,2.439228919907269
4400,34.30856910033065,1.7495134669184136,2.4807210114796305
4500,33.24247501720197,1.9342246750944962,2.5218840095497184
4600,31.619635262617525,2.1270214810038794,2.562412543514094
4700,29.515466650625186,2.3216762413061387,2.6020139139411
4800,27.04604432925008,2.5110556001392337,2.640434625048375
4900,24.352726143588267,2.6879531057239183,2.677481964326986
5000,21.581838244739508,2.846005465699298,2.7130371222608978
