milliseconds,IFNb_mRNA,IFNb_env,STATP2n,SOCS1m,IRF7m,IRF7Pn,IFNa_mRNA,IFNa_env,TNFam,TNFenv,STATm,STAT
0,5.342437141224433e-05,1.213965063614324e-13,-7.050708101070711e-18,1.6759133865190448e-09,3.2980073237742135e-22,-1.343236029171364e-17,1.0106682870844826e-14,-1.0014006293738639e-15,1.1881284807722714e-05,1.7223143143889817e-07,-3.2062606210977915e-08,0.0996766516690465
100,0.0002448358005441921,-2.6433799051785735e-13,2.1335485257738137e-17,9.538347066106923e-09,5.689412071468997e-21,-3.51546741693902e-19,-5.390672935340021e-14,-1.3505855366855316e-15,3.716050860097701e-05,6.397352275047988e-07,6.804066993874616e-08,0.09955242070528394
200,0.000695219191628431,6.469975896155462e-14,1.5368289331660377e-17,1.6836143795808334e-08,7.38182263838779e-21,1.0777774730497945e-17,-2.920622152900041e-14,1.3016542733292429e-15,4.52909164932673e-05,-1.0436881846431735e-06,2.0981898629855639e-07,0.09940681356500729
300,0.0007287277646760488,-4.4528112454703e-13,-8.293344400003991e-18,2.3878918314305755e-08,-7.894478782784823e-22,-2.7222866912128278e-18,-3.630555987924898e-14,1.211601691745354e-15,6.945092669834848e-05,8.096155348686139e-07,3.038199939499183e-07,0.0983831665308193
400,0.0011356881368510708,3.0879792224934514e-13,-2.7604417939179094e-17,2.8493642167418694e-08,-6.5086434763985944e-21,1.2487722101667455e-17,-3.6711828410553294e-14,2.0882860979209943e-15,8.774717721043093e-05,-1.061408176492161e-06,3.794333288082414e-07,0.09857594886208787
500,0.0015757179785520499,5.056051927191323e-13,-1.1378128536390756e-17,3.603900031339975e-08,-1.6445845658746474e-21,1.739318277239109e-17,5.40845535284653e-14,-1.0460442966375488e-15,0.00011145323325413089,1.1166197347184161e-06,4.133500531696972e-07,0.09792106400373782
600,0.0016312835578711578,3.528668311378625e-13,6.711543969002012e-18,4.089271225482967e-08,1.3116566199554632e-21,1.2933027456388011e-17,-5.474009102823999e-14,7.777715799815841e-16,0.00013920910195938947,1.3776360585337986e-06,4.919460544552229e-07,0.09773163349421529
700,0.0017250001252027134,5.179111254363583e-13,1.3158071947382006e-17,4.51036286227471e-08,5.271161134042914e-21,1.6732078447039518e-17,1.0846528824529014e-14,-1.1194766428766959e-15,0.0001582161594213668,2.393687292346085e-06,5.435543212759693e-07,0.097189257002423
800,0.002128013053710065,6.528910286480283e-13,-1.4251781139099133e-17,4.581721593763984e-08,-4.546743514366977e-21,1.7558759730635984e-17,-1.5490684571542387e-14,-1.0446521933164927e-16,0.00017177998738635968,9.530732299762817e-07,6.066959353426e-07,0.09591417924904515
900,0.0023404440160776576,5.588981230954575e-13,-1.5708337045715158e-17,4.9714225283508604e-08,3.106966859824267e-21,-4.268491654224451e-18,8.843719115030829e-15,-8.394776963242796e-16,0.00019428197236806484,1.7180170606300205e-06,6.729496878998884e-07,0.09584022910497561
1000,0.0027355202555810433,1.519634888258279e-12,4.0134706734008334e-17,5.222038332605202e-08,-3.2795112114715705e-21,-1.6447441390977634e-17,-1.4754746251327018e-14,1.9872088919737205e-15,0.0002185355019741284,3.7054125480316933e-06,7.303939206528369e-07,0.09550702263415614
1100,0.002911884620041282,1.8436468599254027e-12,4.5788367491980796e-17,5.4492711351388324e-08,-2.457461519524642e-21,-9.890594370230627e-18,2.464068661163605e-14,2.2670444357326343e-15,0.0002239264831054873,4.681632039236852e-06,7.91200693124463e-07,0.09476971612900054
1200,0.0029759658126673433,1.474690481291006e-12,3.4065962847251885e-17,5.406079227964012e-08,-1.8141789599453728e-21,1.2353589004536289e-17,2.912867019549121e-14,-4.43854075054121e-16,0.00024176233746520334,5.080715233410174e-06,7.958805828784287e-07,0.09471976508038255
1300,0.0032394476092986874,1.898173220273348e-12,2.7909758636221477e-17,5.7443950862408215e-08,2.726110935753895e-21,2.6653126896468563e-18,-1.6946459677235137e-14,2.0836566883937926e-15,0.00026731686980326525,4.301593277097084e-06,8.229540956740846e-07,0.09397776981491718
1400,0.0035058350234742136,1.7875282144310967e-12,9.077191792013496e-17,5.972064758539168e-08,3.463863474906544e-23,2.4686929617633238e-17,-3.512870175983185e-14,-7.596266319347247e-16,0.00027674965478118805,6.205472136615852e-06,8.958430061942487e-07,0.09413372024125038
1500,0.0036107155999426216,2.838506460413865e-12,7.074146781309469e-17,5.861567796437769e-08,4.9930100753081875e-21,2.0412498632784084e-17,4.152001762894342e-14,-4.3684403667092196e-16,0.0002834940166273088,8.772840025960709e-06,9.5503882456713e-07,0.09318690010361803
1600,0.003709164803447795,3.1119981006361602e-12,1.2468984690845198e-16,6.007781490408897e-08,1.1879773958472372e-20,2.8022303097059645e-17,-4.372879700109801e-14,8.916144420343692e-16,0.0003162447831562238,9.608646226238227e-06,9.402115887664377e-07,0.09348044359016289
1700,0.0041178713597726955,3.175036365973211e-12,8.646865597124105e-17,6.199430127856166e-08,6.7708684972618876e-21,3.8579335801580806e-17,2.641335869772197e-14,3.826429496662727e-16,0.0003405071012943262,9.358049679260027e-06,1.012528464937427e-06,0.09231796126720371
1800,0.004323381503027448,3.846160609126985e-12,1.0689162036165768e-16,6.276886323437305e-08,1.497869497027496e-20,2.2369943275571888e-17,4.902652972744927e-15,-8.645854850891879e-16,0.0003302943134982626,1.0980482326617312e-05,1.010592114548946e-06,0.09276620969635738
1900,0.004455389787765202,4.316307049147607e-12,1.3409660736798358e-16,6.451438518387048e-08,2.766621865329155e-20,2.2310322785402538e-17,-1.35421856323265e-14,-1.1742070467587689e-15,0.00036891178486675083,9.830842105916499e-06,1.0643073085685086e-06,0.09215661791977829
2000,0.004671832117651398,3.961961374940115e-12,1.8813311653430615e-16,6.501228380199837e-08,2.50321836460101e-20,5.55760076263546e-17,1.695080376973703e-15,-1.1086700900787436e-15,0.00037314836125954687,1.2990543828705681e-05,1.054013664120454e-06,0.09138349290827244
2100,0.004598157592250563,4.253750195251837e-12,1.5953903375984743e-16,6.300562004995029e-08,3.2633516185558745e-20,3.165835088532481e-17,1.681831536209789e-14,-1.3587433142181259e-15,0.00037657753395172437,1.438187310403017e-05,1.1059436804589097e-06,0.09176414356308422
2200,0.004966724558365946,4.524149180135564e-12,2.1060981439033895e-16,6.501970121044145e-08,2.524281931235011e-20,6.730241270431107e-17,1.1928554867913907e-13,2.0216161363988585e-15,0.00040233924140508726,1.4085940055288293e-05,1.1188432028349867e-06,0.09060311904625815
2300,0.005088829987923459,4.893326595939012e-12,1.9197990297350331e-16,6.610774499450712e-08,3.418192415956352e-20,5.985205737916384e-17,5.2718268637470727e-14,1.477087924961339e-15,0.0004264698838253877,1.560551563698416e-05,1.1399372821023627e-06,0.09090345690771622
2400,0.005394464563018586,5.426050619502469e-12,2.021792933300282e-16,6.606210461977539e-08,3.681147588633093e-20,9.23717686683354e-17,1.1187825240211412e-13,-6.105574084077269e-16,0.0004324637293819279,1.715197508310096e-05,1.1506078354579333e-06,0.09064152754441888
2500,0.005553794186091412,5.7116352959892066e-12,2.967268383235663e-16,6.42845735677658e-08,4.260886156748078e-20,9.67841574078783e-17,2.0834124613775164e-13,3.71687341555759e-15,0.00042914699534217396,1.8461559282534535e-05,1.2048507033002223e-06,0.09021891474761355
2600,0.0054832758462948356,6.4532962117386305e-12,3.168299493979866e-16,6.646100109856849e-08,5.629562527148626e-20,1.3304733789432193e-16,2.343121619588646e-13,2.6032971522133517e-15,0.00044278133116446364,1.8046020587757122e-05,1.2382812507893394e-06,0.08947807526178923
2700,0.005795336882705713,7.264898820876083e-12,3.1568645136618374e-16,6.492824280290656e-08,6.159585586718063e-20,1.4441213825475228e-16,2.417647555903631e-13,3.938640414135831e-15,0.0004657237781050552,2.248282642006443e-05,1.207812016280168e-06,0.08948231101672614
2800,0.005877976015587204,7.312042637000698e-12,3.3640836497463016e-16,6.704479398474207e-08,7.37379828098252e-20,1.6133852229636189e-16,2.6396366035650443e-13,3.0366641445846513e-15,0.00046784981423642,2.187941895077461e-05,1.2390010267767377e-06,0.088365378937068
2900,0.005990771056557486,8.009474674812394e-12,3.919791577049971e-16,6.697811617879221e-08,7.820356462506968e-20,1.8457640047634145e-16,3.3480170977805483e-13,4.887007501116726e-15,0.000495562614208803,2.4625417108866756e-05,1.2772170061707507e-06,0.08772415036495163
3000,0.006236408444736997,8.50298879023643e-12,3.7338710007914574e-16,6.528862584166878e-08,8.028310762777779e-20,2.1158755572278224e-16,4.537268730900296e-13,6.690680206352454e-15,0.0005139779335930095,2.400016677351099e-05,1.2789439600366447e-06,0.08800536573682599
3100,0.006146162580146678,9.235495208236967e-12,4.0602431776879666e-16,6.491941604024236e-08,8.800144668851367e-20,2.3633616234676186e-16,5.310198563094802e-13,8.742322691849526e-15,0.000503741291466703,2.7537333456082358e-05,1.2835206612864671e-06,0.08708089721802988
3200,0.006275751573275201,9.14553905686437e-12,4.787106370297406e-16,6.635841611551504e-08,9.76848920533348e-20,2.8448785531355644e-16,5.892321803882286e-13,9.315619132143583e-15,0.0005303878476056926,2.6367468260141975e-05,1.3029263087109922e-06,0.08757029967319438
3300,0.006474817730385554,9.628803424438974e-12,4.7171084582110685e-16,6.368053764569255e-08,1.17183583975859e-19,3.3308358763064224e-16,6.792481003896935e-13,9.015868039096145e-15,0.000528565933102684,2.9733765745439684e-05,1.2893367922132051e-06,0.08677744444645316
3400,0.006370664193766275,1.125431144626362e-11,5.022190444665576e-16,6.22386556073492e-08,1.2374165268452724e-19,3.5549387195034684e-16,7.972526406964271e-13,1.2538689990820864e-14,0.0005317080336030757,3.158524590912877e-05,1.2576672232930595e-06,0.08632257606174251
3500,0.006575633126592859,1.0907961694715648e-11,5.785317179923803e-16,5.7502327085896476e-08,1.2814627576295465e-19,3.747465869880442e-16,8.949714310963455e-13,1.5659752853932016e-14,0.0005340880549235222,3.372418217258935e-05,1.217962797999163e-06,0.08666123403756042
3600,0.00642507491408876,1.2133984388851288e-11,5.753160355663344e-16,5.409132487662939e-08,1.427929438047677e-19,4.000477758335467e-16,9.886812224874893e-13,1.958656667433716e-14,0.0005274752716256438,3.301847620815305e-05,1.1537596727402976e-06,0.08593014076417588
3700,0.006116321345473196,1.2496130274364905e-11,6.317466072400634e-16,4.6044360336389726e-08,1.525819699744033e-19,3.8109257833990373e-16,1.036063752684719e-12,2.1124951184243908e-14,0.0005083591641868891,3.482327562671771e-05,1.1331405926774246e-06,0.08514803100524554
3800,0.00593818106935447,1.3311870737943357e-11,6.620381853695677e-16,4.285718985280279e-08,1.7141371630166556e-19,4.222252473484843e-16,1.1669496393772313e-12,2.5396815008745612e-14,0.0005010458019911357,3.759517215092724e-05,1.0334957205163154e-06,0.08504911391659703
3900,0.006112620244179088,1.3712774731061402e-11,7.334214536864197e-16,3.789884096010892e-08,1.757328968774931e-19,4.0893266176347837e-16,1.2036357454427293e-12,2.568477763175505e-14,0.0005082680406712507,3.772848264240027e-05,1.0190753936411234e-06,0.08423475726982366
4000,0.0058556708783248975,1.3369320370397258e-11,7.055056150523961e-16,3.2616720248040433e-08,1.8172966301311897e-19,4.3016816823405783e-16,1.411989579846942e-12,3.199355980147256e-14,0.0004994092687515275,3.809587804758194e-05,9.54729603934252e-07,0.0843135739959008
4100,0.005561821845965173,1.3959866818975394e-11,7.745250419224469e-16,2.72550602418113e-08,1.9556662074769658e-19,4.355605667538826e-16,1.4179326871428506e-12,3.51560496077867e-14,0.000489486902212645,4.0188241190011846e-05,8.471653076677722e-07,0.08435482387082166
4200,0.005515284222428032,1.5250618274229592e-11,8.11330923809637e-16,2.3999670402512965e-08,2.0387287265370626e-19,4.392472862176927e-16,1.456220273370493e-12,3.8921438464307025e-14,0.00045944891711125147,4.282259141161262e-05,8.345331398608089e-07,0.08373895986403285
4300,0.005431087009025078,1.482151628458828e-11,8.811619750988475e-16,2.3503608751973636e-08,1.9994159828778259e-19,4.394888921440189e-16,1.5855296244922127e-12,4.406255775635815e-14,0.00044648958986291676,4.5203816400298114e-05,8.083823313295294e-07,0.08276467278577732
4400,0.005306068420767656,1.5582713447808437e-11,9.293698364660861e-16,2.0090925648044927e-08,2.1494876100357513e-19,4.512807727436156e-16,1.5673216421250265e-12,4.8910505244800434e-14,0.00043521041996392,4.6579812704066285e-05,7.386654723399166e-07,0.08236871159236159
4500,0.004998740752787023,1.6389538169151113e-11,9.164759094263928e-16,1.8711587933229875e-08,2.071833471652411e-19,4.612969324946377e-16,1.5625529700449132e-12,5.3331325906785235e-14,0.0004440629239607643,4.707583607373595e-05,7.041305607233879e-07,0.08266063843832373
4600,0.0049270384025431775,1.6352787205408298e-11,1.0102891351308458e-15,1.4610285948466851e-08,2.0078221279324059e-19,4.50672531299734e-16,1.6613030073245576e-12,5.6509548772166156e-14,0.0004145103226166916,4.681102860093216e-05,6.500830904069647e-07,0.0824347874253827
4700,0.004857187843806525,1.7066721551435593e-11,1.0010141532080187e-15,1.1518092834326309e-08,1.9972033129322766e-19,4.887864730893918e-16,1.593486653915291e-12,6.470278071293825e-14,0.000409754507934689,4.9629797120751386e-05,5.691821952295191e-07,0.08197243971759142
4800,0.00464356149453523,1.7227504766936782e-11,1.0661964159214133e-15,1.1682294615981918e-08,1.9357130227006583e-19,4.876255763144593e-16,1.6964073308702123e-12,6.874066413319015e-14,0.000390729975106814,5.107020743799775e-05,5.911468229563078e-07,0.08145031217882777
4900,0.004699307383803749,1.718322825982962e-11,1.0853840690174098e-15,1.1969749241353226e-08,1.889006226344666e-19,5.03196803929197e-16,1.7190681595167703e-12,7.170926151568217e-14,0.00038192004205094075,5.167112912443211e-05,5.17087189439707e-07,0.08080973362613193
5000,0.004697274613692176,1.8541194518507364e-11,1.1371305706225622e-15,1.0253620468204693e-08,1.7511111074052064e-19,4.912334843231581e-16,1.6254097141672222e-12,7.980884489948603e-14,0.00038247868041119175,5.301546182791906e-05,5.032018604310048e-07,0.08030414853713624
