milliseconds,IFNb_mRNA,IFNb_env,STATP2n,SOCS1m,IRF7m,IRF7Pn,IFNa_mRNA,IFNa_env,TNFam,TNFenv,STATm,STAT
1100,0.0027263441990706826,1.6913668745087291e-12,1.8586558235546367e-17,5.50563380885774e-08,5.8768671686797295e-21,1.6134317132384192e-17,-5.936681613545611e-14,-7.014950249923554e-16,0.00022711704830549176,3.890514895701937e-06,7.94709090037915e-07,0.09522402344277418
1200,0.003139180060165543,1.1039535841219246e-12,2.5762110062350325e-17,5.6717625303915244e-08,9.760804256802166e-21,2.1490172886784704e-17,5.3967747928733616e-14,2.239996244263808e-15,0.00023339988841406865,3.2901764062684248e-06,8.055996035564242e-07,0.09517234486414923
1300,0.0031732813181607655,1.9862380287281494e-12,4.8742083538679915e-17,5.869410098064264e-08,1.3550711841003074e-20,-5.249197660226093e-18,-4.49314801477503e-14,-5.942786330646906e-16,0.0002791125049722776,6.840684492065565e-06,8.67821390009879e-07,0.09451483749875794
1400,0.003305863969182016,2.6868443358414e-12,9.444172896750182e-17,5.731896566996984e-08,8.077554084425424e-21,-1.0331687528691293e-17,-4.711760568995461e-14,-1.5145292474859132e-15,0.0002671753668101262,7.4922689284319624e-06,9.057123910494978e-07,0.0937566849548648
1500,0.0038508226833496315,2.082902680813029e-12,8.331715696818223e-17,6.101570446972624e-08,5.752040875182144e-21,1.5556166392918347e-17,6.577807478749207e-14,1.0966406886506724e-15,0.00029862207369625674,6.404147402604252e-06,9.255769560906286e-07,0.09325415072061889
1600,0.004054786808106619,2.800761955724684e-12,7.290273932773536e-17,6.043193747145318e-08,1.619964562168158e-20,3.090839892619376e-17,-4.4820537481917465e-14,1.6807227511899414e-15,0.00031620034329130005,9.484697503780251e-06,9.63006606440135e-07,0.09294437103183967
1700,0.004197903331594062,3.689065644498486e-12,9.65904381444305e-17,5.976040757387362e-08,1.2102923471303101e-20,3.463289570438494e-17,4.636512150386519e-14,-1.838483668937038e-15,0.0003162182139061259,8.696434714523264e-06,9.679352331017563e-07,0.09320059737795296
1800,0.0041645496662253804,3.3910497002387046e-12,1.0892804278000504e-16,6.324298994921465e-08,1.7217668391223718e-20,2.6085514042990696e-17,2.939334241553976e-14,8.279284575768163e-16,0.00034790763100595354,8.697615631763963e-06,1.058689635885472e-06,0.09198349189727946
1900,0.004318097510005809,3.805837457315255e-12,1.6296952855324147e-16,6.09358366427909e-08,2.0743608592780106e-20,3.4868705849174695e-17,1.0078011059007734e-13,2.2277303296412998e-15,0.0003709117797937548,1.037024012417019e-05,1.034128465902039e-06,0.09178606070338334
2000,0.004702225025303767,3.792987573984123e-12,1.4698523585977385e-16,6.136104970054665e-08,2.426573391968464e-20,2.5599846648391218e-17,3.823292680047824e-14,-6.567459387616144e-17,0.00037317939869785437,1.101226781556614e-05,1.057213501521465e-06,0.09191507914797986
2100,0.004603238848904441,4.61689347057272e-12,2.033807636152897e-16,6.515543238141484e-08,2.4794595975185783e-20,4.677732231631702e-17,4.244006729432939e-14,1.4558913033084819e-15,0.0003956279314734644,1.2300790565862044e-05,1.1139892635381875e-06,0.09088143069707118
2200,0.004846881703851392,4.45428522513082e-12,2.1739390072483346e-16,6.447177927047477e-08,3.317806823296931e-20,4.768242803685206e-17,3.112765763790416e-14,6.098293545849178e-16,0.00038984139115620284,1.5395290531144123e-05,1.1531614595107745e-06,0.09069681171348414
2300,0.004940777754561343,5.360776255756862e-12,1.911504670634284e-16,6.518328761148259e-08,3.702689418373625e-20,8.681074403830185e-17,9.148106204982625e-14,3.184736075403633e-16,0.00042438277785409624,1.5198730049102974e-05,1.140560555021052e-06,0.09009453344620418
2400,0.005259111893489091,6.159142193144509e-12,2.1220118573663697e-16,6.638929644005981e-08,4.759630932989074e-20,7.605215926993051e-17,1.084988181655607e-13,2.2931634090057865e-15,0.0004349704500950007,1.8271165439555618e-05,1.164386686994748e-06,0.0901285339853831
2500,0.00556790500370495,6.099745918890187e-12,2.3830726284157635e-16,6.320761952439918e-08,5.172277093568233e-20,1.1168718621792145e-16,1.4435226028116965e-13,1.2978231428930177e-15,0.00043249714101479625,1.717048459412197e-05,1.2191079421674609e-06,0.08979198266948496
2600,0.005623773073294966,6.578539487635095e-12,2.6138421634969757e-16,6.536308261572905e-08,6.046766387434926e-20,1.4110172110744546e-16,1.743701630235724e-13,8.721059328622225e-16,0.0004450075363730605,1.9854329027872032e-05,1.2368960504806408e-06,0.08892141241681017
2700,0.0055664416748737065,7.765666994927849e-12,2.9442975403812654e-16,6.43921794180792e-08,6.87127803454588e-20,1.2581949818127017e-16,2.4444372391774216e-13,3.7597100037992895e-15,0.00047079058817315857,2.1754828242606808e-05,1.222596018749419e-06,0.08918406954244096
2800,0.005936480256275999,8.026972975762373e-12,3.6024074276475526e-16,6.616069584506257e-08,6.259093555523289e-20,1.7685349283854547e-16,3.0346475481297904e-13,3.4919827118879874e-15,0.0004897713490856003,2.066416668938537e-05,1.2230668650668292e-06,0.08818107643106983
2900,0.005968221170963279,8.236590680131626e-12,3.863047714887423e-16,6.519361098177845e-08,7.565635697099367e-20,2.0164200641446894e-16,3.1294496201115147e-13,4.776426351670749e-15,0.0004901419833661538,2.529663161485902e-05,1.2804249392378947e-06,0.08792330835074483
3000,0.006167790551385275,8.399923149655118e-12,3.7098404290908224e-16,6.485138715255437e-08,7.797497757233533e-20,2.0449444725955323e-16,3.3755397129712107e-13,4.779145974933223e-15,0.0004960739823435005,2.4984686093099505e-05,1.2762650912502024e-06,0.0873823553495579
3100,0.006236761015229333,8.731789507697333e-12,3.9417697188318357e-16,6.52781757608482e-08,9.45789087383119e-20,2.409551186341535e-16,4.0863334827551135e-13,8.123901766709666e-15,0.0005094572533175613,2.7320699151632428e-05,1.2561221949999721e-06,0.08800984984250523
3200,0.006382294349867521,9.188148620799922e-12,4.627840983372736e-16,6.395546911908549e-08,9.606804177571217e-20,3.028985950260774e-16,4.854912034438903e-13,8.6210767325433e-15,0.0005337769410796848,2.689708743087067e-05,1.2756226129507053e-06,0.08689210466768592
3300,0.006256161389721288,1.0780260322822603e-11,4.566926236739937e-16,6.584269048144536e-08,1.1280079709807508e-19,3.3354977528946946e-16,6.347168447575699e-13,9.975677198143298e-15,0.0005255015220891869,2.9989737452734272e-05,1.3104691422031944e-06,0.08689791978601107
3400,0.006306345706649171,1.0156736105410327e-11,4.8835063463480505e-16,6.297706979771076e-08,1.2195545605927562e-19,3.473796048061573e-16,7.85331962235751e-13,1.0461154371149751e-14,0.0005217674773735938,3.248456572400178e-05,1.2778663230215504e-06,0.08594118731912424
3500,0.006366151118085299,1.120052393890746e-11,5.698668788509401e-16,5.817003251273875e-08,1.3918861348767433e-19,3.860910090446764e-16,8.489492797442938e-13,1.5317913862683678e-14,0.0005217875382127218,3.37821285322744e-05,1.2527394981191625e-06,0.08582870992129464
3600,0.0064565064445788,1.1937101245230199e-11,6.125985178667776e-16,5.370211757918122e-08,1.4009872334340527e-19,3.8008314307685146e-16,9.671991895435122e-13,1.959224938045355e-14,0.0005289393319504343,3.383026992184805e-05,1.1759657223033083e-06,0.08535373283706153
3700,0.006367967878732469,1.2689097128613933e-11,6.423473552380777e-16,4.5480088593001734e-08,1.577019513459046e-19,4.053020395943434e-16,1.0070249780690848e-12,2.090438725808966e-14,0.000517205603189839,3.458617089352199e-05,1.092843104351037e-06,0.08551617277568736
3800,0.005941562400453631,1.2692670032575171e-11,6.253203547863206e-16,4.094701959583654e-08,1.5973981995928705e-19,3.961019848033779e-16,1.0907393813429784e-12,2.1876936525693818e-14,0.0005176613271337714,3.519323242218066e-05,1.0270135588586739e-06,0.08489672941895385
3900,0.006114604962863226,1.3566010662755289e-11,7.358215693220211e-16,3.47431054715773e-08,1.7907710134407978e-19,3.992635168275423e-16,1.2685333757120028e-12,2.7278813312657245e-14,0.00048605111976315137,3.950747835051359e-05,9.60983938259002e-07,0.08526059576818282
4000,0.005984623454765766,1.4299082841370214e-11,7.383931359030764e-16,3.2055892568073e-08,1.8344696173099527e-19,4.222672812596009e-16,1.3486418728816176e-12,3.303847263117973e-14,0.0005057705324459971,3.906944504607696e-05,9.299232726845767e-07,0.08470602481641197
4100,0.005509342347952169,1.3792620188010365e-11,8.115025090165653e-16,3.002354626134449e-08,1.9442062678592846e-19,4.417915282698908e-16,1.4670673025941577e-12,3.430750663463136e-14,0.0004738893852927988,4.1824054822614105e-05,8.971312486030775e-07,0.08419307112655858
4200,0.005489159103809667,1.4827539975797012e-11,8.059957244846754e-16,2.5143524493790354e-08,1.9796382585308222e-19,4.318049727168176e-16,1.5564989960352344e-12,4.053467434142891e-14,0.0004786185776093646,4.2267614897731576e-05,8.309177473068156e-07,0.08378221181126125
4300,0.005528337592343403,1.4885812660456087e-11,8.322584650823702e-16,2.041734802507065e-08,2.0059246250318458e-19,4.447515611140543e-16,1.5417245904740276e-12,4.210645574062206e-14,0.0004609117356627898,4.421503327333653e-05,7.576784636761029e-07,0.08368367514500415
4400,0.005424122336558882,1.5141022616044594e-11,8.947213681849263e-16,1.8860624866151442e-08,2.0423593070113167e-19,4.589415683383113e-16,1.6376362523120259e-12,4.860002981074077e-14,0.0004576552260896786,4.3464481736367115e-05,7.184801387648165e-07,0.08244784230689832
4500,0.005014020360668669,1.5522977830075636e-11,9.342174853889923e-16,1.6958659829027294e-08,1.9974839406981308e-19,4.638823370960835e-16,1.5757311490573506e-12,5.294734990268478e-14,0.00042472029426050866,4.63960256858065e-05,7.005430560551816e-07,0.08228087369062888
4600,0.004952358209600942,1.6086110747570178e-11,9.63025459484219e-16,1.4066837791656245e-08,2.015267362527687e-19,4.503543786016875e-16,1.6979319605799956e-12,6.047075279077055e-14,0.00043416725446936236,4.88743209378983e-05,6.652722315995838e-07,0.08174200104624164
4700,0.004845795102799595,1.6674385732828314e-11,1.0094671120585218e-15,1.4074713118052259e-08,1.951384815818004e-19,4.893892661864219e-16,1.6600082167517468e-12,6.535298388180039e-14,0.0004120812317758336,4.865408938307097e-05,5.726602073737672e-07,0.0813009733813233
4800,0.004883894247984825,1.789788869611222e-11,1.063238526149359e-15,1.3118465016546386e-08,1.8412273127295435e-19,4.815481968862058e-16,1.6774097063404073e-12,7.013379336230764e-14,0.00039803045811074374,4.8750979564916234e-05,5.438723822658207e-07,0.08148821079752479
4900,0.004456694395469535,1.7201733259953264e-11,1.1485562368118456e-15,1.1850167691836431e-08,1.7866799223404462e-19,5.026281332468867e-16,1.6541388298692122e-12,7.268309836590227e-14,0.0003796424719128403,4.979485255826639e-05,5.014789665649998e-07,0.08117432135953259
5000,0.004681314788503112,1.8464278942306387e-11,1.1699347251859986e-15,9.08013030382359e-09,1.814338764842918e-19,4.979868787608331e-16,1.7017179586670894e-12,7.99569747401342e-14,0.00036430743230579264,5.309991267067928e-05,5.2529559947597e-07,0.08033660578464487
