milliseconds,IFNb_mRNA,IFNb_env,STATP2n,SOCS1m,IRF7m,IRF7Pn,IFNa_mRNA,IFNa_env,TNFam,TNFenv,STATm,STAT
3000,0.005958101135641583,9.154483454036038e-12,3.9201606293649378e-16,6.727081330329647e-08,7.784530966472154e-20,2.348926352084529e-16,4.419870794177932e-13,7.337168997877512e-15,0.0005082099899021553,2.650760302343932e-05,1.2337327894481645e-06,0.08740089848351434
3100,0.006363987367864573,8.615502835069372e-12,4.144326982372957e-16,6.487871230950799e-08,9.770021060759858e-20,2.5645677367595813e-16,4.1527206033710353e-13,5.103774358359285e-15,0.0005001590792916938,2.49361568234547e-05,1.245173331027314e-06,0.08800570145490563
3200,0.006473220027263527,1.0233335775102434e-11,4.650156588158071e-16,6.645597816042526e-08,9.72237178584218e-20,2.7075428969554715e-16,5.451598523934015e-13,1.0086670541559248e-14,0.0005174789916711461,2.76280855766131e-05,1.2680973293011532e-06,0.08771431749221544
3300,0.006463758696334796,1.0178030834023528e-11,4.726489475803503e-16,6.490186948916143e-08,1.1777781945628578e-19,3.0747919578871853e-16,6.113192598968833e-13,9.065736698419694e-15,0.0005447559340923132,3.064254465089606e-05,1.3083585726327161e-06,0.0865491282065371
3400,0.006471510015156101,1.107511709035069e-11,5.512384438818355e-16,6.070329661952716e-08,1.2282108511565652e-19,3.4449132247487563e-16,7.694059446402695e-13,1.4291200890749085e-14,0.0005402356295437202,3.2448911696735106e-05,1.2897136487759055e-06,0.08611968432653366
3500,0.006471639773590621,1.1244348725675225e-11,5.508616703392536e-16,5.873478590080185e-08,1.2733009017554336e-19,3.7200623701626353e-16,8.645915118016547e-13,1.5970104293558954e-14,0.0005365495496146728,3.1938169758031815e-05,1.2148145718101733e-06,0.08662450431632812
3600,0.0062717668551565756,1.1633636139954397e-11,5.506519712034926e-16,5.257010909729609e-08,1.3862392015394016e-19,3.754042066721708e-16,9.800674509699729e-13,1.574137719310501e-14,0.0005235056700274266,3.411769995367326e-05,1.171958361061745e-06,0.0854527856691575
3700,0.0063692800459463975,1.252230978289791e-11,6.519318714263453e-16,4.763004684128439e-08,1.5646335054790964e-19,3.877657926269598e-16,1.0682768424765033e-12,1.9954736528610267e-14,0.0005317582636348329,3.666748267092332e-05,1.0900160784999976e-06,0.0852364494427559
3800,0.006035326824995784,1.3035415742642207e-11,6.910571198472738e-16,3.9653040234001796e-08,1.5809398804963413e-19,4.176565208407371e-16,1.149052519260911e-12,2.263409413704197e-14,0.0005150849807288624,3.585336249544953e-05,1.0507104599220952e-06,0.08507182161555096
3900,0.006016829447091955,1.2874123075930498e-11,6.634869464568777e-16,3.5442267134839006e-08,1.7298271201327027e-19,4.1427129952147543e-16,1.191702800277579e-12,2.7033346196876483e-14,0.0005125388671040942,3.957301034890108e-05,9.900953844970345e-07,0.08468684987652918
4000,0.005707797398368275,1.3595334319780522e-11,7.573676151874051e-16,3.229466088403172e-08,1.942304710632733e-19,4.071337782165891e-16,1.3893650115670755e-12,3.1270360900234364e-14,0.0005012293912710959,3.876135853428087e-05,9.174278495181088e-07,0.08484821416652312
4100,0.0055267693496592885,1.4000698768466228e-11,7.533165490286253e-16,2.8194688523232337e-08,1.9208167279215881e-19,4.3317781594958823e-16,1.3831241187966453e-12,3.3536278500008147e-14,0.0004857030196913231,4.110553419349309e-05,8.603682990345887e-07,0.083929688043808
4200,0.005591176149161851,1.508667751694192e-11,8.447644354871786e-16,2.6346541051222954e-08,1.9922125083763917e-19,4.1626861710125947e-16,1.4578522469487833e-12,4.154726232545008e-14,0.00047757467757778303,4.08383059501817e-05,8.586532457878663e-07,0.0838834330600461
4300,0.005393560286488606,1.510450758192714e-11,8.523485209857644e-16,2.3838979031654742e-08,2.0220371151374135e-19,4.243398337731629e-16,1.6002708067563012e-12,4.506087889258853e-14,0.00045660669749903783,4.253041308771609e-05,8.027558795902061e-07,0.08380763196451271
4400,0.005396639308730939,1.5126565124149746e-11,8.77865446387107e-16,1.964041888561679e-08,2.0712238089957115e-19,4.661574737156967e-16,1.6298554254555003e-12,4.8583519265706507e-14,0.0004448501226113273,4.589537198357184e-05,7.317729170431383e-07,0.08287621571136594
4500,0.00525509062586671,1.66591889068076e-11,9.74861692968116e-16,1.8415407267497307e-08,1.9937171932044835e-19,4.586410682824644e-16,1.55832610902539e-12,5.3200043460699264e-14,0.00042253589644556115,4.62530614850127e-05,6.856710128723518e-07,0.0828767679687987
4600,0.005036728468658009,1.6665962663900944e-11,1.0100656469140081e-15,1.3857422146764977e-08,1.9475242155102561e-19,4.793779129536891e-16,1.7012033756363854e-12,6.0869077948298e-14,0.0004289084448733468,4.854786104962016e-05,6.077194116226822e-07,0.08192433953878832
4700,0.004895204698228789,1.73827849337593e-11,1.0122951502442619e-15,1.345796633066766e-08,1.95540495273386e-19,4.804681591934567e-16,1.5954012845644913e-12,6.316168093842693e-14,0.00041611686185943366,4.883725760187578e-05,5.83728677927258e-07,0.08214294168207958
4800,0.0048976347018547875,1.7872825749737797e-11,1.0845153365289e-15,9.883296448722419e-09,1.9208807641152785e-19,4.762262941355518e-16,1.684509694441267e-12,6.638723345681901e-14,0.0003902061026285112,5.112186396001468e-05,5.548406772117115e-07,0.08194987607910507
4900,0.004556465493495528,1.7848975901318612e-11,1.1278356978362454e-15,1.1280631769143627e-08,1.8375142604568003e-19,4.876582008357548e-16,1.662843448935778e-12,7.138433078504426e-14,0.0003945232816377581,5.156949266823407e-05,5.134576843274695e-07,0.0810647330650135
5000,0.004437102500796355,1.8233843613730216e-11,1.1854723131762667e-15,9.672160189724804e-09,1.8554413804369987e-19,5.07813591118082e-16,1.6683477745376139e-12,7.833340878353088e-14,0.00039220144559675357,5.092819999668599e-05,4.72449801447467e-07,0.0810801053108268
