milliseconds,IFNb_mRNA,IFNb_env,STATP2n,SOCS1m,IRF7m,IRF7Pn,IFNa_mRNA,IFNa_env,TNFam,TNFenv,STATm,STAT
2200,0.004887762294971294,4.962958884114689e-12,1.9570657351503524e-16,6.577034543972982e-08,3.6315587610242596e-20,4.729741945663068e-17,5.416416346656185e-14,-1.3551659901556594e-15,0.00039944578044844286,1.5608342760211256e-05,1.1041444061618048e-06,0.0906274657100835
2300,0.004980669454531365,5.678135010865306e-12,1.8917647574082925e-16,6.589105955400811e-08,4.046972015665806e-20,7.283320437313717e-17,1.5637614034932535e-13,1.5408818107537307e-15,0.0004180279638146992,1.5171797125187435e-05,1.1534306115656198e-06,0.09086649043561673
2400,0.0054254984886756095,6.16883937752313e-12,2.694244852091165e-16,6.310348797080557e-08,4.44237259237372e-20,8.841486997240257e-17,1.2983549024081944e-13,1.8184028424975167e-15,0.0004230124799290226,1.6374790611214384e-05,1.1745344637667437e-06,0.08957767300593177
2500,0.005471193367707209,6.090245535023358e-12,2.8635802703829317e-16,6.646740976954912e-08,5.4026160384311287e-20,1.04377836967919e-16,1.7003010927015612e-13,1.64803844573201e-15,0.0004527784302291849,1.9418341228982126e-05,1.1718467175324988e-06,0.08976207103793624
2600,0.00549158857630333,6.833959255605048e-12,2.757613261786867e-16,6.477782127959173e-08,4.760558118222153e-20,1.151586704970502e-16,2.1111106921163096e-13,3.385047185713586e-15,0.00045818611353232793,2.029327199066657e-05,1.227030754891984e-06,0.08970440056163552
2700,0.005721676793405942,6.6546740514543575e-12,2.8596759786304333e-16,6.477763060173601e-08,6.179093130345393e-20,1.5987436649849575e-16,1.8401805076640376e-13,1.0332090421232505e-15,0.0004782881674873758,2.175885182704176e-05,1.2426855344295397e-06,0.08873957009871956
2800,0.005845864120309575,7.363874912825865e-12,3.0908949584406485e-16,6.421616223489416e-08,6.63744224155967e-20,1.5103299240167097e-16,2.9425674595567694e-13,5.98759774465794e-15,0.000489558941125424,2.2993121425143938e-05,1.2452038612400433e-06,0.08913299320786372
2900,0.00595154418368575,8.422967814928577e-12,3.421538141297729e-16,6.357320697873302e-08,6.938068345127445e-20,2.0712696858867987e-16,3.845428470000552e-13,6.4494347753196136e-15,0.00048018670584129607,2.5223257447066234e-05,1.2458462781830059e-06,0.08793481031571108
3000,0.005932519353759806,8.532565613328854e-12,3.857329948011501e-16,6.671927386932557e-08,7.818679506771365e-20,2.19976622295188e-16,3.6445463832720513e-13,6.160336576692282e-15,0.0004947849725265089,2.6205588994236058e-05,1.2395759323832071e-06,0.08788664827064013
3100,0.0061817144133698996,9.517076394464878e-12,4.528060845862977e-16,6.694370188002802e-08,9.314531167486187e-20,2.674315788565835e-16,5.101012158688909e-13,5.571885036903341e-15,0.0004973190250950519,2.5569113652768676e-05,1.2805571234542636e-06,0.08761388159408773
3200,0.006176007789715198,1.015038107548136e-11,4.429490404222358e-16,6.550288549347509e-08,1.0312627874477917e-19,2.960346921291171e-16,5.710443040071567e-13,1.0038160439925778e-14,0.0005150605378806701,2.62277336743451e-05,1.2831100615197189e-06,0.08737865972670411
3300,0.0063229366916531,1.01940542143966e-11,4.481759696157184e-16,6.523327005961693e-08,1.0796293320468402e-19,3.0705147842284914e-16,6.060563593352874e-13,1.2204939802011444e-14,0.0005289548737141532,2.8542988089407876e-05,1.2929187256923503e-06,0.08641807011882878
3400,0.00629643359371476,1.0606221846749798e-11,5.214765364765425e-16,6.244235400292995e-08,1.2857524072365481e-19,3.548510216635061e-16,7.667560212581303e-13,1.1630139185899358e-14,0.0005453844790602019,3.0485060897367322e-05,1.2717866439843327e-06,0.08624851906977049
3500,0.006436259443503106,1.1537928027899499e-11,5.313657895626539e-16,5.624064727735238e-08,1.3590832431589904e-19,3.788632015879461e-16,8.404492640596125e-13,1.2641285668610706e-14,0.0005431115413051175,3.161950444433469e-05,1.235723695482221e-06,0.08578271513453065
3600,0.006401731122634104,1.2027452243848321e-11,5.716479976690166e-16,5.0889746871457605e-08,1.414532365286146e-19,3.955184875391445e-16,9.312975459131208e-13,1.522311836270288e-14,0.0005351248985037817,3.253306873606552e-05,1.1814833650468495e-06,0.08630388262631487
3700,0.006087752308480339,1.2847819672219085e-11,6.457710697111332e-16,4.7939522175217385e-08,1.5176629728381531e-19,4.0364048160116715e-16,1.0682307437144567e-12,1.9070033759677095e-14,0.0005201595908012888,3.433860330965472e-05,1.0761656750006682e-06,0.08527973626600423
3800,0.0062117138753430955,1.236201242295887e-11,6.738765632134558e-16,4.0219756753127355e-08,1.6708793982106996e-19,4.047218677339244e-16,1.2167785821044115e-12,2.5907590549603153e-14,0.0005171112052320158,3.541917097146899e-05,1.0731383023110017e-06,0.08480745620529907
3900,0.005989493422536822,1.3321713578423636e-11,7.247715477487723e-16,3.6642448222234005e-08,1.7067897123553303e-19,4.094935316129934e-16,1.2316437502734516e-12,2.7693407182957798e-14,0.0004949226835930951,3.925064636105905e-05,9.693202107494298e-07,0.08480737022867509
4000,0.005724507284390191,1.3548711435147021e-11,7.3416731172030255e-16,3.363886339304e-08,1.9279470775768341e-19,4.1383286709939315e-16,1.3335099314555804e-12,3.215035977378163e-14,0.00048019777393212387,4.1057231182398796e-05,9.495184241628374e-07,0.08488582536024122
4100,0.005605086341264736,1.384657626679797e-11,8.147500595738264e-16,3.02552205937481e-08,1.9760447467268132e-19,4.3910402592713534e-16,1.4759527231820325e-12,3.446061691616626e-14,0.0004855955316954046,4.256565447816023e-05,8.531766353647497e-07,0.0837308497255182
4200,0.005627342352789213,1.4627399840287674e-11,8.042411409216401e-16,2.7308368851586074e-08,1.9870835931825e-19,4.2434356362269674e-16,1.5301578193348132e-12,3.890191617718795e-14,0.00048637486896983264,4.2985999151266805e-05,8.492611870181821e-07,0.0841948336840142
4300,0.005370404629708264,1.5524327252034147e-11,8.493432917553033e-16,2.3456653424176975e-08,2.01276291804764e-19,4.404334021834947e-16,1.5387336165184245e-12,4.2497117462318576e-14,0.0004506210047745542,4.5178671886821665e-05,7.975750785340136e-07,0.08378757424962574
4400,0.00528863094773061,1.6001051166204724e-11,9.457934967066807e-16,1.965634980921904e-08,2.024860690095018e-19,4.54898721930442e-16,1.6342533912722679e-12,5.095675819831782e-14,0.0004482134575262674,4.670141647795153e-05,6.993391077247918e-07,0.08298562445543117
4500,0.005100638157769349,1.6576423590364292e-11,9.235334433434063e-16,1.78007690926464e-08,2.092073294717119e-19,4.693214607173546e-16,1.5980279492962723e-12,5.5944178668208686e-14,0.000428599956775015,4.586380031775276e-05,7.017879226669829e-07,0.08201865920949716
4600,0.005161235706121029,1.6766551824504968e-11,9.62621028952907e-16,1.6097709123040075e-08,2.0480954581381847e-19,4.687472691369174e-16,1.6232803246880953e-12,5.980721460164987e-14,0.0004188142063973031,4.63616172396524e-05,6.281354253859418e-07,0.08229549871673303
4700,0.005060764795677089,1.7053297715875847e-11,1.0550549293482226e-15,1.497531767999005e-08,1.8885508772904278e-19,4.528038569928981e-16,1.608703581670127e-12,6.146414234151531e-14,0.0004237069633616877,4.949735694985753e-05,5.955601832837044e-07,0.08216794250776825
4800,0.004603274161083778,1.755327004068719e-11,1.0843623277094945e-15,1.2670623259557297e-08,1.894035477963036e-19,4.594576600234357e-16,1.6612861557157363e-12,6.66092038789657e-14,0.00039832286957669066,4.91618035456569e-05,5.64657582824724e-07,0.08123349596168437
4900,0.004671263320668381,1.8244438018796483e-11,1.0982655786163573e-15,8.673911492277527e-09,1.871381734474117e-19,4.680754752689669e-16,1.6882546335595138e-12,7.332442648892868e-14,0.00040261188667713095,5.0551850761290434e-05,5.184978181141212e-07,0.08107951889687624
5000,0.004410091115170633,1.7695432846869693e-11,1.1792093444345143e-15,9.536308807797297e-09,1.7058421001692096e-19,5.07957699417219e-16,1.6236118057228014e-12,7.773654446675801e-14,0.00037414494102699876,5.137961950472228e-05,5.0885876574678e-07,0.08132661620325576
