milliseconds,IFNb_mRNA,IFNb_env,STATP2n,SOCS1m,IRF7m,IRF7Pn,IFNa_mRNA,IFNa_env,TNFam,TNFenv,STATm,STAT
1000,0.0024809014943062146,9.892715458899186e-13,8.767547011676262e-18,5.080474738025139e-08,8.599493563108551e-21,8.047262844404249e-18,5.1828810143720534e-15,1.1408049455085745e-15,0.00021564759368795702,4.280340787387592e-06,7.008041489112746e-07,0.0957505222975782
1100,0.0030232184870764454,1.900723245731582e-12,9.577965213035107e-18,5.306661468871501e-08,1.7496475329990784e-21,1.0118248555057241e-17,-5.4517242269209256e-14,1.747055389901401e-15,0.0002272328010367772,4.087792619990912e-06,7.62766823923532e-07,0.09469665897576172
1200,0.00311964791878405,1.6192732047523518e-12,4.308214495665545e-17,5.702425579721411e-08,1.2007574900135551e-20,-1.4622439715939669e-18,-1.8542076674644528e-14,-1.6131399137033884e-15,0.00026111819609846246,3.5094463588730322e-06,8.384224908182143e-07,0.09456380625216887
1300,0.003422917096896353,2.2654917438909994e-12,4.171746994601257e-17,5.571259147527635e-08,5.4352626131324906e-21,7.820782773776847e-18,2.949964810589611e-14,3.374620872072232e-17,0.00026732351278148375,6.474572088368729e-06,8.860768028660839e-07,0.09451317345797483
1400,0.003453437709813566,1.6014785876163232e-12,9.842051757633505e-17,5.776658086683576e-08,3.5400936076027125e-21,4.418955938269502e-18,4.0441248189297567e-14,9.059107953226504e-16,0.00028922270330230534,5.6967933616691655e-06,8.784769885800995e-07,0.09375712839548486
1500,0.0038278411932613507,2.7487342443094204e-12,6.26328523352122e-17,6.026054907703135e-08,1.5597990070218994e-20,-4.102535100529139e-18,-2.6598994820167393e-14,2.1631682421054444e-15,0.0002853510527495632,6.029968489394713e-06,9.156882094625555e-07,0.09337852658542393
1600,0.004022996800333278,2.5482545952797665e-12,7.412425991020155e-17,6.165482437417527e-08,1.4963252085513364e-20,4.7294413886905825e-18,2.2691847270066573e-14,6.625654385395288e-16,0.0003024611706668275,7.0418399533841824e-06,9.59899767468327e-07,0.09304024924254332
1700,0.003916475583474565,3.192361427059531e-12,1.0020639118751064e-16,6.292133598625219e-08,1.9557812299824593e-20,2.364573754704327e-17,-3.4345341483695264e-14,-1.1062088104650324e-15,0.00032621264051690437,1.0329371472988314e-05,9.979713370515217e-07,0.09296166959433375
1800,0.004284616574402384,3.412866060897432e-12,1.198243579619133e-16,6.232045472888616e-08,1.2586711650083339e-20,7.8838089095736e-18,-2.1580400601198357e-14,-1.2286061521467126e-15,0.000334668116441036,1.1197387766249101e-05,1.0150485104985727e-06,0.09254320977681647
1900,0.004359133298119527,4.0771980771401216e-12,1.5813702858582097e-16,6.340885389933885e-08,2.482566739160287e-20,3.086667555222126e-17,4.186355879756627e-14,8.533318270405637e-16,0.0003697066002312975,1.0269805728133736e-05,1.052742309998974e-06,0.09232690217565578
2000,0.004576064761878694,4.6981370371406214e-12,1.6067373113083435e-16,6.444416564512992e-08,2.752984908072886e-20,5.184960054251116e-17,5.964481871881176e-14,-7.761824606298248e-16,0.0003600019411416039,1.3357467810589858e-05,1.0929549723484794e-06,0.09116825002899903
2100,0.004752672758816653,4.8499129176569945e-12,2.0518842274862603e-16,6.450230682741594e-08,2.7798808191733056e-20,6.496717676902338e-17,8.589540476304049e-14,2.297534331971912e-15,0.0003954311100892019,1.3582543973512156e-05,1.129372711306164e-06,0.09179161870019056
2200,0.004957852165220662,5.440875967689435e-12,1.725991906252228e-16,6.489568367100066e-08,3.737553421083261e-20,4.547301530434187e-17,1.183189240768555e-13,2.923981521163896e-15,0.0004079572830047028,1.4505992747255982e-05,1.1368690372678849e-06,0.09134266095841848
2300,0.0050393926529302,4.922353623636379e-12,2.06083996854685e-16,6.482125584198402e-08,3.650690344432125e-20,6.076135441337002e-17,1.306632858583067e-13,3.3604570034495143e-15,0.000417652974758813,1.5642208528302163e-05,1.1676901938946383e-06,0.09097329625387239
2400,0.005354156952702663,5.893275460422224e-12,2.477958663671921e-16,6.339910903902321e-08,5.096425299125922e-20,8.36260975883892e-17,9.222550960401128e-14,-4.1180984688751864e-16,0.00042319029213187315,1.688423120686675e-05,1.1616430985244166e-06,0.0900767276996753
2500,0.00548844199276869,6.818462935785888e-12,2.817671106896009e-16,6.439601614711638e-08,4.826304383298121e-20,8.780340515484906e-17,1.0402806986344004e-13,3.011788034119888e-15,0.0004517220040703135,1.9912416880405513e-05,1.1698917983265506e-06,0.0898180602517096
2600,0.005575174358465707,6.7377057482359044e-12,2.965824017644857e-16,6.545724305090257e-08,5.051753305031254e-20,1.160936885940912e-16,1.6495021120526584e-13,3.610633939184557e-16,0.000461109114947759,1.791826687032083e-05,1.2208474234068388e-06,0.08926289000479573
2700,0.005615429391790708,6.681089567797174e-12,3.24748731685357e-16,6.468144859680276e-08,6.571386266414496e-20,1.5777887245863418e-16,2.06564825022512e-13,1.5402173556538469e-15,0.00047213015457915316,1.9761022948018847e-05,1.1957693901702786e-06,0.088535584216861
2800,0.005767069897993294,7.1297537505868416e-12,3.306731853703667e-16,6.683197114409869e-08,6.681852287422499e-20,1.701624167623667e-16,3.29313191262767e-13,4.237864747304713e-15,0.00047782357337645216,2.37386806229591e-05,1.2237038528541726e-06,0.08820010772482208
2900,0.006089003611657116,8.673571205025357e-12,3.3009955470470975e-16,6.70512861307342e-08,8.088500957549707e-20,2.0623772405555498e-16,3.74950067503843e-13,3.2165249288479364e-15,0.00047528543936740155,2.2923836277430108e-05,1.250161156148413e-06,0.08784311890234543
3000,0.006193543577289134,8.52867509209858e-12,3.8842225778736773e-16,6.472145393393563e-08,8.177756991699949e-20,2.272809755769978e-16,3.467918164668638e-13,5.907793538825674e-15,0.0005094345878391625,2.45799222468376e-05,1.2532133492229905e-06,0.08776339966676236
3100,0.00623307973395025,8.93942614407753e-12,4.2660801282309564e-16,6.580717785417469e-08,9.767848127102865e-20,2.65003552287999e-16,4.962981906915395e-13,7.756512008369199e-15,0.000520100394195494,2.5308977050063925e-05,1.3047459293170648e-06,0.08758408763186572
3200,0.0065002402043766415,9.771631167895332e-12,4.157961530557501e-16,6.627547235060869e-08,1.0245075294104645e-19,3.0127218781632766e-16,5.475796023072885e-13,1.0702055195770127e-14,0.0005095597761289528,2.937264613676498e-05,1.3129586949977684e-06,0.08772248144015998
3300,0.006536306777287697,1.0072510038063963e-11,4.619684602381202e-16,6.307742640090259e-08,1.0523805373126875e-19,3.3862378121112945e-16,6.133953541527919e-13,1.1916211139200993e-14,0.0005166946704575912,2.89485472786834e-05,1.3109479680567344e-06,0.08654861374126208
3400,0.006289486441087137,1.036736922513234e-11,5.406893362150685e-16,6.292226991831568e-08,1.1636961899368393e-19,3.526269542575507e-16,7.519911887071883e-13,1.2878732177778379e-14,0.0005473299203833925,3.1678968179080714e-05,1.259600637711048e-06,0.08607533711356087
3500,0.006276069123813432,1.1325373708134891e-11,5.326437981037756e-16,5.574780361770072e-08,1.3431922328188195e-19,3.6575628671584576e-16,9.012696860046662e-13,1.6338796115882066e-14,0.0005306528824703559,3.1707762797289634e-05,1.2425413028211403e-06,0.08658361745668464
3600,0.006349099789027391,1.2361982837045528e-11,5.57142064770398e-16,5.257511837639933e-08,1.3991792051457105e-19,4.067829079171598e-16,9.413312892933505e-13,1.630230189782527e-14,0.0005136030842157328,3.265949233391099e-05,1.139350656533995e-06,0.08541472162156802
3700,0.006347098402573534,1.1989119409633107e-11,6.076195050020569e-16,4.635974590334169e-08,1.522245890814035e-19,4.0430953868246595e-16,1.0858768720033195e-12,2.0031172026527513e-14,0.0005053706154345349,3.620952062885468e-05,1.0950088698918581e-06,0.08580218395702142
3800,0.005960361745607202,1.3185803422412906e-11,6.320169046160447e-16,4.044939960330451e-08,1.6250457261834312e-19,4.086050837217489e-16,1.0924438358429352e-12,2.3316686647683485e-14,0.0005204496305262564,3.855036368177143e-05,1.0423156047981636e-06,0.085441223588301
3900,0.005824137338705579,1.29841378722797e-11,6.916617776597348e-16,3.49038405083893e-08,1.817505224290263e-19,4.007153395531203e-16,1.223180004550168e-12,2.6207888798069182e-14,0.0004937677428101537,3.791271693493904e-05,9.623705561338806e-07,0.08497779693734896
4000,0.0059118565658801666,1.4173128528174784e-11,7.44415951094021e-16,3.3376158678751666e-08,1.9262689287729749e-19,4.2404799165317347e-16,1.313913544731549e-12,3.014433702760586e-14,0.00048306321219716294,4.023151166037032e-05,9.449735190151687e-07,0.08394744608617319
4100,0.005737748179715296,1.4272489612799475e-11,7.791603444059266e-16,3.062285027088901e-08,2.0036912194157995e-19,4.197236328340287e-16,1.424913662035332e-12,3.507283437237924e-14,0.0004787395202155744,4.07275411213706e-05,8.488519488536206e-07,0.0845413684576463
4200,0.005705281306248645,1.4549533546790726e-11,7.944013222282908e-16,2.6664077687975417e-08,2.050757752356166e-19,4.317084181735177e-16,1.5561892297236943e-12,3.771531951846035e-14,0.0004600660793792358,4.4089245714153096e-05,8.300340907502453e-07,0.08360045772126273
4300,0.005406102395802689,1.5614037320507564e-11,8.819063462762957e-16,2.347464841093741e-08,2.0606973694767657e-19,4.566720196024344e-16,1.5574391278733179e-12,4.2656321763360047e-14,0.0004724241206051612,4.5292238314037076e-05,8.024356988291644e-07,0.08322743559820815
4400,0.005363274218601049,1.5669458991702936e-11,8.768257251070611e-16,1.949696961795716e-08,2.1246629058504062e-19,4.654060333157097e-16,1.5739382557480224e-12,4.97947125066236e-14,0.0004479877250443323,4.513301533659912e-05,7.298721412894227e-07,0.08291528069355082
4500,0.005001976880148198,1.575653127085467e-11,9.177082242711002e-16,1.8172737084790515e-08,2.0966527184189282e-19,4.645859336437539e-16,1.6657982557630174e-12,5.450831613888284e-14,0.00043912698578867977,4.554392385938608e-05,7.00734800445419e-07,0.0824942312709804
4600,0.00483866037028215,1.6277255635534842e-11,9.839653545989247e-16,1.4023624378573588e-08,2.0237753206820097e-19,4.63329322552546e-16,1.5746411240697699e-12,5.886809619766175e-14,0.00041361853636148825,4.8581859816249125e-05,6.561770023477015e-07,0.08261506561825016
4700,0.00495431043463057,1.648396104461492e-11,1.0569840672021063e-15,1.1727585084267009e-08,1.9398481241882308e-19,4.788471590077201e-16,1.6702098932266141e-12,6.516604948345459e-14,0.00041075387698697884,4.7231740907717274e-05,6.154234246686844e-07,0.08145620656617267
4800,0.004793343455214137,1.7845143814001334e-11,1.0528296776345574e-15,9.915506580620789e-09,1.865048738990949e-19,4.591080633324551e-16,1.7092136665953836e-12,6.834593672795561e-14,0.00039088524660275996,4.8768702853068814e-05,5.640848260357049e-07,0.08161520789991984
4900,0.004552151478488595,1.771804065853529e-11,1.1076118103791022e-15,1.0808587524557805e-08,1.7684285952151381e-19,4.879660358299677e-16,1.6222766645143972e-12,7.457766206572723e-14,0.00037880059470919383,4.9824826394583016e-05,5.204912711564486e-07,0.08094408007910395
5000,0.004671579334515063,1.871456301449352e-11,1.1953659119010651e-15,9.154120826656166e-09,1.828613042550681e-19,4.82991950705214e-16,1.7020809904492213e-12,7.888997402389764e-14,0.0003899402122561198,5.2026932818181876e-05,5.016960158434135e-07,0.08091107029202564
