milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s20,s21,s19
0,1.0,1.0,14.207265563259197,104.19158683870538,107.52952989086822,1.7978138122322624,25.117233955451113,68.7413610964014,0.9967862206954722,17.748710377971918,0.12876590469350266,1.0,0.7682799203849054,0.13916106721554541,0.18250302435344082,0.2936645724325908,0.0020996239708792244,-0.001546908182243755,0.0002700247475239874,0.11811171872331257,-0.00859442877142116
100,1.0,1.0,14.18379036905326,105.24034502203433,108.32462075338543,1.7955363710596497,24.91254107532842,68.7579055460479,1.000426773091746,17.79244558820722,0.011587935650486228,1.0,0.7686481518538217,0.33785649844130605,0.21716656863606915,-1.117847807267533,0.005991749759884104,-6.0132751515161367e-05,0.0005176610829505896,0.03806713644210499,-0.03300796472798827
200,1.0,1.0,14.23735736688679,105.26643186761737,110.09538011946285,1.7875667679649063,24.916538974622874,68.65057131035086,1.009288495049304,17.79376880285672,0.08444057362153484,1.0,0.7661383072433395,0.20689691584183137,0.29047695642472915,-2.458162371929135,0.002186083049898432,-0.007328219272375765,0.000654256792117216,-0.07693005002146683,-0.022788192327340508
300,1.0,1.0,14.297430560473071,106.0409553071475,110.65036721047359,1.7808271860533929,24.865547797215935,68.64408766110964,1.0047472091506366,17.900972427436034,0.36041016192362735,1.0,0.7668697815670752,0.32831184915756956,0.34524131637065847,-1.4939206265837048,0.006835370637308742,-0.0094343015018527,0.002536290996454508,-0.37658879349643215,-0.10681240833218966
400,1.0,1.0,14.63173501555627,106.53954900526506,111.72552080536002,1.7759433296581537,24.82888946828632,68.3102698565183,1.013516303614745,17.866017896772664,0.23125664629927767,1.0,0.7633730534801024,0.7879831293060363,0.4887917364064671,-3.4024291336234787,0.01134806812597819,-0.015084028492647979,0.006195969172748856,-0.5156631575577568,-0.15198829879878042
500,1.0,1.0,14.906723478681599,106.43562758615985,112.18547611824484,1.7702928668504838,24.43916524692776,68.2405308144875,1.0149788661115489,17.89077568187298,0.4892639654124342,1.0,0.764879885047564,0.663067009469248,0.6010528409237876,-3.8918756252358007,0.024575334768345627,-0.010801935006039303,0.005938108211421389,-0.5260118750397924,-0.1816813760577167
600,1.0,1.0,14.838558136438335,107.24868418634952,111.73433074803519,1.7749981926857858,24.486886702854825,68.15651414198973,1.0210692670021357,17.973980254955727,0.6440722717009371,1.0,0.7636928787613972,1.1046618042326541,0.7455452490726934,-3.630894013699997,0.02573640143857446,-0.01641472222603644,0.007250391006653227,-0.977808799585698,-0.18544760665033921
700,1.0,1.0,14.83366523871733,108.75975108338038,113.41808261618243,1.7641244975188324,24.336541987122327,68.01637495208799,1.0220020474796652,17.98045129779088,0.6678559315908212,1.0,0.7595698090513707,1.038179344611212,0.8299350855499339,-5.199191124716234,0.021382882085273967,-0.02409238835741468,0.007836848888088721,-0.9407460434174753,-0.20839260079826374
800,1.0,1.0,15.053491595837995,108.7936093696334,114.11460680587015,1.764230917907867,23.927759074665246,67.84682861372417,1.0235257233856316,18.00267355702658,0.6969745077201204,1.0,0.761215297290475,1.397204251504528,1.2401518901896664,-6.915443241393977,0.03610108368634338,-0.019874382918741624,0.009369994693144005,-1.0021005358053006,-0.25355226025913274
900,1.0,1.0,15.160392867118766,108.7975300284336,114.40071486207698,1.7554704398193082,23.984033876634427,67.55509131872539,1.0262750124609588,18.030174643772465,0.7351807445359342,1.0,0.7593871765341978,1.4869517193420418,1.2886540365942238,-6.4291586548570185,0.03324731187230442,-0.027670448897061623,0.011934225117136304,-1.1138730365978704,-0.3072109844762391
