milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s20,s21,s19
0,1.0,1.0,13.997236704327245,104.25860431420965,111.34502510652078,1.8004975271355235,25.429300725610045,68.85070981993594,0.9965407932963892,17.739438843069312,0.011918555389549687,1.0,0.7675426277160099,0.11904861461196452,-0.189948381431537,-1.2973724241862143,-0.0025396147064099,-0.0007350458506882004,0.0010182221429594761,-0.07908011764809825,-0.0276697971781966
100,1.0,1.0,14.151992935334114,104.95173529547824,110.5531796275379,1.7939368309706998,25.176803323457584,68.84169110704342,1.0020360538899902,17.803166308592463,0.08276191075126475,1.0,0.7692151542837208,0.04527152428083715,0.06611122443995905,0.33782202470433853,0.004970417397406483,0.0011684169977340944,0.0019525883421882893,-0.1638898639753496,-0.010386733223564645
200,1.0,1.0,14.356919417387294,105.53029363416881,106.63866148221913,1.783841639591119,25.16077407507104,68.45036988027498,1.0024371467969884,17.83324546889287,0.26711207748830523,1.0,0.7674597631887405,0.2991590562959221,0.5959994401961931,-1.2482200412683095,0.00210819119864688,-0.002030755984399256,0.002021793285992016,-0.29173984150370585,-0.05298771673372058
300,1.0,1.0,14.45693562027609,105.91214788722044,107.62468687739727,1.7821016457627783,24.805589844073328,68.46007591960816,1.008233353243861,17.86898691157551,0.1558155285058398,1.0,0.7648779033908683,0.5056402186386737,0.6032304668491791,-2.6077589767877716,0.014862014099767108,-0.009779633531390365,0.005079819455337907,-0.29587972717503175,-0.08128564648379663
400,1.0,1.0,14.654039744273184,106.44154069813118,113.86106471796452,1.7779798028598102,24.868190335921515,68.20800690887053,1.0083791670493782,17.897762194323438,0.21926421382097788,1.0,0.7631508742796539,0.6486307944149233,0.3644575883852129,-4.2168208473796955,0.015092765596719623,-0.00807145073321235,0.003772310520527969,-0.6221902390527769,-0.14628526288738378
500,1.0,1.0,14.80395018650601,107.28621622376888,110.13311002583741,1.7732712068054737,24.75030582561465,68.19524035204117,1.0153140143314934,17.90006677659594,0.447790415885496,1.0,0.7617855547970335,0.7876773440206358,0.739090328289421,-6.657679612541001,0.015647692258728123,-0.013967915794972056,0.004400726961733785,-0.7383487258426009,-0.17456733302595798
600,1.0,1.0,14.87528916420488,107.76975103812664,110.88976866339748,1.7716809410035665,24.366004343897014,68.02656328782416,1.0211741866399715,17.94258865264389,0.4157402973725967,1.0,0.7634964172337588,0.8242902363221436,1.1270856071043829,-6.489747684351388,0.018992986481769607,-0.013417525856922194,0.006556795686766406,-0.8179285548858206,-0.2370167182237029
700,1.0,1.0,14.95300833122728,108.24113712234907,115.58235308470927,1.7634895526044412,23.983456622658036,67.89874831301437,1.0160211917973132,18.020040342661133,0.6056552815744164,1.0,0.7613027450740723,0.9723036346922211,0.8025260490184564,-6.770617231890249,0.032250523793735865,-0.016738357867448397,0.007531344506454795,-0.883355829505595,-0.27389916965220484
800,1.0,1.0,15.154229396307876,108.50819036883796,111.00273823129493,1.7663224974968899,24.33196682885927,67.75719881276854,1.0199140803632403,18.006953796814617,0.7944171417436077,1.0,0.7597632320878216,1.2903854449530205,1.40868775620379,-3.6613005977059965,0.026971702274315144,-0.02243559593067471,0.007866724820243788,-1.1920567555110944,-0.30001391324755305
900,1.0,1.0,15.276979736377118,109.15397610798834,115.75911777562261,1.7631195540498137,24.041718780112678,67.43677448376295,1.0267230038614317,18.05477232712413,0.8548919678167726,1.0,0.7589165696802193,1.416083692775463,0.9381250309578313,-4.9954188292997745,0.03573151959266089,-0.025484706604030374,0.010172986771497639,-1.229274516200466,-0.332962294730323
