milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s20,s21,s19
0,1.0,1.0,13.891933797220185,103.63625553026856,107.20192072597735,1.7979855856593716,25.10231456401652,68.66502115481909,1.0008545369521713,17.7043794319998,-0.09847320283322451,1.0,0.7681732812310007,-0.08598679981135968,-0.03814762912394718,-0.594955616599386,0.004431760384166377,-0.0018770436535576868,-0.001589266448571647,0.09950992230695194,0.03349765722353648
100,1.0,1.0,14.331593405533507,105.20033113230265,109.70706374051343,1.7860336016967107,24.854613582586943,68.82443390403621,1.005035957403465,17.77509334761717,0.0658360329809368,1.0,0.7692969658489872,0.16509435711751583,0.11565759427702199,-0.25824438877641115,0.006862828583866943,-0.0063493841965432014,0.0020971585756436686,0.056791555674587074,-0.008721376270587389
200,1.0,1.0,14.480754518432025,104.9358089768876,109.62359714711923,1.7823601102315267,24.897778620851604,68.5776544080687,1.0099316804055398,17.772570246369344,0.13297725480031505,1.0,0.7659148275404356,0.42294672452117044,0.22080478031237039,-1.2598629965827337,0.005122761815200176,-0.010021228085375266,0.002922221634001595,-0.10492732293237303,-0.07228755342219888
300,1.0,1.0,14.590676192943764,106.25489166001543,111.33117037027857,1.7793658092331446,24.781657545392335,68.21155404091044,1.0124873357194348,17.82072276831008,0.1336401571041872,1.0,0.7648976065272717,0.2999083957372578,0.33738248161047474,-2.1244606241626567,0.01192798968570822,-0.009552732238643554,0.0033340710406528622,-0.6025814478161059,-0.13529459572430927
400,1.0,1.0,14.789958150704665,106.54172496551674,111.04533833297178,1.7780647437011332,24.823014464101078,68.34454451051432,1.012828318168194,17.84028236201196,0.3641459980359163,1.0,0.7656089055815525,0.5280298069504691,0.42538251338171174,-2.816565500261574,0.014587278853937857,-0.007834194995247918,0.0054302853583713786,-0.3450415897371732,-0.15915001273905072
500,1.0,1.0,14.746372448568968,106.9918023232415,111.67816586024502,1.7754231067980348,24.32328045943252,68.21809492446162,1.0160816939517718,17.903258819770002,0.5444918014171817,1.0,0.7640437753053178,0.5784994930247105,0.7270537815737537,-4.806804697052721,0.019601636413908767,-0.014618914677955896,0.006757844803563508,-0.8159611983960631,-0.17185741635871446
600,1.0,1.0,15.048019397610199,108.09465194666141,113.63590298944314,1.7734978266667492,24.2685144995414,67.92996401062561,1.017797117574072,17.93359182836804,0.628271834417086,1.0,0.7611760842562131,0.7725583484675362,0.8665940445284163,-5.280237842469932,0.026653442394853923,-0.01918486032666781,0.008299023536410764,-0.8888917930148581,-0.2329092935138713
700,1.0,1.0,14.976636425581583,108.21602753495613,112.2739161275873,1.7735710449356676,24.395304133941234,68.03452272921122,1.0198911063841751,17.998726250349325,0.5739448187019748,1.0,0.7615726433394605,1.0318030656250232,0.8293437984749651,-5.434727020293318,0.03038298320918205,-0.016224386157001683,0.006750536006315552,-1.1502396481666186,-0.2466946270536747
800,1.0,1.0,15.152859241486484,108.88587704818312,114.72717893579728,1.7601118187835092,24.263076706944506,67.4796464068883,1.0270279398585018,17.99246872615434,0.8208230200300819,1.0,0.7593240616003281,1.058885810965795,1.0967164671399456,-5.707259193017901,0.033056437969641625,-0.019768849359511963,0.009864630017522722,-1.1157658809720234,-0.2393183632132145
900,1.0,1.0,15.47362927712655,109.03910440591945,115.24837018498324,1.7549898961301436,23.839637466203705,67.68175650961874,1.0296736102574107,18.076806013115846,0.7248042154980258,1.0,0.7578960544360499,1.2782942584028123,1.1781862480418126,-7.043112499521462,0.03756713042319954,-0.025480593862692066,0.008636132001509029,-1.2193265921178236,-0.2819638774971066
1000,1.0,1.0,15.50827824051361,110.43068151661734,115.71058167192885,1.75251475066242,23.68280945490419,67.39895769317435,1.0309665940862207,18.10788875700755,1.0021623859053468,1.0,0.7586561779761819,1.6970548995397428,1.5499423784510364,-7.271906617627002,0.042628567731043,-0.027344480768152907,0.011053711227315032,-1.4687303730418584,-0.3973482424960392
1100,1.0,1.0,15.647000358230443,109.85512553538872,117.10189966616814,1.7472010532865572,23.84019252124626,67.32414107966433,1.0338596813906022,18.151166307594195,0.9651363587818941,1.0,0.755102648241259,1.5290421405315013,1.5027339037695497,-9.071951223685705,0.0382029392601095,-0.03164921376796766,0.012637854893263271,-1.407625712722846,-0.4066685579670004
1200,1.0,1.0,15.685770339938301,110.42442867227854,116.14170147670946,1.753423571792536,23.61741379343012,66.99177776388822,1.036684494389249,18.19112018849215,0.9262339094759254,1.0,0.7552943140135969,1.9220939273411277,1.727052255979271,-8.189046991341371,0.04765034567644019,-0.03651858503483501,0.014961278396780447,-1.6783809398860685,-0.41621835374296595
1300,1.0,1.0,15.981541613491233,111.65159215646567,118.27694843563798,1.7488463620516435,23.49384655185731,66.95249056618532,1.041143969625602,18.21368313807426,1.2401787109865259,1.0,0.7543335170848549,2.0656692844955034,1.9044884439585936,-10.376318010920542,0.048365917413392204,-0.03388137460664883,0.013992757053734792,-1.6239753892932713,-0.4702117173813769
1400,1.0,1.0,15.850595159762502,111.32054938526443,119.72772949919396,1.743626027310301,23.373018677611004,66.54377263129345,1.041962509122032,18.262497488273322,1.3635157100405502,1.0,0.7543389462804109,1.9818348118391809,2.0782782965772535,-10.188399847146725,0.054274321262162604,-0.040680277400545486,0.016158696556055372,-1.7373761135089407,-0.5372751067225466
1500,1.0,1.0,16.161252504631882,112.05721374548291,118.65616413326278,1.739601920758854,23.109166085282375,66.66167674005357,1.0464129057372606,18.321220658335765,1.3038571099146705,1.0,0.7507259897327623,2.3298977342917664,1.917123322378342,-10.8869050705977,0.06009297948144895,-0.04041089494101953,0.01784411337593931,-2.0458795731347315,-0.5351908611266867
1600,1.0,1.0,16.261587575744574,113.53884719166057,120.32370228082529,1.7309343665201842,23.03875274141843,66.247562424175,1.042674168529311,18.35818751372577,1.3901273043281919,1.0,0.7502549616128671,2.222172909034671,2.235475824091005,-11.898863376570304,0.06440973333833609,-0.04747960744228822,0.018668352821271418,-2.042269187881259,-0.5630155471380135
1700,1.0,1.0,16.28575479724045,113.36636709914528,121.03899763298057,1.7283191664506181,22.714194203860455,66.22769525845173,1.0534159935860368,18.337615062423883,1.5722551316932478,1.0,0.750531580348328,2.6864633629945605,2.478083430241751,-13.71560485230441,0.06625459628127504,-0.04780252270388739,0.0181501242013136,-2.4664186863632835,-0.5731094325516661
1800,1.0,1.0,16.593417371140827,113.80333672647639,121.51889228008632,1.7303545333481534,22.638299360452265,65.99440241141255,1.0551902937969801,18.422383199566017,1.6638647295165963,1.0,0.7477468377002936,2.606842298871154,2.5123437366538335,-13.65906513256818,0.06971569981182653,-0.04954899863354141,0.019724115179520666,-2.6084506185290453,-0.6191373091697273
1900,1.0,1.0,16.478225991292717,113.84737661410776,122.49458641822895,1.718043002656424,22.446365700183275,66.17925009711122,1.0525737015571204,18.387605159342286,1.7510256482307678,1.0,0.7456776052632501,3.0384771766787817,2.5821048730298863,-15.134601516548505,0.06831252176507624,-0.05889616079784168,0.021827469310102657,-2.678574229079075,-0.6613531440313987
2000,1.0,1.0,16.6689564669577,114.35443285471824,122.16903653710284,1.7131287011756988,22.43107990628415,65.88624913712196,1.056130463661991,18.44333410087456,1.6608247220364265,1.0,0.7464707484117399,3.049125588470229,2.637820687474192,-14.45807117814077,0.07854477760621094,-0.05476699956868084,0.02202645598280153,-2.5236205400424585,-0.6626710594070175
2100,1.0,1.0,17.10382755562596,115.44228020793616,122.94024539183924,1.7159785725045738,22.174542981730607,65.75128101880553,1.0594303638623226,18.466134824459274,1.8772217793603188,1.0,0.7438489107622199,3.0318620609898943,2.7899573227175347,-15.36701601077184,0.08067305608476777,-0.05904849856372832,0.02366407225806639,-2.7061476348401965,-0.7228834622554462
2200,1.0,1.0,16.92205190379391,115.2527153531627,124.42354825042858,1.7134393060490594,22.009012608268655,65.51658536556324,1.0599781091155311,18.52396498666326,2.111703861461244,1.0,0.7449005240346169,3.4309969959048616,3.1453184437379043,-15.942762671226232,0.07838665741847667,-0.0626572005751024,0.025753488516831183,-3.1513674302219656,-0.7850585208937424
2300,1.0,1.0,17.032506869717167,116.23804304495934,125.64946757662207,1.7043357419015221,22.10363766893885,65.58885439829342,1.0669215664984215,18.536039588828483,2.004117915589868,1.0,0.7422542220225619,3.4247899437043996,3.0344511233222597,-17.765104801539664,0.08306190090570464,-0.07032388659087274,0.024717185651159476,-2.9774296637577424,-0.8298938774921407
2400,1.0,1.0,17.503747202245826,116.69901683548994,125.40607464571988,1.6997804958780691,21.936050477066043,65.23226119141492,1.06773618308479,18.5892104891859,2.0736173511893328,1.0,0.7431326590179971,3.607875011593747,3.122990775814114,-17.341329909491048,0.08633747497983041,-0.06988885285778693,0.027432664685497442,-3.179368689730278,-0.8706021520594827
