milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s20,s21,s19
0,1.0,1.0,13.990967567427932,103.73433447945318,107.34513950073834,1.7987300778468625,24.992082540264928,68.82019936534036,0.9965682995804356,17.778819824466314,0.017936481296318526,1.0,0.7704431538713609,-0.06479307519776799,-0.12024280436286335,-0.18318349395961753,-0.00047820706333216555,0.00274523439717552,-0.0009461232089886109,-0.18628507709214273,-0.042515076099164634
100,1.0,1.0,14.09222514618485,105.15370256465475,108.1777951191164,1.7899950310130484,25.175311303067264,68.88186388826577,1.0020961719215893,17.79191834454783,0.11803002961186376,1.0,0.7676781150922265,0.2870707513901779,0.21410182900815772,4.4778745642126694e-05,0.0005195169137519342,-0.0007475873379050872,0.002372261872554085,-0.29065230673213593,-0.03382126302009647
200,1.0,1.0,14.540930636922527,105.39680960620707,108.65661323261787,1.7878706925439969,24.76997631696136,68.55786185409019,1.008385320381155,17.81820330780805,0.12360278152181745,1.0,0.765216266209201,0.29360513416827244,0.4530685927949198,-0.6142732200466298,0.004946337075144377,-0.008530500568641693,0.0027522576344063076,-0.25147190754675924,-0.06928925878223557
300,1.0,1.0,14.674902494029794,106.51830346817007,109.65041341812228,1.7849642009429525,24.675516687281455,68.48579841114885,1.0111120130822702,17.81603109347385,0.1524620720843106,1.0,0.7668828775296922,0.2665176117103534,0.379401932142438,-2.6374212636637626,0.010422240335359215,-0.009057807797421836,0.003668358850161377,-0.4795025042487629,-0.1313270481155389
400,1.0,1.0,14.460823217197031,106.0213256761088,110.93008566643108,1.7760028750933554,24.78418471593402,68.38041504519877,1.0102776196372267,17.8980484267994,0.2798618132963135,1.0,0.7647673180382314,0.7625894499391073,0.5952786506560205,-2.5478336981224947,0.01252206408800267,-0.014779047219396073,0.004332205992872555,-0.4490285354178575,-0.13119050583173958
500,1.0,1.0,14.951155787620397,107.2709622136513,111.0261336230759,1.774780727091628,24.639155399430088,68.32710141910587,1.0117149274478845,17.955482487891224,0.5018922335645348,1.0,0.7624568283405335,0.7280069639075203,0.8128597347192915,-3.5740228955208018,0.018042614655906192,-0.01166291917788563,0.006501022442922667,-0.6063533021462951,-0.22312920991835358
600,1.0,1.0,14.883714888612042,107.21598299011531,112.98477046338044,1.7702367633423546,24.221704039688834,67.91586587375363,1.0192651670696367,17.929971259186697,0.6077765263458708,1.0,0.7626761665252738,1.0339711956682942,0.638032169065937,-5.216953432380865,0.02584446305721603,-0.021491884332149526,0.0068077248825558065,-0.6127383194391839,-0.20834314555754005
700,1.0,1.0,15.1658951766189,108.02027056464475,112.5597335637256,1.7688901484261736,24.239827131636858,67.85795924807748,1.0185655455921876,17.992659594968792,0.5992288853963121,1.0,0.7622636667086065,1.0320172274113,1.1356658930895118,-4.939002538446721,0.02163869555238377,-0.021362084932701864,0.007819973431590254,-0.9656401231809442,-0.29120480001794624
800,1.0,1.0,15.034308923114317,108.55504027917829,113.81948147369577,1.767740088269836,24.168341941644567,67.81946040012873,1.022911592116088,18.010607492151877,0.7326474606803625,1.0,0.7610160197091826,1.3643598956259464,1.206770314571953,-6.611200282598111,0.02513385824800393,-0.026656507684127317,0.008108209446329374,-1.178442621811001,-0.313506730553511
900,1.0,1.0,15.363721338245663,109.66945190194731,114.0731137503575,1.7627575598817893,23.826689795159083,67.31127746045449,1.0272013377731075,18.057815032077844,0.7803308990532006,1.0,0.7585953692208302,1.3889576795384453,1.0904131375990773,-6.472479341863696,0.030498955940841815,-0.027839919376720375,0.010430599980089774,-1.4218196631305822,-0.34605235164958836
1000,1.0,1.0,15.273072475386467,109.32176959019043,115.11812478695474,1.754578173857278,23.873605128800477,67.49758471150088,1.0287690803548812,18.111962286823093,0.7587345990997445,1.0,0.7562577054911377,1.305834262695532,1.3053181706941575,-7.602181566356432,0.03816257385287621,-0.030657233057658863,0.009692144295026137,-1.4627884482024684,-0.39079150348586705
1100,1.0,1.0,15.494030415000447,110.04404600195468,116.13489887287702,1.7501291607063985,23.76988455883754,67.1937851299532,1.029357745017342,18.18392165043086,1.01372467058723,1.0,0.7567828061889694,1.5811062206182263,1.6165790992663305,-9.241658159416403,0.04631889344573235,-0.02758754542913292,0.011766598661341783,-1.5258680412600092,-0.37208468959786084
1200,1.0,1.0,15.547123322071513,111.05798250748308,117.38467757678718,1.7470641635607043,23.59888932968906,67.03341411895647,1.038041914686122,18.1651260468496,0.9390365950418531,1.0,0.7545639600600926,1.8456792481619102,1.5000218438435746,-9.21328159546717,0.04924106988613713,-0.03609569388250787,0.01241482719704171,-1.4727982892490359,-0.41445020652926784
1300,1.0,1.0,15.93642892078926,111.77801398043417,117.3144016724159,1.7413338273908705,23.235086631400495,67.11554109177783,1.0404749159456321,18.22049956970339,1.174433849141099,1.0,0.7535876808269496,1.9874216358043337,1.7059194432725184,-8.907679144123405,0.05283080800126054,-0.038827473440092145,0.015086872109571582,-1.8524450421378855,-0.42031678511304194
1400,1.0,1.0,16.102654950000215,112.3650500819802,117.8545601312886,1.7462766853055127,23.331846978744302,66.57323884149652,1.039634210645052,18.24575548327458,1.1843548111651991,1.0,0.7533879249111068,1.9606255456464898,1.9705733902629627,-11.342068263573095,0.051928729332400045,-0.037943437735414864,0.014858794158393281,-1.9286112194658587,-0.4659449887424919
1500,1.0,1.0,16.017346066500938,111.76682764776433,118.84193637959793,1.741766191891102,23.186321897270584,66.55299654736767,1.0406782367015328,18.224304803132824,1.4132962157375324,1.0,0.7516026073444746,2.355177395921381,1.9525182027885655,-12.418933531048781,0.05498980484309166,-0.0447176343621621,0.016545135733584408,-1.9837811290998406,-0.4806007027495892
1600,1.0,1.0,16.38640330490226,112.73048159225057,121.17841282937957,1.7308637532399902,23.075403038057516,66.30991489637276,1.0492240401008808,18.303901712312122,1.4721275289032898,1.0,0.7521594194883283,2.320273531525355,2.116968821041951,-12.120227872887334,0.056054670655533524,-0.04969872418078526,0.019204870549537456,-2.2230066469996994,-0.5923163408829443
1700,1.0,1.0,16.22165234815199,113.89588510678645,119.98822424387423,1.727607382178477,22.787435148293376,66.32487009265819,1.0462888274554196,18.37398779287993,1.4454088924246875,1.0,0.7497635797432511,2.7349734258744802,2.2506582149946763,-11.705222290945787,0.06886670899915227,-0.05292688315531675,0.01915608638903638,-2.3436561898906887,-0.6052896727546448
1800,1.0,1.0,16.468023500358576,113.77211448743626,122.69537226240483,1.7289916528513383,22.9082116678073,66.20713936768175,1.0552256906893183,18.341584921727787,1.5590794650564328,1.0,0.7471874836986179,2.87816776737052,2.570211386892045,-13.5618439640105,0.07409539235147475,-0.04866259115083062,0.01899026063471137,-2.4028362350339343,-0.6719710042489069
