milliseconds,GTPgS_C,KCNQsites_M,PIP2_M,GGDPbS_M,ATP_C,oxoM_EX,GDPbS_C,GGTPMg_M,GDP_C,GGDPAlF4Mg_M,ip3_C,AlF4_C,G_M,GGTP_M,GGDPAlF4_M,GGTPgS_M,PI_M,PIP_M,PIP2xKCNQ_M,GGTPgSMg_M,GGDP_M
1400,0.0,6.668624700749057,5003.502553624268,0.0,2999.893523892461,0.0,0.0,0.11965688228238223,0.0002792958815109312,0.0,0.3536963277220662,0.0,0.004712831301502795,0.03178769246839483,0.0,0.0,199979.15880101797,1119.5351235451521,33.331375299250944,0.0,200.05684259394778
1500,0.0,6.667782384801602,5003.848203041127,0.0,2999.886005336367,0.0,0.0,0.11834554181762037,0.00029924807652522236,0.0,0.34638019723813845,0.0,0.00471266947692079,0.03178190299399438,0.0,0.0,199977.67023409918,1117.4470431818681,33.332217615198395,0.0,200.0581598857115
1600,0.0,6.6670037108059175,5004.196679989408,0.0,2999.878498029144,0.0,0.0,0.1172470171541293,0.0003192003918217742,0.0,0.33926705493331394,0.0,0.004712508740071694,0.03177893580917482,0.0,0.0,199976.18167919244,1115.3703969063538,33.332996289194085,0.0,200.05926153829665
1700,0.0,6.666279567118798,5004.545689288951,0.0,2999.8710019092546,0.0,0.0,0.11632760819508002,0.0003391528076893458,0.0,0.33235318540807396,0.0,0.004712346949753944,0.031777418427817575,0.0,0.0,199974.6931362962,1113.305123796441,33.3337204328812,0.0,200.06018262642738
1800,0.0,6.665602437196069,5004.893313238138,0.0,2999.863516915491,0.0,0.0,0.11555853529134658,0.0003591053076305141,0.0,0.32563461516348513,0.0,0.004712183294150252,0.03177664791040887,0.0,0.0,199973.20460540912,1111.251162220327,33.334397562803936,0.0,200.06095263350414
1900,0.0,6.6649661270947,5005.237955407355,0.0,2999.85604298698,0.0,0.0,0.11491540756978752,0.0003790578778524278,0.0,0.31910717484830636,0.0,0.004712017646523071,0.031776292247776984,0.0,0.0,199971.71608652957,1109.2084500105616,33.3350338729053,0.0,200.06159628253596
2000,0.0,6.664365536188229,5005.578291927863,0.0,2999.8485800631843,0.0,0.0,0.11437771496718689,0.0003990105068328679,0.0,0.31276655242989443,0.0,0.00471185013052437,0.03177617851690333,0.0,0.0,199970.2275796562,1107.176924611935,33.33563446381177,0.0,200.06213425638543
2100,0.0,6.6637964666015375,5005.9132280956965,0.0,2999.841128083906,0.0,0.0,0.11392826323044412,0.0004189631849511719,0.0,0.3066083396885323,0.0,0.004711680967441949,0.031776215939536584,0.0,0.0,199968.73908478746,1105.1565232068513,33.33620353339846,0.0,200.0625838398626
2200,0.0,6.663255420822222,5006.241853639826,0.0,2999.8336869892864,0.0,0.0,0.11355264090262217,0.00043891590410009715,0.0,0.30062808046156253,0.0,0.004711510207377641,0.03177626748414523,0.0,0.0,199967.25060192196,1103.1471828473248,33.33674457917778,0.0,200.0629595814059
2300,0.0,6.662739534452344,5006.56342119447,0.0,2999.8262567198067,0.0,0.0,0.11323874069597241,0.00045886865753366947,0.0,0.29482129078799324,0.0,0.004711338094030572,0.031776308892434824,0.0,0.0,199965.7621310582,1101.1488405051998,33.33726046554766,0.0,200.0632736123176
2400,0.0,6.662246442878631,5006.877316960885,0.0,2999.818837216288,0.0,0.0,0.11297643859232255,0.0004788214396081047,0.0,0.2891834892047422,0.0,0.004711164820619604,0.031776315898144426,0.0,0.0,199964.2736721948,1099.161433159526,33.33775355712137,0.0,200.06353608068898
2500,0.0,6.661774177390064,5007.18303444223,0.0,2999.8114284198923,0.0,0.0,0.11275717933467874,0.0004987742455697442,0.0,0.2837102229503609,0.0,0.004710990597508576,0.031776289785533256,0.0,0.0,199962.7852253303,1097.1848978675882,33.33822582260993,0.0,200.06375554028236
2600,0.0,6.661321154708775,5007.480169826933,0.0,2999.8040302721197,0.0,0.0,0.11257388782102953,0.0005187270715202096,0.0,0.278397069088647,0.0,0.004710815695728544,0.03177627750440823,0.0,0.0,199961.29679046324,1095.2191717746864,33.33867884529122,0.0,200.0639390189789
2700,0.0,6.660886059807958,5007.768395935012,0.0,2999.7966427148094,0.0,0.0,0.11242066849424634,0.0005386799141888301,0.0,0.2732396610643895,0.0,0.004710640275932962,0.03177628713607983,0.0,0.0,199959.80836759228,1093.2641921906254,33.339113940192036,0.0,200.0640924040938
2800,0.0,6.660467802379717,5008.047449777957,0.0,2999.789265690139,0.0,0.0,0.11229258831093972,0.0005586327708353994,0.0,0.26823369892641996,0.0,0.004710464461530021,0.03177632054591881,0.0,0.0,199958.31995671598,1091.3198966210587,33.33953219762028,0.0,200.0642206266817
2900,0.0,6.660065475210693,5008.317122460627,0.0,2999.7818991406216,0.0,0.0,0.11218554925694307,0.0005785856391636725,0.0,0.2633749572936243,0.0,0.004710288295518495,0.03177635151417564,0.0,0.0,199956.83155783292,1089.3862227951904,33.33993452478931,0.0,200.06432781093346
3000,0.0,6.659678327538597,5008.577250482032,0.0,2999.7745430091068,10.0,0.0,0.11209611073010807,0.0005985385172573822,0.0,0.25865929138079424,0.0,0.0047101118480946695,0.03177637424884884,0.0,0.0,199955.34317094172,1087.4631086856382,33.3403216724614,0.0,200.06441740317305
3100,0.0,6.659425021444598,5005.591488605328,0.0,2999.767197239138,10.0,0.0,1.0006767410286064,0.006081295839170001,0.0,0.25728669104359003,0.0,1.2557046149015108,3.32471345187575,0.0,0.0,199953.85479604092,1085.5501281806874,33.340574978555374,0.0,194.63190519219216
3200,0.0,6.661124411825103,4980.977150840385,0.0,2999.759861787482,10.0,0.0,3.550465828692553,0.011418955244515725,0.0,0.27723789477317023,0.0,1.2451675096973487,5.748550521649294,0.0,0.0,199952.36643312927,1083.641469605127,33.33887558817487,0.0,189.6688161399587
3300,0.0,6.669046041516346,4921.992085935047,0.0,2999.752536666971,10.0,0.0,6.682849599072396,0.016627570793472123,0.0,0.3303750344931767,0.0,1.2191130051603618,6.9534107859183685,0.0,0.0,199950.8780822053,1081.7226940978817,33.33095395848363,0.0,185.35762660984656
3400,0.0,6.687900993501402,4827.1684275525495,0.0,2999.7452219794563,10.0,0.0,9.78364695441388,0.02172583884109024,0.0,0.4171572367892085,0.0,1.1957917115828405,7.511606178286584,0.0,0.0,199949.3897432677,1079.7761816253071,33.31209900649858,0.0,181.72195515571443
3500,0.0,6.721563708032225,4700.734012049384,0.0,2999.7379179205127,10.0,0.0,12.588186581584711,0.026731922507539904,0.0,0.5324470588726093,0.0,1.1758742226966152,7.738410410604257,0.0,0.0,199947.90141631497,1077.7852764501185,33.27843629196775,0.0,178.71052878511227
3600,0.0,6.772686336297792,4549.14438110336,0.0,2999.730624768426,10.0,0.0,15.008658845774395,0.031662098281597134,0.0,0.6690744058019754,0.0,1.1592482868745935,7.80085891292446,0.0,0.0,199946.41310134577,1075.7361565685296,33.22731366370218,0.0,176.24423395442506
3700,0.0,6.842753572192826,4379.204182694022,0.0,2999.7233428669397,10.0,0.0,17.04200231510896,0.03653034177356812,0.0,0.8197377387923566,0.0,1.1455594260810262,7.786356109451829,0.0,0.0,199944.92479835852,1073.6184032562362,33.157246427807145,0.0,174.23908214935688
3800,0.0,6.932307986380713,4197.140328040933,0.0,2999.7160726069724,10.0,0.0,18.722177446323272,0.04134835712138951,0.0,0.9779165592272121,0.0,1.134388326133071,7.739806867260609,0.0,0.0,199943.4365073518,1071.4248966035755,33.06769201361925,0.0,172.6166273602819
3900,0.0,7.041207570284219,4008.2261972353704,0.0,2999.7088144098543,10.0,0.0,20.096098822768777,0.046125796813828265,0.0,1.138216900966316,0.0,1.1253234987627787,7.683600478736315,0.0,0.0,199941.948228324,1069.1514030456192,32.95879242971574,0.0,171.30797719973108
4000,0.0,7.168853711221666,3816.705110063092,0.0,2999.701568713128,10.0,0.0,21.212024336988403,0.05087054393942001,0.0,1.2964132941376703,0.0,1.1179945120646704,7.628320583491607,0.0,0.0,199940.45996127347,1066.7960614605704,32.8311462887783,0.0,170.2546605674547
4100,0.0,7.314370697930077,3625.86039314665,0.0,2999.6943359591064,10.0,0.0,22.11435958434838,0.05558899616077137,0.0,1.4493457298469714,0.0,1.1120824970673748,7.578497243465854,0.0,0.0,199938.97170619862,1064.358874571341,32.685629302069884,0.0,169.40806067511815
4200,0.0,7.47673474868299,3438.149211670934,0.0,2999.6871165861116,10.0,0.0,22.841854272748925,0.06028632397582139,0.0,1.5947571800419156,0.0,1.10732001900279,7.535574871881491,0.0,0.0,199937.48346309763,1061.8412566378538,32.52326525131697,0.0,168.72825083636673
4300,0.0,7.65486320966353,3255.347205701112,0.0,2999.6799110218935,10.0,0.0,23.427236701146715,0.06496669441461755,0.0,1.731125278272533,0.0,1.1034863350469926,7.4995565735699,0.0,0.0,199935.99523196873,1059.2456537191802,32.345136790336426,0.0,168.18272039023645
4400,0.0,7.847671883037993,3078.6864900852834,0.0,2999.672719678943,10.0,0.0,23.897649503444153,0.06963345930060721,0.0,1.8575054825327066,0.0,1.100401113259265,7.469811951275219,0.0,0.0,199934.50701281012,1056.5752368978247,32.15232811696197,0.0,167.74513743202155
4500,0.0,8.054110097074073,2908.975656704432,0.0,2999.6655429512584,10.0,0.0,24.275339251030324,0.07428931135634954,0.0,1.9733964303743785,0.0,1.097917965951604,7.445492792789802,0.0,0.0,199933.01880561988,1053.8336602510842,31.945889902925888,0.0,167.39424999022856
4600,0.0,8.273181435440799,2746.7011819634777,0.0,2999.658381212169,10.0,0.0,24.578398267249398,0.07893641432349673,0.0,2.0786271517276558,0.0,1.0959185252295494,7.425750164882518,0.0,0.0,199931.5306103961,1051.0248698285986,31.72681856455916,0.0,167.1129330426389
4700,0.0,8.503950834912194,2592.1058647943582,0.0,2999.651234813257,10.0,0.0,24.821478554870428,0.08357650390753606,0.0,2.173270800697552,0.0,1.0943073214830992,7.409795650542883,0.0,0.0,199930.04242713677,1048.1529685359362,31.49604916508776,0.0,166.88741847310396
4800,0.0,8.745546769080546,2445.251300051172,0.0,2999.6441040838504,10.0,0.0,25.01640170718371,0.08821097071702519,0.0,2.2575763647284686,0.0,1.093007615212718,7.396933471404843,0.0,0.0,199928.5542558399,1045.222113243022,31.254453230919417,0.0,166.70665720619908
4900,0.0,8.997160939700358,2306.068684518243,0.0,2999.6369893308747,10.0,0.0,25.172680409703723,0.09284093023354421,0.0,2.3319133996120542,0.0,1.091957757614275,7.38658229622945,0.0,0.0,199927.0660965034,1042.2364338392465,31.002839060299603,0.0,166.56177953645292
5000,0.0,9.25804444178845,2174.3966091514985,0.0,2999.629890839143,10.0,0.0,25.297959305359885,0.09746727724922405,0.0,2.3967314133896966,0.0,1.0911082333226865,7.378265002840696,0.0,0.0,199925.5779491252,1039.1999785935209,30.74195555821151,0.0,166.44566745847712
