miliseconds,X_Complex,P_Perforin,C_Cancer_Uncomplexed,T_ast
0,4.8965526068592794e-06,0.3140907953420206,1.0012112370896906,0.9980823894838836
100,1.3656175667224464e-05,0.2330730932724054,0.925140283444596,1.0030312128909153
200,2.0792316197600103e-05,0.1789991481349908,0.8698017328967196,1.0062826376607905
300,3.001104194175573e-05,0.1393967088380283,0.8323151972742822,1.0071507724827138
400,3.52275471693436e-05,0.1087874130259793,0.8034497088197241,1.014858613294188
500,4.712284923959988e-05,0.08515279019209576,0.7831386644220274,1.016498426120683
600,5.35540999427284e-05,0.06632668040462333,0.7704301645191528,1.0185502970030498
700,5.857852554318491e-05,0.052611236089200535,0.7557750229738693,1.0246258782587778
800,6.77909771555664e-05,0.044589144353686674,0.7515720394696327,1.0251229408803386
900,7.142585762963176e-05,0.037417786697482774,0.7420092893801259,1.027268794472891
1000,7.676428506449657e-05,0.028512567638783428,0.7381761215021045,1.0332408103375028
1100,8.723039393727315e-05,0.019291141569050603,0.7344326236858184,1.037504870078602
1200,9.744584756107658e-05,0.01597024450632685,0.732250115398021,1.0371005423776751
1300,0.00010151970234469645,0.012756329852013821,0.7328422494057797,1.0415336714048575
1400,0.00011397524485117347,0.01454947421511058,0.7323692792286646,1.043441838937984
1500,0.0001150973590269721,0.009597530884207315,0.7330801912588041,1.0501760249804144
1600,0.00012812870600153214,0.005786386463149443,0.7340337385926955,1.0541968887526407
1700,0.0001335675774387388,0.008854020433553187,0.7317706915936517,1.0569846558172489
1800,0.00013629854028475392,0.006235969920485501,0.733992495928504,1.0594608924241762
1900,0.00014472968481011412,0.0016323334178366816,0.7354666326900966,1.060073290293884
2000,0.00015601501507513712,0.004612137973069597,0.7366610119195964,1.0639204108379987
2100,0.00016271367855511792,0.00479344746733705,0.7382819169766812,1.069924027196285
2200,0.00016887683865534053,0.004269766336151601,0.7411504242858282,1.0708457166377443
2300,0.00017750072862319824,-0.0007308677239510077,0.7437388029047703,1.0744697745335636
2400,0.00018939415625792046,0.004354386067282246,0.7463102660753989,1.0778164515931192
2500,0.0001885378125533024,0.0022863012184992423,0.7493481202352487,1.0852302343108193
2600,0.00020073315516346652,0.0023504194779976695,0.7520220558084272,1.0875740115536483
2700,0.00020226002973647089,-0.0006882534454532147,0.751239536939221,1.090693269393436
2800,0.0002147911982623921,5.667294885597276e-05,0.752156642419864,1.0943227747499644
2900,0.00022507647540488362,0.0014503517594409792,0.7576092832049299,1.0966763920674185
3000,0.00023170495829600595,0.0023570511656913298,0.7563386155464992,1.0978093197374192
3100,0.00023148738125598794,0.0025256527980511917,0.762019523638756,1.1054882686853935
3200,0.00024269534927774387,-0.002447750680334093,0.7624563521040221,1.105572766659722
3300,0.0002515780061693006,-0.0006294243353187612,0.7661350556625116,1.110783560097296
3400,0.00025673449489209047,0.0007643176350956525,0.7668818614663535,1.112527716370799
3500,0.0002623160493612947,-0.0005364544338082921,0.770048488007065,1.116731437289238
3600,0.0002718566237732477,0.0012720920212039894,0.7709166480657454,1.1208211285399943
3700,0.00028644355798420327,0.0019924247470475614,0.7763801217141102,1.1239527577821626
3800,0.0002885937825323912,0.0021677476748908635,0.7779730303885983,1.126879740590175
3900,0.0002970386339963874,0.0021128394650039247,0.7822251606801055,1.131041799102544
4000,0.00030753364470677714,-0.002452479269327351,0.7818241215659963,1.1342469564578088
4100,0.0003170650872625233,0.0004925846988820262,0.7833413455743059,1.1378657657156883
4200,0.0003225198700876991,0.0033714108403438436,0.7883529077549242,1.1439539293714285
4300,0.00032973469095161123,0.0023188251184515438,0.7900012699557585,1.1484988735224595
4400,0.00033520232509279144,-0.0025527218912435494,0.7923838792934291,1.1515713133505576
4500,0.0003414855579650886,-0.00017604283623165115,0.7980395908953012,1.1559289264670207
4600,0.0003496954810024795,-9.315184078571536e-05,0.7991840407899069,1.1587580287667818
4700,0.0003657679575491789,-0.0020199198532133544,0.8017815790089708,1.1609033423557267
4800,0.00036937607479852407,0.0019133538263131778,0.8055373312843507,1.1622240354524123
4900,0.0003755892330533814,0.0006223485041710535,0.8068105380189974,1.1665006108232245
5000,0.0003898147352225488,-0.0017655419449363339,0.8103937130171184,1.1713872290171892
