miliseconds,s5,s16,s1,s27,s28,s30,s31,s32,s33,s37,s46,s75,s101,s102,s107,s121,s155,s164,s171,s172,s173,s170,s195,s174,s239,s36,s123,s129,s159,s232,s176,s179,s183,s188,s245,s252,s268,s260,s270,s275,s278,s286,s288,s292,s61,s259,s266,s267,s304,s305
0,0.004329924135948332,-3.4991286466579784e-05,2.9818191906038902,0.006881837673758498,3.0074603738129997,0.9939617024658789,2.997590237859413,1.002336955081161,-0.003825706232172334,0.00044331091274584525,0.9983524400409592,2.9899617753855967,-0.011347454072959453,3.0010936417744687,2.999164746946714,3.995559527931422,-0.0006756964580618802,-0.0014003419458817055,2.004076227882164,1.9976792725546368,1.9997969906523454,1.977749856119563,-0.02127027229197149,4.002571638934566,4.994480550231654,4.976393217409928,0.003980024011048064,-0.0007208269427854936,0.0047410689977909395,0.0027348658036447445,-5.57999462275885e-05,-0.0019436108380079917,0.0003881642907567287,0.0032337183450714025,-0.0018722450379196978,5.000570063274619,1.0091103698149995,3.763588894381888e-05,-0.001015416146133458,0.00040474929705960856,0.0012711000886781194,-0.0009238082279448396,-0.0021333873053512842,7.079246830754603e-05,1.99670616825249,-0.001443960071491339,0.0004446271176435704,0.0003872852940605425,0.5,-0.002398312221982624
100,0.35855842529890164,0.0307882852665792,2.982185317868453,-0.004432947660098431,2.9787005724884845,0.896615912287075,2.996843238835542,0.8973731966621578,0.10082859382675398,0.0005758936623555706,0.939162741148543,2.8206328549532667,0.0037762501130040233,3.0038123192049837,2.895663060833173,2.493387710368393,0.0008156111391480251,-0.003902811858886406,2.019616038866983,1.9856786486212747,2.0262948870686337,1.9714616480915983,0.017484742388938376,3.8414102143734263,4.599459689380365,2.8211177147862463,1.2575208280009567,0.06264980196518861,0.17186434306158768,0.4577478646007527,0.17089901542231634,0.014080873926298818,-0.0004196381802532656,-0.001928138854508499,0.0029879895151264995,4.829066015298897,0.9808356089170184,9.00168217222236e-05,0.002077235632784917,0.006339612445121821,0.0014599779781481951,0.20596490022520286,0.0060486054908485245,0.0017821755347068643,1.8217603410268597,0.1712542866358598,0.0023322498777197938,-0.00032552333855825677,0.5,-0.0012169915362385938
200,0.6211655172356234,0.11494985163838944,2.8243332661983187,0.038582674035241515,2.9641686934211022,0.8071352532009118,2.9779082474268805,0.8176479544981097,0.1854819853777934,0.0006973984760252716,0.8421058367922856,2.5600043054690054,-0.0014256754725090817,2.994902825395455,2.8232403926387386,1.9410157691646996,-4.047139340118596e-05,-0.0064795951090339055,1.972386908683897,2.005394649177467,2.0035025747345467,1.926674683472148,0.01773298698776062,3.4794750229189293,4.227207122101023,1.9166069571871684,1.4589114905674327,0.14923414233446955,0.3847938403715512,0.5336245810809652,0.41288737831809486,0.07105041445485764,0.012228235733783722,0.0032761293557703967,0.0075865690401365725,4.68053445609689,0.9530967794442753,4.668615811746889e-05,0.0020570862668235763,0.04509142992640738,0.0013592059532067835,0.3610680714063686,0.01691529682231264,0.001463860579977265,1.6868274709607898,0.30548445374150907,0.007595135328511246,0.0001576266997511946,0.5,0.0003528876436204537
300,0.7698765367493967,0.20272891572910717,2.7428557253499752,0.08379937551154945,2.903603151029243,0.714877872280911,2.966149978846132,0.753315370759681,0.24972996571751907,0.0008929929462134794,0.7709305589630496,2.3484682472278715,0.021114780656340676,2.999515326527909,2.7665946904990735,1.688049893328555,0.0004621414027515823,-0.002467594786994797,1.9422960687368718,1.9931117391415754,1.97734509167215,1.8027563676842109,0.006002016024742869,3.210925556823753,3.9309431666790315,1.3796692809111244,1.4457428845958518,0.216003401309955,0.5360708188776339,0.5184578373813853,0.5889122160273009,0.14702559107779054,0.04439833032587903,0.012522736501645275,0.015625452969455087,4.576812219079197,0.8755301340568619,-3.219153555638716e-05,0.002213231922427566,0.08873105112610977,0.021696931701981725,0.4836391130297029,0.027839889244297356,0.005173008359524087,1.5691137604055603,0.4142763183281313,0.014699922024841845,0.0005701947205455068,0.5,0.003666863420223894
400,0.8747139503957364,0.2881618333139066,2.5548083940884783,0.17733234067441409,2.831930308569076,0.6476954625253167,2.9530609488909194,0.7061117809787598,0.2995787933386589,0.0007767831801949177,0.7142561803707325,2.207651449358783,0.04627735255940981,2.989350363692092,2.7223505592197528,1.5598588620878047,0.0019898311632974416,0.0013400418567660615,1.8585068366215047,1.991296245756105,1.9666666572038753,1.6692094062036589,-0.018730708154194402,3.0118044410124862,3.6988811043912055,1.0810733218253599,1.361248518313338,0.2624648918775365,0.6206757101824042,0.47654521343249057,0.6831130862658403,0.21699321929180077,0.07978111072445912,0.03359371930788949,0.02219274291744076,4.479319610466963,0.8017665816583148,-4.564065495204142e-06,0.0016911807900525462,0.13707697531262653,0.04086406586761754,0.5807176433530981,0.04573486767940344,0.010909729804159867,1.4875188175337783,0.495960266839213,0.022881216984473228,0.001230206078126219,0.5,0.0022541243242684434
500,0.9648003643453855,0.34668524876021023,2.402656615679817,0.24607180131214035,2.783170181203148,0.5788507165037095,2.9247328746644703,0.6709609851669555,0.33007148396760533,0.0016150498038305116,0.6771975276837927,2.0793819533543507,0.06642666085051703,2.989590120201944,2.697830887158198,1.4697536923528092,0.002612330421995751,0.002918830320289844,1.8238697476495258,1.9897879169548742,1.9430915107397058,1.5254957526347641,-0.005621449054257085,2.820634534475259,3.434350324804265,0.819135652514733,1.295091693199713,0.29774612348266905,0.6664204912803384,0.43873645401718286,0.7528185874589844,0.26546454910157546,0.12189519380034138,0.06763647895344797,0.028881445549486816,4.406204211692801,0.712285263365359,0.0001225737978335181,0.002651802832103419,0.175391937340155,0.06478745054735212,0.6584373792360985,0.06266030899691173,0.01449691610200272,1.4120044130983722,0.5513445611179862,0.03039347383602118,0.0020482970483425376,0.5,0.008746502085907867
600,1.0010167390765752,0.41705600899533085,2.2248552703331064,0.34602366787012256,2.644361363754145,0.5133383477564047,2.897716610044824,0.6411937437384838,0.36342817025563817,0.0005753595429928948,0.6457401128468491,2.002771400011341,0.11911345383543799,2.975108008460901,2.6736957637626966,1.421653011450542,0.00418713842885437,0.010712463534445327,1.7246103325465494,1.9891887029147057,1.8448067844280462,1.4204931692384808,0.019590640884585474,2.6482871503995717,3.285410819405472,0.659491044163969,1.204555729010721,0.3185971704818521,0.6874053365915532,0.40481204581401414,0.7804248224639491,0.3017594260547381,0.15867641635742216,0.09887636424859993,0.03556641915236845,4.349228406848926,0.6515013163338303,0.00021700784028259905,0.006290985318964239,0.20373315750204743,0.0993892724117894,0.7143076519351735,0.07706759229495604,0.017368040388778785,1.3458345836533503,0.6019547423066868,0.03577629299909361,0.0032548278816973957,0.5,0.02055062148416021
700,1.051772575832608,0.4546367063620291,2.1183837095576865,0.42610456362875637,2.5917061464557207,0.47462204036171074,2.881982731917911,0.6208729985127386,0.38091902777399267,0.0025882064577765307,0.6287514747460998,1.9290771541842147,0.1441743655867294,2.9714817336581016,2.6593914801555227,1.3985023915702328,0.004215015247210506,0.021480873861487462,1.645231711625166,1.9743644114041379,1.819149613899357,1.2839142211764984,0.02406998470442852,2.49779694842294,3.0654289895864717,0.5584617366457886,1.147302758591273,0.32892624833870576,0.7027737793337328,0.37316027052378775,0.7936567979273379,0.3221966332761414,0.18975915944282387,0.1481373090671816,0.04532755611099309,4.299109312247434,0.5755072893467412,0.000456289448731119,0.010426629408024874,0.22142199206582858,0.13247407623659926,0.747934471106089,0.08731085193173575,0.028456031736254786,1.311342405987884,0.6381471543928338,0.04121832695793877,0.0044193609436012846,0.5,0.03123083394320479
800,1.07531185824632,0.4933224818521072,1.976400954103184,0.5251993450491967,2.4703631891251088,0.40848899083582496,2.863762552960912,0.6018394817453848,0.39982122986200413,0.0026116230310248884,0.6115466322404586,1.8692892301709596,0.2010109721371204,2.9610592179795128,2.6497493637592875,1.4168943320981593,0.0056825619045911685,0.027180864036756243,1.5429183689988704,1.917476648379064,1.712357467509663,1.176436692125119,0.026826456160130657,2.413691040200027,2.906727087978194,0.48439617803462215,1.0767906049918337,0.3387771616281896,0.693076056373353,0.34748615456801263,0.7978068477436782,0.330011826998887,0.21012873519988567,0.1944650859755915,0.050237531050517564,4.265933325985517,0.5164390212808394,0.0005472575286700989,0.02177400868176337,0.2291894148985396,0.16782629173136485,0.7958432808889957,0.10124267469903994,0.0343774463544573,1.2763219507745938,0.6796296952188345,0.04506453237732268,0.005315964074429254,0.5,0.052573426501506135
900,1.09913995636841,0.5283063640476328,1.895860581663202,0.5986163815925181,2.4044566465513024,0.37843054700667894,2.835459203225838,0.5867194814493125,0.41352932034801054,0.005352856270104629,0.6008836672954048,1.8495497314094342,0.22328462850393271,2.950779896087854,2.643115828519845,1.408562861167998,0.008370669228164384,0.036185175335980375,1.4155959280268147,1.8973881425238552,1.6898196074719578,1.0858807195096736,0.019813432819679896,2.2766394537732095,2.742493974204399,0.43150186970316323,1.0244367011262006,0.3401330793398129,0.689220351620162,0.3267951066046762,0.7917989488744936,0.3355092862726303,0.2282750015709478,0.22911594438481697,0.05393732549683893,4.246716802419431,0.4750766708346192,0.0006367963458480809,0.024246670560928617,0.23836231207853395,0.19885666100714322,0.8198195522246597,0.11217094942056569,0.04145463757403962,1.2374032023583694,0.7062769932804134,0.048672978960628874,0.007402076012815871,0.5,0.07164235112100023
