milliseconds,s5,s16,s1,s27,s28,s30,s31,s32,s33,s37,s46,s75,s101,s102,s107,s121,s155,s164,s171,s172,s173,s170,s195,s174,s239,s36,s123,s129,s159,s232,s176,s179,s183,s188,s245,s252,s268,s260,s270,s275,s278,s286,s288,s292,s61,s259,s266,s267,s304,s305
0,0.007749299110129826,0.007861422639606576,3.0177212830321745,-0.011493401082879587,3.018112561294095,0.9997193815880523,2.9974546669124815,1.0016946213428009,-0.0012398844867146216,-0.0006817588983904787,0.9963030418355494,3.006017115162262,-0.0012330999725112713,2.99586797932693,3.001888734044626,3.9904732696163645,0.0007500325295841298,-0.0071719962119716684,1.9746841567805382,2.0199309723631584,1.993240941794938,1.9974720047789256,0.007726515048017111,3.972673497749362,4.994636108566884,4.981436269879922,-0.013155263711614339,0.002534988890439147,0.004038191522069153,0.0039776562095324795,-0.0018064345506868709,0.0003236684648727565,-0.0018653520991101416,-0.0010477473220430614,0.0005342007640362713,5.003014255043078,1.007846496601717,3.243748355702649e-07,0.002554602078967174,-0.001565508222918546,-0.0005620923504811317,-0.005889538863376924,0.000492081065059807,-0.0020715506485776275,2.0076038164916463,0.007894258887078716,-0.00013961338782976778,-0.00037181026799458576,0.5,0.0008776797775911288
100,0.35855630426130963,0.04877557488101791,2.9311563343318445,-0.016616248039029714,2.9941311177348764,0.8984696782395877,2.9941664908615713,0.8975097595371394,0.10734787457218672,-0.0002119437221564603,0.9407560778877326,2.8263673251237864,0.011379727960096798,3.0025450193440535,2.8953894204023864,2.493774393345787,-0.00046324076983551084,0.0079288700002284,2.0124432393102007,1.9803096665333377,1.9905642542813655,1.9780721975709412,-0.02097222762913875,3.8432700166544036,4.586394466965428,2.8744177183752386,1.2618499763974562,0.058742222446506204,0.1713287105591928,0.4580170093735693,0.17566729497166628,0.013738016138715472,-0.0009182850094737812,-0.004791808362074177,0.0013862811572249473,4.825496520124861,0.990178809145849,-4.9556361337646806e-05,-0.0005329827632185617,0.008008885985581249,-0.002155505850751918,0.199794912571223,0.005823877636429942,-0.0029594281427372197,1.8223274195450172,0.1801616105021372,0.0025043267909180458,0.0002829121103905701,0.5,0.0009116360862201492
200,0.613091815356289,0.1212703594493809,2.8667767377720472,0.021582061940733387,2.9515028261768093,0.7883625025040591,2.981936221426747,0.8177622432887733,0.1810392120398357,0.0005366907229715392,0.8467729640213264,2.5563906807923917,0.014548970579025409,2.999014770536772,2.8249058866465475,1.9346851341879512,0.0007434588600969308,-0.0057241678139374735,1.9728224774544993,2.0140680059501608,2.0147801018113047,1.897587695256142,0.018226840333170898,3.503307755859564,4.254850660411979,1.922264498906727,1.4753318495464267,0.1482604101920206,0.3761820582128866,0.532792424366557,0.410377307158074,0.07397666496173011,0.01248703156334966,0.0019014131100280412,0.007844154131930335,4.682181858538331,0.9502411344502567,7.302397662230337e-05,0.0020319233640131353,0.0444508385499582,0.008345616312396364,0.3601182346693922,0.01839267832742735,0.004719441157075837,1.6903943743592762,0.3067752540291307,0.007395888481428793,-3.5217746185652206e-05,0.5,0.003075760633975064
300,0.7726804405125078,0.21031906468872089,2.6828224486178964,0.08706854683433961,2.9005928056835475,0.7212253816355704,2.971004231228537,0.7485958578955593,0.24796475244407437,0.00014170737588095042,0.7666999768174085,2.3698388988398436,0.020466261999367588,2.996537693828751,2.768454957509033,1.6795834190653385,0.0014031194242413046,0.006163334213786921,1.959331231365655,1.9777008031219288,1.9909442201456098,1.77452046643732,0.0035852941941960947,3.178700277580675,3.967370222779365,1.3448659355690367,1.4537190340158817,0.21863670135090574,0.5284925415845811,0.5173854650944655,0.5896668789904995,0.14500000907037866,0.04043089763534341,0.01114774363110426,0.01573858721212265,4.5728155036615385,0.875826880206905,7.379256810943196e-05,-0.0007825897447732363,0.08920543997528024,0.020980772167804626,0.48052293226867965,0.027491285208215088,0.0062748353617799076,1.5781944347366532,0.41855344924381505,0.014791695066410693,0.0005846387474137099,0.5,0.0037693265856593274
400,0.8679261570869071,0.2830155461927198,2.5874164994643944,0.1404023343199446,2.849457405876521,0.6370860962792844,2.939800478592218,0.7011922006331711,0.29718729944340544,0.0011515087544481408,0.7134737440054707,2.196793313585375,0.05232187881279672,2.9901694768366105,2.725270470822852,1.5403269422303687,0.0020093336440541107,-0.0010465400914738965,1.8567930946579345,2.0046245132053557,1.9739361454405402,1.6902205875060314,0.018783896402820206,2.969775790721218,3.697410839368005,1.0772226614618874,1.373434632818491,0.2660823320205162,0.6182369763705241,0.4841146182980132,0.6935127225038344,0.21512992442950615,0.08358920411743088,0.02657061484802852,0.021720217039053885,4.489516183115943,0.8009832186868501,6.526808341106195e-05,0.0013371628194463578,0.13466205196810196,0.03598443045903204,0.5705904394325335,0.04470113354542476,0.00999875516711855,1.4911475704336485,0.487679350434657,0.022725225494726085,0.000894801934045287,0.5,0.0035282969079174827
500,0.9639581011722731,0.3507593021405887,2.3932939408185065,0.24926006039003873,2.770040973710903,0.5727801887040295,2.930284048601021,0.668408827677203,0.33414842038825393,1.701231835565234e-05,0.6741643177008889,2.084832915950237,0.072145340301879,2.982874904612694,2.6974717991463892,1.453344927570603,0.003025133646500854,0.00012966818581677721,1.779568639091109,1.976038089777563,1.9129379222227507,1.5460649112298406,0.0020919112563775755,2.7566579155042983,3.4581565873062723,0.7901281365033642,1.2990486951875195,0.29509498729055994,0.673695873066252,0.4401883996857875,0.7524492926790266,0.2634101430656715,0.12257092891675608,0.06258054626748934,0.029723122604041412,4.421644382257271,0.7301019091527301,9.645707109045326e-05,0.004443850448244247,0.17426072462549294,0.06299141513230011,0.6477271020961446,0.06217701803500713,0.015000487503674956,1.4180335200066785,0.556821031667827,0.030700537009013158,0.002403657116143085,0.5,0.011879583289957531
600,1.0041169741116047,0.4150141467300341,2.265617188895853,0.3211834025075914,2.688156756998883,0.5141300359856604,2.897952266864693,0.6415370762488526,0.3602136934003032,0.000920205987897086,0.6446068232679403,2.0057917301624424,0.10273694744102839,2.9785095750379664,2.676348292667549,1.4301280492560868,0.0040694838177069695,0.012127862574451729,1.713246591552207,1.9544460436555977,1.8810254868684158,1.4301720865189775,-0.008484255475706658,2.618272547625104,3.271309412581061,0.6563844767891002,1.2263256004078855,0.3177078631517211,0.6950127716466475,0.40377172013029927,0.7815545213967386,0.30088148469471576,0.16070005793142833,0.10605123487450702,0.038989542151650035,4.356434361283463,0.6498006705311008,0.00023110579179445593,0.006413496664777757,0.2008115937937636,0.0960811908096118,0.7106147073228432,0.0773717929336764,0.018298898993812644,1.355161346268631,0.6006075295193248,0.0356492603764131,0.0032374454825071417,0.5,0.021485727869738812
700,1.044363624463433,0.4522010733236467,2.130719204103001,0.4100789938185295,2.561324965313751,0.4701038326358602,2.8899409246364782,0.6194619891706453,0.382441699345916,0.002227661277818222,0.6232816737786998,1.9185673777943308,0.1501653638824076,2.972058467858669,2.6601770163460543,1.4152021075976438,0.004545351196134226,0.011631009789635813,1.5941379027575886,1.9756795405467118,1.811506688134396,1.313156653835684,0.030197532977220255,2.5098385277078847,3.1108877896597655,0.5691879129739922,1.1411089599443,0.32947806571266663,0.6962455003484006,0.37095314933460133,0.7965905089479065,0.32424755986280157,0.1866649203396114,0.145363692306539,0.043591257716273105,4.299941066461744,0.5975995880679127,0.00043396647017291036,0.012210886025638744,0.22267343256621902,0.12827032936382532,0.7539316791265744,0.09079411779642715,0.029160733516547258,1.3132319085565956,0.6443167523713702,0.041223591764280115,0.004218177314315755,0.5,0.03594773061308602
800,1.0801326999008367,0.48340957590387146,1.9959851207023789,0.5223725388446065,2.489954434041618,0.4126467501378146,2.8613380349733153,0.6048309787667875,0.39920759578549536,0.003772316092765162,0.6092408443264064,1.8754609154156687,0.19994605079591232,2.966598848234735,2.6500216498114155,1.4075301796300346,0.006541854964960542,0.017266591925096848,1.5166734521040315,1.9154072015792367,1.7398653304980722,1.2083548548131882,0.035186384783702576,2.386494053453928,2.9414852941515868,0.45407816425311126,1.0946693344212624,0.33899044961564284,0.6960670948630104,0.3475915355504295,0.7996360215423451,0.33065263269980183,0.2132404966974255,0.19470755390086833,0.05038855261473902,4.261386111538065,0.539927031576754,0.0004765530127681239,0.01960645334710427,0.22894367499558343,0.1687229534749579,0.8000374164444489,0.0994027023872848,0.03772935548958086,1.2709803277602147,0.6721529475627356,0.04472677338242769,0.005967189564773603,0.5,0.05209972546800083
900,1.0864751241114718,0.5226951097297856,1.8821519468133556,0.6157633372939536,2.4038493417775424,0.38974965021187374,2.8463469469174605,0.5857924244492658,0.41028693416978806,0.004414677255532227,0.6012610025224866,1.843116141693807,0.23131372125848643,2.954953300225355,2.6443091710069244,1.4322167684556764,0.008670928817528761,0.029725144136932318,1.409872593050915,1.8814013213615626,1.6748022014847046,1.10991455237079,0.015327961306473781,2.292260182873239,2.767902090104592,0.366870416612864,1.0384384732885348,0.33756334923183856,0.6921738961482098,0.3228284616948745,0.7826417304034144,0.33925581927141657,0.22905785650964783,0.23562486203549227,0.05530507255490482,4.233672200930954,0.4847783401963332,0.0006758042379048284,0.029013818892486304,0.2383418538848451,0.19825860937908038,0.8251755830599006,0.10921563370381872,0.042030791365655205,1.2430812333676287,0.7130140113330805,0.04808467826453419,0.007479451028117454,0.5,0.07202178871828076
