milliseconds,M_T,M_P,T0,T1,T2,P0,P1,P2,C,CN
0,1.4281376137022352,0.09076528333498246,0.5488197013296544,0.7969800488765204,4.785365244989345,0.019156186492216558,0.019447223529372733,0.01015498214885359,0.1777985375449736,1.1972809614336433
100,1.3788059608022798,0.09440972111501895,0.523430205492636,0.7603932682269476,4.422983652497118,0.020228651975850748,0.020260469477106323,0.011438036715992013,0.1771826459631107,1.2040280398716623
200,1.3307715315690132,0.09454331941455094,0.5142425056418478,0.7531936794717664,4.115418333407426,0.02119117365467445,0.02036819544196368,0.011681046269654733,0.1738284334888813,1.1882931195334732
300,1.3316061283431286,0.0970099496892946,0.4881105903111706,0.7330426215975474,4.066593246067625,0.021459088437039704,0.01960928835110988,0.012057744665653286,0.1720390571468809,1.1808549382224232
400,1.2999533238783563,0.09469581091207402,0.478640920629255,0.7396461858404885,3.793569423123457,0.022073947631769834,0.020674007393799786,0.012555365490681755,0.17203475929731207,1.174978241134448
500,1.256783853746459,0.0950669961593459,0.47422861602528127,0.710512516572219,3.452493046373998,0.02241327127061707,0.020407094344225014,0.012626866923744305,0.16787891720302342,1.1826852413970084
600,1.2301685388771777,0.09907120248274567,0.4644064243005825,0.6777907578363112,3.313953872716169,0.024206029660280737,0.020701599941329567,0.013373142437297104,0.16986357114978737,1.17362461584305
700,1.1972956864262332,0.10262569621454229,0.4405829895817705,0.6533798527201304,2.9096003773785246,0.024014698621394503,0.022634671234387546,0.013351701945263033,0.16547681405830594,1.176242174642778
800,1.2027307115503971,0.10156100557885404,0.4380480286319487,0.6398805947340935,2.7349583210247714,0.023752098496542848,0.023112435584636794,0.013594854241098407,0.16504298794774108,1.16379779048058
900,1.1725073396185004,0.09829795718935369,0.4164397455666884,0.6167558452031352,2.5925126311035127,0.025275569625805926,0.02351310504494682,0.014024594417720084,0.1639913940534401,1.160398878888541
1000,1.1395087806167354,0.10418028126447872,0.4120494283108522,0.5945366781365516,2.3422152510962357,0.024408447560842126,0.023056454017403617,0.014422104648557517,0.1618959477699534,1.1596661439867089
1100,1.104914514526763,0.10132504688667435,0.39080372966372434,0.5854322769180372,2.2236181283307648,0.026127561980075414,0.02324070725358518,0.015347848909661937,0.15726740822156937,1.1460002618380682
1200,1.0999653415184398,0.10180806681222561,0.3910632027537987,0.5755122488297065,1.7553975880019617,0.026158405043807374,0.024424433578897474,0.015640527460418753,0.15944208947105448,1.1436957446393863
1300,1.0557965903371191,0.10365109280374862,0.3837593718827955,0.5429164556418873,1.75766002383592,0.02706362339018173,0.024737859988375407,0.015789189595371636,0.15365584388698195,1.1407688510659586
1400,1.0421354156873122,0.10823839057981686,0.35849613165158706,0.533994107708211,1.3426108363382825,0.02656830682004553,0.02387242902870549,0.015742693198562367,0.15438994518739563,1.1334632744190325
1500,1.008564790612549,0.10782190614813067,0.36636542195929817,0.5043880782776943,1.05627301208869,0.02620054860920582,0.024527635923367565,0.016365135243087116,0.14987783367311777,1.1384610468019958
1600,1.0112320451523107,0.11536873983824424,0.3474261542495472,0.4981215550215335,0.979931443927202,0.0285456623099485,0.026267928304655498,0.0174066757236372,0.14825248018077253,1.126242025634366
1700,0.9816127667991127,0.11315603040386799,0.3374052097589315,0.47577203200993057,0.9216830272104136,0.027107671624831832,0.025773320956347805,0.017028678633311926,0.14643820181888817,1.1266113104657163
1800,0.9401711560092431,0.1129260993234785,0.3370099517775126,0.4266288993751733,0.5481727158359851,0.02895417147643522,0.025484911653971046,0.018147966450505933,0.14316439216860025,1.1092234095219362
1900,0.945503771389239,0.12109229907860014,0.32203378228554147,0.40222461060224557,0.3355018628172962,0.029304153559446502,0.025918168091011613,0.01826716955816536,0.13980661493019592,1.1040976119771229
2000,0.9072461484634798,0.1178941811687412,0.31885727041810336,0.3842500880803395,0.3918748106032185,0.029794061934104173,0.02721481413260823,0.018980803444784058,0.14092121455404838,1.0989694840258146
2100,0.8912356975833418,0.12568813079465016,0.2959078396140074,0.3612434388560955,0.19522918637126066,0.029491170899872878,0.026776097745597312,0.01866201552830846,0.1341600476566367,1.0914374441836276
2200,0.8667087183418702,0.1251175987105272,0.2959267582437453,0.3487483866027782,0.25579864989214623,0.031702978507189575,0.028536557236603095,0.01909235522388344,0.13487557826116886,1.0862305503342853
2300,0.8532102034539482,0.13209309229279526,0.29309043733457396,0.3138767842052361,0.17311431537833727,0.03221534852582735,0.02905345946099241,0.01953383451034952,0.13003752302562868,1.0803661319747122
2400,0.8425169135459241,0.1345640301525677,0.2690228427907387,0.29277558743285587,-0.008529803952199003,0.031246946656936263,0.030024366019349203,0.01984348415195367,0.12935958857788024,1.0761797959373647
2500,0.8482466985356527,0.12952203074542654,0.26279361787487204,0.2752331593008722,0.09772930233479404,0.031690998941285915,0.030470478790654416,0.02013834168003547,0.12819796466908207,1.0694516163788
2600,0.8457537185527586,0.13473962872802142,0.25704852471221923,0.2770095880763934,0.10252012911843345,0.03405189515075836,0.030715520140319558,0.01983674416438101,0.12586398962807224,1.063990883623706
2700,0.7959627141203829,0.1396918152104001,0.2541860888324001,0.24643910396924473,0.1149794102925762,0.034852250537942026,0.030974132004279814,0.020018229414638083,0.12660608083125205,1.0540947714129492
