milliseconds,M_T,M_P,T0,T1,T2,P0,P1,P2,C,CN
0,1.3962134283085776,0.09225145731491914,0.5426563290937643,0.7793776182332476,4.542965673592429,0.019019351712646376,0.02087495751189081,0.009882097571786269,0.17784439655343964,1.1964624168134874
100,1.4011550157802855,0.09017867896238882,0.5332782905068578,0.7904738087923076,4.342108524430195,0.021418096899699722,0.019038370328121414,0.0116473076061078,0.17732165694424482,1.1983879208074113
200,1.341345567382438,0.09457644887564061,0.5023994108380682,0.7493114155013401,4.189103569329181,0.021942935796657247,0.02033108527021567,0.01181325014591439,0.17646135075564173,1.1888557607240358
300,1.331770979736261,0.09441983765222346,0.5040004718274653,0.7591774794677935,3.96847319675854,0.021489443876132743,0.020773938824163653,0.012133746017685913,0.1727335793256104,1.181069311310271
400,1.2832695015505897,0.09324030866137334,0.47911687316372586,0.7286383972174876,3.6588422776926213,0.023872549009922712,0.021443303338834197,0.012715411234245973,0.169972494603885,1.1829800254948024
500,1.2510772940164696,0.09509435241547418,0.47448978404732134,0.6935092930727714,3.498025607365872,0.02418764681458199,0.02147237516077036,0.012699688613881115,0.17112521987194532,1.1755149150621724
600,1.2524610840459383,0.09307808328695959,0.45755038176831797,0.6873142284676108,3.2042628508467983,0.023855203157882778,0.021574825160702034,0.013573141628721759,0.16955453601742407,1.1708359869797254
700,1.1924810639721481,0.09595863018529915,0.43634142667893705,0.6541709328066678,3.1278872366687858,0.02439891332103684,0.022243049093541536,0.013260408146387005,0.1683509285789611,1.1735942089103188
800,1.2013075175755241,0.10304319945685483,0.4393370473519288,0.6287144411993707,2.881115246627517,0.02358218954548654,0.021810098470515484,0.013903598838451072,0.1662600246127739,1.1690952555632466
900,1.1396983560604443,0.09809316664359141,0.41401945475951485,0.6149415523894874,2.479155312746403,0.02514431906843038,0.023242414173600928,0.014653291879513369,0.1643297547920213,1.1696564663339946
1000,1.1296646044191818,0.10583801050464692,0.40516409674239645,0.6134793269374693,2.3958893316830596,0.024924524445147558,0.02361778843820424,0.014542349669975878,0.1625727267407131,1.163304017954782
1100,1.1001807679565745,0.10178440848074913,0.3924184405689876,0.5684478971347906,1.9948200499990458,0.025016399257936053,0.02314172741535191,0.014549001069905906,0.15895753340213983,1.155348641036406
1200,1.106535684529972,0.10863397505318505,0.3823000894922423,0.5795764943901371,1.9987427768051327,0.025015212311347165,0.023388056699303925,0.015097946447180398,0.15937085393926345,1.1408982144291704
1300,1.082203686886198,0.10746415971045226,0.3748867726092524,0.5246440630529897,1.6274137063737404,0.025791086901195054,0.02511264304053666,0.015785327151501948,0.15719491183346934,1.136808252804176
1400,1.046799470001973,0.10857248681208227,0.3777116686864372,0.5420019240600036,1.3614430902340917,0.02750554051909139,0.023836797078127255,0.016436332525431155,0.15203251697217765,1.1354645795023914
1500,1.0259567624783084,0.11054105547616672,0.3527247273858512,0.4983794242681649,1.1197264857878446,0.028231971735821818,0.024212056797785146,0.01625152549235618,0.15069417270331958,1.1355295695921717
1600,1.0163501436391178,0.11159643418413702,0.3392935509502426,0.46274605947771746,0.980452302756544,0.026980064305615892,0.025162223759555104,0.017417779831285823,0.14726503374530317,1.124767962114073
1700,0.9867268474762751,0.11147950796358365,0.33981100703444933,0.45396222269827097,0.7551187574727688,0.027156451615555226,0.025207741928216412,0.01764957178811157,0.1473204052225619,1.1239664374085543
1800,0.9607962473273789,0.11554380484025174,0.3351323257872008,0.433902170801929,0.47008024613401045,0.028928005993834025,0.025761385479700343,0.017457844599292952,0.14564887534394025,1.1083175620600085
1900,0.9181612804457091,0.11515150343375415,0.30954238884875784,0.4087272504832138,0.3737014938480939,0.028822364855603123,0.02621447994380924,0.01819434302370982,0.13950488949109138,1.1133250638234709
2000,0.9038194531189139,0.12493807005906636,0.3195553572168832,0.371677368967817,0.3857609617528171,0.028747837751978617,0.027322592749425684,0.01838279676158177,0.13647635988687032,1.0986319621938012
2100,0.8918664272198736,0.12264768340037661,0.3058231951656267,0.35154972483714686,0.2696467360575662,0.030731980823143937,0.02746314662173346,0.018560149242181,0.13394208197769264,1.093452165402418
2200,0.8784115956794913,0.12124551880426974,0.2852773532734857,0.3550894770548129,0.13890829859439693,0.03042410271330954,0.028459373816555292,0.018859835148036967,0.13597854383132307,1.088774284149211
2300,0.8579320476286352,0.12736820939951496,0.2904724890375836,0.30562397203913705,0.1958757673922487,0.03215717441084603,0.028930032822052514,0.0191839327358726,0.13192769688005515,1.0888469032787595
2400,0.8409014497589042,0.13080518239352695,0.2803794140072358,0.29930655113636784,0.21402238525107786,0.032779432615602344,0.029695793225797414,0.019276383864202908,0.12833235058435682,1.0756882679625546
2500,0.8438181173512712,0.13478793769910163,0.27855424945638924,0.28457057716244755,0.1604278408404548,0.03307735568634416,0.029105107378487666,0.019808654804418617,0.1264339370047636,1.0615434290892414
