milliseconds,M_T,M_P,T0,T1,T2,P0,P1,P2,C,CN
2800,0.7922900732958951,0.1397695913713512,0.2521350397736597,0.2708132055642466,-0.0799006878720566,0.03499634314209197,0.03082210939120798,0.020381986959843466,0.1214841061099169,1.0497173083882771
2900,0.7870922050700975,0.1490019815355388,0.24771310088346643,0.24046812551998595,0.1367907664130678,0.03505010263864249,0.03198835567067495,0.020212362393025755,0.12466749597806126,1.0345114102999171
3000,0.7775793435678546,0.14744684230395325,0.24574178926827744,0.23214843871336738,0.12782250731062117,0.03642573311855318,0.03308791665683341,0.020486589828807453,0.11884806325190811,1.0351459495281445
3100,0.7648120983128759,0.14975662307398324,0.23078585322813264,0.24436572258176756,0.17428811402556774,0.03666207127047731,0.033794165970704754,0.02135160237190195,0.12061009499594676,1.0145031554533337
3200,0.7684648632665319,0.15530934437006855,0.23814471787899322,0.21747069274493755,-0.04381537466478166,0.038642752055368816,0.034171065860053806,0.021178500004423235,0.12123368544248167,1.0191107012153469
3300,0.7620540371122841,0.15565312292749403,0.2323293538865077,0.21561131071593206,0.13178626029868368,0.03827761920976386,0.03486149037576917,0.021811342474155875,0.11992036251852152,1.0050792696068984
3400,0.7359839051614405,0.16673982302562532,0.21555387934876807,0.1947846138204265,0.13214144333653732,0.04041998994967482,0.03571493198975847,0.02183335433198263,0.11870601108084768,0.9974709507772672
3500,0.7283020508091514,0.17019411451949712,0.21785288575213396,0.21005237488324688,0.10510458923509927,0.0395145031422033,0.03722618588920736,0.02151161478572961,0.11487902145294716,0.9970604627257641
3600,0.7504952202590276,0.16934799212538446,0.2243541679986815,0.20349155352326484,0.0018084209564996553,0.042145890540763314,0.037368811612653756,0.02200220061081379,0.11426303819081063,0.993432653689976
3700,0.7516112851864714,0.17861582007354695,0.21686499683292434,0.19131895229904225,0.1370802845321086,0.043202635308620986,0.03865361664982717,0.02274230608743469,0.1140736062551327,0.9812314310119491
3800,0.7464501860086832,0.18029378817521116,0.20291606341489937,0.2072552681394704,-0.08454521932520616,0.043500647306618435,0.03827734955512737,0.02306109792629557,0.11274420463965237,0.9699417996354369
3900,0.7155382030785735,0.18070040011404695,0.21331313598349036,0.18191848892147267,0.14892620193600942,0.044084415354653864,0.03899468955213493,0.02280622698612798,0.11019616299969193,0.9754672886237274
4000,0.7065190958705552,0.18398248981542953,0.21229177346524705,0.19587441971403413,0.06392323453648896,0.04506193532650228,0.040833777045312686,0.023231544084942424,0.10973955751578751,0.9553834979880763
4100,0.747107672762664,0.19007918621840184,0.19968688277507662,0.20819068046959976,-0.038379912027661174,0.046267310405095546,0.04225091114427265,0.02352906761710044,0.11126015363059816,0.9553710726589171
4200,0.7174709045711728,0.19459748843801006,0.20374903302610126,0.20904282094280724,0.08462252750251653,0.048297483738079995,0.04217195248227018,0.023846988316220865,0.10838178559741206,0.9381759507034051
4300,0.7389184416175014,0.19980669862118652,0.1999453368052838,0.18092679597451192,0.0668423536932657,0.04763081360198779,0.04287748152390732,0.02481976521413864,0.1104566566212293,0.9428954461372252
4400,0.7064139663220205,0.20895941064716894,0.20801386310327397,0.1692611337821601,-0.0789626768963804,0.050538471204687144,0.04418504283847509,0.02525334900067033,0.11041484700051661,0.928228407761789
4500,0.7260033527876183,0.2081240253254132,0.19967045530468447,0.17285554892903748,0.13061791424973407,0.05125608460085271,0.044923290670793564,0.02483203590861673,0.10539738035062819,0.9355372073152509
4600,0.7441574319680765,0.2178513957162209,0.19527153292087412,0.20117280090250772,0.10813655500796132,0.05290686996482675,0.046071366453335066,0.025276467694840026,0.10804424022793033,0.9188015300517587
4700,0.7425871617568659,0.2203784613573227,0.2067073736796807,0.20133078011021857,-0.053167921905768516,0.05400661321301829,0.04767601818782567,0.02632588639288697,0.10463031969602309,0.9223334128184965
4800,0.7334618729540884,0.22564703144767578,0.2010984947813736,0.19825107002765063,0.012685456083993737,0.055149691497908535,0.04965443411578966,0.026705938452053705,0.10686237752606792,0.9080921284141701
4900,0.7388340585095826,0.2341202509737022,0.1963202567041473,0.18978738080587168,0.08009118010551983,0.05599161536786422,0.05043628721521896,0.026572825906183623,0.10477146779675049,0.9016506626531584
5000,0.7356738683701473,0.23261109945607947,0.21592890630248365,0.1662536127879075,0.035409942675782735,0.05754031688763814,0.051465690666764964,0.027459866550429705,0.10195857651225662,0.8892992831473713
