milliseconds,M_T,M_P,T0,T1,T2,P0,P1,P2,C,CN
0,1.3956736840852917,0.08864003353425763,0.5427312534551486,0.7950481012730527,4.520010436631698,0.019329413649327862,0.019239684776922325,0.010344369105557949,0.17895328910806818,1.1969202306491977
100,1.3906491767921645,0.09062769099540356,0.5168887327908911,0.7917417588114538,4.484192144966009,0.021699493072923376,0.01930039321511683,0.011369918125060129,0.17914098686082924,1.2038461612130487
200,1.3599053811217876,0.09610021808385616,0.5126010567864578,0.7464467008448465,4.087065584655352,0.02156782571338744,0.019192310724538145,0.012291088355776835,0.17372421196892263,1.1916148247809815
300,1.323943294405456,0.09589685263668143,0.5012057207564834,0.7573406675102137,3.95332777213825,0.021544501309363327,0.021130320504896445,0.01222192637830883,0.1747704073932866,1.1789573408577205
400,1.2952837732510958,0.09089000809901665,0.4932276319422856,0.7331604836234397,3.8071076770121834,0.023846062644194147,0.020445882205027036,0.012224992612269335,0.17274819547464715,1.1926619779729428
500,1.274628122418813,0.09372407767906879,0.46749257163274244,0.6860358725473487,3.4303669570498725,0.02387529905189998,0.021033418759589615,0.01318806438636098,0.16856790434058724,1.179606234018932
600,1.234406726217708,0.10024025213841198,0.44976016167181915,0.672501167353051,3.2301396881784346,0.022716688132540158,0.02079671737216256,0.013339923479970811,0.16863039263492116,1.171100090049709
700,1.2248316033579045,0.0971191161042729,0.43543341724158724,0.6764323689481538,2.901124597381624,0.02515754378652935,0.022483043159149552,0.013545961067099597,0.16710382279149655,1.1761710044443603
800,1.1912254131582267,0.10337975332735674,0.4406652625331073,0.655873082479321,2.8300567684372866,0.02374764075094982,0.02296109334380808,0.014082020142373596,0.16402175419945125,1.172404407793578
900,1.140510427455596,0.10536701784156831,0.41998920638411796,0.6145765298949168,2.5673618208091695,0.024811819881191476,0.023035383606466255,0.013828517364033694,0.1620849101278473,1.1669797262184736
1000,1.1155141038834013,0.10413555786763122,0.40451825701455707,0.6090033652461451,2.3773516332326388,0.02552409297510859,0.02400234404952455,0.014540091000872684,0.16262398842621456,1.1488556497602815
1100,1.1030585102191162,0.10034902761852776,0.3959196255204049,0.5933037900188056,2.198847287578113,0.02466790075459549,0.023844927891112307,0.015344930493945778,0.15743009195421892,1.1444531133293196
1200,1.06444757812757,0.10727549819124432,0.39343218170302663,0.566207931369915,1.9529365356463175,0.025495628155295078,0.023761069771951627,0.015568533908788873,0.15926345410442805,1.1404664566214042
1300,1.055779536134841,0.11109378322274581,0.3784421889362563,0.5350442505342963,1.7320643804221305,0.026102622837926866,0.024176225580088785,0.01582000705677931,0.15435651590417832,1.1405376617330414
1400,1.0368769431308476,0.11242900927885298,0.36869779637672573,0.513916218226554,1.5338810617256142,0.02644752816023411,0.024600471281179054,0.015926257232085964,0.15511059109909603,1.1370528527270294
1500,1.0385415834911564,0.11319233836853787,0.35607175991245893,0.5030778991160267,1.3367045164299631,0.027122123465664907,0.024463838531041077,0.01614833537645167,0.152174487564951,1.1369925213484988
1600,0.9765166186936579,0.11650656781730157,0.35014714545991177,0.4941424804440562,1.0698180580446388,0.02764409678046669,0.02471170736990309,0.016741571774706702,0.15068341549810374,1.1193716049502613
1700,0.9799774123250028,0.11625066513009492,0.34262390942827153,0.45102496823808574,0.8822818434410057,0.028439066439496327,0.025536112206392556,0.017158081975558202,0.1462417331716565,1.1129417781664401
1800,0.9488901774196634,0.11929807191991931,0.3332854951040633,0.4364190221054164,0.5444888118046676,0.0281943080433077,0.02660433576673482,0.017865269246948878,0.14437827179002427,1.1187212695035587
1900,0.9255961979908085,0.11704551083777494,0.3275161428556841,0.4093444955449771,0.5481982116131275,0.029332797503150283,0.02624383398213787,0.017941477358020444,0.1404793377797816,1.1020622932808009
2000,0.9161532377102166,0.1243493564735268,0.31014462956436545,0.3910113246800228,0.2809168004790879,0.030560608163946637,0.027594814039915108,0.018960086428087712,0.139029375334991,1.0934096836186316
2100,0.8831932301553608,0.12446963099630157,0.3102085965296475,0.34665661557866523,0.12160312528507272,0.02905159868168579,0.02810008137488047,0.01892067624345424,0.13446250846829738,1.0841098177577513
2200,0.8899896199739642,0.1231314488562926,0.2989154742849089,0.33404301503662787,0.16860713729966098,0.03158606758557267,0.027940693120254205,0.01913035211721765,0.134421573673705,1.0792461356790422
2300,0.8737146506792035,0.12750228353154408,0.2782732040522867,0.3117774197273928,0.12255072621520656,0.030197934169558058,0.028749844636047,0.019445890162117115,0.130535798326214,1.076374376417353
2400,0.8716821722485525,0.1270119773763973,0.2843485255735827,0.317902134836144,0.15123257091795847,0.031694418470912325,0.02911667487438756,0.020065676971226694,0.1296916835203123,1.0638855243311531
2500,0.833757803678256,0.12994898941512828,0.27203716661430033,0.28167056752344855,0.2087486543116307,0.03333501852758274,0.030395072750661552,0.019548310881720335,0.12653187240550348,1.0693617212825277
