milliseconds,x,y,z
0,0.0,0.0,0.0
100,0.8766240175395932,0.08419293179905736,0.004104845281603456
200,0.14523477671658525,0.11088576887205237,0.013052097004376907
300,0.0005375513817478332,0.10043286310873296,0.020162752062022903
400,0.0003138485940745348,0.09087542860359371,0.026224651730414508
500,0.00021812355752874653,0.08222749466046186,0.03137593216955612
600,0.00016800262213490948,0.07440251742452597,0.03570366468826873
700,0.00013854310735007894,0.06732218396092536,0.03928639686570436
800,0.0001199829646217489,0.060915632872168876,0.042195115270297914
900,0.00010783455884130079,0.05511874793757456,0.04449401132587095
1000,9.979500668985578e-05,0.04987350587829029,0.046241157657387844
1100,9.458941603108865e-05,0.04512741493449827,0.04748908071540247
1200,9.147554721534395e-05,0.04083297418734485,0.04828530737269086
1300,9.001133991004e-05,0.03694720368911349,0.048672838099660894
1400,8.993744356326038e-05,0.03343121413499271,0.04869057931959393
1500,9.111513587301406e-05,0.03024981531727244,0.048373736279963546
1600,9.349420546468499e-05,0.02737116734974576,0.04775416276161491
1700,9.709662596094845e-05,0.0247664728961174,0.04686066957489228
1800,0.00010201195640407884,0.02240964991013395,0.0457193524328187
1900,0.00010840193145726995,0.020277089278651152,0.04435383488207597
2000,0.00011651290183579042,0.018347468372228497,0.042785455397033274
2100,0.0001267005326642956,0.016601476135363544,0.04103354300119235
2200,0.00013946783767362447,0.0150216371475694,0.039115594117477594
2300,0.00015552858805555918,0.013592140739047527,0.037047444660665556
2400,0.00017590579081462534,0.012298680087110317,0.03484343263199119
2500,0.0002021021661462498,0.011128309325344341,0.032516543475760766
2600,0.00023637717229486557,0.010069315238598456,0.030078542079833893
2700,0.0002822569578774213,0.009111099858498077,0.02754009605060137
2800,0.00034548421101187563,0.008244074295340732,0.024910891577645065
2900,0.00043592975160975587,0.007459561694805037,0.02219974734650472
3000,0.0005717494792834227,0.0067497146384056985,0.019414729159703045
3100,0.000789466060903724,0.006107438012885995,0.01656329259247545
3200,0.0011720228843933838,0.005526328158011008,0.013652495904987048
3300,0.0019441219539424793,0.005000651398734323,0.010689442747535555
3400,0.003913843213009403,0.004525536764738893,0.0076826350176290425
3500,0.012020105932158832,0.004099911181412999,0.004648901936989751
3600,0.09714104276674129,0.0039006703451608914,0.0016972980375312158
3700,0.7492422021478918,0.02176680375648842,0.0003990075012030281
3800,0.6769051209967889,0.07582779384737312,0.004629015246357624
3900,0.05124982955913352,0.08649898343971782,0.011056776521943775
4000,0.0008852044961847178,0.07827554940274055,0.015808164399290496
4100,0.0005573485917538696,0.07082669273099432,0.019763441335181747
4200,0.0004082894119630588,0.06408666323513734,0.023008420272719876
4300,0.00032826096940918403,0.057988023546018945,0.02561122196732268
4400,0.00028134218251189266,0.05246974352191494,0.02763319440935664
4500,0.00025281710541147194,0.04747659556060246,0.029129741076886317
4600,0.0002357661330206156,0.04295860540363562,0.03015094620442546
4700,0.0002266548039567681,0.03887055850099023,0.030742100266537422
4800,0.00022362827958538958,0.035171539757451804,0.030944175779386508
4900,0.00022577783951308557,0.03182452946664449,0.030794239746623885
5000,0.00023280953999503951,0.028796030039955064,0.030325832222986245
