milliseconds,V_membrane,n,jm,Ca_er_Ca_equations,Ca_i
0,-61.107823981387455,0.0004764128285477267,0.2498558009630066,8.999816080075735,0.11075298584968186
100,-61.10995517153695,0.00047607342634121524,0.24985288072658202,8.999812435518004,0.11076782361574743
200,-61.112085526147425,0.0004757371405329896,0.2498499592532,8.999808792104465,0.1107826538743071
300,-61.11421496059666,0.0004754042316443697,0.24984703641621048,8.999805149951653,0.11079747586053197
400,-61.11634345175454,0.0004750747073632836,0.24984411217938027,8.999801509092222,0.11081228935991347
500,-61.118470999051304,0.0004747484135219965,0.24984118653804102,8.999797869528699,0.11082709435531404
600,-61.12059760107552,0.00047442532235470955,0.24983825948929217,8.999794231263387,0.11084189083148593
700,-61.122723261308096,0.00047410550233758733,0.24983533104028716,8.999790594290602,0.11085667882603327
800,-61.12484797974905,0.00047378895347062976,0.24983240119102607,8.999786958610343,0.11087145833895602
900,-61.12697175822062,0.00047347533284486186,0.24982946993624827,8.999783324223491,0.11088622936324449
1000,-61.12909459629262,0.0004731647214125646,0.24982653727719575,8.999779691129838,0.1109009919005535
1100,-61.13121649357612,0.0004728571923613401,0.2498236032149912,8.999776059329196,0.11091574595237912
1200,-61.133337450071124,0.0004725527456911882,0.24982066774963463,8.999772428821565,0.11093049151872136
1300,-61.1354574721811,0.00047225091337141335,0.24981773088065212,8.99976879960183,0.11094522863141466
1400,-61.13757655659182,0.00047195193764046155,0.24981479260828898,8.999765171672639,0.11095995727398246
1500,-61.13969470303284,0.00047165583826375547,0.2498118529325652,8.999761545034207,0.11097467744508038
1600,-61.14181191220255,0.0004713625704407448,0.24980891185363346,8.999757919685834,0.1109893891491412
1700,-61.14392819064748,0.0004710717142159292,0.24980596937292535,8.999754295620937,0.11100409242771705
1800,-61.1460435342611,0.00047078353301962216,0.24980302548954283,8.999750672843644,0.11101878725474307
1900,-61.14815794304343,0.0004704980268518237,0.24980008020348593,8.999747051353957,0.11103347363021922
2000,-61.1502714186828,0.00047021508791008195,0.24979713351531327,8.999743431149914,0.11104815156654127
2100,-61.15238396581585,0.0004699344201385947,0.24979418542655882,8.999739812226146,0.11106282109775145
2200,-61.154495581091695,0.00046965623749620536,0.24979123593611396,8.999736194586534,0.11107748219924754
2300,-61.15660626451033,0.00046938053998291405,0.24978828504397874,8.99973257823108,0.11109213487102951
2400,-61.15871601857945,0.0004691071613902324,0.24978533275117074,8.999728963156459,0.11110677913416243
2500,-61.16082484591127,0.00046883592858020987,0.24978237905875003,8.99972534935921,0.11112141501058957
2600,-61.162932744054984,0.00046856700399261063,0.24977942396572209,8.999721736842579,0.11113604247972353
2700,-61.16503971301058,0.00046830038762743476,0.24977646747208684,8.99971812560657,0.1111506615415643
2800,-61.16714575590478,0.0004680358599630814,0.24977350957933855,8.999714515646417,0.11116527222630249
2900,-61.16925087354375,0.00046777336439926613,0.24977055028786244,8.999710906960898,0.11117987454172225
3000,-61.17135506433136,0.0004675130129984166,0.24976758959689574,8.999707299552439,0.11119446847241175
3100,-61.17345832826761,0.0004672548057605329,0.24976462750643846,8.999703693421042,0.11120905401837101
3200,-61.17556066890335,0.00046699847485475913,0.24976166401848118,8.999700088560434,0.11122363121937576
3300,-61.17766208554973,0.0004667440722406509,0.24975869913263773,8.999696484971835,0.11123820006770944
3400,-61.17976257735851,0.00046649166189651387,0.24975573284843258,8.99969288265674,0.11125276055387062
3500,-61.181862144329706,0.00046624124382234805,0.24975276516586575,8.999689281615149,0.11126731267785926
3600,-61.18396079025386,0.00046599250668646913,0.24974979608745046,8.999685681839205,0.11128185648952635
3700,-61.18605851327859,0.0004657456026324668,0.2497468256119585,8.999682083332747,0.11129639196451037
3800,-61.18815531317688,0.00046550055030518465,0.24974385373923938,8.999678486096247,0.11131091909982589
3900,-61.190251190210034,0.00046525732596797116,0.24974088046950096,8.999674890129057,0.11132543789956886
4000,-61.19234614744971,0.0004650156506008307,0.24973790580518637,8.99967129542359,0.11133994841188619
4100,-61.19444018299422,0.00046477569694744215,0.24973492974478304,8.999667701984546,0.11135445060696969
4200,-61.19653329684356,0.0004645374650078055,0.24973195228829098,8.999664109811922,0.11136894448481938
4300,-61.19862548961337,0.00046430089170471886,0.24972897343630926,8.999660518903871,0.11138343005716331
4400,-61.20071676321167,0.00046406578153741345,0.24972599319069466,8.999656929254664,0.11139790736035136
4500,-61.202807116288554,0.00046383227282132,0.24972301155013352,8.999653340868353,0.11141237636866626
4600,-61.20489654884401,0.0004636003655564386,0.24972002851462585,8.99964975374494,0.11142683708210799
4700,-61.206985061553915,0.0004633699792912321,0.2497170440850033,8.99964616788188,0.11144128951682108
4800,-61.20907265535626,0.0004631410023769722,0.24971405826242,8.99964258327564,0.11145573369521054
4900,-61.21115932968615,0.00046291350205282425,0.2497110710461809,8.999638999928353,0.11147016960378321
5000,-61.213245084657785,0.0004626874647253288,0.2497080824364265,8.999635417839583,0.11148459724526694
