milliseconds,X,Xa,Xa_ATIII,PL,PT,Va,IIa,V,II,IIa_alpha2M,IIa_ATIII,RVV
0,81.24998,0.0,0.0,9.999997,0.0,0.0,0.0,6.711998,509.2998,0.0,0.0,0.3349999
100,75.10123527475932,4.911267267883353,1.2044230030104788,9.966942545683068,0.03305445431693218,0.004566006947045215,3.2200549586780465,6.67437753873602,505.97192668455585,0.019745966596166942,0.08807239016985015,0.3349999
200,69.07095608843862,7.79198343485796,4.145146266864331,9.758102790190796,0.24189420980920043,0.021102834471885757,11.06755636620026,6.449000955718906,497.46605654357114,0.14032030485213348,0.6258667853762299,0.3349999
300,63.17230476204189,9.30204799908834,8.059348807565156,9.283718568725348,0.7162784312746489,0.05466363770052197,21.983505311950513,5.941055931024823,484.98146076979646,0.4276039251596558,1.9072299930929237,0.3349999
400,57.42028405298717,9.932557797969249,12.442394599657929,8.545253450644296,1.4547435493556966,0.11257695677719337,35.37195638657073,5.144677493867103,468.85268985831516,0.9294689654412374,4.145684789672352,0.3349999
500,51.83197091210808,10.058730312168967,16.98451371251837,7.625231936825358,2.3747650631746335,0.20291914346344353,51.019731693068394,4.134313793361915,449.0664422526897,1.687393109611627,7.5262329446298395,0.3349999
600,46.42673667956201,9.9617067946814,21.524400814944173,6.662861289217521,3.337135710782471,0.3289933868361145,68.67667914311305,3.045868902381407,425.66600486008826,2.7392618632531245,12.21785413354501,0.3349999
700,41.22641951160636,9.822454119688226,26.005994206296887,5.804884837621408,4.195112162378585,0.4808573939093258,87.82612110886804,2.0360284437120826,398.99711220748037,4.116381924601732,18.360184759049375,0.3349999
800,36.25538980125771,9.712480579224614,30.430386359227985,5.148273739740237,4.851723260259757,0.6335897993092147,107.67703614603558,1.2266849404310227,369.7435309458572,5.8383960486523305,26.040836859454394,0.3349999
900,31.54041796872564,9.614288781417793,34.80941112059538,4.714134870768746,5.285862129231248,0.7610867588981048,127.32584013747889,0.6650491118706421,338.78475724864154,7.909715726603779,35.2794868872753,0.3349999
1000,27.110215684849738,9.470624733197095,39.13594289802743,4.466800316104178,5.533196683895816,0.853232275687298,145.94884241454525,0.3255690404168793,307.00480030218176,10.31929416205447,46.026863121217964,0.3349999
1100,22.994485942609174,9.22928978915605,43.376802459879606,4.350595191674737,5.649401808325257,0.9175903715397791,162.91416657815643,0.14500582013495636,275.1663418936116,13.043175519462007,58.17611600876951,0.3349999
1200,19.222311299901865,8.86329597369758,47.480567007335964,4.316191280965312,5.683805719034681,0.9688262045602278,177.79776036698473,0.05936607640508408,243.87487811329524,16.048129986253617,71.579031533466,0.3349999
1300,15.819761651254401,8.371058644708818,51.38956574358435,4.330403039577475,5.669593960422518,1.0197938863172582,190.34400736625034,0.02261015326021594,213.59973778222124,19.29501804889226,86.06103680263575,0.3349999
1400,12.80679002063712,7.768589179437983,55.049721357119346,4.37511755722435,5.624879442775644,1.0790040844756106,200.41334938480162,0.008114472748736938,184.71280703438487,22.74129092499663,101.43235265581639,0.3349999
1500,10.193791948026858,7.081925213617182,58.416721102292605,4.442455263966546,5.557541736033447,1.1516755259311222,207.94045666439422,0.0027807380354251347,157.52133230423848,26.342643741530857,117.49536728983587,0.3349999
1600,7.978592801601569,6.342158946642031,61.45933218780213,4.530100936075647,5.469896063924346,1.2411797368688362,212.90937601090357,0.0009221992068132671,132.28695925459715,30.054080122875675,134.04938461162303,0.3349999
1700,6.1448580248547895,5.582390370595418,64.16096794118054,4.638233336660683,5.36176366333931,1.3499343615402952,215.34318437171703,0.0002999751203909274,109.23192384189963,33.83067320731799,150.89401857906478,0.3349999
1800,4.662733951075497,4.8349657883967465,66.51997756122303,4.767694300725213,5.23230269927478,1.4795983305961145,215.30347400763964,9.697012910423277e-05,88.53589812544757,37.628237595000456,167.8321902719117,0.3349999
1900,3.4918388646440937,4.128440103628034,68.54862423277757,4.918920201079568,5.081076798920424,1.6308896515606524,212.89586908773927,3.1549518927383674e-05,70.32653962477345,41.40404983354657,184.67334145394022,0.3349999
2000,2.585849189428591,3.4847304547655664,70.2707001658209,5.091296810044938,4.908700189955055,1.8032873539600727,208.2789469487133,1.0456084877635305e-05,54.66592199557532,45.11769966948991,201.2372313862211,0.3349999
2100,1.8973939604582621,2.9173369778196543,71.7180572198462,5.2828051581540025,4.717191841845989,1.994802588955672,201.67366051481326,3.5691983458449987e-06,41.535553603368285,48.73210813052312,217.35847775129497,0.3349999
2200,1.3820775408926302,2.431214228789578,72.92670216070059,5.490010930412679,4.509986069587312,2.202010663303032,193.36849704276608,1.2671096627377763e-06,30.8249093403676,52.214683042606524,232.89171057425943,0.3349999
2300,1.0010180130013047,2.0241508576683174,73.93318905781092,5.7083749285104295,4.291622071489562,2.4203754569250737,183.71367188813556,4.715853731026002e-07,22.330904599764544,55.53847872656885,247.71674478553072,0.3349999
2400,0.7219037786239837,1.6890235907483915,74.77186510980533,5.932809479207608,4.067187520792384,2.6448102940921654,173.09956930398482,1.8511545889126402e-07,15.774422494563366,58.68311756064411,261.7426906408073,0.3349999
2500,0.5189414161163577,1.4161609903720074,75.4731891643356,6.158308570853863,3.841688429146127,2.8703094939069596,161.92181002227525,7.694692516833078e-08,10.83298769215348,61.635203619912204,274.90979866565874,0.3349999
2600,0.37215661437163416,1.1952610377458448,76.06303482943176,6.38046948157915,3.6195275184208415,3.0924704476426825,150.5433802366771,3.393648909754816e-08,7.179984892013369,64.38807590097143,287.18835897033784,0.3349999
2700,0.26642762466690795,1.0166432459363557,76.56271419139203,6.595802062025218,3.404194937974773,3.3078030461390298,139.2660771249542,1.5886213771276927e-08,4.517839170062106,66.9409611358674,298.57492256911615,0.3349999
2800,0.19049588566839717,0.8718795110067923,76.98942265561145,6.801815052316546,3.198181947683446,3.5138160444340327,128.31745398591246,7.882540042022857e-09,2.5977118607302394,69.29775754892573,309.0868766044314,0.3349999
2900,0.13608079675660892,0.7539810076306813,77.35686203279523,6.996940837212444,3.0030561627875483,3.7089418330754382,117.85050862951671,4.137033117246184e-09,1.2270383045243756,71.46571145434137,318.7565416116174,0.3349999
3000,0.0971457447781635,0.6573314077531409,77.67588374456923,7.180377897130445,2.8196191028695465,3.8923788948401743,107.93611020049032,2.2902984933408555e-09,0.2843456140403455,73.45409047446168,327.6252537110076,0.3349999
3100,0.06931811309267179,0.57749613297981,77.95507033653965,7.351901582642059,2.6480954173579287,4.063902581307819,98.29978446635934,1.3342705301385537e-09,7.690880350744658e-05,75.27095851335223,335.7289801114851,0.3349999
3200,0.049445139643108524,0.5110138936793589,78.2012236253013,7.511699658653746,2.4882973413462524,4.223700657837241,89.28313599463482,8.165342517311908e-10,1.1216911296066584e-09,76.92229102748935,343.09437297675436,0.3349999
3300,0.03526111288422184,0.4551916824580716,78.41975815341128,7.660227948783546,2.339769051216453,4.372228948260856,81.09348487388479,5.227179714936231e-10,4.1835911571922704e-13,78.4221522972882,349.78416282882546,0.3349999
3400,0.025141650523165252,0.40793522829591616,78.61500973896922,7.798103617818286,2.2018933821817144,4.510104617469711,73.65504376234719,3.48601000923161e-10,1.25164152643499e-12,79.78443618030637,355.86032005733824,0.3349999
3500,0.01792413866092481,0.36761144563204057,78.79047435320406,7.926026937526988,2.073970062473012,4.63802793728573,66.89890661683897,2.412841162301853e-10,5.149145316931284e-13,81.02176220154632,361.3791311815863,0.3349999
3600,0.012777467392806397,0.33294112806530457,78.94899173428593,8.044727329774,1.9552696702260002,4.7567283296012866,60.762487915860824,1.727374815630476e-10,-4.105426578961024e-12,82.1455923388627,366.3917197452466,0.3349999
3700,0.009108023475973663,0.3029166016653412,79.09288622164745,8.154927846818742,1.845069153181256,4.8669288466912555,55.1889429056005,1.2751395688899997e-10,-8.932631541032857e-12,83.16633719989878,370.9445198944422,0.3349999
3800,0.006492083871908661,0.2767389308672695,79.2240749007671,8.257322915536301,1.7426740844636994,4.969323915439534,50.126641014808584,9.678785341945003e-11,-2.805067469789397e-12,84.09345246147275,375.07970652367607,0.3349999
3900,0.004627354650326212,0.2537700665479575,79.34415095185786,8.352565373086183,1.6474316269138214,5.064566373010848,45.528689214079336,7.534771856196177e-11,-1.5898358665336744e-14,84.93552616201124,378.8355846238646,0.3349999
4000,0.0032982044202350186,0.2334978015191654,79.45444784265256,8.44126084862197,1.558736151378036,5.153261848561962,41.35249587535081,6.002061782806374e-11,-1.6539682034192882e-16,85.70035857681633,382.2469455477881,0.3349999
4100,0.0023507990385009023,0.21550697344604056,79.55609036335875,8.523965135873297,1.4760318641267083,5.23596613582449,37.559370791257514,4.881904413902589e-11,-2.7304201578420676e-18,86.39503547092009,385.3453937377777,0.3349999
4200,0.0016755143853411634,0.1994593162978663,79.65003304151432,8.601184872227533,1.3988121277724697,5.313185872187081,34.11417614727588,4.0467443363451665e-11,-3.711571719251092e-20,87.02599202041559,388.15963183226387,0.3349999
4300,0.0011942003353064964,0.1850772256376346,79.73709138739477,8.673379813397725,1.3266171866022796,5.385380813363611,30.984997577504245,3.412681949498695e-11,9.838851792510125e-20,87.59907305564451,390.7157293668066,0.3349999
4400,0.0008511460006496075,0.17213134891084222,79.81796647415138,8.74096596909288,1.259031030907127,5.452966969063657,28.14284818300171,2.9233045456747904e-11,1.099691352198564e-19,88.11958726758856,393.0373645493652,0.3349999
4500,0.0006066369031037198,0.16043097753665803,79.89326454613582,8.80431916060562,1.1956778393943834,5.516320160580236,25.56139946217419,2.539907177436072e-11,8.552988358438996e-20,88.59235648555948,395.14604405222184,0.3349999
4600,0.0004323666714909957,0.1498165690997435,79.96351273306021,8.86377866886149,1.1362183311385121,5.575779668839153,23.21673831052762,2.235434002881278e-11,-9.874412379392337e-21,89.02176018051854,397.06130150890937,0.3349999
4700,0.0003081591498377821,0.14015382265004386,80.02917179214319,8.919650773973121,1.0803462260268801,5.631651773953233,21.08714515592509,1.9906394581965397e-11,-7.935816946914572e-23,89.41177609761758,398.8008787464129,0.3349999
4800,0.00021963268881911306,0.1313290580828694,80.09064646915817,8.972212159959929,1.027784840040073,5.684213159942031,19.152892323747285,1.7916094464097045e-11,-1.0890921941736026e-23,89.76601718381417,400.38089049239414,0.3349999
4900,0.0001565374742959038,0.12324551656217303,80.14829395055648,9.02171300462303,0.9782839953769734,5.733714004606765,17.396061965807007,1.6281348304506548e-11,-9.390876163104914e-25,90.08776493256076,401.8159731015878,0.3349999
5000,0.00011156801691483207,0.11582040765806118,80.20243084478176,9.068379820486802,0.9316171795132024,5.780380820471891,15.80037983110653,1.4926185794135967e-11,-7.095845486384893e-26,90.37999982720189,403.1194203416471,0.3349999
