milliseconds,Per,dClk,dClkF
0,0.0030908770830806068,-0.004716451943792708,-0.008737012453521735
100,-0.0017910412763238524,0.033055811055889256,0.014308913398107683
200,0.006060109048813062,0.04448960963830871,0.01479280963078028
300,0.01651514931653905,0.04692623836475613,0.0440817171463498
400,0.01135009857535271,0.08232368057468029,0.056093332662969744
500,0.019006843717036318,0.09471333767042728,0.06482569106428954
600,0.029094517974458525,0.1018291770884007,0.07323505186427212
700,0.03260398476505168,0.108276902014246,0.08216952618910026
800,0.03109351063035118,0.12603976413723242,0.07284539176901031
900,0.0324661918930145,0.13239765251275837,0.10315909648028795
1000,0.04127464911423123,0.14632423712272336,0.1098712907966202
1100,0.04122634519097014,0.14887389338396043,0.11914681782950776
1200,0.044984257238580835,0.1485582032619613,0.12576724263104713
1300,0.04996470853336823,0.19015849109144337,0.12169092326415173
1400,0.05247005536543109,0.193919926489311,0.14175393860916402
1500,0.06073728401492272,0.19361151791217698,0.13992998973533916
1600,0.05814919311162385,0.1990728552515054,0.15474158885979217
1700,0.06651021645682419,0.21547732240732564,0.1570124610251717
1800,0.0673858090453939,0.2561040109470101,0.18135581934942022
1900,0.07505605271433191,0.24277272815911827,0.17590315832017464
2000,0.08052649650863238,0.26129049455434655,0.17849543171801277
2100,0.07921469472028994,0.27519868978924467,0.1895283771489349
2200,0.08916937726288737,0.3056443807342415,0.20570669413012727
2300,0.09486507808042047,0.3132939104544901,0.20636828006045588
2400,0.09291902006254905,0.32981746322559324,0.21361383524666114
2500,0.10028672125928477,0.328678044600697,0.22700182001075234
2600,0.10155261401449578,0.33335496696198935,0.23817489752602017
2700,0.10063758044491436,0.33673263531563,0.24953537345717364
2800,0.10882263603424663,0.3584735909234459,0.24936312803650337
2900,0.11613471357441216,0.3721209842311955,0.2763550639580323
3000,0.11538152256841357,0.3840670428112743,0.28324535757616703
3100,0.12147756545891156,0.4080675827507081,0.2731987541982657
3200,0.1290867499608206,0.4091595366024524,0.29024865414826667
3300,0.13244962194922014,0.4190009744627794,0.2924454261662271
3400,0.1306423807050941,0.4560373979394831,0.3142184804313859
3500,0.13700895289042897,0.4360171521963908,0.32640189039733586
3600,0.14502099885640637,0.47229160576304,0.3158874542117564
3700,0.14443531585852246,0.45949613298241343,0.3340786527456825
3800,0.14770440116637504,0.49918035840213393,0.3413795073365014
3900,0.15062167133186197,0.4965700746352161,0.34506124984203124
4000,0.15468915272664982,0.5183165118570874,0.36353236365131364
4100,0.15655805994283398,0.5298644125703671,0.3705587615858585
4200,0.15328609688960265,0.5460233060586333,0.3707827180764138
4300,0.15964586732321287,0.5242615339842769,0.3878179808898267
4400,0.1610445127678567,0.56767837172531,0.3974821397363296
4500,0.15747307562717824,0.5462206245213836,0.40069344979442667
4600,0.15911419536665222,0.5876124199122859,0.40765058693828987
4700,0.16154491919975136,0.5964651470706185,0.4050901947949818
4800,0.16584954040678349,0.5901675637138433,0.43443740238880996
4900,0.1686250220471363,0.5877087008707879,0.4243038536941392
5000,0.1681680453144261,0.6011927429898082,0.4417683920859438
