milliseconds,Per,dClk,dClkF
0,-0.004285059919022006,-0.00021091613685083436,0.005632483168969951
100,0.003390828885262033,0.03187409782538634,0.018917802898856376
200,0.006115559437261268,0.037526438927453644,0.01836115550059508
300,0.010441396413816908,0.051163372321422464,0.042489461523428834
400,0.014406896879118274,0.06517580349847023,0.06095943393879316
500,0.01545270887519288,0.09613390335494662,0.06498623607264274
600,0.028636862380350455,0.10287533179648907,0.06296953705471452
700,0.02271256479070826,0.09831943609140971,0.08317655114757719
800,0.03225275621008863,0.11539551823424847,0.07178207919458195
900,0.039317185661638825,0.1367236445121626,0.09772890946463603
1000,0.03575351741634353,0.13624683966597892,0.09274590260992958
1100,0.04335482191321782,0.1433928607486308,0.10861998875533596
1200,0.043087729901110955,0.17209382037669538,0.12542920073848138
1300,0.05355503826540942,0.1632895849105164,0.12506656776505512
1400,0.05086700251293582,0.17757607074235732,0.137368932987437
1500,0.05996755147282931,0.21583122071738653,0.14771051410237224
1600,0.05753302128615685,0.20172746118922658,0.15128977826723444
1700,0.06346537258422498,0.24300189236409386,0.15444454218098108
1800,0.07531121328978914,0.25197300890936064,0.1682654860935844
1900,0.07641450825784117,0.2413283300227408,0.18341410296763988
2000,0.07571217639051912,0.2819945471015142,0.177249460242581
2100,0.08487640311535256,0.2680412137636061,0.20531656977894758
2200,0.08753509241238186,0.2810943949819912,0.2060571116068568
2300,0.09033118570583841,0.2912793635124399,0.22230516697299488
2400,0.09184943557405956,0.3044366440695378,0.21045754650617388
2500,0.09673952207717763,0.33578290413432743,0.23654872337671567
2600,0.0983220170494226,0.3543930854135574,0.25105188539903794
2700,0.11039619334786843,0.3390292583847812,0.2517905058934494
2800,0.10898622190246995,0.35756366685774416,0.2622445716687878
2900,0.11786781157341937,0.36550449134464824,0.26711361545572815
3000,0.11640211317568232,0.3848894884073338,0.2817491789551507
3100,0.11935869875586505,0.405750098146728,0.27569338095328205
3200,0.12137966595082748,0.39732091721637325,0.2910501927634543
3300,0.12801019573952754,0.4314745924055305,0.3024104218503076
3400,0.13384665930650952,0.4395704362420906,0.30525377508992924
3500,0.13512216002236133,0.463938428223897,0.3206357892915646
3600,0.1393841623653325,0.48052372496673634,0.3326275659876195
3700,0.1391810781649732,0.4901038480881031,0.34149517951484665
3800,0.1481185396752426,0.49721969006577615,0.35078307898599703
3900,0.14713603895344174,0.491072782087708,0.34727308548559616
4000,0.14997566454667366,0.505315494533491,0.35438166542150273
4100,0.149047836613654,0.527517442891669,0.35996885293519765
4200,0.15602695285991364,0.5200167249431474,0.3638186142948657
4300,0.1550185905940816,0.5228385226007314,0.3792694523343067
4400,0.15300229685185002,0.5547836986718108,0.3948548929343829
4500,0.16137227778003946,0.5731009294150072,0.4095685347622059
4600,0.1560157645909863,0.5605214596553405,0.40285415562284205
4700,0.16115301025445414,0.5695161553805729,0.42468017171181527
4800,0.16865161427464015,0.5888405340801944,0.4191080789254577
4900,0.1630421610636277,0.5943147737738853,0.42741570966456477
5000,0.1683700883307758,0.6135506320632381,0.43856515302633353
