milliseconds,EpoRJAK2,EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,p12EpoRpJAK2,EpoRJAK2_CIS,SHP1,SHP1Act,STAT5,pSTAT5,npSTAT5,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,CISRNA,CIS,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,SOCS3RNA,SOCS3,Epo
0,3.986784927564634,0.005064944942662766,0.0018875381904783783,-0.006259228581608788,-0.003230430756778632,0.0,26.72480779790301,0.0003763992115134805,79.77824662779604,1.1740505091233848,0.0069266008423589445,0.5740562897422308,0.048214751306754434,0.003884915903179689,0.00030554752505880013,5.649584618550714e-06,-2.3753221990066404e-09,-4.786723754399327e-10,1.7127489788611398e-06,5.399579726758037e-08,4.995052875179168e-07,1.436290688684818e-07,-1.0856431311458647e-07,4.4073147648549084e-08,-1.0548949746415083e-06,1.24997e-07
100,3.9485944912650512,0.03092497270416666,-0.001049435586076164,0.0017866164209699301,0.0036674620678148525,0.0,26.72525103901409,0.00021012532418054355,79.99149426288602,0.6435222823797008,0.01864505073000336,-0.020825997488987107,-0.05402025862506847,0.0008807922038513325,-0.0001266512303241061,4.6486755282366765e-06,-3.3440433793679175e-09,4.437905622064817e-09,-3.3033040163034746e-07,1.4173257989447771e-06,-4.0311047973300056e-07,-3.097135750980093e-07,-4.789109739628655e-09,1.3977756526186182e-08,5.139022229717369e-06,1.24997e-07
200,3.935453233085287,0.05513336918851421,0.000563244550051318,0.012578850573630692,-0.004192436770870627,0.0,26.724904875676003,-3.1286114561458984e-05,80.57147842491959,0.5034922132781215,0.043516553558430295,0.4651364189768703,0.0028370245518918,0.002116107605707456,-0.00035433774701440604,3.3006069242378536e-05,1.6833602744251691e-10,4.886958457962062e-09,-9.131883223871823e-08,-3.854733937004243e-07,-1.8443086539661503e-07,-2.4629568941928725e-07,-9.65860040107938e-10,-1.6541840789327903e-08,-5.364105739122814e-06,1.24997e-07
300,3.908551743063093,0.08277253211087578,0.0028870042689619455,0.0007175804720699827,0.00884181857874092,0.0,26.725248479514224,-0.00020062083873119774,79.49737553679215,0.012752785695677211,0.05574908088591486,0.6448258295037537,0.03555904157845138,0.004052366219556714,-0.00010381625113594244,2.4738010358418048e-05,2.466908168918406e-09,-3.535423898971231e-10,-7.33058567769384e-07,-1.562961005906411e-06,-1.771368239506506e-07,-3.930376020008099e-08,-1.1086993942500855e-07,3.289539985423906e-08,4.379613271028426e-06,1.2499700000000002e-07
400,3.8651533886420237,0.097706694172449,0.006000778749636237,0.012933481369630018,0.013616726677564268,0.0,26.72465067441249,0.0003962717178724247,78.65183900501323,0.6574233830645302,-0.018168147839626635,-0.21189302303712895,0.0036528866127651873,0.0033540534339004087,0.00013917582868484108,-2.2469819145929017e-07,2.4916388446795267e-09,-2.6565560045201443e-09,7.458397710432679e-07,-4.42952240929859e-07,-6.898940335645465e-07,-1.3897306638359755e-08,1.0469855991051652e-07,2.5748750340244325e-08,4.430999495794078e-06,1.24997e-07
500,3.7892155125598164,0.12002662958810754,0.007323735104101727,0.02561453688873922,0.0014705025006441354,0.0,26.72421758200101,0.0004939763216433112,80.08727294266312,0.6652926126969341,-0.023194935315279507,-0.3411002022982826,-0.02997396447602577,-0.005358101497457284,0.00036513789730432066,8.842513643364603e-06,-1.8278184796789861e-09,4.217851379042259e-09,-3.6887596171362543e-08,-3.707596410860068e-07,-4.288033925671285e-08,1.7652253214654392e-07,-2.0892857512881584e-08,-2.2446494508562062e-08,-7.186520514085712e-07,1.24997e-07
600,3.818430442326562,0.14095962388814845,0.008703640744994929,0.023950259996970327,0.008325289886269682,0.0,26.725030208046007,0.0002048001966420128,80.8848219439738,-0.336093461954984,0.031718771543829544,-0.04450001035593474,0.035039524423811426,-0.002187647344980603,5.132187973672268e-05,-3.66977730552785e-06,-1.677023316647044e-09,5.850192592564544e-09,1.4111054482063834e-06,6.790691157146975e-07,-6.656555368634798e-07,-9.918658308884361e-08,-9.843865368314998e-09,1.110600865927718e-09,5.378031041352238e-06,1.24997e-07
700,3.747049424938057,0.15494405259293173,0.014764608857368518,0.03820377626670384,0.018475560463782438,0.0,26.724778405735513,0.0009485899678671518,78.49828806057648,-0.48618775066939185,-0.055153348140597996,0.22598186489111077,0.04624405294933895,-0.00480553379886652,-0.00023424561746729285,2.8817587451205958e-05,3.494917260940613e-10,3.540607033131831e-09,2.5078038252914443e-06,-6.983477172585406e-07,-5.15874440307792e-07,1.633526620618059e-07,-5.459902241431362e-08,2.5043322753718965e-08,-6.654806792214475e-06,1.24997e-07
800,3.7056762392315457,0.16271247760130372,0.017102340649281112,0.04836501545911002,0.017009505331081164,0.0,26.725106525505414,0.0012707454274242308,80.24118834178202,-0.7839730699436604,-0.030987917565402617,0.47583126266297393,-0.05299572991338749,0.005007354465583409,0.00011744270041315527,-1.8707907262169097e-06,7.69447435083739e-10,-5.8142216914353284e-09,-6.79206861086244e-07,-8.042054430531897e-07,-6.79546883617948e-07,-4.713657165008268e-08,-2.4998731850938015e-08,3.3617747365361136e-08,4.677698796016321e-06,1.24997e-07
900,3.678629338089362,0.1751965709595748,0.017966642788857495,0.056399003702422165,0.018628548629570918,0.0,26.72437250346416,0.0007410198499845387,80.25599834096782,0.7557128591025155,-0.03676981491298157,0.2510638345756505,0.02170432733659426,0.001742162864324528,1.2682673997321418e-05,3.078394894093797e-05,9.905191510951114e-10,7.061722633281799e-10,1.2461008521828258e-07,5.826170781087042e-07,6.077999862059464e-08,-9.246258748756115e-09,5.8905929281843025e-08,-4.268571160085105e-08,4.239723752537314e-06,1.24997e-07
1000,3.670362644498532,0.1856815728190018,0.023755279872725858,0.091321274396503,0.0040860283493985745,0.0,26.72349569410153,0.0013469041101512925,79.02373036246378,-0.9421992769608498,-0.05262961930402648,0.1304094825931263,-0.050664610629940134,-0.004119187871010874,0.00017923162252687195,-2.1259325644499702e-05,2.0691336195100165e-09,5.3527482174630285e-09,-1.592319337936672e-06,1.233246132960601e-06,6.258139941278424e-07,-3.0590624002724003e-07,1.369227295472504e-08,-2.3119591841109715e-08,-2.287838021714285e-06,1.24997e-07
1100,3.6659539468687763,0.18894513107699829,0.027408025347732637,0.08844748353617732,0.025456136722033337,0.0,26.72407439500881,0.0005656810855629268,77.95731980951841,1.5211763194042252,0.014750429939898082,-0.22047289018590363,-0.011813150837946101,0.0049993774389653755,-0.00010097323494676183,1.5470183600748455e-05,-7.596419642983589e-10,-4.216004073533358e-09,-6.886598106859513e-07,-7.665713354748026e-07,-6.81218781214468e-07,-1.5359935384350625e-07,5.544811964217366e-08,-4.064358491777499e-08,-8.442594912570742e-06,1.24997e-07
1200,3.63241910015928,0.20329062427369962,0.028276753090187068,0.10098829788452111,0.032763264909963334,0.0,26.72373721066376,0.0013304321756697943,78.43477866736093,-0.6590685872817579,-0.03097924784762591,0.6403382396941155,-0.029055507388922354,-0.0003065735482614807,-5.5773024169009184e-05,1.390920225709443e-05,3.1091760994609138e-09,1.4206954071560433e-09,-2.5334328422357687e-06,8.742898530794141e-09,5.373894593295396e-07,1.6625568725405536e-07,-7.983624847210619e-08,3.6102522673591505e-08,2.041122587560719e-06,1.24997e-07
1300,3.563724502887697,0.20699663320942563,0.03223591503539577,0.11982099154302178,0.0423645222442888,0.0,26.723556545543108,0.001363103335579082,77.68679369982821,-0.6520911631619165,-0.02673049985661654,0.1428667078227425,0.06643523972791027,0.002712909322336076,0.0002509995537092547,2.0489567654721968e-05,-1.431753524954611e-10,-3.4271177264932522e-09,-7.633329570770438e-07,7.530840969784153e-07,6.885967962453996e-07,-9.911862519214553e-08,1.1961582143262185e-08,-2.6968066954206287e-08,6.430471184493405e-06,1.24997e-07
1400,3.529582625799067,0.2105559920762954,0.03426466021189884,0.14246314932024526,0.04037399206191347,0.0,26.722537372232814,0.0026167788418100333,78.06857726234495,0.8275587155059854,0.02788018974658852,0.3426877859633838,0.010024433841318495,-0.002780267620677916,0.00037107624459130833,-2.1303411266296852e-05,1.192980786507096e-09,1.5701701048699187e-09,8.688966298083799e-07,6.987648457641239e-07,-1.8749871386087738e-07,1.1391237027055162e-08,-7.039067895513048e-08,-5.4727672863125e-09,-3.734615871549354e-06,1.24997e-07
1500,3.5425184268902727,0.22003106409631654,0.03940975114254775,0.1472909931082283,0.0562293288169322,0.0,26.722711178741893,0.001953969973982406,79.54720895800418,1.501796174364738,-0.023809977177715363,0.209562004145937,0.05467950231519438,0.003922891541334592,-0.00013106597475913772,-2.2399288386944364e-05,-1.413961393125531e-09,-1.5469459340488015e-09,-1.469782584602777e-06,-8.814443556985661e-07,5.30074156131578e-07,5.474901395018217e-08,1.2235577783522038e-07,-1.873583459003263e-08,-5.334629020258152e-06,1.24997e-07
1600,3.5183530711294244,0.21881232990968735,0.04143715768098943,0.17146202892007684,0.05411054342098101,0.0,26.722887836595177,0.0029310444889397514,77.74655888235446,2.4228676213175935,0.00011418112431112876,0.013761904512025212,0.0029005198172062955,0.00595898354347659,0.0003149333349864552,2.64937048628199e-05,1.2744667004912345e-09,4.51108169071452e-09,-1.9971877466681715e-07,-8.379257305333456e-07,-2.0474093490520645e-07,9.423009483698757e-09,-5.964101382074286e-08,5.252794778330199e-10,-3.884540885744081e-06,1.24997e-07
