milliseconds,EpoRJAK2,EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,p12EpoRpJAK2,EpoRJAK2_CIS,SHP1,SHP1Act,STAT5,pSTAT5,npSTAT5,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,CISRNA,CIS,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,SOCS3RNA,SOCS3,Epo
1000,3.704063615665459,0.18402423562416317,0.020126262702869428,0.09337608615375811,0.026109598531327112,0.0,26.724652430214242,0.00039267039869011924,80.19552386396418,1.0798748827828746,-0.056870856471282046,0.21410771631900508,-0.0033793706442201508,0.004135005503225776,-0.0003652441273686274,-1.2899712088255469e-05,2.825442039983263e-09,-4.9125517547162796e-09,1.9799922879040304e-06,-7.139727611717435e-07,-2.7555965220944755e-07,2.790778816472744e-07,-1.0964050496250344e-07,-1.0445810792134343e-08,-2.206339945967217e-06,1.24997e-07
1100,3.6512815095226245,0.19785288708921703,0.02730115647129958,0.10362122292627353,0.022410237068116783,0.0,26.723423930412633,0.0010637132340796012,80.35793420562906,1.119675553538983,-0.010290336158603313,-0.2020740667608494,-0.011160882487009964,0.0033718600751594346,0.00016345458750656903,2.896446088256925e-05,2.84659001154487e-09,-4.331477093058107e-09,-1.1861174274196595e-06,6.232460081141097e-07,6.775896874598673e-07,2.841058245189739e-07,-1.1161203931040877e-07,-3.762416877903703e-08,5.801880675689335e-06,1.24997e-07
1200,3.5910774179770786,0.19892108196633287,0.03019448301156693,0.11186699732996391,0.028703397336035177,0.0,26.723025484463534,0.001944492440837982,80.23322310192336,0.3735610668007249,0.017837499731025906,0.5942618588021745,-0.035912667275928664,0.0035625018504821075,-0.00038967848845500655,-6.470355635118115e-06,-2.3462567059352425e-09,-6.336633123573756e-10,-8.528508370414546e-07,-6.784531431377994e-07,-1.6348881160828498e-07,2.8216991223670017e-07,1.2270275812359612e-07,-1.3172102676726069e-08,4.528420327993789e-06,1.24997e-07
1300,3.5660920331018646,0.2113775316494055,0.02956421843638762,0.11580208953166017,0.016705989924776007,0.0,26.72283921694273,0.0016569414373738564,78.57738845816561,0.9977739235630875,0.04937023681788096,-0.5939748181317043,-0.0422396532877646,0.001805313010914084,0.0003277725495332284,-1.9299076639191178e-05,1.8204398321154774e-09,-3.863817244451086e-09,4.761794541388802e-07,-4.2204817016928126e-07,-6.41492341100499e-07,2.051385732871994e-09,1.09080650718477e-07,-7.427266870010467e-09,6.624866625814578e-06,1.24997e-07
1400,3.5310443009178742,0.21467617793734503,0.03549894744642992,0.12591362316473848,0.0323093699769767,0.0,26.72278869442624,0.0014375553868969486,78.67832807124806,-0.034340909724931756,-0.03711129993317479,0.006239244444180489,-0.021502983135279263,-0.0050561003962788535,0.0003962311430713984,-1.089691843215311e-05,1.0204614915206066e-09,8.512559447377428e-10,1.7065388258469938e-06,-1.296139305182863e-06,-2.3758625358337474e-07,-2.9402577287552577e-07,-5.5452131341550675e-08,-1.1719993491312408e-08,2.6672535706300343e-06,1.24997e-07
1500,3.55295429572367,0.2127842497908212,0.035578594000532586,0.14328323903674348,0.044650878307732546,0.0,26.723133650678463,0.001972692992252157,78.63569359157533,1.457295616591641,-0.01219462314105264,0.4039108978351885,-0.0560098193235831,0.0029416984125866926,0.00014076735127498512,-2.8390757004253784e-05,-1.5654797961544156e-09,-1.0672736430252812e-09,3.226917529269993e-06,1.0159762384368971e-06,6.461628139798268e-07,-2.828112145657096e-07,-7.125878343773893e-08,5.50739073722902e-09,-7.020003828780711e-06,1.24997e-07
1600,3.497680667483493,0.22207497343978716,0.039670206642106166,0.14847723804626226,0.04815220218144519,0.0,26.722398896444222,0.0020385953329446075,77.17209626761172,1.6699130382645009,-0.02105472051889697,0.14523503979559826,0.04565321307328874,0.0057747159293760975,-0.00045733461570720353,-1.7155587599350457e-05,-1.923953976672321e-09,5.744579881554909e-09,2.2757660088481627e-06,-1.4539921569934749e-08,-3.792144972601397e-07,1.6883107199930668e-07,9.401569537256434e-08,7.567823593992394e-09,3.5463930396189565e-06,1.24997e-07
1700,3.5018507886838064,0.22145729290794003,0.04051324014583427,0.15866571487981446,0.057062475078247535,0.0,26.722406115135314,0.0029305982888848327,76.9272187346844,0.10055286911152539,0.0009243026667127008,0.4939286578906397,0.016332148879487765,0.0021935389289619326,-0.00036931109665056753,-3.186261666256294e-05,-1.4773044400321967e-09,4.233086370006255e-09,1.5353512019091987e-07,-8.553038954123747e-07,-3.194566531149242e-07,-1.4577325141446026e-07,5.690339586390546e-08,-4.977808414916799e-09,8.421714055366017e-06,1.24997e-07
1800,3.4648841642020707,0.23282344085613074,0.04421576666388858,0.17687577715860311,0.07867328169494661,0.0,26.72222376586811,0.0029574072964024542,77.81035139985507,2.421050925844235,0.0058081729439623045,0.6475654479378296,-0.001988274397117633,-0.004204873028332255,-0.00030775834101917545,-2.275472860125403e-05,-1.0156480258540053e-09,1.020011375244538e-09,9.551364484714414e-08,2.1198182429521094e-07,4.955719266366063e-07,-1.238211741496775e-07,-3.942595670949207e-09,1.5259011749191498e-08,9.159717037431624e-07,1.24997e-07
1900,3.458916681684479,0.2296624147349478,0.046760919500051734,0.19431831540963743,0.060220466630986735,0.0,26.721260233447993,0.00350539372900192,77.83900115057436,1.3790230051608268,-0.020440484755495127,-0.04812425615395405,-0.05478315250055592,0.0002375984818791007,-0.00011693956701059145,2.4335136062739217e-05,-1.566279568703807e-09,-2.12178332286552e-09,1.69072027426936e-07,-4.701674481438359e-08,-3.579566883644669e-07,-1.2259416691326863e-07,-1.1469528317680097e-07,1.633938013424869e-08,4.334369424519087e-06,1.24997e-07
2000,3.369773903556917,0.23536337347175193,0.048496505429345596,0.2151325683371837,0.06984383068960105,0.0,26.721518105250684,0.00452912915954557,77.79057670397667,1.7592218496156167,0.04502545201832103,0.3740482742372454,-0.025489188350227267,0.0008905160760290889,-0.0001354655446136854,-6.749395162399569e-06,-2.787432028619405e-09,-1.1761580247271512e-09,4.449389322282163e-06,-9.953468368782746e-07,7.379538738018593e-07,9.413400270060154e-08,4.026072328195628e-08,1.1169236348006163e-08,4.926370209672253e-06,1.24997e-07
2100,3.364624330369723,0.23857593864850818,0.05347041793941833,0.22152650826296685,0.09980813626393668,0.0,26.720515968735416,0.004279906804707796,77.54731844806963,3.144525503362172,0.10296379138942198,0.5908833785556016,-0.01523676736178969,-0.004885158812057942,-9.250685375860798e-05,-1.4771046003615013e-06,-2.432949422852577e-09,-3.898896073677399e-11,4.487087184816245e-06,-7.019381345887891e-07,-1.4007871657451486e-07,5.175239102366565e-08,9.885294440848047e-08,-1.028860730660727e-08,3.119698982207916e-06,1.24997e-07
2200,3.326301654693178,0.23663616607921567,0.05538765131844229,0.22884443579352354,0.11278621165008174,0.0,26.72012380882446,0.004619023072437583,75.46947530584902,2.0676059166329113,0.04811489028670182,0.02461655013144226,-0.016966721930039272,-0.004890156402933633,8.246629239018222e-05,3.124029165662658e-05,3.0707633327606806e-09,-4.748239687650566e-09,1.0753108066116903e-06,1.357460707575356e-06,-2.6554685945669463e-07,-2.0309530032131711e-07,-4.137847724819108e-08,-2.0308040882579914e-08,4.931596604999877e-06,1.24997e-07
2300,3.2920000170618846,0.2327123601040265,0.057002707129128326,0.24436007453947195,0.10906671243767885,0.0,26.719635024778583,0.0049855343130240605,75.18287215560403,3.077671408779089,0.08299455449835268,-0.115219745062217,0.058888247790858356,0.0026279085844238635,1.621470476832415e-05,-1.2894700289051754e-05,-8.599918810924677e-10,3.686004713942091e-09,3.7602866051272542e-06,1.335347342145119e-06,3.325061947134641e-07,2.6870773162016227e-07,8.096589469597061e-08,3.730569276609609e-08,-1.2166461753806221e-06,1.24997e-07
2400,3.2944773343682545,0.2370337606741726,0.05504562437060423,0.2537418502371832,0.11994792785470176,0.0,26.719775883663658,0.005700435099037328,75.59279065709485,5.36863833946879,0.0443214154621789,0.13366290208630605,0.002730601341182571,0.0030970761345975656,-0.00039338778498777523,-5.335389428676758e-06,2.4180202342982264e-09,1.5278083810411366e-09,3.558298245911852e-07,1.5004179633647115e-06,4.2109998201308424e-07,6.391898473478111e-08,-9.69241889975136e-08,-6.008168163909514e-09,2.953557728113929e-06,1.24997e-07
2500,3.243010257466552,0.23313281630606195,0.05752386441899451,0.27456060122699316,0.14737997217294221,0.0,26.719268937163005,0.0066115304710593886,75.01867345084332,6.133317988946713,0.10731627504026087,0.76119199645538,0.10163646134587137,0.0020076639684451754,-0.0002808434903959002,-1.5299985775981918e-05,-2.2093764562577204e-09,9.879883120149687e-10,2.6968871876844252e-06,1.001568115366771e-06,2.0552922014902416e-07,-1.905190776485085e-07,4.347944640341632e-08,-3.1947345617823485e-08,4.091938025478268e-06,1.24997e-07
2600,3.287319910930889,0.23562667137336954,0.06199556348579976,0.28813882347670045,0.1510622996271369,0.0,26.718189832411877,0.0070246155525071656,74.50810168916765,7.124037514369792,0.11184740594178894,0.8692102327783895,0.030645287064689938,0.00761486196676418,-6.68546694338147e-05,2.8293272041760983e-05,-8.959560939346535e-10,-2.345131437299359e-09,2.908338644975505e-06,2.2427357385025048e-07,8.27348803409518e-07,2.4189249345092084e-07,-6.144207955092173e-08,5.944376791561061e-08,1.152844339978175e-06,1.24997e-07
2700,3.249436594792185,0.2344842437011111,0.06127010021181792,0.29459738187893714,0.14441929076697285,0.0,26.717825097623177,0.007414404513089846,73.72650661169016,7.585381339861107,0.15661294965573785,1.5818884305615013,0.03506392919720616,0.004820781666020164,0.00014713415839448434,2.51939365791356e-06,-1.383399710517299e-09,2.0703016156148223e-09,5.428077018270168e-06,2.8702954247469397e-06,3.212724219517324e-07,2.7629261180711476e-07,-3.3168812890757546e-08,-3.319541010106611e-08,-6.351168065653722e-06,1.24997e-07
2800,3.2148683577824886,0.2372003100310678,0.06064804741573016,0.30365970168726625,0.16911303686782028,0.0,26.717013320350762,0.007765378453891718,71.21715101017674,8.94680160312263,0.15817676400387187,1.4633458383359872,0.034567429442741916,-0.0014123326155701301,-0.0002449705476590406,4.488717404515204e-06,-2.2357311195631685e-09,5.881094856838112e-09,9.666219654164298e-06,1.6493271868102863e-06,4.6901223195968116e-07,2.0283516394330027e-07,1.4369318679110876e-07,3.374242171989666e-08,3.1137696666087376e-06,1.24997e-07
2900,3.200377250659274,0.23493131900509037,0.06205258118674318,0.31486736597699355,0.1772324940626252,0.0,26.716587830525093,0.00857522876600975,70.28346365509606,9.722776396796238,0.2586478056010005,1.4694292226073637,0.09015820181417783,0.0079168699614281,0.0003341970713006638,1.5749016814167444e-05,1.652705972587374e-09,5.219620980916648e-09,5.600800572823731e-06,2.4694484942481785e-06,1.4680847292836694e-06,1.51297882818657e-07,1.243296473338147e-07,6.180782115598864e-08,-1.883955816312639e-06,1.24997e-07
3000,3.188037399023489,0.23550969525229018,0.06498629152633886,0.31024182676290907,0.1932113733038646,0.0,26.716298089055897,0.00899940823251848,68.81504060267264,11.718527351586856,0.2545171049198691,1.4355042613545348,0.16041704575607532,0.00835064586137757,0.000533236307216343,1.9874078258154375e-05,4.6427767187564045e-09,5.506061536418041e-10,7.429741154846318e-06,3.914672253481966e-06,1.8868249424328859e-06,5.617589961661878e-07,1.1090453532711358e-07,1.281420532089617e-08,-3.4849590659616074e-07,1.24997e-07
3100,3.1118747741511648,0.23224929786135196,0.06398278629247417,0.3262006250506931,0.19681626161188484,0.0,26.71535692687408,0.008783906076030214,69.23699225452913,12.42361387261017,0.30543651770255276,1.3651799141875023,0.1969265067904014,0.0067317608072471335,8.46220002977306e-06,1.1064904800124392e-06,2.582414802433809e-09,-1.0422245715061491e-09,1.0336989527830178e-05,3.85115276254866e-06,1.7813947310866579e-06,7.646334649589529e-07,1.0990589175231698e-07,3.116814990594895e-09,2.525511158442837e-06,1.24997e-07
3200,3.1307999442832815,0.22551650497004527,0.065335345950836,0.3283212465899961,0.20988842929588586,0.0,26.714755706531413,0.009863910415967913,66.7937395545846,13.69490688210348,0.40060213554473595,2.832003952361415,0.11309229352916764,0.006941566657426632,0.0010514729252224194,4.3248110942998776e-05,1.7918765815452223e-09,3.965640001277134e-09,1.6312682381475543e-05,4.074910686703098e-06,2.1209519191238174e-06,5.167026346610441e-07,1.100378089332685e-07,3.6139376893538316e-08,1.949456166873276e-06,1.24997e-07
3300,3.113003574818063,0.2248182536800805,0.06456941524634921,0.3385135637711138,0.2263376705534485,0.0,26.714922382327025,0.010823359515485262,64.25164821319089,13.302085008357666,0.349790010058903,2.9468180159779207,0.2361622296221562,0.013612512346219758,0.0011184338472974439,2.694278024830019e-05,4.0379785441993175e-09,7.870701460695308e-09,1.3601048130855135e-05,5.948436072865889e-06,2.8261970021528912e-06,9.859590032594826e-07,1.6432851338349152e-07,1.71531610439994e-08,8.13544616350787e-06,1.24997e-07
3400,3.0708553605663833,0.23098653893674762,0.06669638120809716,0.35096893138665447,0.2473519750225739,0.0,26.714533691670717,0.010765603772081534,63.52398607944103,15.113580176815523,0.39890753504054133,2.634880435062321,0.2925977941907757,0.0116525697670033,0.001253686206559219,6.327581561932977e-05,5.812875241883873e-09,2.0561037017154207e-09,1.8480110043608106e-05,8.026851392627324e-06,2.0287888025433617e-06,6.537324864299699e-07,2.516121134473958e-07,5.351206446947954e-08,8.284505246779136e-06,1.24997e-07
3500,3.0468664339343823,0.2315911359640908,0.0657336248967061,0.3431573676240161,0.25060570531515597,0.0,26.713142184632925,0.011718491438711684,61.85818426217332,18.638642433214077,0.5124241242411091,3.819430405597572,0.3005968882745162,0.017609523977595427,0.0015984663402335928,8.114813199295825e-05,8.822285029483959e-09,9.367830982386945e-09,2.0518818246894e-05,9.058854225645989e-06,2.9435039465397328e-06,1.2578532002412067e-06,3.1461779586156675e-07,1.5096206214346841e-07,2.7497073647642554e-05,1.24997e-07
3600,3.041414979075912,0.22339728745749493,0.06594658814558496,0.35831377285966576,0.2736429267421115,0.0,26.712482648491903,0.012415644433682918,60.10637363899519,20.083423473514554,0.5741195740767638,4.161206655162217,0.37224082245408685,0.02726025308588215,0.0014897888019721076,6.902559381021997e-05,5.451528085265799e-09,1.3235868127519572e-08,2.634109747909894e-05,1.0619565429621093e-05,3.512906635930619e-06,1.0246285372672268e-06,3.402668760729419e-07,9.06663874044121e-08,2.8503726801823998e-05,1.24997e-07
3700,3.001154361184235,0.21863023972951798,0.0682947960203011,0.3560875558648364,0.29832387334443317,0.0,26.712901450188756,0.012929807451932637,59.243407353607644,22.160474817726456,0.7102113239283342,5.4015389715114,0.47270488333234006,0.024903299362293137,0.0019099286195888682,0.00012756673054160046,1.2585045707795838e-08,1.0745068052832257e-08,3.0550738050592014e-05,1.0540570304125933e-05,4.883710208610263e-06,1.4731748972799895e-06,6.570613702074492e-07,1.251169916019684e-07,3.946236391643611e-05,1.24997e-07
3800,3.044940213707405,0.2212524882063003,0.06705710354796685,0.3771900567582606,0.29460396751276813,0.0,26.711258251905104,0.012960297993396687,55.17791657106077,22.94687949245064,0.7298537783029501,5.857939457965084,0.46023757995554665,0.03404262203546467,0.0021049901923176698,0.00010196047942900732,1.5003054635222925e-08,2.2552652097206744e-08,3.419961736901797e-05,1.2129421411637428e-05,5.7247505170114356e-06,1.9100240187618566e-06,7.270257867446071e-07,1.8354430646920113e-07,3.9336195113093614e-05,1.24997e-07
3900,3.001249497099429,0.22500840644240694,0.068019302971066,0.3913799288910923,0.3226085171417106,0.0,26.710672450341235,0.01403581953114862,55.7136850861394,24.034989803425738,0.7928601025164931,7.2876552854694605,0.5717263934955025,0.046539259703582546,0.002555449386677764,0.0001790488602570493,1.5151156406802457e-08,1.8669716048957856e-08,3.613143069197393e-05,1.5802747485594453e-05,5.71700815246243e-06,2.0019690009752774e-06,8.259804269843222e-07,3.0467921999814196e-07,4.5635317107978926e-05,1.24997e-07
4000,3.006279220596054,0.2178415491165216,0.06820865880216549,0.3792046291288802,0.325511256931757,0.0,26.710132154809727,0.014516122494756919,51.03957579906488,26.268919474049213,0.9304128514954982,7.605301997104808,0.6802052208619818,0.048044338910338664,0.0032995463883281847,0.00022000939853265757,2.0909852273129932e-08,2.5418746911399602e-08,3.9745426068621255e-05,1.8063520641334874e-05,7.551079380978778e-06,2.481378500665657e-06,9.113104071364199e-07,3.2101063852082947e-07,6.712662137047431e-05,1.24997e-07
4100,2.981114023985141,0.22025773415780528,0.06748244681070582,0.3916357701166969,0.3542068145398835,0.0,26.709181436767597,0.014815921390528241,51.64876212001402,28.326004469807113,1.0717775224726112,9.306865176154409,0.7791395539168963,0.055904608597931345,0.004060526791127529,0.00028763831334027343,2.6684495498312406e-08,3.49730677430682e-08,4.768208934252644e-05,1.91129335001659e-05,8.482441885108204e-06,3.3082862835583134e-06,1.3045605826971176e-06,4.658764555034676e-07,7.261532662549057e-05,1.24997e-07
4200,2.940607700085392,0.21512133095375355,0.06643215520021555,0.39522656935071626,0.3645718529216098,0.0,26.709398274526777,0.016541150104919827,48.24364172224267,30.623762181145906,1.1860128327663833,9.782398855347601,0.8390248585709592,0.07227385755420909,0.004897188817864369,0.00034511541564325804,2.9754977547687216e-08,4.970711004679688e-08,4.990036129306442e-05,2.3559709113078684e-05,9.538873537901365e-06,3.811785155169365e-06,1.3346046370885491e-06,4.770482760332738e-07,9.328866038325878e-05,1.24997e-07
4300,2.9649824039617294,0.21781978586312925,0.06612402810172809,0.3941940381033504,0.37638300272034364,0.0,26.70905732465578,0.016849530942160837,45.60398602155678,33.81439442562156,1.1963314766588407,12.055874694394937,1.0614195881787867,0.08709066217770668,0.006258110608194472,0.0004306727947822019,3.692452503570805e-08,6.640672172749348e-08,5.930428663795615e-05,2.651934687584648e-05,1.0882773356066725e-05,4.565518008695047e-06,1.734982369767438e-06,6.406900240908943e-07,0.00011829577473335077,1.24997e-07
4400,2.897894449164308,0.21074549262178277,0.06693669726230775,0.3950071409605801,0.36662818221379867,0.0,26.707977902683027,0.017321087235798487,43.76553222180815,35.60147831409185,1.3695313361804646,13.476854751932052,1.2397017672503345,0.09511141542061285,0.007511116151251194,0.0004955900172340363,4.6293780973288496e-08,7.288117554808117e-08,6.915357117100494e-05,3.0153097407143872e-05,1.3541724991073826e-05,5.229028299357926e-06,2.1019591970208023e-06,7.986263434403882e-07,0.00013425994150561234,1.24997e-07
4500,2.923551412413644,0.21275152866880892,0.06830827079818173,0.4107882477106698,0.40396183543530584,0.0,26.70684769537714,0.01744174723883606,41.95249674212371,36.93478500260489,1.4542238372602094,14.720445250856892,1.3943808218364677,0.10996699754469852,0.00903585724015218,0.0006226861661038415,5.6789074715431195e-08,1.0215683398736296e-07,7.581151867718711e-05,3.43820524654762e-05,1.5519405318117206e-05,5.973551463912866e-06,2.532722228713387e-06,8.942152808430179e-07,0.00016348353804806307,1.24997e-07
4600,2.909964975756636,0.20490449320124515,0.06702150368264359,0.39767114411483373,0.410670002560951,0.0,26.706040481431085,0.019136249628384044,40.22739318445215,37.32953428086919,1.674580532116,16.200546112274097,1.5659805584753965,0.13983208626818597,0.010260916006370378,0.0007094280722737642,6.86721047091058e-08,1.210461222900725e-07,7.899959990206419e-05,3.746208542825158e-05,1.7261465095219824e-05,7.13731644287989e-06,2.803861569776103e-06,1.1427228808435176e-06,0.00019973626813266722,1.24997e-07
4700,2.914411011077026,0.21341625824147042,0.06744320887627708,0.3977656999415753,0.4167507158679987,0.0,26.705997702206254,0.019010962856329198,38.55469131428094,39.43990059455563,1.7279672194191185,18.64901259006634,1.8428388469403612,0.16216741847218458,0.012337976020316941,0.0008490306798107415,8.760093111125406e-08,1.5595458461166777e-07,9.099607081742748e-05,4.468465088468868e-05,1.997006349792807e-05,8.122021293142686e-06,3.401933521360725e-06,1.2968995238022625e-06,0.00024029949351916263,1.24997e-07
4800,2.84991383874618,0.20917760531654192,0.0661188181729336,0.4049660156647217,0.439314381001078,0.0,26.705481718556257,0.019651344870906143,37.78698357014609,41.87662542131231,1.8536167043277123,19.723099846137117,2.1015280675739425,0.18486486291591406,0.015003057511216233,0.001030786591193456,1.075067401389539e-07,1.9064933822350847e-07,9.987881206802266e-05,4.7478901747088446e-05,2.2608527723029786e-05,9.817281834042133e-06,3.843873718833451e-06,1.5739492192864121e-06,0.0002803704526295513,1.24997e-07
4900,2.8594303918789397,0.19998163054997148,0.06343195816496733,0.4018187053064211,0.4362645095491807,0.0,26.704322918702907,0.02033401384973871,35.84962299557079,42.24417571190747,2.0615754908001533,22.050389537796356,2.3431218116574883,0.2079613543044496,0.017138955927071185,0.0012503360931072304,1.2715262886978457e-07,2.2565093835670183e-07,0.0001107568238503055,5.274911520818251e-05,2.5553285251733324e-05,1.0829902845524226e-05,4.61150070699346e-06,1.931743343260416e-06,0.00033910112780131447,1.24997e-07
5000,2.8769000460581475,0.20098353991719295,0.06304515422501154,0.4037120234244938,0.4436159285427343,0.0,26.70333762737883,0.021546898122549382,33.60254881785516,44.016565540337254,2.175281815785533,24.817225062794375,2.606310256658352,0.24102930220076432,0.01993098093561832,0.001483309497913019,1.537721075331363e-07,2.718776727080823e-07,0.00011840391466292312,6.0686555530525825e-05,2.8492799324224927e-05,1.2537145044482198e-05,5.30112229508408e-06,2.2795961188056984e-06,0.00038792902289801765,1.24997e-07
