milliseconds,EpoRJAK2,EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,p12EpoRpJAK2,EpoRJAK2_CIS,SHP1,SHP1Act,STAT5,pSTAT5,npSTAT5,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,CISRNA,CIS,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,SOCS3RNA,SOCS3,Epo
0,3.9654532237478612,0.0019884635697831827,0.0018925416878553909,-0.007784759229263625,0.0039661996092112345,0.0,26.725373259614916,-0.00034962850083876737,78.30820365181091,0.5095885699473661,0.05237585675667094,0.3567740958781317,-0.0626769015519412,-0.0002109035415202482,0.00033597521612091996,2.604712776374386e-05,2.4569556186673654e-09,-1.5925860666364477e-09,2.0042690705298795e-06,1.0589949454910044e-06,5.4722697263506326e-09,2.498634370558872e-07,9.334724501405102e-08,-4.855616592575479e-09,8.436263881614597e-06,1.24997e-07
100,3.9708799754600843,0.03361943696884384,0.001615139305919529,0.014467791143879038,0.007298948535128031,0.0,26.72566624433238,0.000269101106766482,78.35855334369376,-0.3689523653283053,-0.032016692265236145,0.5618834616912582,-0.029064112054123112,0.003440751150221699,0.0003917506726977504,-1.6880001879035827e-06,-2.9345954151510594e-09,-1.6491222372388538e-09,2.2893302209911654e-07,-6.239761482168278e-07,3.5890178175307245e-07,2.768534642945089e-07,3.7484395609567793e-08,-3.059469533352966e-08,7.764659387283321e-06,1.24997e-07
200,3.947255159876907,0.051709095542119034,0.0014659620867713051,0.002537613387016905,-0.009175740124038535,0.0,26.725000123944096,0.000573564574759487,79.05148412152583,-1.133084834009223,0.0036795304358062655,-0.6292115400242435,0.06495565575566893,0.0003766515833471698,-0.00027438477755374895,2.180885739411895e-05,-2.5001287831317125e-09,2.8776199420485074e-09,-6.559497832439632e-07,-1.5646741921261988e-06,-6.780113339721634e-07,-2.7353562328615145e-07,1.0382452762265053e-07,1.183629197468348e-08,-8.702162403128415e-06,1.24997e-07
300,3.8917317517620202,0.08508701756313533,0.002011459384995946,0.01547010121144031,0.0043796505358006076,0.0,26.725577278079843,0.0002466038943879428,80.35277681476384,0.34197048745903486,0.03412956790767777,0.04250467925456242,-0.03130313468606188,-8.414835733604123e-06,-0.00028653441614425276,-1.0355685680315268e-05,1.4528233778278803e-09,4.2236812065432696e-09,3.1406190009211318e-06,1.1386727863356906e-06,-4.0019117870256165e-08,1.1766277432466719e-07,1.0412382688855954e-07,-4.502622520371134e-08,4.426258373451665e-06,1.24997e-07
400,3.8801536311324902,0.10445380945161264,0.004011696015681962,0.010757812528653418,-0.013231209557080082,0.0,26.72490218395304,0.00021662430807200232,79.62754422003115,-1.0895718514515864,-0.056822538654896046,-0.24418772938265376,0.052138252742282114,-0.0026800033597629723,0.0004263656173199905,3.4228788077074564e-05,3.3064691941021603e-09,-5.557475407234921e-09,-1.1784629702085121e-06,-1.9895789546282925e-07,-2.320097474541357e-07,-1.0906708321445505e-07,7.230856773726312e-08,-1.4365201279130888e-08,5.893266312960048e-06,1.24997e-07
500,3.8246876411386035,0.12320813843307965,0.009789830198334674,0.0387786929801553,0.008627536009289682,0.0,26.72424069254921,0.000665632289121092,79.99650212858761,0.11368225301395499,-0.006456642816093956,0.3304798523151594,-0.0017891502917084276,0.0054587279329183416,-0.00020475066605577294,-1.1862835510952312e-05,2.847756675845528e-09,2.61327844128027e-09,-7.400922696474464e-07,1.4866793602225545e-06,3.4391251998071713e-07,-2.5512906395168696e-07,9.071833289842672e-08,3.704487516810265e-08,2.3866046851991083e-06,1.24997e-07
600,3.818812453403501,0.13085716268770153,0.011851218869356066,0.04132552400784841,-0.006499329518736629,0.0,26.724722785729586,0.0004796353927817287,79.08036156039103,1.0136460219526093,0.025489819645103523,0.15499161483108118,-0.05720268405278487,0.0008761819804398812,0.00034789537043597034,2.7279457695769425e-05,-9.701356672344803e-10,-4.197591700590557e-09,2.888121279372881e-06,1.182197078254759e-06,-6.505798715048298e-07,-3.790629919641671e-08,9.059031963745612e-08,3.039900338424971e-08,8.78033885552497e-06,1.24997e-07
700,3.7914730453232393,0.15533996117525734,0.013403710762081668,0.05021297876149752,0.014259791172545975,0.0,26.724762550643867,0.00044931744494316415,79.17218679001665,0.8676715662703627,0.00027970836573374606,-0.08191907342647811,-0.05949855573756643,0.003258397765932845,4.0172655076934626e-05,5.416007686573042e-06,1.212318659902984e-11,-4.810497467653325e-09,4.339730116282765e-07,6.638459546213262e-07,-6.692603738183377e-07,-1.1707601961751719e-07,-9.358061175781885e-08,1.2211374921865904e-08,-4.458923921467173e-06,1.24997e-07
800,3.75193975585779,0.15877519327427125,0.016565061156910754,0.06460410110520293,0.010368617699578222,0.0,26.72390025707288,0.0009974017070540724,79.22101622000588,0.48442442613446435,0.05908005049482552,0.5886230132978917,0.04903251032294147,0.0031896421639094,0.00032963810500326465,-1.70447627752157e-05,3.465293957097718e-10,1.8688158628096963e-09,2.98247077446287e-07,-3.5248392512049747e-07,-2.435642966047214e-07,-2.1173367438727124e-07,1.0578413676614411e-07,3.211889930443038e-09,-8.453652920828316e-06,1.24997e-07
900,3.6890548261419736,0.17218295444967932,0.019704338886636072,0.058272635506710614,0.004247191220044969,0.0,26.724778189890742,0.0012987731665249672,79.81469998113703,-0.5213475375866332,0.06562926903909426,-0.28252093383737326,-0.007839258251107734,0.0009208054525421503,0.00029745973308033615,-8.144377911053928e-06,-3.2139635733681706e-09,6.195576941364963e-10,1.6563010132401947e-06,-1.304391203220009e-06,2.450947063475391e-08,-1.2628517802681705e-08,3.69733806762902e-08,-1.991897212574012e-08,-3.0715876003933895e-06,1.24997e-07
