miliseconds,IIa,VIII,VIIIa,APC_PS,IX,IXa,XIa,XI,XIIa,VII,VIIa,X,Xa,IXa_VIIIa,V,Va,II,F,Fg,P,XF,XIII,Pg,APC,IIa_Tmod,PC,Tmod,TF,VIIa_TF,VII_TF,Xa_TFPI,TFPI,PS,VKH2,Va_Xa,CA,XII,K,ATIII_Heparin,Xa_ATIII_Heparin,VK,VKO,Pk,FDP,D,TAT,VIIa_TF_Xa_TFPI,XIIIa,IIa_ATIII_Heparin,IXa_ATIII_Heparin,VK_p,C_warf,A_warf
1000,-2.0474482640227036e-24,0.6999999999998744,-1.873513538517917e-14,-4.305194695833503e-22,89.34000558191192,-4.057575819360581e-23,-3.271019442924713e-24,30.6,0.0,9.900418457807373,-3.5222427587943452e-25,174.07339915320603,5.354039781420671e-24,6.193329721138286e-26,26.7,6.650012302571104e-20,1393.1893762318127,1.2291817205303227e-15,8945.499999999998,3.401909581203615e-17,-1.7010667873596895e-35,70.3,2154.3,-2.7157535518014745e-23,2.0087051326722742e-23,59.79294803334413,50.0,0.0,0.0,0.0,1.4045654806755179e-24,2.5,299.57002461134294,0.0828426030879837,-3.3352635845741215e-26,0.0,375.0,0.0,0.0,0.0,1.0003011589847386,0.11667021790699247,450.0,79.68255542015903,-6.839084779864896e-37,-2.0060058113392126e-22,0.0,6.400720485079587e-22,0.0,0.0,115.47541344689623,1.5234031238794594,-0.017030424378693888
1100,-6.204075876169993e-22,0.7000000000045973,-1.9248175703899606e-12,-8.251136530603803e-20,89.35737603780251,-4.0617787835799624e-21,-1.6578769144493143e-21,30.6,0.0,9.890621492156189,-2.5686775896175655e-23,173.94271890691627,1.6978910618953423e-22,3.399684318879934e-24,26.7,-7.338597984660412e-18,1392.990720023152,-4.6949169712122425e-14,8945.500000000002,-1.4896486039718834e-15,5.651752773275169e-35,70.3,2154.3,-3.7341064927147096e-21,-5.50174022667683e-21,59.70553384421129,50.0,0.0,0.0,0.0,2.5064770968184876e-23,2.5,299.40943619625955,0.08146329567308515,-6.750643309230895e-24,0.0,375.0,0.0,0.0,0.0,1.0004136858649944,0.11777888532538004,450.0,79.89212785238243,3.637765610518197e-36,-9.280824241093786e-21,0.0,-6.536023124730583e-20,0.0,0.0,115.4754236428822,1.5568966056049613,3.6747977334711646
1200,-2.325402307514803e-22,0.7000000000059002,-6.859106192410986e-13,-9.614387392840884e-20,89.27947258510787,-2.882741023440677e-21,-5.78806894108687e-22,30.6,0.0,9.856802504979376,-5.476817114262824e-23,173.93876005982818,-7.224734334524297e-22,-4.402500934287626e-24,26.7,-2.5826817586402747e-18,1392.9649325296552,-5.965851410989071e-14,8945.500000000002,-2.7848164549957256e-15,2.90742383959955e-34,70.3,2154.3,-1.3106891921684353e-21,-1.8882143485332334e-21,59.68399076957607,50.0,0.0,0.0,0.0,-9.708747185637774e-23,2.5,299.28385706274946,0.08038745121848696,-1.3933144266527196e-24,0.0,375.0,0.0,0.0,0.0,1.0004639707260812,0.11898967549821214,450.0,80.05734153013898,-2.5285679929594906e-36,-1.1290887815399518e-20,0.0,-7.567569824228641e-20,0.0,0.0,115.4754144406614,1.5926990377632018,3.258564184903403
1300,-6.869651681413285e-23,0.7000000000062369,-3.115739056405409e-13,-3.5186738489811824e-20,89.19427191913935,-1.2002773552418805e-21,-2.5258631873778545e-22,30.6,0.0,9.83072193847639,-4.572681428659987e-23,173.9034115798413,-3.3107241119611623e-22,-1.5212280203180655e-24,26.7,-1.1741106880523204e-18,1392.6527323783137,-6.325831405775574e-14,8945.500000000005,-3.3933470421945495e-15,6.66795267154713e-34,70.3,2154.3,-6.466121133049737e-22,-9.029095682883176e-22,59.58892139927835,50.0,0.0,0.0,0.0,-1.1472538399315422e-22,2.5,299.19403670199176,0.0796418464369506,1.7659142649721574e-26,0.0,375.0,0.0,0.0,0.0,1.0004516746290977,0.12083902308388914,450.0,80.96139393972611,8.632010881321062e-36,-1.1784827280282946e-20,0.0,-7.599216211720279e-20,0.0,0.0,115.47541633619619,1.6222789276817278,3.0181262242607274
1400,-1.191088089482142e-23,0.7000000000062381,-6.340378992660995e-14,8.291095147980679e-21,89.22393568724982,-5.155376194931532e-22,-6.288288544038679e-23,30.6,0.0,9.82801211109168,-2.4052875728990525e-23,173.835973256975,-3.567469014034079e-22,-3.1696549724961308e-24,26.7,-2.8846212139264183e-19,1392.4189877211732,-6.662305647407272e-14,8945.50000000001,-3.4764260989024577e-15,8.782741277030099e-34,70.3,2154.3,-1.3075466467999628e-22,-2.564185885917237e-22,59.56081180517544,50.0,0.0,0.0,0.0,-6.733356825794747e-23,2.5,299.1298267473593,0.07775093344185474,3.858084208736833e-25,0.0,375.0,0.0,0.0,0.0,1.000629078441801,0.12198520200783457,450.0,80.7789951668705,-7.695910709899674e-36,-1.1647273555077073e-20,0.0,-7.307834406928862e-20,0.0,0.0,115.47543463666852,1.6487138158332215,2.6832583931787686
1500,-5.962593676554743e-24,0.7000000000062784,-2.7507172144862354e-14,3.176856778168964e-20,89.06993232702712,-1.3437398425744887e-22,-3.302094611381905e-23,30.6,0.0,9.7913545195068,-1.7787045871926323e-23,173.67780417818258,-2.6154791505768397e-22,-1.4950999445432314e-24,26.7,-6.869343091109057e-20,1391.5222424567942,-6.525878322435137e-14,8945.500000000011,-3.4680751221388672e-15,1.3114500525038586e-33,70.3,2154.3,-1.0823834254906687e-22,-1.3275159081113668e-22,59.430655503448655,50.0,0.0,0.0,0.0,-7.056653069986559e-23,2.5,299.02220940876686,0.07557021283994494,3.743877528998909e-25,0.0,375.0,0.0,0.0,0.0,1.000616536002245,0.12346677739292544,450.0,81.14585192847414,2.4373639225943496e-35,-1.1958211236897837e-20,0.0,-6.887374656477404e-20,0.0,0.0,115.47542893395831,1.6618922075019724,2.4232072847376585
1600,-1.1703895375061751e-23,0.7000000000062829,-3.920022850687731e-14,1.3573343236444008e-20,89.06511441557525,-6.288114786052932e-23,-1.1795151088712385e-23,30.6,0.0,9.77385954538687,-9.935850861911153e-24,173.58890847340447,-8.187983517663405e-23,-1.0089160532711075e-25,26.7,-8.475422441406486e-20,1391.346652921659,-6.675590472096529e-14,8945.500000000015,-3.583783942251207e-15,1.6567334300301253e-33,70.3,2154.3,-6.794153768086744e-24,-7.351678545978194e-23,59.348528341717746,50.0,0.0,0.0,0.0,-3.79976935067555e-23,2.5,299.023148096563,0.07407506731531814,3.982893949724838e-27,0.0,375.0,0.0,0.0,0.0,1.00070362295951,0.12391119789701634,450.0,81.17744420956578,2.2360806391875035e-35,-1.1800179069452247e-20,0.0,-6.526422673749984e-20,0.0,0.0,115.47543583023626,1.6906270807195383,2.2250115907552113
1700,7.312956120529294e-24,0.7000000000063197,-1.8685488372895577e-15,5.682099299083444e-21,89.05327868342809,-6.731860367218852e-23,-1.1267261038371096e-23,30.6,0.0,9.747235304449525,4.201798276425804e-25,173.63655688859347,1.4060340207697744e-22,1.799182511058451e-24,26.7,-4.183934236547589e-20,1390.80897756695,-6.368724237064969e-14,8945.50000000002,-3.570139536522072e-15,1.9626978412090205e-33,70.3,2154.3,2.460281027444193e-23,1.590319528731494e-23,59.26462672155491,50.0,0.0,0.0,0.0,1.4244585553927133e-23,2.5,298.77226874302085,0.07279631404263438,-4.562662052853223e-26,0.0,375.0,0.0,0.0,0.0,1.0007476635002615,0.12561821735196077,450.0,81.87503476463814,3.0759552321562266e-35,-1.1365525935531518e-20,0.0,-5.915111746943066e-20,0.0,0.0,115.47544669309148,1.7095702603562768,1.978607230558818
1800,3.225001488180388e-23,0.7000000000063095,3.5346071482307105e-14,-3.583586259252536e-21,88.96618129737892,4.8593687214953485e-23,4.9204327791869227e-23,30.6,0.0,9.708159236706681,8.804804512059746e-24,173.51332680398292,1.7095231690981665e-22,8.123426715958448e-25,26.7,1.0085056748144736e-19,1390.9123793020926,-6.48672476355957e-14,8945.50000000002,-3.522456210707896e-15,2.150261972864656e-33,70.3,2154.3,9.25494490547641e-23,9.19152341353458e-23,59.16527533178338,50.0,0.0,0.0,0.0,4.413850096301754e-23,2.5,298.7323334813463,0.0721259035907194,5.055057500944491e-26,0.0,375.0,0.0,0.0,0.0,1.000935216416385,0.12681433586498364,450.0,81.56147436537887,4.4999369518079325e-35,-1.1059394034590016e-20,0.0,-5.588891914847038e-20,0.0,0.0,115.47544422396228,1.71557260013005,1.7766880116033545
1900,1.0445805138549587e-23,0.700000000006045,2.309067493061542e-14,-6.644874432667118e-21,88.80801898143686,1.5172240226728325e-22,1.9634147171091398e-23,30.6,0.0,9.679833481575278,6.2154860703744396e-24,173.3487032366267,3.189313556428153e-23,-6.28417912539111e-26,26.7,1.9611503684872066e-19,1390.462354460669,-6.428677308986289e-14,8945.500000000022,-3.481569068411179e-15,2.4165835072360247e-33,70.3,2154.3,3.5649826181422236e-23,7.3841767307575e-23,59.207698278613606,50.0,0.0,0.0,0.0,2.333498968687384e-23,2.5,298.479458099155,0.07077261488317596,3.41437757351123e-26,0.0,375.0,0.0,0.0,0.0,1.00097506300882,0.1279801602679615,450.0,81.47955193937133,6.143646441030028e-35,-1.083892025924794e-20,0.0,-5.0365250708855974e-20,0.0,0.0,115.47544728616114,1.730101930974192,1.6390688590604512
2000,6.641703770045597e-24,0.7000000000061295,1.1240590542727309e-14,-4.7523630533520254e-21,88.77612227549824,1.0496612522464516e-22,1.0163955191414254e-23,30.6,0.0,9.637555736808247,1.6934157253031265e-24,173.32714310996064,3.47926794195667e-24,1.4234904838337348e-25,26.7,1.5437966961034557e-20,1389.6709218023302,-6.345108390064073e-14,8945.500000000024,-3.438534095695309e-15,2.6717404035029817e-33,70.3,2154.3,-1.4943563019804318e-24,2.4985388149547885e-23,59.046807449065994,50.0,0.0,0.0,0.0,-1.7828790059587808e-24,2.5,298.30964881930333,0.07038392148687463,-4.831140354273715e-26,0.0,375.0,0.0,0.0,0.0,1.0010333062086987,0.12849442393900334,450.0,81.93121620663051,4.5484463660840045e-35,-1.0451726201911006e-20,0.0,-4.8035052687493465e-20,0.0,0.0,115.47545325812366,1.7471036403836278,1.5257633391314867
2100,1.1010132883527503e-23,0.7000000000060473,2.0673448909194643e-14,-1.4233830889581422e-21,88.7195700433749,-1.2487529253139318e-23,-6.638556251325002e-24,30.6,0.0,9.599210725242921,4.093394149153759e-25,173.27111860116753,4.3632653576970424e-23,2.251351612054201e-25,26.7,6.120243459856533e-20,1389.5226459060782,-6.24213001741534e-14,8945.500000000025,-3.3443876536912982e-15,2.8824186516178095e-33,70.3,2154.3,-1.302120300386431e-23,-1.1263267960038688e-23,58.9516966759832,50.0,0.0,0.0,0.0,6.0915884805924306e-24,2.5,298.17625484345706,0.06802098039397565,-5.861922913669895e-26,0.0,375.0,0.0,0.0,0.0,1.0010565606996655,0.13021290616595535,450.0,82.19765199054817,6.195206677206085e-35,-1.0054308758370529e-20,0.0,-4.4817064389652936e-20,0.0,0.0,115.47546019145332,1.7557044017331989,1.3222181183155008
2200,1.5916925873212409e-24,0.7000000000059398,1.8036087589441714e-14,3.2866073586291095e-22,88.58404152378884,-7.094624755604815e-24,2.855155234206589e-23,30.6,0.0,9.56375510590447,3.8664663886697486e-24,173.08347736960772,2.964826683375271e-23,-9.747188866062688e-26,26.7,4.601696816884717e-20,1388.962641575224,-6.240889206457851e-14,8945.500000000027,-3.4224103311080146e-15,3.0011650347210865e-33,70.3,2154.3,-3.7527166905716144e-25,-3.048421351566897e-24,58.91623418000895,50.0,0.0,0.0,0.0,1.944767790502546e-23,2.5,298.22661997510244,0.06692224449329358,2.9603139696046932e-27,0.0,375.0,0.0,0.0,0.0,1.0011756613324168,0.1316914565738606,450.0,82.29352356338036,8.360183857399174e-35,-9.930312398303232e-21,0.0,-4.054156661075786e-20,0.0,0.0,115.47546906185634,1.7661810160973015,1.176815359721772
2300,2.4408334503118738e-24,0.7000000000057724,3.1380755674923955e-14,4.583136857275482e-22,88.4755468499003,7.095240886149913e-23,2.9437271843157803e-23,30.6,0.0,9.541231411505308,3.37755225812622e-24,172.9657222967099,-4.059133776384641e-24,-3.5976061938211076e-25,26.7,9.061795644870258e-20,1388.5521273952975,-6.204936692080689e-14,8945.500000000031,-3.3970210445296333e-15,2.9611621017753074e-33,70.3,2154.3,-6.709492176399098e-24,-1.2275652806138815e-23,58.72994146385705,50.0,0.0,0.0,0.0,1.893668048306393e-23,2.5,297.8933839561884,0.06699989066418685,-3.724406471825318e-28,0.0,375.0,0.0,0.0,0.0,1.0013040327154954,0.13200147965048561,450.0,82.0973424204155,1.148646806734354e-34,-9.703110216698348e-21,0.0,-3.720952179799566e-20,0.0,0.0,115.47547054664825,1.7686447633042455,1.0635650610920548
2400,-5.230827574360846e-25,0.700000000005771,3.7868741092344487e-14,1.1640511238804409e-21,88.46259428632798,3.5076584956490234e-23,3.2137825661539594e-23,30.6,0.0,9.489924649100466,4.743617042055412e-24,172.94350296414828,4.4984913521763064e-24,-7.691323584191982e-25,26.7,6.097056416446991e-20,1388.2386978309446,-6.158761444257926e-14,8945.500000000035,-3.2265233573577853e-15,3.107604955780792e-33,70.3,2154.3,2.0364197094464906e-23,7.348737572236635e-23,58.755642297614244,50.0,0.0,0.0,0.0,2.548491448456149e-23,2.5,297.761715003814,0.06547327439410275,1.2157706841201824e-26,0.0,375.0,0.0,0.0,0.0,1.0013308812220951,0.13359225872789668,450.0,82.24167399123431,1.326678226044783e-34,-9.411576235599898e-21,0.0,-3.586972763643702e-20,0.0,0.0,115.47548650863028,1.7801154796785068,1.0162701356371795
2500,-5.297874983494072e-24,0.7000000000057588,1.4314772515630907e-15,1.442738409558551e-21,88.3591389040127,3.3100043153653813e-23,2.284211760838198e-23,30.6,0.0,9.474510751109923,1.5468865903827998e-24,172.7633286125441,-2.5073248879624825e-23,-4.23774438003564e-25,26.7,4.340502624479908e-20,1387.465069979162,-6.063881260911205e-14,8945.500000000038,-3.2804382747996242e-15,3.3776426240883336e-33,70.3,2154.3,1.646166528796638e-23,5.71890807239854e-23,58.52455844072154,50.0,0.0,0.0,0.0,1.223330502221359e-23,2.5,297.67927721235907,0.06480957702122163,4.080014861256294e-26,0.0,375.0,0.0,0.0,0.0,1.0014160664253509,0.13414563734341897,450.0,81.41298170984457,1.347263318546808e-34,-9.643800495745051e-21,0.0,-3.3175240645692506e-20,0.0,0.0,115.47549094410165,1.7834519750096651,0.9319171189224585
2600,-8.33817551135582e-24,0.7000000000060195,-4.128382182470161e-15,-5.660497580318269e-22,88.25693003919636,-1.056253384258939e-23,-2.279998192948113e-24,30.6,0.0,9.44374567046009,-1.1558985473183738e-24,172.66789565130154,-1.9995235786482378e-23,8.700231503771471e-26,26.7,-6.601334354736471e-20,1387.419724079918,-6.147706691593428e-14,8945.500000000044,-3.2760230845027236e-15,3.496217652415841e-33,70.3,2154.3,-2.091177567676271e-23,1.0182969785640974e-23,58.51146194592788,50.0,0.0,0.0,0.0,-7.326015975215259e-24,2.5,297.4603308375192,0.06328573291906289,-3.9210388160519633e-26,0.0,375.0,0.0,0.0,0.0,1.0015230171110205,0.13475989863777144,450.0,81.40006243890427,1.6448758984826817e-34,-9.036428138035557e-21,0.0,-2.958031068775627e-20,0.0,0.0,115.47550204067161,1.7954144297083834,0.8362992986208495
2700,-4.7600067468921155e-24,0.7000000000057786,-1.2862098888738065e-14,-1.373328779216267e-20,88.21551529920742,-3.0180160746350286e-23,-7.2362294606141e-24,30.6,0.0,9.371775497461615,-1.6651670231466957e-24,172.6277596822205,9.343285197881865e-24,1.1927973640558642e-25,26.7,-1.1149761776726417e-19,1386.9008024108473,-6.023599702551548e-14,8945.500000000045,-3.2307196166026457e-15,3.53056259980401e-33,70.3,2154.3,-2.9914475932788473e-24,-3.1000253432030463e-23,58.36394131329096,50.0,0.0,0.0,0.0,-8.128647867677748e-24,2.5,297.31665708078157,0.06209864624073024,9.567159986949826e-27,0.0,375.0,0.0,0.0,0.0,1.0015885493108276,0.1359210546968693,450.0,81.92022784059449,1.8247105721730645e-34,-9.145514438561445e-21,0.0,-2.846227854527321e-20,0.0,0.0,115.47550204280246,1.7941126841278991,0.7731508856528464
2800,-3.7564734568767504e-24,0.7000000000057669,-8.598493904976888e-15,-3.4880849220949244e-20,88.11216447050236,-5.566871245108172e-23,2.034929175565364e-24,30.6,0.0,9.378412126536714,8.91948091975137e-26,172.40227762350455,1.4176232973942866e-23,6.210297448318571e-26,26.7,5.23461580863162e-20,1386.3853701964629,-6.03610469037018e-14,8945.500000000047,-3.215682974109219e-15,3.7182322872548997e-33,70.3,2154.3,1.5759153428651926e-23,4.1241457665528014e-23,58.24107439366995,50.0,0.0,0.0,0.0,2.4419899310157444e-24,2.5,297.0581362246823,0.06163140285942719,-8.19372201316893e-26,0.0,375.0,0.0,0.0,0.0,1.0017091354052379,0.13742789941941988,450.0,81.21221080679793,1.7119365573149412e-34,-8.657371298452308e-21,0.0,-2.7567588631590915e-20,0.0,0.0,115.47551494317939,1.8004274377032135,0.6774461123061031
2900,-8.053335061385276e-24,0.7000000000056571,5.158381709543132e-15,-2.1115958506797748e-20,87.94808913017218,2.51837619460114e-23,-9.88930032346143e-24,30.6,0.0,9.310531428734592,2.10078410888682e-24,172.39107926572893,1.6690120163109438e-23,5.945134939892395e-26,26.7,-1.8300652448451683e-20,1385.7427225200202,-6.065743748310186e-14,8945.500000000055,-3.2735353090117387e-15,3.6741869136879926e-33,70.3,2154.3,-3.836855210682601e-23,8.3728793209077e-24,58.236384224479394,50.0,0.0,0.0,0.0,1.0310405231761539e-23,2.5,296.81858901101754,0.05924136912147568,-1.1842863188580886e-26,0.0,375.0,0.0,0.0,0.0,1.001828676613722,0.13821090302358283,450.0,81.0612924352007,1.932462308163429e-34,-8.948377306437095e-21,0.0,-2.5848281804972446e-20,0.0,0.0,115.47552897369881,1.8002386954415952,0.5558411946882985
3000,3.821620066843968e-24,0.7000000000058121,-1.374920616620692e-14,5.262785405233929e-21,87.87786861265752,4.310813016931761e-23,3.731580637484878e-24,30.6,0.0,9.288532984289784,1.1740889774705628e-24,172.12260711588013,-1.0754565608971499e-23,3.0556243825587656e-26,26.7,-4.682068450531632e-20,1384.9675206352013,-6.069679584997237e-14,8945.500000000055,-3.161273911990163e-15,3.9284710259997755e-33,70.3,2154.3,7.820083456027749e-25,3.444306504243098e-23,58.0571329355785,50.0,0.0,0.0,0.0,9.996213724948317e-25,2.5,296.71992493052477,0.05890300441869483,3.1707586401948307e-26,0.0,375.0,0.0,0.0,0.0,1.0018422469177601,0.13848577637985734,450.0,82.19098975013412,2.2407093315243817e-34,-8.739518407628551e-21,0.0,-2.383553583665526e-20,0.0,0.0,115.4755352230182,1.8090436430738044,0.5677484830651909
