milliseconds,IIa,VIII,VIIIa,APC_PS,IX,IXa,XIa,XI,XIIa,VII,VIIa,X,Xa,IXa_VIIIa,V,Va,II,F,Fg,P,XF,XIII,Pg,APC,IIa_Tmod,PC,Tmod,TF,VIIa_TF,VII_TF,Xa_TFPI,TFPI,PS,VKH2,Va_Xa,CA,XII,K,ATIII_Heparin,Xa_ATIII_Heparin,VK,VKO,Pk,FDP,D,TAT,VIIa_TF_Xa_TFPI,XIIIa,IIa_ATIII_Heparin,IXa_ATIII_Heparin,VK_p,C_warf,A_warf
0,-1.0983520475673809e-24,0.7000000000000368,9.609456238439496e-15,9.797145028695726e-22,89.58787086449655,9.12424370459233e-25,-5.732630567614671e-24,30.6,0.0,10.012970779567006,-4.628559709243328e-25,174.29589836339895,-3.1939435506062362e-24,1.9473865852503238e-27,26.7,-3.8337940460347297e-20,1394.6522227299674,-2.77620436194999e-16,8945.5,-2.0538124921881276e-17,3.286344310398569e-35,70.3,2154.3,-1.2077194898683428e-23,1.929327313882724e-23,59.95337725707851,50.0,0.0,0.0,0.0,2.8418222298572033e-24,2.5,300.003980271203,0.10069068327317822,3.1764166965320006e-26,0.0,375.0,0.0,0.0,0.0,0.999973259675068,0.09981469240865529,450.0,-0.033501333538677576,5.4787005511008446e-37,-7.649054548144677e-23,0.0,-5.335017779892872e-22,0.0,0.0,115.47541590327722,1.9881494513753377,0.08541168541448452
100,6.121416543949844e-25,0.7000000000000036,6.372306168780918e-15,3.8117034793490344e-22,89.60875838318822,-2.1446491034277314e-23,2.971136760123018e-24,30.6,0.0,9.996564791450277,-3.5300950252351653e-25,174.29785889830524,1.1877232803237576e-23,-7.777395885774573e-26,26.7,1.6525816437582963e-20,1394.2076671950033,6.365846105902239e-16,8945.5,-3.201279754100767e-17,-2.397385067656724e-35,70.3,2154.3,1.501479475108523e-23,1.2347998281311427e-23,60.0705441922037,50.0,0.0,0.0,0.0,2.3094831189483733e-24,2.5,300.10204478941034,0.09847776624686558,1.708634869429288e-27,0.0,375.0,0.0,0.0,0.0,0.9999747581965125,0.10256771912476202,450.0,24.14586754042637,2.49424309432424e-36,1.0856579330530107e-22,0.0,-4.286617605697891e-22,0.0,0.0,115.47540645698258,1.9836095129813187,0.0949985172692445
200,9.071471432238985e-25,0.7000000000000481,-3.027184859822315e-15,9.231064888695764e-22,89.56084117135043,-4.599761258374169e-24,8.843773371431823e-24,30.6,0.0,9.972430028544135,1.0085357094962699e-25,174.2862117826846,-8.180194203751306e-24,4.7120030537729256e-26,26.7,1.170098528493453e-20,1394.2197174118096,5.438723788998583e-16,8945.5,-2.6892126890150052e-17,-1.9987707119435e-35,70.3,2154.3,2.9421327424908537e-24,-6.055789637672299e-24,60.01444328430849,50.0,0.0,0.0,0.0,2.563328294381244e-24,2.5,299.86950177723867,0.09681171993499743,6.517260756720213e-27,0.0,375.0,0.0,0.0,0.0,1.0000218263791874,0.10339665601231313,450.0,40.97155694768054,2.1082746016138082e-36,5.088349950196258e-23,0.0,-7.172759766771357e-22,0.0,0.0,115.47540888768539,1.980868759165024,0.014571964658100664
300,3.104899349847446e-24,0.7000000000000013,-2.2897208735515113e-15,-9.674694712797832e-22,89.5979842579254,-2.2323298375978414e-24,8.863016958953958e-24,30.6,0.0,10.002297291908995,5.91821065894664e-26,174.25206900385308,1.2789260815663505e-23,-4.8009808829740245e-27,26.7,-4.395683683111414e-20,1394.3286222257755,7.311435426308351e-16,8945.5,-1.461495002915611e-17,-1.3011416460610353e-35,70.3,2154.3,-3.4905795144876816e-24,2.856276296497082e-23,59.937645306514725,50.0,0.0,0.0,0.0,-1.0165699920381814e-24,2.5,300.0726397615825,0.09465663827417613,-4.726781770216781e-27,0.0,375.0,0.0,0.0,0.0,1.0000058549705277,0.10618971808704018,450.0,52.573584333345735,-6.132494955806994e-38,1.2966010739727055e-22,0.0,-7.122333041789122e-22,0.0,0.0,115.4754039472602,1.9789420049460862,0.01496770633548751
400,1.435644251871605e-24,0.7000000000000102,-3.2863718469341953e-15,-1.8028412276844964e-22,89.52714730788726,-8.579078305095252e-24,3.769024438178132e-24,30.6,0.0,9.981750325991374,2.5905580978419123e-25,174.3014436784851,6.483913260094207e-24,-5.183472855519797e-26,26.7,1.8476043228503e-20,1394.1177389286095,7.029566883153837e-18,8945.5,-8.702764964818421e-18,-2.0157794484784622e-35,70.3,2154.3,-1.0000881470359666e-23,-1.2625029509458096e-23,59.955673090060024,50.0,0.0,0.0,0.0,1.0504387978224223e-24,2.5,299.99474620215943,0.0928678766511686,1.4559155009349027e-26,0.0,375.0,0.0,0.0,0.0,1.000072293586096,0.10767131094551018,450.0,61.86988951697156,-3.391541550703799e-36,-1.3176446083120228e-22,0.0,6.1900198453908975e-22,0.0,0.0,115.47541499158999,1.970245916531014,0.04382154256093266
500,2.354590147139738e-25,0.7000000000000415,-7.154689240818771e-15,-5.724999916734695e-22,89.60446278564393,2.714198036301308e-23,-3.704595405515897e-24,30.6,0.0,9.96344376541357,7.090505827247526e-26,174.24963720319735,4.4261742706560935e-24,8.897102593070479e-26,26.7,-4.491061624639185e-21,1393.7691862397126,7.469158496148036e-16,8945.499999999998,-2.8172600515150346e-17,1.3096985086407336e-35,70.3,2154.3,1.6141684527071056e-23,1.76336955101112e-23,59.89436730152533,50.0,0.0,0.0,0.0,-2.3622267868468458e-24,2.5,299.7564033366181,0.09094360525983275,3.4725668676597484e-26,0.0,375.0,0.0,0.0,0.0,1.0000696224448025,0.10882887986856803,450.0,67.73440036829614,4.1607286275249256e-36,-4.199605536698585e-23,0.0,7.699547301823243e-22,0.0,0.0,115.47541145247793,1.9713361342234987,0.041137034522589815
600,-2.472359582608845e-24,0.700000000000068,-4.500651526433344e-15,1.032556648022155e-21,89.54091421695723,-1.992916938153141e-23,-8.861548597086077e-24,30.6,0.0,9.98078377665488,-1.213406882827969e-25,174.2350768020039,-2.354595901006445e-26,1.0486153266340292e-25,26.7,1.1626759999812955e-21,1394.1033950967442,5.656281815464216e-16,8945.5,-5.66441895879601e-18,3.4561711066672243e-35,70.3,2154.3,-1.520833915627905e-23,-2.6027094675609554e-23,59.93270832073107,50.0,0.0,0.0,0.0,-2.3893110139636466e-24,2.5,299.79704313696317,0.08853624977321758,-1.6150101984731714e-26,0.0,375.0,0.0,0.0,0.0,1.0000579831271603,0.11151922850547978,450.0,72.4181488026199,-8.24113033041896e-37,-6.248842078315515e-23,0.0,-7.656576943229438e-23,0.0,0.0,115.47540676017846,1.9692130894400193,0.08238724832003042
700,1.6026872095992957e-24,0.7000000000000635,-8.74702097540551e-15,-1.029768111829919e-21,89.48643918722051,-1.173846264307503e-23,4.732947815388714e-24,30.6,0.0,9.929463846802042,4.690213905250565e-25,174.1917896601549,-1.0001992861538555e-23,7.740298239089952e-26,26.7,3.1402260599199724e-20,1393.7169304002753,1.4696200985279935e-16,8945.5,3.28592518066304e-17,2.4255394402747815e-35,70.3,2154.3,6.2274591708383305e-24,3.355653894236495e-24,59.80922074703095,50.0,0.0,0.0,0.0,-6.904499158281271e-25,2.5,299.844373697201,0.08666347378748998,-1.9607810044162162e-26,0.0,375.0,0.0,0.0,0.0,1.0001312402347522,0.11278827091502394,450.0,74.45207567876852,1.7299382624885292e-36,8.340996540523493e-24,0.0,-3.868531055377384e-23,0.0,0.0,115.47540594019468,1.9636736627375044,0.03599589989442502
800,1.8473995996331398e-25,0.6999999999999335,-2.1348146932766825e-15,8.174378549032446e-23,89.39123623857839,-1.2201934428756619e-23,1.742457618201105e-24,30.6,0.0,9.94315437922986,-3.067995047204706e-25,174.14372492997722,-8.78488807304155e-24,8.748304004763392e-26,26.7,2.8871532155494396e-20,1393.716026258448,-8.117948045870246e-16,8945.5,3.129346197796775e-17,4.080410187446718e-36,70.3,2154.3,1.9946722986738806e-23,-1.3686198219401192e-23,59.831132481285756,50.0,0.0,0.0,0.0,1.9942173755903212e-24,2.5,299.79459947273835,0.08577880835007429,-1.857429818231418e-26,0.0,375.0,0.0,0.0,0.0,1.00015104710069,0.11377216877698981,450.0,77.21938771612962,9.31779365361031e-37,1.2806677638407013e-22,0.0,-4.8777856207064565e-22,0.0,0.0,115.4754135553475,1.9597577153954568,0.013164422050937399
900,1.3188786138552426e-24,0.700000000000043,-3.823852275664465e-15,8.195662972104694e-22,89.36797711089685,2.34360728102182e-23,-7.379779771685996e-25,30.6,0.0,9.92058525944288,-2.894186381664751e-25,174.0497103656128,9.943820782591185e-24,-9.942981154083182e-26,26.7,3.3332788248186456e-20,1393.7223681369321,1.5822231440834077e-16,8945.500000000002,-2.1505488292367736e-17,5.40853369812093e-36,70.3,2154.3,1.5113754909330802e-23,1.3657071679697165e-23,59.74583520318307,50.0,0.0,0.0,0.0,4.735858674767601e-25,2.5,299.67828848690266,0.08425419217076788,-1.942872691854924e-26,0.0,375.0,0.0,0.0,0.0,1.000218870644939,0.11630517924669401,450.0,77.84363984020915,-1.2061900277113567e-36,1.2263918963442181e-23,0.0,-5.214866548985405e-22,0.0,0.0,115.47541722764734,1.9556692235892923,0.06326186791302253
