milliseconds,Susceptible,Exposed,Infected,Recovered
0,11080767.335130634,194.20684156546403,27.06420777746386,2.3247362540017584
100,11080758.636659898,194.23738663694283,29.43626783489855,1.727915888911441
200,11080774.772172803,197.12267285325805,28.606622891884818,1.883693049038349
300,11080744.604867201,213.34522095571646,37.95307382463846,2.3794496247521537
400,11080748.926399399,221.06101030151342,38.45829458878122,2.3893237335232542
500,11080739.542714836,225.53467367466996,41.11527688567307,2.6938767336047964
600,11080722.994548593,234.43437300358474,43.071785459691434,2.733293584555509
700,11080713.14911606,236.27689264798516,49.0240747660344,3.1387630623857805
800,11080703.049536582,235.51210324532263,47.591599620318036,3.4660444437098965
900,11080697.814977052,249.108869278677,53.969542169763514,3.8586760632259645
1000,11080679.06757508,247.3382286646579,59.02408328177314,4.108222411918322
1100,11080691.436744424,261.83622295975636,59.89685750243564,4.317210552899058
1200,11080662.453217156,267.22896599043605,61.95122710559752,4.140995775634884
1300,11080653.490721269,267.8621603965281,66.48937092320088,5.295074308690676
1400,11080653.007389776,286.5148470741242,72.14771339071322,5.0468086963686005
1500,11080644.0055442,296.84781826605973,70.53138901736577,5.5769840918124105
1600,11080632.670621606,297.045021252413,78.10622772633675,6.272261936583524
1700,11080610.138852073,304.11093102853516,78.73255642038507,5.983815663355324
1800,11080587.042286633,310.972937697016,86.5655644338537,7.049455577455048
1900,11080593.698339468,316.57623641087457,89.67205452988362,7.242700481555535
2000,11080578.834540121,332.3607303446738,93.79428891006386,7.883120646183663
2100,11080557.448647242,342.2944177343178,99.16598311127564,8.332378474934739
2200,11080530.123343637,355.1935807706676,98.88891866454047,8.58712492116343
2300,11080512.003834844,359.62562868843366,104.21652406022649,9.083398091732548
2400,11080511.793716125,376.3413917218093,107.68234271116653,9.004924594792607
2500,11080499.428124985,387.1715925615574,115.73024698948161,9.94489338144437
2600,11080467.437275693,404.8933156797723,121.13874604164727,10.250393406864472
2700,11080467.718198223,409.4617278048307,125.11132513663816,10.796561299886351
2800,11080438.139520371,417.97123692740905,130.62723940523193,11.456683292766618
2900,11080424.31625893,441.62510067689857,132.5503737998835,12.545017282346377
3000,11080411.445057552,451.0972029692831,137.83603828786548,12.950749173816732
3100,11080370.67028144,456.31525622174007,146.31369026191717,14.028323263757098
3200,11080346.418003434,477.5049705378705,155.74679614037387,14.344469035433281
3300,11080348.980816767,482.5878657383025,158.43095520225756,15.346330132944855
3400,11080330.099087106,508.21320240016325,163.28951060992296,15.571639347201511
3500,11080293.057102568,526.0621973433025,171.74954906398125,16.58804620744352
3600,11080270.274790112,525.8906567765081,178.86058321687196,18.000420913179052
3700,11080237.101223784,553.5747121314241,183.79757545455234,18.288949527887485
3800,11080223.803188512,574.9206891826761,191.45062478682362,19.141936348734752
3900,11080192.300908804,588.212222039077,196.32392016642743,20.51684925065669
4000,11080162.964110494,608.0324584093681,208.41437704425968,21.547373949244616
4100,11080145.30674544,628.5437560219694,217.04687218159006,22.665621430366762
4200,11080105.347996483,631.8289287629842,222.70160353717864,22.919012932754093
4300,11080086.464742268,656.050728141923,231.054763016982,24.559298242897047
4400,11080048.127604753,683.817690359456,235.00043548298385,25.92788317781097
4500,11080016.438194506,702.0882442058562,248.5391933414112,27.125810237076163
4600,11080001.966582103,726.3253487589291,254.8902921621683,28.16878332021378
4700,11079973.891293557,737.4324372531769,267.23313319606797,28.800270767387403
4800,11079921.686179647,768.3499011830954,272.2748521872675,30.752050021259446
4900,11079890.315739762,796.6861507234257,286.22677033405563,31.491464137225822
5000,11079858.603440369,812.3897069009338,291.7396763872823,33.35993618676819
