milliseconds,K_ECF,K_ICF,K_urin,K_tiss,K_sal,met_act,K_milk,K_git,Gluc_b,ins_b,Gluc_stor,Gluc_prod,s24
0,0.17508360408293064,0.8969788330463805,-0.9929041618719869,1509.4916827664415,4.51385672470239,6.243749001498887,0.0,43.369239898188845,0.5477392336323208,21.84760535765137,3647.3456694017896,33.51792394102076,1.4554808482193204
100,0.1836894009656505,0.8972913077672919,0.7105052032403731,1509.676416059017,4.128949003178008,6.251053037436324,0.0,42.04413541527229,0.548257066350856,21.885644561576125,3647.1587672056103,33.54616564335241,2.6971189736946584
200,0.1857381328900859,0.8980351217718799,2.84919575612068,1509.7339881560235,3.769235225389252,6.248026292922832,0.0,41.401264391267254,0.5473728101345509,21.87360873418059,3647.678888435998,32.93878913597229,11.503741467374875
300,0.18631469447846524,0.8982746269676737,3.1218165918531606,1510.010753263137,3.569530914488915,6.248543638474086,0.0,41.507570185759775,0.5487643504527506,21.885254706746107,3647.383985318421,32.256703971762875,12.560469205693527
400,0.18649043713851904,0.8981344035751483,5.589899883178677,1509.9738072961527,3.3705513396238214,6.246234577481353,0.0,41.909076451604854,0.5472906940401427,21.8668572017015,3648.1748003833336,31.121651545486515,19.831910637009884
500,0.18668570676549862,0.8987004266099188,5.089191081285559,1510.1062687341773,3.0422089818813154,6.251324795602534,0.0,40.45746274534762,0.5499550284701534,21.85407742126099,3646.907137311049,30.189161616757065,22.60862660409807
600,0.18681063218854294,0.8988078490135021,6.689257903870991,1510.1421377441488,2.7501321776918104,6.249110639999408,0.0,39.73974059648814,0.5485401035068408,21.845610496993103,3646.804829993523,30.233194645143477,29.3033523104777
700,0.18758923898020266,0.8989395594083984,7.684939032653653,1510.2503605519871,2.677446377812994,6.254119639614999,0.0,39.604486894180184,0.5484426395267674,21.91526720348347,3647.4304404363634,28.715339941278124,29.86182530838738
800,0.1876088162858431,0.899524892405738,7.704388803441112,1510.379692414211,2.455895524929215,6.2520674131443315,0.0,38.45529730973534,0.5480746118335321,21.855784568679727,3646.8910910676836,28.280943946792874,36.484698640413086
900,0.1879470512455093,0.8998003881152417,10.993240647847479,1510.4387397300388,2.3221440482810616,6.253332843246436,0.0,39.00740772419329,0.5489566450182045,21.90183001230926,3645.890978329051,29.015198350021976,44.7386195715785
