milliseconds,K_ECF,K_ICF,K_urin,K_tiss,K_sal,met_act,K_milk,K_git,Gluc_b,ins_b,Gluc_stor,Gluc_prod,s24
0,0.1753619605507481,0.8973481074174579,-0.1915004594427678,1509.5134017332039,4.458537641190625,6.249067115396173,0.0,43.380121699026546,0.5452215679432666,21.88085640422762,3647.8231316318243,33.04843005533304,1.1899977954098688
100,0.18381463374213927,0.8978203252387349,1.4033243222365286,1509.7597714655988,4.224485734913318,6.2436781969148285,0.0,42.30256375601184,0.5481247479974003,21.856125811494834,3647.2844069721355,33.049129215552185,8.541969173812797
200,0.18633243939010688,0.8976261260814871,0.7804342014925034,1509.7842820435676,3.908151698697275,6.245595594737587,0.0,42.735435830301014,0.5456972501660168,21.88654924259126,3647.184526656471,33.005256198382355,7.220166198565352
300,0.1869379850430167,0.8976809777312356,2.0573095336828278,1509.9916386470675,3.4609836753553713,6.247566334842153,0.0,42.54751651016003,0.5462732762997399,21.83339778623015,3647.0238456876928,32.59603199016791,12.995873173869365
400,0.18725866085885068,0.8987819934896061,3.8290892744203173,1510.0225505212925,3.256733948586573,6.245331069100054,0.0,40.39334441925548,0.5479929722539433,21.8567296119272,3647.1619703331507,31.822909402643155,14.188673044311834
500,0.18734418829033717,0.8986496374936239,5.360354939190718,1510.1320542818914,2.934221352516489,6.243639386744583,0.0,41.253598978934036,0.5469139174135228,21.89736328232538,3647.045386418046,30.576728190946195,19.249142271911538
600,0.18696012958499747,0.8987252167659594,5.768876710489366,1510.117865509031,2.7810848550181255,6.253731346142105,0.0,40.02099831903692,0.5481022407235138,21.89790571726527,3646.8271915090995,30.308001149523967,23.507476228858774
700,0.18759009538306962,0.8992138983589513,9.149092242771653,1510.333028882188,2.5900140112059935,6.249591511527669,0.0,40.080857039518406,0.5500582296322422,21.85537055829139,3647.0071378272964,29.405277238815096,34.91591840582009
800,0.18718311658580047,0.8998983229088929,8.958537280708448,1510.2798646472093,2.3936968209377407,6.245255254985754,0.0,38.264410132975605,0.5475671642547146,21.875089869587846,3646.759604373376,28.68804777694334,38.75764881979573
900,0.18725427012443036,0.9001145446066109,11.140570121742826,1510.4933258237472,2.4230370057726005,6.24321123749096,0.0,37.885845797943894,0.5496058203995169,21.922050759096418,3645.570035446176,28.825182854450357,44.10284258980873
