miliseconds,x,I,y,z
0,202.3768263341851,0.0,796.7773417755849,92.3230092548571
100,194.25762290313986,0.0,578.4753582197696,398.57262993747753
200,198.9153270105343,0.0,281.1854977892236,866.2800002591121
300,197.14558637383047,0.0,87.24645466773795,1166.0513968929256
400,196.63040542320755,0.0,25.385239427888067,1215.3683610810342
500,203.81338506131593,0.0,8.602618511287842,1198.7727590490838
600,206.1314584327011,0.0,-1.1211501765817473,1156.946005348671
700,214.13960139240137,0.0,5.223128807550843,1105.5258796439118
800,216.844619360008,0.0,-6.36090832648106,1055.9597167465085
900,223.3080758737563,0.0,0.3213667466110438,983.4883887737356
1000,219.88551874836458,0.0,-0.22487885163344307,941.4164824349336
1100,231.45175819309185,0.0,-3.3252698625077137,888.4487172553269
1200,230.56712210857893,0.0,7.0069038255106655,844.1592453436556
1300,233.3788037556489,0.0,-3.7311631660673417,798.4411237118244
1400,237.8486184480687,0.0,-2.152472921130783,775.394882262505
1500,241.48086344498103,0.0,-2.5530095700644964,735.8538822914053
1600,251.340400265866,0.0,4.908184299517354,709.8796083479931
1700,254.98736407299847,0.0,0.5880857001799837,661.7422203817
1800,259.9984545017002,0.0,-6.4500995391798375,643.086241857177
1900,260.3432172652531,0.0,6.99752884779326,610.814003630449
2000,269.8630370693426,0.0,4.950987567827453,559.1510386482167
2100,269.8587139157236,0.0,-0.5283678895674333,548.7659814926011
2200,280.2233289816866,0.0,-0.04375930460088329,524.0124673844795
2300,284.95779725765567,0.0,7.061551443066485,491.92856807360187
2400,285.19884469787445,0.0,0.7091846617955894,483.4564789436994
2500,295.31760153180625,0.0,3.6792393777158976,432.5698599346006
2600,296.05775142962307,0.0,0.6226619553399876,429.1559931018033
2700,301.98925137561025,0.0,3.5463291601036864,418.8298401620156
2800,309.8996630724214,0.0,-2.3268788440589367,390.7076655331617
2900,317.64026483494234,0.0,1.7814543504174336,377.5937572778237
3000,323.9669030049133,0.0,-1.0453955960972035,353.76915161098935
3100,326.97728695443743,0.0,2.8019926248490417,318.28177262181975
3200,330.46065392760727,0.0,-0.07867018817384837,307.787108435737
3300,333.9885347816113,0.0,-3.404466317638494,288.19813616628124
3400,343.0318638533666,0.0,4.107441252963357,270.3657920559621
3500,351.4007576660927,0.0,-6.025198988000201,281.3194960555811
3600,357.8551439707288,0.0,-1.95377387694747,258.1966884609643
3700,365.53890406064903,0.0,0.9067352264260842,238.13591099876461
3800,364.76206499653694,0.0,-4.3246770745955345,228.58868004111338
3900,374.28920584966477,0.0,5.704964891332905,229.8326037714122
4000,383.70077691995834,0.0,1.4165559363369251,209.4043292886552
4100,389.78134813650695,0.0,4.219333153315398,200.36064038731635
4200,393.20077141409416,0.0,-1.4114539581983259,186.4371564777104
4300,397.3895428417827,0.0,-1.3718555999798525,169.82536269668356
4400,403.5376836172958,0.0,-0.06194755585723976,167.86405934100577
4500,412.4826809579584,0.0,1.5078624450916855,149.95906991482565
4600,420.6613107693298,0.0,4.935827543617518,152.47973156423444
4700,425.0762976369896,0.0,2.9054394686402802,133.4456340851623
4800,432.5749963780301,0.0,0.5963434914225182,139.89078371059892
4900,440.4032417039013,0.0,-4.2064311814738335,122.15397311853924
5000,452.9891431338892,0.0,-0.32560053838863884,142.6266758580237
