miliseconds,MrnaP21,MrnaCy,MrnaP53,P21,Cy,CyP21,aPcna,Rc,pRc,aRc,iRc,Dna,Dam,P53,iPcna
1000,1.000702537167439,1.0,1.0,0.14959181231858626,0.3366844015628786,0.06812545845669028,-0.002207589758844834,0.9999932398194583,6.995613916574954e-06,1.906522372998501e-11,2.2402315950886977e-08,4.1564104099769695e-14,0.0009969724181828298,0.010610618024994576,0.4976885806310217
1100,1.0007467456859507,1.0,1.0,0.14631711294514807,0.3334846242978989,0.07405079614123844,-4.799618547399827e-05,0.9999926260684041,7.297325778701389e-06,2.402949048015997e-11,2.2331995551816302e-08,3.951801626442764e-14,0.0011055990662954178,0.010736019282153396,0.4968475141533843
1200,1.0008811930555428,1.0,1.0,0.1432330602149496,0.3289331067397161,0.07655843872623586,-9.786719308496031e-05,0.9999923044583305,7.718750095404544e-06,2.909493767736455e-11,2.6187665366730817e-08,1.5833231175254878e-13,0.0012116202641219436,0.011062767502257898,0.501162586406148
1300,1.0009132925638227,1.0,1.0,0.13411246738565263,0.3254999031632236,0.08076631916133727,0.0018192890347376637,0.9999920835186554,7.969230311675587e-06,3.666209964228773e-11,2.9490419163481987e-08,2.062275779309455e-13,0.0012970006718525666,0.01118585793791052,0.5004341721463555
1400,1.001014150052235,1.0,1.0,0.13380712939708572,0.3200642518641097,0.082959598831065,0.0037408652492459758,0.9999915407062551,8.133064548277454e-06,3.778680162145405e-11,3.351426731808407e-08,6.151975074001752e-14,0.0014383618687287584,0.01126856956974109,0.4987552044692316
1500,1.001124564137823,1.0,1.0,0.13224178378128287,0.31805105392143185,0.08800164486401903,0.002807420509718647,0.9999912695534078,8.44497838562932e-06,5.0483311467370405e-11,3.7518326265168876e-08,1.3975393795178976e-13,0.0015249888689884623,0.011371737820141063,0.5007001666023995
1600,1.0011429126457339,1.0,1.0,0.12810946691731356,0.314527214175925,0.09176347362729519,-0.0023104127425376307,0.9999911417291706,9.033702517748381e-06,5.565486843856652e-11,4.3380364904152534e-08,2.207542310676289e-13,0.0016471865392130467,0.011303622409176688,0.49894389405732525
1700,1.001332288999132,1.0,1.0,0.12297993972096743,0.3131822780263244,0.09669620357083618,-0.0011593629460607722,0.9999909871912603,9.103927860802388e-06,6.635759251236307e-11,4.910143101789201e-08,3.1229657032316417e-13,0.0017580142431181257,0.011574678274948617,0.5025292577244154
1800,1.0013082763527776,1.0,1.0,0.11486090605283206,0.30896823147505625,0.10040456560455746,0.00014999091031659556,0.9999904947470435,9.400790524820102e-06,6.737709991610322e-11,5.0540560947347054e-08,2.6070436022980724e-13,0.0017824074205026613,0.011599628645542348,0.4991341368415501
1900,1.001477118491833,1.0,1.0,0.1135856954243695,0.3078326709145727,0.10161387264158285,-0.0009617553860939912,0.9999902945003277,9.531653662880263e-06,8.057411747340202e-11,5.6994765663830014e-08,2.840008978915857e-13,0.0019151345683933866,0.011663513058122407,0.5015634516766603
2000,1.0015417886764968,1.0,1.0,0.11288782627091376,0.30276360543857794,0.1060850252002942,0.0028229201709098714,0.9999902648132005,9.948504021474387e-06,8.882958956885908e-11,5.92577336428514e-08,4.22065660076632e-13,0.0020363875222918757,0.011703251808358973,0.49986501400690264
2100,1.001689838450381,1.0,1.0,0.10813886371966681,0.3007894010383611,0.10718996533712989,0.0007440795223820892,0.9999897320127632,9.940363552689665e-06,9.154251497131767e-11,6.906235672249463e-08,4.5081903608233935e-13,0.002154710900462103,0.011767360540823831,0.49829035336585964
2200,1.001743487135034,1.0,1.0,0.10980782052960748,0.2980629971255509,0.11031975682589841,0.004165434124392464,0.9999898409929832,1.0180110876984693e-05,1.0165676223886984e-10,7.544023548545331e-08,4.739867806824801e-13,0.002137783007237111,0.011838828680597591,0.49667131322842717
2300,1.0018628295556506,1.0,1.0,0.10066826297307699,0.2983431820746719,0.11096678607800899,0.004059227428005398,0.9999894427221749,1.0247836333565617e-05,1.165907180447814e-10,7.463833745151165e-08,6.747706892651141e-13,0.0023392488198316183,0.011964038967165186,0.5009681091617222
2400,1.0018839479226387,1.0,1.0,0.09973970310583967,0.29478448253542927,0.11624689226260859,0.0005573388546580851,0.9999894155748751,1.0489268191535729e-05,1.2305448583687892e-10,8.650716748488265e-08,6.895467168852723e-13,0.0023363349163815312,0.012035349924509517,0.4982091460532636
2500,1.0019939682580978,1.0,1.0,0.09682739566939376,0.292461668934542,0.11815410268563128,0.0008246465145598215,0.9999889558999837,1.0889023517081847e-05,1.2072467891221074e-10,8.657020844648557e-08,7.662828404069405e-13,0.0025685356276558863,0.012277567506018269,0.5019755168818417
2600,1.0020657092589516,1.0,1.0,0.09368207008443047,0.291054661207445,0.11955787041937405,0.0029982392216814603,0.9999889437128525,1.1008511907686193e-05,1.4681964217356625e-10,9.003588942727233e-08,8.29375429035202e-13,0.0025549879138554972,0.01244425605387716,0.5002143707619908
2700,1.0022302756757044,1.0,1.0,0.0975459735802349,0.28973688906237205,0.12194082319730849,-0.0006777988124522061,0.9999886587738188,1.1212790952381408e-05,1.5533541247531883e-10,1.014330316574197e-07,1.0209275395867925e-12,0.0027049207886382202,0.012336788796972252,0.5016485494153105
2800,1.002321192853065,1.0,1.0,0.09441758897451383,0.28838433193516544,0.12304017374711526,-0.0009997553571979038,0.9999884601168992,1.1246426118381407e-05,1.6005121638038848e-10,1.0091079729828081e-07,1.0303939883217626e-12,0.002840477696008994,0.012449220415236207,0.5008486038806145
2900,1.0023613555889255,1.0,1.0,0.09414092623236023,0.2862254664877423,0.12760514323501396,-0.0008150693420197537,0.9999884658012088,1.1545604270893267e-05,1.6805716386510603e-10,1.1250403173979277e-07,1.2560208429305993e-12,0.0028360041362791412,0.012708573897494245,0.501544601960919
3000,1.0025340729829462,1.0,1.0,0.08650599230423932,0.28608515808338997,0.12715753174402208,-0.0016979068524862612,0.9999884409837135,1.1429229001572393e-05,1.9285468655505082e-10,1.1293131017112044e-07,1.2189367377481865e-12,0.0029364023493058866,0.012660561044342447,0.5000260550241007
3100,1.002596017199629,1.0,1.0,0.08723896672776871,0.2853422438606171,0.12815690491249107,0.002374452153295367,0.9999883513541894,1.1728128589315476e-05,2.0556718058733713e-10,1.1808876183338157e-07,1.4044768746629127e-12,0.0030578084776611584,0.012881758020865011,0.4971494052337149
3200,1.0027015451205818,1.0,1.0,0.08928230253145303,0.2834258704870011,0.1290505144768518,0.0027290455537013624,0.9999878976164833,1.1798274265042829e-05,2.1551386421156736e-10,1.279894115795533e-07,1.575835923523547e-12,0.0032120358647748748,0.012866446839964931,0.4961057198209454
3300,1.002825917001769,1.0,1.0,0.08261353792935246,0.2794276869993884,0.13109517569157597,-0.001815076375663059,0.9999879531972072,1.2057270696619949e-05,2.386770396605729e-10,1.349201416456137e-07,1.8216828221469216e-12,0.003301375467388252,0.013028955476792009,0.4965182281899512
3400,1.0028313635175772,1.0,1.0,0.08332716250509932,0.2788719471859242,0.13357468284063972,-0.000993828683803152,0.9999877312945383,1.2032956452506648e-05,2.4135152464874713e-10,1.3977123369559784e-07,1.914833217700937e-12,0.0033353668972964426,0.0131194294884346,0.5005584120553765
3500,1.002911445251053,1.0,1.0,0.07827442747155228,0.28013785650054024,0.13596472490811598,0.00268656503964884,0.9999877607717073,1.2349181710566935e-05,2.6106774038806105e-10,1.4593099339731773e-07,2.0034504194505545e-12,0.003419794606986954,0.01333545073289682,0.4970987212159676
3600,1.0030068099059184,1.0,1.0,0.07422222498954521,0.2770396511960292,0.13686116564495449,-0.00042444587227380795,0.9999876321619617,1.2207973829474466e-05,2.706679866141376e-10,1.5180218677379995e-07,2.3551724444280283e-12,0.0035683106986425907,0.01342256675129569,0.49623011263173317
3700,1.0031486367784959,1.0,1.0,0.08143363975377439,0.2764351595541687,0.13675825776408004,-0.0005900813691112128,0.9999873400817936,1.2521691283614164e-05,2.8637429627227644e-10,1.605453285149251e-07,2.508445650274958e-12,0.003705613075232635,0.01344679172206594,0.5016454417992003
3800,1.0032499374281454,1.0,1.0,0.0791544688959002,0.27726514221273624,0.13803277746265127,-0.002121146195146744,0.9999873983189435,1.25786824596881e-05,3.195695907954414e-10,1.617670355723176e-07,2.6473106765304618e-12,0.00374346890281284,0.013513161051076203,0.4984600367167469
3900,1.0033476314975653,1.0,1.0,0.0771432394202218,0.2742194747492567,0.1420252806249795,0.0015203300723332,0.9999870601729027,1.270335143486382e-05,3.3447570012420406e-10,1.715961002242308e-07,2.927864705834092e-12,0.003953054959652643,0.013584580337652728,0.5004817794828859
4000,1.0034866682566932,1.0,1.0,0.07618315491197108,0.274507866135975,0.14071049062782898,0.0038594872308072713,0.999987141491361,1.282810562386853e-05,3.5244330369357944e-10,1.7422310666577136e-07,3.178942066842762e-12,0.004003616792584541,0.013746339156135698,0.49758268002119466
4100,1.0035394421145771,1.0,1.0,0.0737629702275998,0.2737884179280915,0.1451096529111896,0.001048542936875375,0.9999868528050174,1.273194106060881e-05,3.6977233773253647e-10,1.8017785145050178e-07,3.4301064716535934e-12,0.004091892852549921,0.013925685394242156,0.49978069400669695
4200,1.0036983766004546,1.0,1.0,0.06634106482891952,0.27398540836397656,0.14272061077909498,-0.0003961155375121956,0.9999868622416241,1.2897926743409586e-05,3.863012189626801e-10,1.8707462776007178e-07,3.664673822037827e-12,0.004154170467074385,0.013855391903076596,0.4985403577211446
4300,1.0038335320918497,1.0,1.0,0.06524594633883433,0.2706232830833381,0.14565740272440594,-0.0001838285443590069,0.9999868129362933,1.3148207367843823e-05,4.0974568524402786e-10,1.926573851708108e-07,3.938160453405687e-12,0.004232431413891797,0.014079206165627791,0.4992851898502457
4400,1.0039441006256202,1.0,1.0,0.06455242979806915,0.27266920248723386,0.14476565495598034,0.000864525809014236,0.9999866458900467,1.3015661464911058e-05,4.233815050607071e-10,1.999108412805241e-07,4.3095154132544576e-12,0.004405046192091733,0.014239653651849104,0.49773403741768346
4500,1.0040573372836321,1.0,1.0,0.06346656830678872,0.27005094737988605,0.1466569807014263,-0.0009435350455136561,0.9999865151902029,1.3225325754042515e-05,4.3920143900961923e-10,2.076407053641382e-07,4.5843723556666354e-12,0.004451835670231755,0.014312886786905274,0.49721841967181185
4600,1.0040583669893612,1.0,1.0,0.06616875764741655,0.27139997842218505,0.14953506435787117,-0.0016977227572952296,0.9999865025916933,1.3352717663020889e-05,4.62316501822398e-10,2.1798782110544524e-07,4.885405524946627e-12,0.004563397324870781,0.014280283399049142,0.5018900771529906
4700,1.0041773817226045,1.0,1.0,0.06892714334581058,0.2710077425754941,0.15042286489175738,-0.00113542495718067,0.9999864943427004,1.341275775946779e-05,4.865179748301222e-10,2.2419125595208906e-07,5.231472309305125e-12,0.004735159239881134,0.01432740516380149,0.4971063006217427
4800,1.0042672039068241,1.0,1.0,0.06491987876395296,0.2677851764096941,0.15085777754019652,-0.00042559132547639964,0.9999863447437526,1.3400583829105199e-05,5.131727406058099e-10,2.3035633463964667e-07,5.502011804326137e-12,0.004859915276689466,0.01455399209585776,0.49580487964167796
4900,1.0044664239422176,1.0,1.0,0.06591950452052733,0.26921652678642577,0.15197494733827158,0.0012748186973905327,0.9999861652633143,1.3723803894396918e-05,5.415928451838875e-10,2.3528083384367722e-07,5.8408897613220355e-12,0.004862153386609356,0.014668985912484462,0.4952616303733476
5000,1.0044916630155027,1.0,1.0,0.06486189439793393,0.2701484109144492,0.15029603588509546,-0.0015481524597686686,0.9999859498155657,1.365546536353913e-05,5.554215570212422e-10,2.402804292041757e-07,6.244406046676536e-12,0.004938713487078882,0.014596164380382354,0.49835670797812764
