milliseconds,M,MpY,MpT,Mpp,MAPKK,MKP,MpY_MAPKK,MpT_MAPKK,M_MAPKK_Y,M_MAPKK_T,Mpp_MKP_Y,Mpp_MKP_T,MpY_MKP_Y,MpY_MKP_T,MpT_MKP_Y,MpT_MKP_T,M_MKP_T,M_MKP_Y
0,803.328169680818,-0.0030220752627188284,0.024984200319943115,0.040475373916480824,179.9862467736869,98.79965088365248,0.00024450832202396375,-0.0010557559252424933,0.6948182595095583,0.15539980353544877,-0.010291169952136813,0.013112257202634448,-0.002042942340017059,0.0017007262298750546,0.002203089709902585,-0.001141534759377445,0.01144612954583141,0.8023760557159016
100,621.7357517022721,0.048410216719339455,0.0438971723504771,-0.04024148248450688,19.015947371339713,80.75625737653148,0.002184421376877431,0.001228561901112585,80.16917949786149,81.31079534523282,0.012615458694441098,0.005728164040921945,-0.0004952033470241157,-0.0005006787452146008,0.002154249163360098,0.0024831301966644456,6.149833539475999,10.796112753577864
200,593.9522883319797,0.0820517780238026,0.18078863999449662,-0.05893703893802044,6.90442145338704,67.60218076374812,0.0008191402849201923,0.00227198598663093,84.9716940735585,86.66862395165658,0.008006184536574867,0.006738697555848531,0.006404637790833351,0.01062782865104158,0.0057829669400553275,0.009925437225803177,12.504118613643044,18.67855555160096
300,588.2971756035204,0.21974747322433336,0.25152187382083346,0.06880928360754532,8.54204533793388,58.761040243330974,0.0023422635848537113,0.001502024656805721,86.39970714351846,87.13843202716947,-0.0054847961121417856,0.0009237725038716742,0.017828257908091658,0.019007671362167394,0.014745135252238499,0.014160705050331592,14.857325214511519,26.366209301014823
400,578.8622362360128,0.2417064734519947,0.26259214223902405,0.035611982705643495,8.394953343509533,49.85980852292648,0.003584219263730019,0.004211095812129782,86.29038675622743,87.22229036944196,0.009225424613268005,0.005230959281677314,0.023052154006470087,0.024305974893096396,0.028759264842408223,0.025448589851600846,18.503551419142013,31.497520235080543
500,566.3454943501118,0.35896696931791783,0.24775601884447784,-0.023043947121703625,7.227636702008001,42.117421308896425,0.005198746420672961,0.004378501779452098,85.65211141149821,85.55743065292633,0.001987957715599342,0.000866294858002486,0.031711312005495394,0.04034951952240951,0.040109526663066504,0.033930404474375384,22.014016533843233,35.03267878167416
600,564.5205562998466,0.3890057898606833,0.4067237120459126,-0.0007305920107250306,6.994509307041998,37.15432643013826,0.005074588840330262,0.005990830287511549,86.17829767919412,86.17775809755814,0.006726354005772293,0.015593098466583605,0.04174426817425821,0.0431055328681547,0.04242795132007622,0.04284540210217541,24.548926361217127,38.00555014093477
700,562.5440361451804,0.3982249078234997,0.4412606345690795,0.03725849688443949,5.642655808442351,32.83611308460135,0.005591590955175888,0.006142005638176048,86.66949277544774,86.88206682680286,0.02159001409261729,0.023554363870118375,0.048002564136839794,0.05661204109935813,0.05133880705965435,0.05058683778731066,26.080746676967735,41.80849941168213
800,556.8288595476516,0.5466836453689503,0.4287869805232295,-0.016641525105120555,9.660516224265056,28.88649816044577,0.007835318755822428,0.00598473042863471,86.6215685519555,86.21039472411437,0.015186146892025486,0.012679593119231412,0.05587878410712071,0.05968254861715791,0.05970380320043057,0.055774453254683144,28.056309269008995,44.36018736375008
900,552.9448222626021,0.6073694948493256,0.5314113054578011,0.0031227912328279026,8.525840235382214,22.896447214681558,0.00827183501075467,0.008961351413273144,85.96530733606731,86.6877839500716,0.03434679710237631,0.023409194024634237,0.058176465045164896,0.07055320003027757,0.07386345948272775,0.06160905857780328,29.64152272874988,44.99368212072007
1000,544.9327870721837,0.5637442353662362,0.6672572654042789,0.13029805200327732,9.34521880041628,22.32094543936915,0.008107986617903958,0.009197545093407368,87.03461570345742,86.45733380789396,0.02529275265942858,0.015353322122113563,0.06202243177916834,0.07999624892055346,0.07335365884236728,0.06294845727407089,29.810598931810997,47.89074286823162
1100,542.6756047275929,0.6693279190719723,0.6904701682448009,0.09016204757089473,5.74595158612018,19.216663396807835,0.010725676165143883,0.00948124006396813,86.51497088038958,86.99036394155412,0.03306659190477849,0.041405776601623354,0.06643288916021173,0.08063069341584689,0.07763412229881976,0.06741337073767593,30.648979850239257,49.053012657396145
1200,547.435188762188,0.6620405806733046,0.7566035987441686,0.06485370582270406,9.177405782193942,18.482494753993542,0.01060729819606017,0.01103226509254309,85.07951232386368,86.06698780689155,0.034336728682505153,0.04905796008442581,0.07068732754235238,0.08187926038426643,0.08387749414140763,0.07114231295380608,32.15433983426074,50.28435977141602
1300,542.7217675181585,0.7857049327716783,0.752063773493485,0.18687336668920404,7.32031888388372,14.640941336552462,0.010961428145530742,0.010981546290533951,86.26946187557785,84.85564841592424,0.043361563665204196,0.05069714711904718,0.07401357912262897,0.09308021088537477,0.09228791590380252,0.0727359470731434,33.18494623074918,51.49076801779949
1400,543.4723743093575,0.7788456537645337,0.8943322347856679,0.1954235631274246,7.572756710910387,12.984483320969964,0.013608122411492991,0.012393726606896565,85.75638891952734,86.39905104953377,0.04937610412239328,0.048408435193433595,0.07246574956275076,0.09395371970414668,0.09555806506758513,0.07164920216823105,33.08774017394751,52.50987753712289
1500,540.6026073025059,0.8361717977119365,0.9616185803683913,0.1948278556988402,6.271045679987981,11.309462921104469,0.014652968424502899,0.014226166479965555,86.94242710656142,86.81844617640836,0.04007123665711089,0.04442805116565216,0.07380521981674885,0.09403822451634852,0.09935606653637874,0.07561004394680035,33.75521324824201,51.506653606418034
1600,539.9649385151764,0.9344939330731885,0.8972396583917687,0.21298705990589104,9.273785085946933,11.065552319581515,0.014334159025602025,0.015538150814016133,86.8214680880447,85.7195920807739,0.06251060203225094,0.052095238571251576,0.07796753526564283,0.10059509916411094,0.10032644958246864,0.07365312297560461,33.993899069317365,53.07721293305309
1700,537.9252742898337,0.9930407727932996,0.9511652238842965,0.18834205206018717,10.335300644274463,9.665324573455292,0.015892882827686108,0.01674488150643042,85.24883185988752,84.99964434588392,0.052818204580500856,0.07143085646834789,0.07487098509787497,0.10041591725668655,0.09707087727077635,0.07340816934196201,33.860386896904,54.1971616814992
1800,537.3555789622015,1.011970282690267,1.1213808285854032,0.2335266205340631,9.630891156776316,11.365289474761703,0.01577783054832553,0.0160446624204482,87.11552788313207,86.0650102666679,0.07395667622001287,0.06796746684849955,0.07608127217358408,0.10665760914893567,0.10694437296713187,0.07639809675435535,35.22305423350113,54.54263949959046
1900,539.6229089006677,1.0588757692428126,1.1195071924206808,0.2698932510127184,7.160820845356221,11.035548269647508,0.018258806468677426,0.01649192518043306,85.39680405608756,87.12701173253465,0.08161490380937306,0.08399184305627466,0.07774103953589348,0.10467535510394321,0.10164293291559584,0.07333118583174589,35.24490586599756,53.86342815258811
2000,533.4024171850589,1.2406084322104232,1.1169376947295462,0.37491115461121033,9.753652029516587,11.295153932170512,0.019231224954757216,0.017552804806224558,86.23702486587929,86.66887646595035,0.0786940632422051,0.08195135415495282,0.07587468441366259,0.10531940093865501,0.10221802215207083,0.07732474384855687,36.37154656775788,53.392984937729466
