miliseconds,aux,IAAm,IAAp,ARF,ARFIAA,ARF2,auxTIR1,auxTIR1IAA,TIR1,IAAstar
1500,0.026468481507993902,0.01692336615560428,0.02784860042603114,1.8743952406452344,0.03627852974950264,4.019137672912621,0.0002541451806258733,1.1234265098226585e-05,18.509702421773234,6.269327446703035e-06
1600,0.030315267707360993,0.018472049859628827,0.030010295721643133,1.9262833556402972,0.044543093917589455,4.062441411628524,0.0002782928291185387,1.4924260491300925e-05,18.509673789406442,3.074290676078116e-06
1700,0.029880108869991658,0.01909353615618421,0.030213124079116974,1.8950394915621236,0.05061892774016219,4.050904431185859,0.0003424353683447919,1.5321573403630263e-05,18.509660132659516,5.186596590004568e-06
1800,0.0319940567402095,0.019418270800050187,0.03241247689334465,1.839443115391658,0.05562396976074136,4.054798526335099,0.00034850352149743373,2.2372375680498197e-05,18.509585848538208,7.054133598981185e-06
1900,0.033345656390084945,0.021171593453092715,0.03700149035740709,1.8400081454781736,0.054961665570575205,4.057379233132024,0.00038979296328409883,3.0175914052250164e-05,18.50954658885777,1.1316293337444673e-05
2000,0.035653901012693764,0.021408468963397785,0.038776161731824306,1.9253736470626477,0.059668239046938416,4.050147554432721,0.00043821178972092606,3.0431778443324406e-05,18.509525620304462,1.3819182868264566e-05
2100,0.03664931585705275,0.022401035496181814,0.039313289598704323,1.874221105121725,0.06742503752660899,4.010886300787288,0.0004547020273148178,4.946461090714237e-05,18.50949034252477,1.2441667354937559e-05
2200,0.03956142737688827,0.022818269101595956,0.0411232066559701,1.8117575947013207,0.07921940177119528,4.0169693074563,0.0005035292827877157,4.817954043238543e-05,18.509449382183945,1.8953108230999686e-05
2300,0.04131557878998971,0.024805824169758753,0.043047364709103975,1.8707341429511555,0.08840194642339448,4.039061608242891,0.0005229742250692025,6.41900028999374e-05,18.50940662561783,2.209752352199026e-05
2400,0.04305164054908681,0.024859082151164922,0.04622315256618684,1.866741083996795,0.08919853963578489,4.004741559363326,0.0005841983639024895,6.088213017005009e-05,18.509377424116817,3.283257518974689e-05
2500,0.044535002819352,0.026539516091690835,0.0484763404943966,1.8912665726760973,0.10469612670948247,3.9959653365703462,0.0005900144256794224,7.428210986773308e-05,18.509345840606752,2.8250381546812163e-05
2600,0.04525211377556305,0.02652030314032417,0.05058429887115694,1.825271326619839,0.11611231816018872,4.0126679436045425,0.0006195830697426392,7.484146719467e-05,18.509284104044198,3.3226082887703554e-05
2700,0.047168080009525215,0.02767944854859163,0.052044489119793425,1.8961180534185542,0.12295060902253356,4.020285046925406,0.0006944188784319336,9.13271575293298e-05,18.509237966235382,5.060449750692197e-05
2800,0.048751148009378846,0.028875687680592736,0.053382751369940105,1.808329332170492,0.12400146808056532,3.981359610773449,0.0007199708100504382,0.00010714753623546645,18.509209262911718,4.9716275046105096e-05
2900,0.0496122835411858,0.02882841928789179,0.057472243413196324,1.8237883516479374,0.13283657118546308,4.018818864053232,0.0007559900117359976,0.00012837495376702803,18.509157802631126,7.631365668230925e-05
3000,0.04989483663891034,0.030594169790611525,0.05978004471612568,1.8371739832913891,0.14924192592972063,4.002910130865207,0.0007842744142023953,0.0001356255895918038,18.509084287014165,8.244954332657713e-05
3100,0.05342090597108522,0.03038267160723631,0.062146761988642586,1.817937689841709,0.15324282338632836,3.9653695078532927,0.0008237544231819912,0.0001406895821509038,18.50900432456411,9.46827949609617e-05
3200,0.05480182871950072,0.032358968200992475,0.0625759041099669,1.8346996429024651,0.1668326247597691,3.987642110024026,0.0008449950411778383,0.00017056423915738365,18.508972675425913,0.000103125597856727
3300,0.05555700381512405,0.03270090010089883,0.06522335118749122,1.8280052888414513,0.18056536477054352,3.959842223990743,0.0009096044024539601,0.00018092145852674913,18.508933511445047,0.00011749664603549755
3400,0.05754811860965796,0.03294345345099104,0.06698171018649793,1.8493465407573504,0.18408646620976316,3.9805022319834396,0.0009580417010266271,0.00019318899835845166,18.5088700213993,0.000134713004052039
3500,0.05761305975199544,0.034208479357774636,0.07022463247597423,1.8113262560199785,0.19736271083246434,3.94762425890432,0.0009583307086866762,0.0002186962837320857,18.50884067351187,0.00014722105419341647
3600,0.058702280803237965,0.03484152951122941,0.0718687133484456,1.8006701071286624,0.21207165803105152,3.9779779399061215,0.0010342689435635362,0.00023515048957422873,18.50875619609563,0.00016013281736544687
3700,0.059932660975771594,0.0364964831613567,0.07393860550861754,1.848786791446911,0.21788587670339687,3.963171499401501,0.0010559615493488932,0.00024745086019820794,18.508693812458212,0.00018525423778808998
3800,0.06286845176168261,0.03653937342972222,0.07763299560179539,1.8790309547198205,0.23846106407000614,3.9695302836915474,0.0010917382330762528,0.0002676178505854823,18.508668048989918,0.00021380117473959588
3900,0.06301690660516798,0.037978119791604315,0.07844642431791635,1.8078035008682096,0.25220321386761135,3.9653116803263875,0.001133588492448924,0.0003012697565544866,18.508567558015645,0.00023063339236829166
4000,0.06532018476259141,0.03781361171601544,0.08057622179705048,1.8792858507414163,0.265129565585132,3.976261189785199,0.0011559076539777776,0.00031837621191924885,18.508516255810843,0.0002628858264401702
4100,0.06634246724403049,0.03962339547201939,0.08427679637802193,1.864194496296229,0.2756828467709895,3.9236337175069873,0.001198478243189525,0.0003447324418236215,18.50846894620834,0.00029506756252737726
4200,0.0672866408068818,0.0401352364487967,0.0859259983951966,1.8735891985852087,0.28540592982354873,3.9380057601692826,0.001244416373070978,0.0003640619617359963,18.50842856406347,0.00031233586063849034
4300,0.0675294175188069,0.04120607306791936,0.08821786788122281,1.8402298252006077,0.30653978957110944,3.9258587894631716,0.001257143921502006,0.00038834982032070694,18.50831066982666,0.00034588830530622847
4400,0.06954183134357195,0.0413267651527303,0.09007403486939904,1.8538442596739957,0.3176532785319862,3.9465991773599938,0.0013038884978401302,0.00041416411737150034,18.508290860160084,0.00037761776371435067
4500,0.071232481149859,0.04203125532810137,0.09188592734573654,1.770686815978404,0.3234831349096018,3.924870286399752,0.0013412451764360307,0.00045903386939803053,18.508213459619984,0.0004131997190123704
4600,0.07319381830828582,0.04301894684771872,0.09535034995230533,1.8319417736109167,0.3453177589457441,3.9074469750397776,0.0013921790306626696,0.00048209717557434105,18.5081592283578,0.0004542196719971514
4700,0.07262710926244434,0.044116757187032736,0.09833143748595054,1.7922312178266686,0.36035401433167163,3.913620015359857,0.0014172643778789986,0.0005150526543719225,18.50809062712634,0.0005016626277702072
4800,0.0753780197166019,0.04442873417744857,0.09943920744360185,1.8649088080374963,0.37779762554302254,3.92653551058695,0.0014217610131360334,0.000545354470601883,18.508003282807277,0.0005433791138478757
4900,0.07488143535798587,0.04576138358465901,0.10067065579480695,1.810862472896866,0.3903306043963906,3.8757489917707257,0.0014969705128861498,0.0005755055987712147,18.50795950898654,0.0005750793303173779
5000,0.07700733695101998,0.04644040885866815,0.1042620752447258,1.7903468634958395,0.40566245008782753,3.9138111084151834,0.0015320964379953606,0.0006104396066111388,18.507855486399045,0.0006347432812842604
