miliseconds,aux,IAAm,IAAp,ARF,ARFIAA,ARF2,auxTIR1,auxTIR1IAA,TIR1,IAAstar
2100,0.03819088325579413,0.022743521232674715,0.03834799447457176,1.9075047875109603,0.073282723305239,4.011915437589546,0.00045208795100489506,4.024823094964542e-05,18.509489222290423,8.146580434929536e-06
2200,0.038884968970313384,0.022883284836178446,0.04308506845314121,1.8481554434843217,0.07349347967236168,4.02699082691116,0.0005168300443246426,4.065525420232547e-05,18.509431312668138,1.4435140189176951e-05
2300,0.03947227885010201,0.024729559501581157,0.04494334165495055,1.8208754950321784,0.08470638497172969,4.051314714524472,0.0005361275677568669,5.465771985912981e-05,18.50941489795871,2.9090890304448404e-05
2400,0.04313815732042197,0.024518125536670744,0.044813181797692454,1.9199605447085886,0.09123110814399328,4.041547311458609,0.0005741514380967154,5.561161422956781e-05,18.509348135375827,3.2001414934495774e-05
2500,0.04248486819839426,0.025467829833592515,0.047717363133520534,1.840541347085777,0.10689171632921814,3.9971921087035374,0.0006009542037801528,7.042069929905365e-05,18.509296575543534,3.631812910738058e-05
2600,0.045342142699538505,0.026296228280182136,0.050544732187379635,1.8678475602207998,0.10731046881361687,4.040758226375995,0.0006453846736911642,8.878640618077022e-05,18.509304120881158,4.7674184617195024e-05
2700,0.04607694471144842,0.026961522730061756,0.05364345163239191,1.873763281183446,0.12287475384184202,4.012031935602084,0.0006612119127090288,9.105912469268884e-05,18.509255291311717,4.808391609689342e-05
2800,0.04804285247657126,0.028260592908084775,0.05469758449043801,1.918760115049746,0.12248611635824747,4.027817557643008,0.000699423771835358,0.00011190295301076609,18.509206752218518,5.3582955793323586e-05
2900,0.05062668550904786,0.029529629264177706,0.057605106180665486,1.7960469728814454,0.13777973402652158,4.025518597476318,0.0007686819296764387,0.00011952648890274726,18.509134758746484,6.396643754707187e-05
3000,0.05114748245664769,0.030307420386378806,0.05753470084440336,1.896450339661995,0.1484872313593028,4.00417455333015,0.000809641797924066,0.00014139528038470837,18.509075868736037,8.545132075680656e-05
3100,0.0529336064342957,0.031164530764603442,0.06179685638029872,1.8795740658300577,0.15439405778031395,4.023575328269835,0.0008049436138968619,0.00014347563177266283,18.50903330929732,9.475027807009611e-05
3200,0.054942004396623056,0.031782052315797615,0.06456054107221107,1.8901380578233218,0.1697276405460376,4.009622891109236,0.0008405506854229825,0.00015640928033795932,18.50894895188349,0.00010462967306978872
3300,0.055282252789413545,0.031953991056679086,0.06489120551816611,1.8907047257680096,0.18164900520293334,3.995511360294575,0.0008994126598908861,0.00018581047423194314,18.508905355620733,0.00012563971983982943
3400,0.05690862631129225,0.033775025998639005,0.06697652026527964,1.8090931074555685,0.19078674431671036,4.004011549903173,0.000948491562082074,0.00019944439705919657,18.508855570223997,0.00013107732672589488
3500,0.05736363757516303,0.03451335806076273,0.07056650421544412,1.8159591576232856,0.19430854984794993,3.9952662002520056,0.0009731931580112346,0.00020911705067411373,18.50878988703777,0.0001577235570621769
3600,0.0598409917736345,0.034894244752991486,0.07262488893615421,1.808013142382803,0.21632132890373162,3.9792292376810177,0.001020040568273009,0.00022930560909511095,18.508742219862462,0.00016477341808321733
3700,0.06165546146653697,0.03591480520543964,0.07499962717652534,1.8188881117361375,0.22030053401464128,3.968076030298522,0.0010532843229328842,0.0002553482180686437,18.508720178664205,0.00019457313391752865
3800,0.0624411494387551,0.03715857168386988,0.07720293063663024,1.7916184074417745,0.23360473459808814,3.960749236294307,0.0010974236098308227,0.0002694846860086943,18.508611231379838,0.00021142377130864976
3900,0.06416554478939618,0.03733865070298944,0.07959887270647292,1.8857325309451627,0.24826428852470686,3.979293827398436,0.0011439297596902843,0.0002889731236907073,18.508561012509332,0.00022647274598470025
4000,0.06501593406346542,0.03816060951497201,0.0806732909805393,1.7932140686590932,0.25684215617234496,3.9579377879369635,0.0011485480823341964,0.0003213678968965317,18.50850774823689,0.0002644218208071675
4100,0.06695787656674396,0.039363216431029385,0.0824906914980379,1.8849082917082134,0.27254232616431173,3.941970378446535,0.001213376144979764,0.000349957236912793,18.50848087086948,0.0002946924539992466
4200,0.06678407166804005,0.03962710098130912,0.08400057354786854,1.8539656181042925,0.28253457068218696,3.9508055579092947,0.0012170634100154587,0.00037892969313376297,18.508430976076042,0.0003089219164965421
4300,0.06779463812993528,0.04035562208907688,0.08885812750886235,1.8353985097490677,0.3068503362332309,3.9264530953469943,0.001262718317125011,0.00039180806595223114,18.50835331902873,0.0003512604946401081
4400,0.06981312400539658,0.04150830594710915,0.09063892944619793,1.8700864884986317,0.313419490597639,3.929814194298827,0.0013012311255825287,0.00041905192844368623,18.50827105777455,0.00037172678905062737
4500,0.0705001021976655,0.04269214726896151,0.09336263364558986,1.8412363892639523,0.3272873977918,3.8962584792247084,0.001351475012515299,0.00044855002689928194,18.508232832453412,0.00042427676395385955
4600,0.07141392070753566,0.04276014578122363,0.09474858720487772,1.838906795145693,0.3469534286555418,3.9003626728388454,0.0013735671227994128,0.0004803047212266495,18.50813984343394,0.00045835866343647076
4700,0.07393923064851139,0.04465537545095137,0.09683358997110868,1.8240855501961393,0.363806792335917,3.926198971802949,0.0014221316440316389,0.0005064796829778035,18.5081126919585,0.00048531764497625093
4800,0.07378755240247117,0.0454307250780256,0.0987121106413053,1.7770050322693471,0.37667671557174753,3.878172297322309,0.0014203651580186863,0.0005333583717659447,18.508030451283158,0.0005360195036227371
4900,0.07657024354457737,0.04616640600219987,0.10263677947629786,1.8278042083128336,0.38933778737001995,3.8976217118281204,0.0014672062761201714,0.0005721579524102917,18.507927554536312,0.0005785503911079703
5000,0.07612075132039846,0.04637294148712141,0.10387546197650636,1.81599494642125,0.40351638617285424,3.8911168236123674,0.0015170906960218055,0.000606765624690089,18.507883331277906,0.0006292187981736989
