milliseconds,aux,IAAm,IAAp,ARF,ARFIAA,ARF2,auxTIR1,auxTIR1IAA,TIR1,IAAstar
0,-0.00037630519090949607,0.0004864467924718133,0.00038920263478899725,10.027611813394278,0.002237205021837316,0.016510280096342842,8.799761621944647e-07,-6.824253349414792e-06,18.509968132589567,1.2001332127272324e-06
100,0.0022278599311282006,0.002730048036753771,-0.00028811937688880335,5.132954490374702,8.24551260906251e-05,2.4781673355243528,-1.98704769926438e-05,-4.208040333486189e-06,18.50996769689602,-2.1580583237578987e-06
200,0.0046926902777129804,0.004396238136935974,0.0019917523837284334,3.593700379789701,-0.0047607284651701165,3.193766223360345,9.934661087040003e-06,-3.7035899706205887e-06,18.509968716810704,2.937720750615239e-06
300,0.006855637759309387,0.006757906250091847,0.003925328900942095,2.8594370556438946,0.003551439564428882,3.599880537124583,-4.883168950122591e-06,-3.305882225310698e-06,18.509979778045818,-2.641204473469738e-06
400,0.007637822926293229,0.007451649942921526,0.0054499444512000235,2.4647066868504153,0.0085844849356445,3.7692040510703926,9.500067417800745e-06,2.638459588752477e-06,18.509990197775416,1.6522907229994024e-06
500,0.00928212982957215,0.00826925842986729,0.007820127627529469,2.2808565365258655,0.007738484371059301,3.868594483372558,3.0362299007567e-05,3.956821236766548e-06,18.509972156650388,3.493426583576033e-06
600,0.011316977757359906,0.010072515363561931,0.010412930228305112,2.1114026841053564,0.010011305658104534,3.9227863394647637,7.004349948562523e-05,6.214994489252145e-06,18.509979930828333,-3.721255750818906e-06
700,0.012996021115169518,0.011188601963328356,0.010158594861845753,2.057703483501888,0.005539936525853435,3.9818576895895377,8.312045615029709e-05,1.5917482437614239e-06,18.509913245541313,5.689493906390859e-06
800,0.015463974731269143,0.011418683847625549,0.011521800562682176,1.9434741552202919,0.012524680321395958,4.022310860205481,7.571020323134609e-05,-4.502719766518772e-06,18.509918872197485,2.2382773170901593e-07
900,0.018141149424139025,0.012230075764128328,0.01350527587920905,1.9256950329350548,0.01811890994537524,3.997152703150435,9.038986959916074e-05,5.09688056150963e-06,18.509866451316977,6.962463174487995e-06
1000,0.01830646996736785,0.013560007002062745,0.017353732010416192,1.9710899183072133,0.016567984767559548,4.008492837300919,0.00011206722860138078,1.4203590560137555e-06,18.509875922576374,8.373435795151347e-06
1100,0.02105529550281844,0.014047251645202595,0.01853389475072559,1.9493888156293369,0.014871564291185128,4.041839390628208,0.00016860211815079924,-4.658846457411074e-06,18.509856907622066,7.3535059160032135e-06
1200,0.022857263482930157,0.014858388357136605,0.02012849327908129,1.9408456328210095,0.026953252140313154,4.056213823875826,0.00019155917848219224,1.223150075274921e-05,18.50983944739808,-2.500229560115946e-06
1300,0.024059219858389175,0.015720083696673853,0.02251763833951245,1.9373574079067875,0.02340469665148489,4.035891366852665,0.0002228479248321456,3.037522064372235e-06,18.509813655056895,-3.1172868877812297e-06
1400,0.02580302314681153,0.016083027389066456,0.025125032166192256,1.9313579341323648,0.025558814573244642,4.067419655190541,0.00022867088868823985,8.269051851305643e-07,18.50975302088411,4.26347183523314e-06
1500,0.026651066261665208,0.017765211026646133,0.026928327548491372,1.8604350961554785,0.039173318223381735,4.03054709655733,0.0002816254707275141,9.296962839826474e-06,18.509753970120546,-4.169137454038229e-06
1600,0.028640173869766472,0.01808994060982383,0.0299401229650189,1.8339042996553085,0.04263653490668663,4.050261630269462,0.00031319059187610545,1.749432135732636e-05,18.509665842579277,-2.1090845346247028e-06
1700,0.03152607820086274,0.01877537039649267,0.03228231859178523,1.8831435163418095,0.042721198755257934,4.058270965603554,0.0003242241367338276,1.7694665099891073e-05,18.509634215462462,-9.239913055054899e-07
1800,0.03303108743832742,0.01970674649082148,0.034567048012883364,1.8239769482700876,0.04813067423923498,4.060966709075455,0.00033783488355965927,1.7940236064432394e-05,18.50959358517711,1.571535818008466e-05
1900,0.03533308909345479,0.020781369483238797,0.03632527635754489,1.8149714129789585,0.058360011507402346,4.057869651069038,0.00037562478606580774,3.096893996307927e-05,18.509611256260722,1.2038900748679961e-05
2000,0.036044524181054194,0.022254253041665298,0.03819881718847487,1.913399099714024,0.0644465563265657,4.0110787822285285,0.0004216337806468494,3.040357651582244e-05,18.509507466689936,1.5877406848547718e-05
2100,0.03815036170942521,0.02314111260624905,0.04021724415259469,1.8468420537803278,0.0717394790593988,4.057281858110336,0.0004644326151726966,4.675422962522276e-05,18.509507014015835,1.6660086042105298e-05
2200,0.038474285138864264,0.023692510921031234,0.04217375954774895,1.8932877233530536,0.08095589869259966,4.029306536105206,0.0004888064483000644,4.273498066234806e-05,18.50946320817825,1.4093617684511736e-05
2300,0.041474102479187196,0.023892224667037255,0.042970633229142643,1.8869161049306244,0.08951938304329571,4.018625579615171,0.0005543540760408154,6.086167606268278e-05,18.509417436908667,1.7674386978750463e-05
2400,0.04273144468310801,0.024917251743532192,0.04634009741147914,1.8530821489365286,0.08799562325826658,4.023011985262787,0.0005772866042723959,5.7364861130533676e-05,18.5093625242343,2.6583893804724623e-05
2500,0.04415872972640055,0.026149372968529074,0.0470020653965702,1.908053362981056,0.10504463046329185,4.002220407231688,0.0006105207322438769,8.055837534754436e-05,18.509318475131675,3.482289909931455e-05
2600,0.045359076947526694,0.027139561882317115,0.04939805015575697,1.8122128594499147,0.11078875592022434,3.9873637583523847,0.0006436417395430693,8.507790577513765e-05,18.509308754572398,3.782177784671941e-05
2700,0.04631481556346114,0.027157006509457474,0.05387301227179688,1.8941055324164948,0.11758225940841478,4.010433540249478,0.0006897543914514525,9.534306734191664e-05,18.50922121305819,5.0532113669079625e-05
