milliseconds,Per,dClk,dClkF
0,-0.0022823480578622575,-0.005866470862944934,0.0054702071886203515
100,0.0033690902762686346,0.02126475549731392,0.011769705327854294
200,0.006886602388450272,0.03780436844340363,0.02732793425912377
300,0.012694731600809486,0.052412194674962505,0.03332266559627291
400,0.014263278265631039,0.058179688654290185,0.05479540740087755
500,0.020591435576432397,0.07942079239479485,0.05483568341229901
600,0.025316991893343087,0.09980938448070117,0.07162582711445883
700,0.026205990080284496,0.10980105888522564,0.07767034616378997
800,0.029715813230790457,0.12354420742251007,0.08831927450336834
900,0.03512934576825579,0.12398853579259113,0.09147431230824746
1000,0.04176954915259945,0.14358773191545054,0.10508125508067176
1100,0.045286444421248254,0.14645723181706857,0.10942192531491922
1200,0.04588501004893422,0.16924010571455647,0.11736520305577984
1300,0.04885332210808063,0.1765698176796017,0.13169213035219834
1400,0.05400837753730073,0.19402897524537724,0.1391364155867349
1500,0.05669374176196619,0.20015586480329084,0.13862352593939448
1600,0.06393067692165866,0.22317491743661438,0.15744693557544726
1700,0.0647452458406611,0.23284042098401586,0.1586900127210523
1800,0.06867069454020341,0.24430320401845265,0.17168051261552683
1900,0.07558536475393207,0.2609824832606018,0.1740575235940185
2000,0.07893573853690708,0.2679729672605024,0.18226533890746802
2100,0.07982710550533667,0.28537833425126324,0.19168887089459669
2200,0.08435217015182063,0.28483154734558164,0.2083538314959922
2300,0.08838643868552518,0.307316438155867,0.21307017350931107
2400,0.09471064090568558,0.3068610551583046,0.2162997339372685
2500,0.09788881969611213,0.3193635755435439,0.2293177645511159
2600,0.10175554430087837,0.33251020969227524,0.23888854648033309
2700,0.10467502437619683,0.3575942466983567,0.2449942353186996
2800,0.11037059487266436,0.35732323220850637,0.26067087166879793
2900,0.11485925232847213,0.38202750626301857,0.2598665971525334
3000,0.11570914305165035,0.3968225808251552,0.27445184033081393
3100,0.12262615116841996,0.3985429162003391,0.2788131492208393
3200,0.12450540640686544,0.41379571470828885,0.29507256021457845
3300,0.12774724376629998,0.4221669575934829,0.2935759632527802
3400,0.1316895648936566,0.4382485605517568,0.3038865581602481
3500,0.1355755752770607,0.4448027311828117,0.3216007256263418
3600,0.13761571472218767,0.4561596565347925,0.3238270708462911
3700,0.144844459107885,0.4778336595448442,0.329077079568836
3800,0.1502359462627355,0.48788480151736563,0.34182238600217196
3900,0.1480418850875596,0.5035471347780328,0.3496536323507506
4000,0.15046379130465481,0.5116459550651904,0.3634398553738224
4100,0.15068641007153752,0.5241992804879473,0.36802874816719344
4200,0.15437744962674801,0.5384195106919583,0.37869431122220787
4300,0.15854336997422988,0.548184744725926,0.3870383044131484
4400,0.1566356382917314,0.5523150598499856,0.39595561616841296
4500,0.15823605802520208,0.5597752563350928,0.40300111135040123
4600,0.1607283727568373,0.5712435022964438,0.4074885631742138
4700,0.16232551415551227,0.5754693301651788,0.41626567185173846
4800,0.1652833086311639,0.5902516722195189,0.4321637449363909
4900,0.16563549033459585,0.6044914351741034,0.43393137156779765
5000,0.16633611914884705,0.6021598876175263,0.446936083894809
