milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_137_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP,PP2ACa,D34_75_PP2ACa,D34_75_137_PP2ACa,D75_PP2ACa,D75_137_PP2ACa,D34_75_PP2APCa,PP2APCa,D34_75_137_PP2APCa,D75_PP2APCa,D75_137_PP2APCa,PP2ACa_PKA
1000,5.160430828455984e-06,-2.8153681156447327e-05,-1.0167152995172002e-05,-5.3475209350935485e-05,-9.153394664973264e-06,-1.245212763701004e-06,3.496552510804821e-05,0.0,0.0,-3.9015386169810596e-20,-1.0600683933906344e-21,-1.499851866902205e-21,-2.238437492643349e-06,0.0,-1.1875251226142984e-20,5.37228008646285e-21,-3.370197439316138e-06,0.0,-6.327718644923352e-06,-2.851782888966961e-06,0.0,0.0,-0.00017894425156053103,1.0872589216583e-06,0.0,-2.0907731538845263e-06,-6.990748050269208e-06,-5.045636376372005e-22,-3.9608264051470296e-22,-2.7686086477029124e-21,0.0,0.0,0.0,0.0,-1.0963204977282615e-22,3.924150055327919e-06,-2.662064311724545e-23,0.0,0.0,0.0,1.8628048797166405e-23,-4.4981934813954364e-06,2e-06,-5.402171823677692e-07,5.608855879146045e-22,0.00024436445338639517,-1.2991298737169281e-07,0.0,0.0,0.0,-5.0689392843038794e-08,3.856398929636211e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.57144655875541e-09,0.0,0.0,7.730706622913091e-10,-4.0464912504118225e-10,0.0,0.0,0.0,0.0,0.0,0.0
1100,5.505262225801297e-05,-1.2477495210020054e-05,1.8686663061341086e-06,6.41346884769424e-05,4.7229464008898775e-06,-6.17024195768896e-07,4.389179931693786e-05,0.0,0.0,1.849832725313355e-20,-2.441024633134734e-21,1.940670751239602e-21,-2.830124093200986e-06,0.0,1.3383123078262266e-20,-7.422361511627262e-21,-9.596454798193401e-06,0.0,1.4996336797940179e-06,3.555886586327612e-07,0.0,0.0,-9.376182826348705e-05,1.192840232717764e-06,0.0,-2.7631169168259145e-06,-1.0517721275012562e-05,3.1636264513844383e-22,-1.2918937774694155e-22,-1.839153905103732e-21,0.0,0.0,0.0,0.0,3.198810646472633e-23,2.245543289844843e-06,2.50186136456302e-23,0.0,0.0,0.0,-3.063527389615224e-22,-1.250142515090478e-05,2e-06,1.0984902881905541e-07,-3.605842253286961e-22,0.00010112736542449985,-9.806896528879522e-08,0.0,0.0,0.0,2.9208940013892447e-08,-3.1731118926428566e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.700447920233021e-09,0.0,0.0,-1.5851670764031536e-09,1.886458630370493e-11,0.0,0.0,0.0,0.0,0.0,0.0
1200,2.0411860241999818e-05,-1.7285401289825765e-05,1.0905299489979943e-06,0.0001356169679943974,-1.6607744721754064e-05,-1.8379077944404003e-06,-6.392013919678207e-05,0.0,0.0,-1.8284126784113823e-22,-4.225690690176187e-21,1.210306862610939e-21,-4.903903494496618e-06,0.0,-9.961182115482139e-21,8.883950603958432e-21,-3.6990148329326643e-06,0.0,-7.137661706925005e-06,-1.2745818099519676e-06,0.0,0.0,-0.00014132659167017718,3.4488268029012925e-07,0.0,-2.631108546794573e-06,-7.41167465981511e-06,4.722171412679493e-22,6.612112061677761e-22,-1.4004286812695724e-21,0.0,0.0,0.0,0.0,-7.904628867059579e-23,-3.4745400386930653e-06,3.3678541416768854e-23,0.0,0.0,0.0,4.3224287317347575e-22,3.1776356746727804e-06,2e-06,-1.3457475425585792e-06,6.620843576206359e-22,0.00019825789679416147,-2.4593680676021812e-08,0.0,0.0,0.0,-8.140354944594782e-08,1.8865498193991747e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9262902426107574e-09,0.0,0.0,-6.876536329556017e-12,7.957685084282411e-11,0.0,0.0,0.0,0.0,0.0,0.0
1300,3.0490829122674788e-05,-2.3009806600045154e-05,-1.4861748025630905e-06,-7.639246544703531e-05,4.430757304962683e-06,-7.291448312005304e-07,6.692503161473401e-05,0.0,0.0,-3.722925278454687e-20,4.161476671992074e-21,-1.4882321915192673e-21,1.1051242500081371e-06,0.0,-1.5824770801720126e-20,1.2943432479642382e-20,9.651041469629457e-07,0.0,5.041407395355509e-06,-2.3640288814806164e-06,0.0,0.0,0.00020083364450847183,7.992857261685725e-06,0.0,-2.2764189029341275e-06,7.896642646722516e-06,2.6580912272191885e-22,4.1726354649447777e-22,3.3614119551203433e-21,0.0,0.0,0.0,0.0,2.2572332475560357e-22,-2.736894339669443e-06,5.686984713271132e-23,0.0,0.0,0.0,8.715948892531882e-22,-3.1605281047808957e-06,2e-06,-8.144722409483421e-07,4.054893280600552e-22,-0.00020521164552570373,8.661957867582577e-08,0.0,0.0,0.0,-1.5217466468059176e-07,-9.461840427496406e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.623575372350278e-10,0.0,0.0,1.5422142984946613e-09,1.3943782271404218e-09,0.0,0.0,0.0,0.0,0.0,0.0
1400,6.719425505828463e-05,-2.2044582853806053e-05,-2.0529966481121855e-05,0.00011276296813059298,8.512355266008241e-06,-1.6546813379175897e-06,5.6141412483854754e-05,0.0,0.0,1.5273392967944624e-20,-5.093310587447953e-21,-6.691445391709689e-22,4.35512124076052e-06,0.0,-8.141850797056513e-21,-5.3941936727161346e-21,1.4908996865457357e-05,0.0,-2.8080584075668123e-06,-1.3124329137495483e-06,0.0,0.0,0.00012869536865427208,1.5557507394646614e-06,0.0,-3.861319680139031e-09,-1.0055941658662835e-06,-5.077271191506865e-22,-9.445007025192273e-22,2.3668247597699187e-21,0.0,0.0,0.0,0.0,-6.566247937568147e-23,-5.208239387652679e-06,-1.3525918122046199e-24,0.0,0.0,0.0,5.97328062135017e-22,-3.5082017954861855e-06,2e-06,3.6443043696762993e-07,1.8154702952269663e-22,0.0005112783950013629,-2.3423664680475634e-07,0.0,0.0,0.0,1.002554563571843e-07,3.687028620831769e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.297522344608462e-10,0.0,0.0,-1.6974455637886103e-09,-9.823094672077669e-10,0.0,0.0,0.0,0.0,0.0,0.0
1500,2.6330775556278592e-05,2.085507708622924e-05,-2.1581476884438784e-05,7.101203758646762e-05,7.838638835976857e-06,-1.835211738999159e-06,-8.945588310847056e-06,0.0,0.0,3.975609085036051e-20,-1.7622291032077566e-21,7.086267982353677e-22,-2.9477168260406796e-06,0.0,-6.989039341396891e-21,-8.783591206332295e-21,1.374865329590867e-05,0.0,-5.216539115907354e-06,1.604255973501157e-06,0.0,0.0,-2.0872073128282224e-05,-1.0277686777838162e-05,0.0,1.4510996050710442e-06,-1.4260656017554904e-05,1.3778817912901576e-22,5.759777459311408e-22,3.6318054669925314e-21,0.0,0.0,0.0,0.0,-2.234829128842014e-22,-4.783002704661208e-06,1.5102912203038074e-23,0.0,0.0,0.0,-7.68561154234276e-22,-7.420065305074506e-06,2e-06,6.51937359277576e-07,-3.381194878413967e-22,0.0004952962656146899,1.5066816173039856e-07,0.0,0.0,0.0,1.9998987641632792e-07,3.0428218138474473e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.164987533505902e-09,0.0,0.0,2.0263943486551162e-09,-1.2242768507678935e-09,0.0,0.0,0.0,0.0,0.0,0.0
1600,2.8242562052397318e-05,9.244982427282785e-07,-8.033970500844692e-06,6.413272908798657e-05,-9.766933693946924e-06,-2.095858663178067e-06,-2.0668367989622053e-05,0.0,0.0,-2.409701220118022e-20,-5.6460223856126724e-21,-7.266594685456444e-22,1.5500987813434303e-06,0.0,1.4327199250215922e-20,-4.0281235560860835e-21,6.446254890965338e-07,0.0,3.289139142433201e-06,1.8968952885953672e-07,0.0,0.0,-0.00010200520160494274,5.224386165146627e-06,0.0,1.493080618036914e-06,-6.8300424136326864e-06,4.501661455387987e-22,-8.42164279257125e-22,-3.250089566520414e-21,0.0,0.0,0.0,0.0,-1.592164620746836e-22,-1.945474332837293e-06,4.48480686097111e-23,0.0,0.0,0.0,1.3428424812624207e-22,4.4323091673422596e-06,2e-06,2.857537947827861e-08,-3.330605848857776e-22,0.00030956875004753415,1.7733157381772458e-07,0.0,0.0,0.0,-3.106124244014603e-08,-2.0527211491865728e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1849631065084073e-08,0.0,0.0,1.3573608769526316e-09,-2.0106306608490577e-10,0.0,0.0,0.0,0.0,0.0,0.0
1700,5.471634940959925e-05,-2.1297078270611322e-05,-2.3690915839107726e-06,1.5513452961802281e-06,-2.9274866878804175e-06,-2.529282646913972e-06,-2.7152231065075773e-06,0.0,0.0,-9.140175710147979e-21,-4.865425632171815e-21,1.0535567259339175e-21,1.212109999884625e-06,0.0,1.1268800145171954e-20,3.600450311426012e-21,1.4780517630384498e-05,0.0,3.409611724135834e-06,8.125965207378732e-07,0.0,0.0,0.00020722537892034975,-7.318653233782326e-06,0.0,7.299029123346973e-07,-8.758784808564303e-06,-2.0052262625854348e-22,2.6450415741632537e-22,3.3732693823362664e-21,0.0,0.0,0.0,0.0,2.0108482242569106e-22,1.7393461946694998e-06,-2.9441530522916524e-23,0.0,0.0,0.0,4.999956469764996e-22,1.1214646809197299e-05,2e-06,-1.2840713377148609e-06,3.051914398427905e-22,0.0002566940539743794,2.9277664689305216e-07,0.0,0.0,0.0,1.5939791837181675e-08,2.437199707759695e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019889623385218e-08,0.0,0.0,-2.574771886356081e-10,2.5303586993851974e-10,0.0,0.0,0.0,0.0,0.0,0.0
1800,6.41880421666799e-05,1.430902543040689e-05,7.223673857814679e-06,-0.00017607959871578116,-1.0299757454491935e-05,-2.9343613820373644e-06,-1.5589408672083946e-05,0.0,0.0,2.558290001847694e-20,-2.1290834159345362e-21,-8.481582339455124e-23,2.3385114271205758e-06,0.0,1.2411883823755252e-20,-8.454019967726254e-21,-1.6563527190309183e-05,0.0,1.601763135343572e-06,-3.123897492025416e-06,0.0,0.0,-0.00024506967321683156,-1.0830071749737356e-05,0.0,-6.021881852175593e-07,5.9733633813971715e-06,-4.470451905011637e-22,4.654763101025507e-22,-2.677486739006115e-21,0.0,0.0,0.0,0.0,-2.874759449317741e-23,7.204577366507448e-07,3.576517532540775e-23,0.0,0.0,0.0,2.3471181089827298e-22,6.670209268269953e-06,2e-06,3.86242310010697e-09,-2.773564586397441e-22,0.0003215516550781159,-2.5501221726208994e-07,0.0,0.0,0.0,1.1754248705324365e-07,1.0614867457349813e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.66469084865829e-09,0.0,0.0,-2.3673905462257637e-09,-4.0443209509289574e-10,0.0,0.0,0.0,0.0,0.0,0.0
1900,6.504993207637702e-05,-2.400274993179977e-05,-1.2652044739649647e-06,-1.3094326683726867e-05,-1.595267495619711e-06,-2.2180288662132203e-06,-6.376178117781214e-05,0.0,0.0,-2.8987226904577737e-20,-4.763361867602911e-21,-5.273795314092526e-22,3.997254447395858e-06,0.0,-1.2131573719641404e-20,-7.227353278194505e-21,-5.895741152679614e-06,0.0,-5.87651220002773e-06,2.6674632359592496e-06,0.0,0.0,0.00014278122259405845,-1.453246255475174e-05,0.0,-4.638368391155895e-07,2.24514143020014e-07,6.281439847195193e-22,-3.0378720604335206e-23,-1.0596178276973168e-21,0.0,0.0,0.0,0.0,-1.9135377018550413e-23,2.1717094618970505e-06,4.7889722571254217e-23,0.0,0.0,0.0,1.0277551998779635e-22,-4.775057722691025e-06,2e-06,1.2528379500236237e-06,2.990728870249568e-22,0.0005061431378442085,1.5099281001982656e-07,0.0,0.0,0.0,-2.2780873538978322e-07,2.9750012952505744e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2456338875184717e-08,0.0,0.0,1.131110511438987e-09,1.4785223150317677e-09,0.0,0.0,0.0,0.0,0.0,0.0
2000,4.696119289830717e-05,-2.3509480321442987e-05,-1.6880975898627938e-05,0.00012172619137716728,4.079974977522727e-07,-2.599221035294969e-06,4.757841552498461e-06,0.0,0.0,2.4638793954051165e-20,-3.605326143302266e-21,-8.694856323228886e-22,-9.706375454187678e-07,0.0,4.632188107085883e-21,4.015311671297607e-21,-4.9783187411853625e-06,0.0,-3.4637221252794367e-06,2.553041552321991e-06,0.0,0.0,-5.243251600474506e-05,1.0987634811836061e-05,0.0,-2.770891465022887e-06,-1.0255868248323518e-06,6.56075718090692e-22,8.164536847213202e-22,3.073800467057367e-21,0.0,0.0,0.0,0.0,-5.935982771073455e-23,-3.2574937983986593e-06,7.60374352199429e-24,0.0,0.0,0.0,2.499705402121034e-22,-1.356378969836839e-05,2e-06,6.292514455175585e-07,-2.268447781595695e-22,0.0005192574937561552,-2.9169226453199675e-08,0.0,0.0,0.0,-1.4728032735956205e-07,-2.515428247861457e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8604778235386203e-09,0.0,0.0,1.0143101632646706e-09,6.340163531205978e-10,0.0,0.0,0.0,0.0,0.0,0.0
