milliseconds,MP,CN,C,T2,T1,T0,MT,P0,P1,P2
0,1.0873047990951161,0.5477432131217159,0.09987694592502024,0.21456916799061532,0.5431538685753023,0.6241431437046271,2.005119733147108,0.29797871732153286,0.26401237899160596,0.13196572947129334
100,1.1131963923807215,0.5447062759252032,0.09956829267337489,0.22248264027025985,0.5432901694068096,0.6411216369656483,2.028819371807826,0.2998762073149434,0.2665386805768093,0.13191659233355643
200,1.1421186091133333,0.541719965231593,0.10011165787692224,0.2297751366025795,0.5532795583910298,0.6351332337862489,2.041140934760587,0.3147522564111926,0.272647568746879,0.13893617875782785
300,1.1277683746714904,0.5352644740065713,0.10036530587779521,0.23312642749148044,0.5663763470029821,0.6590704362805276,2.11181956168524,0.31298550651884927,0.27551683676324185,0.14251533180250717
400,1.161358316247048,0.5224214120085716,0.1009320969345548,0.2407690307252781,0.5803591127102159,0.6584582495155094,2.112204525289093,0.31927328847898856,0.2872282148594792,0.14581756479894317
500,1.1613410680025804,0.5213228271864557,0.10128246761936353,0.24432631352602807,0.5852132191523908,0.6749255182478322,2.140324491491407,0.3302303524984363,0.29040770186221276,0.14567072805730005
600,1.166747372940449,0.5278502497285297,0.10119246969321351,0.2516042919048942,0.5998248311301294,0.6818582796689268,2.1617367713608595,0.3303484047410013,0.2918802866071144,0.14856731760153577
700,1.2193181246178664,0.5228347379547635,0.10256898998813675,0.2563360883046243,0.604642087355693,0.6966246735097712,2.161057708360711,0.3351726063665242,0.30186565270750154,0.15544514332503628
800,1.202633537564007,0.5111856332263113,0.10311828519527733,0.2659252290846871,0.608120713830286,0.7089284498242953,2.2301483738436367,0.34346901742487695,0.3009393668319379,0.15746238338522237
900,1.2204364027712609,0.5126755090157449,0.10422028018635347,0.2673736441116201,0.6161007718254813,0.7210699056910586,2.2211412348278015,0.34597444635827457,0.310506477872893,0.15755616199788136
1000,1.2351044089020546,0.5119011340846042,0.10471080933293156,0.2795436603675154,0.6377420067254586,0.7279966719094926,2.2587387671028445,0.35484636543716,0.3166654939091864,0.16367966545313395
1100,1.2630531765623743,0.5132786404163276,0.10596982442042868,0.2849793399235685,0.6436991359905292,0.7617596653466655,2.304287034040665,0.36405565639738313,0.3225205027973914,0.16814559933971998
1200,1.2736711784391768,0.5037402686143537,0.10646933917785054,0.2929277048448271,0.6481347871937202,0.7677248204309015,2.3468499976551787,0.36182832539060067,0.32446270276865,0.16693296985124773
1300,1.2973150986742923,0.5051326316972622,0.10846514888549214,0.29624120377249186,0.670690352504977,0.7860888258332135,2.3513324726949825,0.36861405644407025,0.32582967805640417,0.17123259485364775
1400,1.3183769185570537,0.49766460284543795,0.10933309614384576,0.3031441796795779,0.6844874743463134,0.7962637751164608,2.3927919899279346,0.3787463915287425,0.3351441005846422,0.1781754765285927
1500,1.3222263513467063,0.5093479957917015,0.10966427203969992,0.3162933309066523,0.6908142393987592,0.7981953237366165,2.4349771591291436,0.38538854607752127,0.34277647888346224,0.18103886150704984
1600,1.340260590426285,0.5073302105804626,0.11173839554143913,0.3192382681095291,0.6920797826906359,0.821700714659452,2.404426149691851,0.3860851033690071,0.34377073668048785,0.18372064844609667
1700,1.375490492428721,0.5056210227908637,0.112687034579631,0.3329891800954709,0.7130718526732573,0.8277122569252885,2.461297146772241,0.3883313003050144,0.3554981968393082,0.18455027152627074
1800,1.3889245306488347,0.4928631152991926,0.11361289662492234,0.3366636811967683,0.7157171992394322,0.8463188901312032,2.472886718733769,0.3939948382111811,0.3586551224969513,0.19157476922503539
1900,1.3878109038074984,0.49473838720696095,0.11638882992593737,0.3491110091350654,0.7310244587005447,0.8513354327095097,2.5237495875445344,0.3969494461868372,0.3624640385939076,0.1935153680297604
2000,1.4089029784814935,0.4879026889584728,0.11768316547477387,0.3543517406239703,0.737142522894935,0.8704502079405225,2.52122715547034,0.4045990478256218,0.36988946750305773,0.19747658586988331
2100,1.42762974210778,0.4982708651198516,0.11960042740968546,0.3594953379464709,0.7632950431891065,0.8903894773345093,2.598600647445865,0.41591963735422977,0.3668456183557196,0.20252731900355547
2200,1.4295853901270021,0.4955726157809278,0.1204832030691154,0.3717891282408472,0.777387214390193,0.8883176312890227,2.6170939402357036,0.4191814738140883,0.3742062913821274,0.2039737158525831
2300,1.45016422969199,0.49119459635290014,0.12315741041881725,0.38345957801623104,0.7891438808824187,0.9061401045517271,2.6176965580094196,0.4254376299229001,0.3781685908695477,0.21054725580389172
2400,1.4589026310919506,0.4921338031390189,0.12494223730076766,0.39077618807918835,0.8000518501237317,0.9123969561881115,2.6285872068406233,0.4312147951452916,0.3867231820552521,0.21285395694106643
2500,1.4814077891827115,0.49136856082255875,0.1280534236037345,0.39928808899146395,0.8004960428847806,0.9343338983559666,2.6955887844810027,0.4319466539565888,0.3887474021431645,0.21577250467176962
2600,1.5078625975529043,0.49391417528924514,0.12952995803413386,0.4070646197002634,0.8220648780229692,0.9462755113442757,2.6870176225847886,0.4419301159087679,0.39696970403152776,0.2221767551943273
2700,1.4899612834019151,0.49294670837198606,0.13236281108116682,0.41757188240221793,0.8342663563921069,0.9686326982728635,2.729339301025255,0.4511049539931834,0.4011093394637941,0.224514970149587
2800,1.5065861373289864,0.48725915050375407,0.1349236924587541,0.43391209381270307,0.8360758925460051,0.9807484250252001,2.7293979747161745,0.45213142905569875,0.4053450081796086,0.22754081368013232
2900,1.549960468032846,0.4902058461113186,0.13827695365341672,0.4374510631210097,0.8571483882792708,1.0013574180006273,2.792264250818402,0.4626672063785565,0.4070551684600286,0.23214049628219122
3000,1.5335730048578293,0.49147698381671134,0.14072386570225473,0.4499804647239406,0.8628501524888729,1.0022941787978994,2.829302521192416,0.4667485550069199,0.4123902200043357,0.2341226617993649
3100,1.5476122384510418,0.49356760545445466,0.1440707103152169,0.46383012764498754,0.8893113523312307,1.0253361948256172,2.8570218162255725,0.4728535695000882,0.4205232930450901,0.23770087833685524
3200,1.562986010825382,0.5020331059340178,0.14579324545208877,0.47774057547192667,0.8942904904610885,1.040890303772082,2.873839286225199,0.46981136751879393,0.4275064372360541,0.2421000338655882
3300,1.571087786528213,0.4997916971294627,0.1500458521513597,0.48543616241433296,0.9105959799071349,1.0400574189205736,2.8647263337216384,0.48034233976589275,0.43201517357717883,0.24504928796271744
3400,1.6070433061448075,0.506331209319422,0.15263364369529153,0.493979447288764,0.9272715995594096,1.0711946213084862,2.913179427646662,0.48797276126400446,0.4420394325523722,0.24860867534405767
3500,1.609991276578791,0.4942169314862687,0.15700998260054508,0.5100523274653344,0.9314772872729378,1.070370950373141,2.9663375387957034,0.4909546316874043,0.44751188746952103,0.2576604805097147
3600,1.6125111852151266,0.5029907653274407,0.15973882864593644,0.5207287046447575,0.9390481631099399,1.0907126383796641,2.9891250135922247,0.49054553308975146,0.4465860588635408,0.2614164870799783
3700,1.6209647656287884,0.5106202148687526,0.16382282942077606,0.5327079770964527,0.968590990436493,1.105468190777111,3.009896401658316,0.49959010917239477,0.45250209409648345,0.2613015761674824
3800,1.6456397377510663,0.5078115965240462,0.16847218336248992,0.547168209852094,0.9792213008919999,1.1342909555886753,2.9979317437009074,0.5054631519594436,0.45450409780619366,0.26681594601088315
3900,1.6534417536997787,0.5168110592544447,0.1710070184209131,0.5620352463256755,0.9912323880438004,1.140457452940135,3.061423538372015,0.5159216193073525,0.4600252342243245,0.269327635633768
4000,1.6663875733670754,0.5064074381078891,0.17603405547659032,0.577075116890064,1.0065073243161649,1.1525589219194168,3.066664029100428,0.5100213649481464,0.4712253187048799,0.27341674926919696
4100,1.6863807542716964,0.5244257408545524,0.18072920562574135,0.5872841371087177,1.0146200208346945,1.1611703875183115,3.0615187890049715,0.5245942544419895,0.4749971801078799,0.2756995389498819
4200,1.6849898250799586,0.5251541868098436,0.1843056365861238,0.6001001533055982,1.0263254527557626,1.1760402178053242,3.1408940909383283,0.5228817881449898,0.4735647079792616,0.28275615550157246
4300,1.6862195210347846,0.5306423733158178,0.18987525312578377,0.6136714557909733,1.03706373357904,1.1978122919410434,3.1127958308734316,0.5259346586895915,0.4807633053621575,0.28559530080135237
4400,1.7270645087952279,0.5322192854623901,0.19496975777941045,0.6311789415973964,1.0494148765148268,1.2129227540432197,3.134485555375283,0.5360063537152157,0.4830650643733671,0.2917191922931116
