milliseconds,MP,CN,C,T2,T1,T0,MT,P0,P1,P2
0,0.11036236910926599,1.2316352887174018,0.21489320374236212,0.8189302541915486,0.6719460352840735,0.5627464336129849,1.449898121003676,0.025599005689363043,0.020192592502402358,0.023377881011629104
100,0.08356879617034214,1.214003352857363,0.21219348690442674,0.736213853482014,0.6191335604838001,0.538920478441876,1.442658265571144,0.038152118328253444,0.03560396783184945,0.010532930831247185
200,0.09432318983311594,1.2145010795566757,0.19521005923328824,0.65555558152736,0.6195930652977696,0.5207252409034644,1.3051672945502832,0.02912841042261351,0.03175664617682853,0.024978841514478142
300,0.12245691572282308,1.2061144295421904,0.19117389094694257,0.6230647600630045,0.6028919825004504,0.47740906679583445,1.2671332905900325,0.008974367434829156,0.03266940312002106,0.011812006827096554
400,0.13709202938298098,1.188064152190059,0.19061429026292578,0.557609970436553,0.5627233350314501,0.44451072355523574,1.2492620769948477,0.015991216055576712,0.013454469738445525,0.023205772592905675
500,0.1314326106857563,1.1782003162411434,0.197823977005568,0.475450819169462,0.5091410353623927,0.45727101984863033,1.2769465097557549,0.019069966542187695,0.01496478833203401,0.01248811933171277
600,0.12894393053286546,1.1758350064201792,0.1824780216003578,0.46036713419425634,0.5342900879849664,0.45455402831524067,1.2388004556270347,0.025839639500717826,0.018535273076361235,0.011156888373412718
700,0.09631329877149626,1.1671616910233884,0.1856829237345375,0.40550421133581743,0.5008289453271858,0.3953085794549572,1.180644031659795,0.012927658198348284,0.03492863802758439,0.013719397074444
800,0.13502979075894805,1.1506248374303938,0.1905902248820653,0.3687634631429407,0.45021678645822166,0.4438305017171079,1.1270695618345563,0.013465216084808527,0.022494446082398527,0.01569949428061085
900,0.07595039540055668,1.1448957561091944,0.18236807742745964,0.3047957380960398,0.47348071357548344,0.3717518088475766,1.2189793923964336,0.04354041518218964,0.01883371277757085,0.021127254645172306
1000,0.0825077231529878,1.1307339240260592,0.17365247342383452,0.2912031668597285,0.45257166047686775,0.3963775939767664,1.1158711458570694,0.02373482262679383,0.01521797810219945,0.010832736893261677
1100,0.16315328954336242,1.1276212675099553,0.18404609628706978,0.26626278551541976,0.39564906411874184,0.4101268917488373,1.1464737226542256,0.03245030420683355,0.009912710328693671,0.011625785621132223
1200,0.15303186549620698,1.127558196688301,0.1818513928709254,0.20001340105854326,0.39390332454665045,0.38192939666494424,1.137254917622124,0.03429695287272331,0.025468115614940955,0.023261725405774418
1300,0.10232232269443053,1.1071594021582496,0.17137055101585807,0.18188754842296986,0.3804231001631628,0.33271092271413694,1.039955795678557,0.030884314593762677,0.02035501137612339,0.016866699557463852
1400,0.09664287403643171,1.102850335331895,0.17583129544980663,0.1973553880093754,0.35705227563457026,0.3543636383193168,1.0411413060194645,0.040296335706310034,0.025364176150755716,0.028661220968256722
1500,0.12454864996708732,1.0850284605136118,0.1743745208431383,0.16962352724917235,0.3491973451168069,0.3472038150999375,1.064461290607509,0.0401733054603121,0.03901714192103727,0.013885172988664223
1600,0.18001714738747937,1.0915124100813776,0.1632487532963785,0.15174445453199115,0.3221418472891747,0.3228126052020226,0.9732157624116624,0.017518475327637534,0.02173349624652119,0.019445019750191625
1700,0.12381680578470308,1.0737342598236466,0.16421132102516797,0.12828053475824996,0.34870689993715964,0.3200243935430256,1.0390544217172033,0.04062620847942564,0.01605235975310396,0.015054301623335861
1800,0.13812796960408114,1.0612388182843902,0.17670001391619342,0.1467811821506495,0.31991393653969974,0.3180796389780031,0.9715488244279157,0.04825794958683975,0.04811110001242409,0.026047042212669277
1900,0.14449145639024277,1.0601104641847237,0.16491325892774428,0.1377973937422891,0.3311365131285073,0.3284271779191869,1.023450899665431,0.027549307291737213,0.04963530011524871,0.01207259043877066
